horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
14:13:52.704753434,0.25,83505,1860444,962024,478949,100610264,22315273,393794,3.603,10930078,4316459,9.49
14:13:57.494672783,0.25,273549,5625459,14417320,6381479,1260308064,212837617,4288001,4.521,94846062,42754793,0.64
14:14:00.078148588,0.25,361564,6897862,4850316,2199605,88261355,16964352,340323,4.450,7648031,3276819,7.33
14:14:02.415389065,0.25,216639,4323016,1336624,688753,41280876,9357764,155931,3.910,3988357,2024789,9.42
14:14:04.716007767,0.25,117804,2457643,1611571,831928,45750163,9657031,164587,3.987,4128025,2049529,11.01
14:14:07.169079421,0.25,111921,2445364,2537900,1093234,40683664,8726556,144928,3.888,3727566,1879020,10.03
14:14:09.439881264,0.25,157868,3575116,2780117,1225771,44904503,9556590,159874,3.904,4095503,2002972,7.70
14:14:11.747992250,0.25,262450,5127927,1525893,756872,48314889,11715464,184046,3.611,5096421,2497129,8.97
14:14:14.068806010,0.25,115270,2470925,1788200,747832,51051042,9938749,171009,4.008,4266168,2147713,10.94
14:14:16.349845766,0.25,125125,2588550,1538712,792715,104223817,19438013,233059,2.961,7870815,3723604,4.15
14:14:18.639499640,0.25,202428,4859567,1312172,686910,2349286541,238852733,5434671,5.261,103301745,42112696,0.37
14:14:22.031499951,0.25,293856,7022869,4510410,1940135,79496610,16816581,265481,3.708,7159311,3649288,10.06
14:14:24.341147902,0.25,125898,2752500,1239120,652930,41368378,9662638,146489,3.550,4126309,2109002,8.74
14:14:26.646756800,0.25,118795,2598800,1458296,734382,301963385,52881951,477428,2.332,20470180,9943476,7.02
14:14:28.963156011,0.25,127824,2631571,1271158,608260,40718008,8994064,146680,3.879,3781282,1973863,12.80
14:14:31.256183552,0.25,90707,2116387,1311343,663329,81249623,16846879,316018,3.896,8110326,3510444,12.71
14:14:33.528132014,0.25,495627,12069442,2763581,1241842,36555570,8016633,119763,3.600,3326536,1747189,12.16
14:14:35.825936324,0.25,109547,2417728,1512463,731046,49448116,9170425,146323,3.837,3813846,2006206,10.63
14:14:38.106358187,0.25,285856,5883160,1329234,620684,37117379,8270275,126003,3.669,3434373,1828284,11.08
14:14:40.407815867,0.25,106176,2378015,1323983,656292,1151847716,151139975,3382859,5.023,67352663,29500982,0.27
14:14:43.802716532,0.25,650853,16801003,3917606,1749144,573476887,99979780,1345143,3.152,42680697,18965265,3.70
14:14:46.132091936,0.25,246515,4739177,1400340,705485,37673771,8458330,128639,3.651,3523696,1855382,12.01
14:14:48.421539176,0.25,123325,2664132,1170215,567435,47820669,10538838,167845,3.648,4601027,2327047,13.16
14:14:50.730919950,0.25,112588,2499642,1427677,715615,36477083,8134550,124400,3.689,3372583,1773401,5.72
14:14:53.034237371,0.25,126123,2980417,1385373,666521,32382614,7410275,112816,3.662,3080558,1629388,11.15
14:14:55.362517090,0.25,190707,4455203,1236117,580481,45917316,9320265,152293,3.824,3982847,2035907,13.24
14:14:57.677402932,0.25,108458,2430699,2181317,840585,288995873,49529794,442279,2.308,19166766,9088000,7.55
14:14:59.978452908,0.25,104196,2271053,2877572,1276862,36533800,8241410,120149,3.549,3385587,1808912,3.43
14:15:02.275209889,0.25,281914,5777046,1368873,613339,43999661,9805193,152178,3.748,4060155,2153181,0.36
14:15:05.335464175,0.25,915772,17209669,3888983,1772530,78625233,17642944,291588,3.875,7524058,3734190,11.48
14:15:07.648199557,0.25,100175,2278561,1357362,671740,73590745,13748360,280147,4.233,6618092,2850571,3.76
