horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
14:55:12.971767742,1604624,49350655,1038051,518358,81447865,17465740,307670,3.589,8573767,3636487,30.66,14.86,0.14,15.25,32.64
14:55:15.321523520,104342,2406778,2903531,1260164,30939705,7040333,95400,3.211,2971437,1570365,27.37,12.40,,14.42,36.34
14:55:17.641234682,237228,4629943,15471273,6949085,1505156068,315141709,5199962,3.679,141331251,64600636,18.71,0.91,6.71,0.76,25.93
14:55:20.326716034,457574,9018807,3844184,1610324,50084265,10795686,234993,4.718,4980363,2134444,60.71,3.23,,2.84,19.94
14:55:22.646585268,150167,2926532,1231203,626813,53273838,11914469,189406,3.733,5073815,2538285,35.03,11.17,0.14,9.51,38.30
14:55:24.984394145,125982,2573086,2078090,953157,108088109,29421719,610491,4.548,13423755,6289684,38.09,9.68,0.19,8.32,37.51
14:55:27.305418943,141422,3274964,2641394,1298058,37784351,8595836,136729,3.774,3622552,1861252,31.59,10.69,1.00,9.62,41.31
14:55:29.625454949,143730,3145399,1422317,730535,68026483,15144072,257113,3.886,6616738,2964320,35.62,12.01,1.57,10.61,37.71
14:55:31.972705747,380708,9579414,1577349,821271,50341979,9536740,166642,4.096,4068901,2009533,42.99,7.17,0.11,6.71,38.17
14:55:34.298321760,140506,2846114,2501038,997908,41220795,8962696,153279,4.000,3831907,1924920,8.24,1.99,0.16,2.82,60.89
14:55:36.636372603,136624,2764110,1350139,666398,47076459,9700389,167779,4.052,4140824,2043441,13.04,0.33,5.88,0.28,26.13
14:55:39.729867208,433800,8188524,2191801,1078323,89327865,17940544,311307,3.923,7934667,3643288,31.72,9.30,0.30,7.66,42.27
14:55:42.073170712,111924,2514230,1362264,671277,42066732,9896537,154420,3.776,4089785,2119737,35.16,6.49,1.18,8.39,40.04
14:55:44.471398615,119632,2595464,1284838,657474,46461099,11163916,164738,3.471,4745907,2397813,45.01,10.29,0.22,10.07,30.76
14:55:46.986055093,101601,2257096,1549646,767481,37496201,7936450,124375,3.745,3320984,1716111,37.05,9.97,0.21,13.91,34.28
14:55:49.304692941,107355,2396318,1226411,585725,88849068,17370740,328640,3.942,8337257,3630510,29.04,14.79,0.16,10.54,40.38
14:55:51.627292749,112586,2452095,4521306,1778093,44636521,9540821,149192,3.732,3997643,2097327,33.09,10.75,0.17,10.64,36.97
14:55:53.934806912,225982,5057758,1561650,765104,41663226,9592321,141852,3.558,3986687,2129751,35.35,11.26,0.37,11.80,34.27
14:55:56.483755520,350560,14450581,1458300,724146,1807828457,226654134,5041884,5.023,100384534,43099790,11.76,0.42,7.28,0.30,23.90
14:55:59.580397600,1298278,34381189,1910639,903867,52886089,12647621,182906,3.362,5439922,2699483,24.63,7.18,0.13,8.06,45.70
14:56:01.922982469,404931,11528734,5935147,1831329,539956275,98949976,1364362,3.244,42052979,18599351,57.91,4.89,0.14,4.65,28.03
