horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
17:58:17.908682554,0.25,1647121,50128215,3007089,1269882,35872043,7715039,113223,3.461,3271035,1685225,12.45
17:58:20.218899824,0.25,303341,5882108,1055009,530734,31313428,7174019,105722,3.464,3051846,1609338,5.25
17:58:22.513145185,0.25,91235,2085357,5473661,2507981,904988996,218333098,3247616,3.330,97522548,42126808,11.94
17:58:24.873540150,0.25,154177,2978755,1693193,800651,49230455,11760575,212240,4.024,5274533,2336678,2.50
17:58:27.152237305,0.25,170281,3332723,1576352,728007,41997538,9440497,183681,4.354,4218885,1929840,0.67
17:58:29.451695105,0.25,136530,2739268,1355369,711377,37372720,7683283,129897,3.959,3281169,1626566,7.09
17:58:31.741682636,0.25,155369,4504750,6575835,1914958,102774591,21705051,397758,3.759,10582330,4505053,9.55
17:58:34.060971126,0.25,111118,2379885,4047278,1798654,39094805,8804112,138370,3.664,3776023,1921058,10.24
17:58:36.387543228,0.25,398484,8920446,1433056,717868,37540600,8246417,134525,3.807,3533841,1787697,3.84
17:58:38.708376038,0.25,109920,2334165,1204380,589054,46384922,9164301,159485,4.025,3962709,1952022,1.51
17:58:41.025573422,0.25,122112,2910294,1461685,735626,40929782,9411748,148052,3.612,4099126,2013118,7.87
17:58:43.363883286,0.25,694532,12975715,2181291,1086431,47530750,10875260,163876,3.552,4614195,2315529,5.44
17:58:45.648510026,0.25,110099,2363243,1294120,655618,42443618,9241898,149360,3.825,3904612,2002580,10.54
17:58:47.964296059,0.25,111115,2611565,1481501,750763,77605565,16383677,309550,3.819,8106141,3425816,8.81
17:58:50.251513483,0.25,118565,2515284,2670792,1215260,40437194,8164687,133673,3.858,3464662,1772021,9.77
17:58:52.543887201,0.25,287097,5495318,1196329,609496,37938313,8430560,132095,3.729,3542262,1811707,8.68
17:58:54.852697827,0.25,107954,2660826,1631835,742689,36907991,8391912,138532,3.886,3565090,1830876,0.70
17:58:57.166858788,0.25,97838,2204888,1379239,709387,81228310,16772774,204020,2.974,6860103,3407341,0.34
17:58:59.632104766,0.25,127730,2740420,1710051,729298,39987873,8691715,139463,3.795,3674953,1853110,8.38
17:59:01.936981852,0.25,100827,2222505,1354982,665868,78402623,16282577,314417,3.966,7927473,3371689,0.54
17:59:04.334399325,0.25,97388,2239157,16679777,6090154,158937060,31387494,524407,3.608,14533428,6234966,11.42
17:59:06.638476768,0.25,281920,5625390,1130966,572346,36025902,8315585,131466,3.791,3467928,1808712,5.49
17:59:08.972381627,0.25,103839,2281470,1102312,538400,39269575,8541004,136238,3.773,3610432,1880613,11.67
17:59:11.271620144,0.25,106922,2362425,1305520,643330,36737162,8677975,122061,3.355,3637839,1954002,12.20
17:59:13.571291930,0.25,99141,2230871,11038959,2833301,34356243,8192731,113353,3.402,3331641,1779344,0.60
17:59:15.878252421,0.25,91524,2139520,2234979,966493,43328882,8807623,138136,3.759,3674902,1931800,7.32
17:59:18.162910883,0.25,106082,2442353,1132693,550150,70765907,15838711,298034,3.877,7687811,3286700,11.17
17:59:20.485095907,0.25,103344,2234778,2784118,1284095,34675663,7906273,117750,3.606,3264970,1746927,15.75
17:59:22.800076873,0.25,172335,3360655,32119383,14001295,163568269,30307233,530805,4.022,13198392,6361364,9.01
17:59:25.099803225,0.25,195711,6824735,1372180,624713,34128074,7740640,114557,3.575,3203954,1721615,12.26
17:59:27.407114839,0.25,103105,2333808,1118224,545297,40262341,8411044,130578,3.690,3538639,1868449,6.73
17:59:29.709729811,0.25,98365,2257296,1155237,550856,36159804,8241782,122282,3.605,3392357,1846206,7.52
17:59:32.051324318,0.25,107741,2416226,1215463,567304,37196887,8103856,121573,3.609,3368629,1781570,12.73
17:59:34.355537746,0.25,362740,13989258,2748339,1102680,66373873,13188652,268192,4.176,6421651,2774701,9.77
17:59:36.695580816,0.25,99392,2181589,2146265,1089707,33879904,7870526,114902,3.553,3233951,1725700,10.88
17:59:38.993384856,0.25,242007,4844780,1255492,546373,35172541,7656575,112016,3.549,3156021,1675727,6.53
17:59:41.464080002,0.25,99288,2309786,1195043,579043,36865981,7965397,120809,3.671,3290541,1738766,11.47
17:59:43.826983460,0.25,253124,4909526,1332166,653362,440089526,83866097,864547,2.582,33478244,16011335,1.99
17:59:46.108092004,0.25,204660,4618742,1161450,554548,36196343,7938671,120309,3.637,3308122,1735577,11.04
17:59:48.446262896,0.25,105542,2584422,1316729,611226,70915531,13387087,273408,4.227,6468802,2784821,0.58
