horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:35:28.174473079,1316605,41923416,1280401,573989,29368651,6689808,91666,3.271,2802008,1477407,35.09,13.99,0.32,10.75,31.34
19:35:30.834427405,97153,2491580,1666513,611836,46606953,11187859,151818,3.186,4764994,2371620,30.75,11.57,0.30,8.23,39.83
19:35:33.151945131,834158,14254974,57601451,20228877,2331564089,489942126,8180558,3.552,230299171,88673164,60.40,1.09,0.08,0.92,19.32
19:35:35.559131180,198686,3822008,2086456,962763,44574494,9707647,189455,4.337,4368165,1982899,46.74,9.57,0.09,7.94,30.74
19:35:37.847813481,148771,3306432,1385814,697287,98386105,18376965,372962,4.176,8930958,3746836,34.06,13.20,0.32,14.54,31.94
19:35:40.175230409,133609,2858449,3435132,1530660,41508547,8886186,151705,3.977,3814699,1850688,40.11,12.58,0.26,12.03,30.26
19:35:42.534605007,436025,9199017,1331469,675567,41878385,9038405,155273,3.999,3883253,1926444,35.44,12.89,0.50,12.74,31.89
19:35:44.857003922,129894,2946221,1365303,718531,60831543,15673096,231275,3.397,6807367,3168322,35.21,10.81,0.11,10.95,37.29
19:35:47.338364276,180931,4640265,1319284,680361,43799806,9197754,152324,3.897,3908639,1977638,59.76,4.87,0.11,4.18,27.35
19:35:49.652098712,148119,3232536,1355504,687638,417078868,69613318,632069,2.360,26777155,12813567,40.21,10.45,1.49,10.54,32.57
19:35:51.970534613,117426,2464780,1828392,935257,80509543,17222802,348070,4.377,7951430,3430479,32.32,11.15,0.91,13.13,34.37
19:35:54.818778597,490594,10724093,1893818,939186,51861817,11406169,168149,3.457,4863751,2443456,36.75,14.52,0.25,12.95,30.72
19:35:57.137186543,100335,2249553,1269235,662018,47323119,9282188,151513,3.831,3955386,2007770,31.93,12.60,0,9.57,39.03
19:35:59.473585441,125330,2735930,1512457,745081,43883543,8690175,139941,3.790,3692041,1875252,53.19,7.39,0,7.07,26.69
19:36:01.791647669,118173,2595732,1323147,655428,72099105,16076113,266183,3.788,7027056,3250213,34.46,11.85,0.15,11.86,36.17
19:36:04.124790576,113133,2554000,7128179,2288060,78293908,16620925,338480,4.125,8205967,3458037,30.17,9.51,0.28,12.11,38.78
19:36:06.438765094,103506,2304189,3232766,1430497,39352043,8818945,134444,3.656,3677627,1906023,32.61,11.26,0.25,12.35,36.26
19:36:08.750679238,103124,2253771,1289633,629914,42023030,8886765,139438,3.768,3700896,1915698,26.36,13.10,0.10,11.25,41.18
19:36:11.089019853,111104,2538577,1232642,596630,44445449,9589025,150355,3.747,4012289,2097928,52.63,3.71,0.06,7.91,30.43
19:36:13.421327050,108195,2448444,33125101,13488935,2500087222,267145798,6496443,5.528,117521967,47120357,34.34,0.91,0,0.82,43.98
19:36:16.301925326,407918,8199146,1673092,769299,79393564,16083973,308910,4.001,7721229,3352323,34.43,10.50,0.21,10.23,38.86
19:36:18.637521486,111282,2528910,2758203,1271159,45279347,11170031,145711,3.027,4813188,2468477,33.45,12.94,0.16,15.61,30.26
19:36:20.962846524,253632,4585305,1175862,555105,56803914,14412602,194642,3.073,6334818,3156319,41.62,11.28,0.36,9.65,32.36
19:36:23.308145575,101118,2269922,1494902,640203,42049188,8738766,137889,3.763,3663954,1922188,34.38,11.95,0.35,8.72,39.34
19:36:25.659666049,106943,2600371,1197035,602248,38654821,8446130,130746,3.698,3535241,1859763,49.94,6.54,0.12,4.46,29.74
19:36:28.137119219,102979,2362140,1360373,659734,41838231,10786122,142791,3.095,4613040,2388113,28.56,12.57,0.39,16.00,33.61
19:36:30.703782092,96176,2260326,2712023,1283308,39501724,9043906,130972,3.508,3733805,1962750,28.78,12.94,0.28,12.16,38.36
19:36:33.026118910,102596,2354585,1309250,648713,33215491,7902284,113643,3.471,3274502,1767568,10.12,0.22,5.46,0.22,21.27
19:36:35.799859468,102787,2380782,3058659,1272662,38738076,8655813,124704,3.516,3546872,1909298,36.97,3.69,0.15,3.93,38.48
19:36:38.099900114,113226,2464334,1191848,591439,100092970,18788730,219688,2.946,7457267,3667756,35.52,8.70,0.25,10.06,40.41
19:36:40.436415495,113643,2524390,1174761,564411,58308669,13007007,231139,3.918,5899640,2807766,35.51,11.29,0.26,10.38,36.35
19:36:42.762984242,110477,2567863,1216176,593004,38213372,8701566,135521,3.774,3590877,1913522,33.62,8.23,0.16,11.86,41.53
19:36:45.133831437,109317,2463202,1243211,588823,40578508,8985030,133514,3.603,3705268,1987668,40.15,10.86,0.73,11.47,32.16
19:36:47.450897298,460390,17023506,1170631,566609,38959804,8439237,134976,3.833,3521005,1809722,33.18,10.74,0.11,11.51,35.60
19:36:49.768207933,93045,2164235,1563042,719675,42695526,10104453,144940,3.470,4177439,2081007,32.66,7.79,0.42,12.35,43.11
19:36:52.104828489,98077,2221213,2803243,1220296,35252572,7897864,113643,3.477,3268145,1754518,55.96,6.86,0.09,5.88,23.40
19:36:54.566622842,4714414,88140406,66707691,25535538,1153429644,148968422,3385973,5.045,67114158,29153399,24.71,8.37,1.05,5.87,42.83
19:36:57.071086230,114779,2965435,3743905,1503234,227333827,39431659,382053,2.508,15235466,7245703,36.75,10.62,0.35,8.01,37.35
19:36:59.375804523,270545,5345094,2607455,858345,42522547,8981386,136826,3.674,3724293,1971823,33.43,10.08,0.12,13.20,38.76
19:37:01.720299577,107634,2439764,1178457,576218,82235949,19942962,291825,3.341,8734795,4162954,28.80,14.44,0.13,13.15,37.39
19:37:04.033363498,87759,2129812,4420378,1379880,33889421,7476780,111771,3.632,3076985,1624660,29.52,12.29,0.39,12.93,36.80
19:37:06.339606577,115272,2628573,1215690,589191,34887989,7918734,114181,3.516,3247522,1710152,15.47,6.71,0.25,5.71,50.67
19:37:08.666325098,250102,9561954,1667099,700531,41220716,9380289,148000,3.811,3883722,2043677,27.10,15.65,0.13,16.08,34.54
