horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
19:04:10.530591172,0.25,1589447,50064900,2958075,1286644,30963376,6957595,100023,3.415,2928794,1526272,16.22
19:04:12.833688626,0.25,299241,6199431,1053046,504559,47673299,12822393,165744,2.915,5685453,2760205,17.56
19:04:15.144384184,0.25,82372,1898961,8154268,3535889,1416262817,245597230,4904120,4.485,109337807,47400949,2.05
19:04:17.884371359,0.25,237725,4446595,2328273,1083319,72685540,16507614,307085,4.066,7552322,3279548,3.52
19:04:20.153868393,0.25,137082,2761659,1301205,678577,43209433,9551680,167064,4.084,4090402,2066101,5.99
19:04:22.467331512,0.25,130802,3038054,2051531,936828,83400735,14935230,299978,4.068,7373287,3093109,6.81
19:04:24.760154540,0.25,138637,2773077,2674264,1255128,45432453,9294526,165057,4.183,3945541,1978715,1.19
19:04:27.059309956,0.25,580070,14677600,1467278,740355,38477899,8488705,142828,3.942,3623538,1838700,10.24
19:04:29.340337471,0.25,166593,3466225,1285681,654032,48896598,10744209,175513,3.885,4517663,2284193,11.10
19:04:32.695597079,0.25,130074,2660267,1597425,823906,41484662,9227537,160343,4.082,3927929,1962994,9.40
19:04:35.002298694,0.25,117454,2391376,1507763,783281,408132488,68442691,1505284,4.848,31049198,14332985,0.31
19:04:37.819913973,0.25,145297,2990638,1400396,734443,75571324,16825107,271668,3.654,7434911,3456672,3.48
19:04:40.106323384,0.25,113602,2419506,1438100,714301,34241326,7777034,120660,3.704,3257938,1716410,11.40
19:04:42.388951741,0.25,125456,2555162,1214473,597838,41191051,8858598,145827,3.939,3702217,1901219,7.27
19:04:44.680572106,0.25,109532,2530070,11798369,3131479,84357931,15910590,322157,4.226,7622762,3291488,12.09
19:04:46.963435795,0.25,459335,12051594,2443337,1205028,37060017,8316207,127279,3.717,3424115,1832059,14.34
19:04:49.252654743,0.25,175914,3587374,1817982,724514,38105469,8194588,131768,3.818,3451190,1795499,9.97
19:04:51.532358943,0.25,164776,3471173,1267642,631041,38981627,8722191,130270,3.616,3602807,1957940,11.23
19:04:53.822609468,0.25,105680,2259022,1275304,632209,42821256,9212944,150744,3.893,3871693,2006039,3.60
19:04:56.098003557,0.25,983987,17497200,69137703,24943564,2734333105,295136483,6379631,4.944,129041079,50514902,1.94
19:04:58.786054804,0.25,343034,6521098,1187015,585173,80211107,16482105,312596,3.967,7880819,3441183,13.75
19:05:01.082996569,0.25,99132,2244662,2514561,1224208,39537135,9588678,135743,3.329,4077674,2089806,8.71
19:05:03.387104339,0.25,134780,2897403,1204939,588350,40346490,8722752,139832,3.842,3639705,1895826,12.67
19:05:05.672455642,0.25,236830,4385619,1311240,628276,39178423,8502810,134473,3.795,3543238,1870494,3.30
19:05:07.966898331,0.25,125914,2637228,1287937,642385,80477474,16054424,261277,3.733,6999688,3304386,12.24
19:05:10.250090910,0.25,101318,2230043,13344439,3553344,39279485,7883844,127185,3.859,3295803,1757088,1.93
19:05:12.525829258,0.25,129321,2625193,1388503,660944,37918360,8098268,125645,3.760,3341953,1781659,8.38
19:05:14.819205565,0.25,103604,2316491,1223645,594264,62251128,13025139,224939,3.851,5840370,2863137,1.80
19:05:17.493967507,0.25,1115669,18719287,2909749,1324921,39705002,8709853,131648,3.672,3585153,1884853,2.36
19:05:19.819669982,0.25,225798,4314449,1353961,652233,48283090,9368762,150152,3.854,3896127,2072865,12.41
19:05:22.177237627,0.25,93540,2107562,1383740,691307,34579588,7982108,123837,3.760,3293301,1744710,2.28
19:05:24.733211758,0.25,136220,3263088,1355700,659207,43052294,9765379,141039,3.439,4100687,2117645,10.12
19:05:27.188313837,0.25,104033,2309151,1537254,730278,77383408,16241999,292858,3.851,7605165,3274053,6.48
19:05:29.496083065,0.25,106174,2313411,2405740,1185639,38481272,8403822,136723,3.899,3506791,1832497,10.68
19:05:31.788989469,0.25,250812,4591482,1430900,661669,45111920,10188139,146633,3.369,4352143,2254776,11.41
19:05:34.066302105,0.25,103149,2230731,1252631,593249,42828688,9668426,154171,3.817,4039494,2123357,5.50
