horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
10:01:31.638184214,0.25,71562,1825962,1969824,964062,28873418,6828278,83405,3.039,2744057,1524523,98.12
10:01:33.534910442,0.25,77950,1989597,3295839,1463298,29891638,6807898,82744,3.021,2738835,1549000,99.74
10:01:35.410858492,0.25,61225,1638591,908964,433445,57387455,10054783,181720,3.860,4707237,2158863,99.67
10:01:37.301823431,0.25,64595,1799280,937818,447215,61496874,12240920,240196,4.074,5896315,2567728,97.66
10:01:39.172851883,0.25,67774,1753967,961075,442791,30807150,6832140,84103,3.027,2778753,1561612,99.54
10:01:41.058681511,0.25,82245,1970913,849322,393481,26273695,6042844,73396,2.967,2474109,1384432,99.25
10:01:42.934489811,0.25,75659,1893694,2197048,924490,29184195,6751946,87288,3.170,2753155,1498771,99.72
10:01:44.854747173,0.25,70212,1757930,898744,412701,29157889,6749684,82511,3.003,2747271,1511859,99.57
10:01:46.734627302,0.25,60064,1608753,1026090,485689,29587964,6414937,79346,3.046,2604874,1443248,99.64
10:01:48.603069773,0.25,69346,1802640,983699,473765,27498328,6216852,74690,2.981,2505815,1411270,99.64
10:01:50.596282259,0.25,63711,1712401,958015,459662,29524224,6932769,85285,3.036,2808814,1551671,99.67
10:01:52.462759721,0.25,63985,1689501,31929424,14381991,152016559,29516617,523761,3.876,13513112,6112350,99.56
10:01:54.333524475,0.25,227712,5745664,2208584,1007067,83664123,16449790,251564,3.519,7149338,3357374,99.65
10:01:56.217583194,0.25,371389,8164581,3319954,1304816,79667665,17912266,257931,3.283,7856579,3728943,99.58
10:01:58.055833117,0.25,79254,2011358,978431,430053,32136672,8035781,91852,2.734,3359442,1771084,99.64
10:01:59.929321795,0.25,71069,1862578,2096748,971130,33762204,7454767,90426,2.971,3043182,1656645,99.65
10:02:01.804171140,0.25,62100,1666812,2099402,975857,27848046,6510606,82167,3.127,2627482,1462630,99.55
10:02:03.672788356,0.25,67735,1807137,1132052,549048,60707139,12328129,231869,3.867,5995939,2597144,99.55
10:02:05.536071260,0.25,95517,2948954,4980113,1325756,249270358,44030560,465365,2.598,17910587,8239050,99.53
10:02:07.374301419,0.25,62019,1638510,1017810,456053,32224775,7435485,94284,3.133,3009099,1665284,99.67
10:02:09.265665505,0.25,68294,1798826,1050232,485553,29323503,6902305,85816,3.079,2787543,1530377,99.56
10:02:11.137043032,0.25,70431,1819336,975712,450481,32030614,8084872,92645,2.781,3331686,1836276,99.65
10:02:13.036258143,0.25,446135,8819792,2604986,1226436,26622516,6276856,75626,2.964,2551423,1433786,99.68
10:02:14.912038805,0.25,59924,1656593,938046,442189,28707667,6571911,83171,3.113,2672066,1454401,99.07
