horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
13:47:58.875737001,1633254,50654020,3319931,1316136,28533661,6417098,94607,3.501,2701993,1436583,27.11,14.64,0.48,18.76,35.23
13:48:01.186504535,125376,3030714,1070990,543201,34416983,8247364,111539,3.170,3519019,1810638,26.29,13.04,0.15,14.20,36.70
13:48:03.494826839,244675,5007667,6605415,3053422,1319602383,270420161,5058170,4.236,119408650,52004185,22.99,2.30,0.13,1.74,39.63
13:48:06.017492971,300559,5566860,1860790,885036,83978454,17105254,342471,4.295,7973461,3371159,58.47,3.71,0.13,5.06,27.32
13:48:08.343062968,146511,2914484,1538818,817220,50144561,12374704,182769,3.355,5447826,2637211,39.26,9.98,0.46,9.03,36.40
13:48:10.647850922,134985,3059813,2036843,880676,38855708,8780596,146706,3.852,3808402,1877508,34.82,14.63,0.25,12.53,28.78
13:48:12.974820014,120053,2596232,7691282,2146262,45600753,10141129,167034,3.801,4394971,2192112,36.43,11.30,0.28,12.21,34.74
13:48:15.312252246,126214,2809022,2586627,1060080,43211233,9486555,160551,3.988,4025888,2031500,49.36,5.69,0,7.10,31.80
13:48:17.653999693,664006,16902429,1275185,653575,147956276,27833258,315194,2.832,11128743,5336074,44.51,6.84,0,8.35,36.70
13:48:19.968509997,217416,5468847,1581649,760672,43631617,9242753,155557,3.955,3933247,1986430,29.68,14.18,0.31,13.60,34.65
13:48:22.303246743,123504,2656466,1378405,715048,341988029,56617012,1214444,4.789,25356466,11962662,11.66,0.39,5.30,0.35,28.77
13:48:25.127144386,212014,4659673,1533575,784721,35280711,7531968,118023,3.692,3196365,1621372,41.77,11.79,0.11,10.41,32.41
13:48:27.461296903,318058,8254781,1496734,776799,38649897,8582585,133908,3.712,3606998,1855922,30.28,13.59,0,12.92,35.84
13:48:29.783925330,348943,7916705,1242134,620369,43477618,9448673,151253,3.777,4004532,2027944,26.76,9.46,0.12,13.91,42.66
13:48:32.096733351,146040,3501156,1197420,574957,44272086,10016671,156705,3.735,4195258,2170844,35.14,12.81,0.27,12.17,32.91
13:48:34.974241408,107792,2425848,1119877,536280,78690381,14835029,306075,4.274,7160506,3078920,27.96,7.01,0.69,13.51,44.17
13:48:37.314434433,101938,2309753,7721438,2662929,48678776,10413511,156352,3.572,4377742,2274098,36.33,14.30,0.23,15.12,29.58
13:48:39.649653224,250786,5196502,1703055,640104,43871969,8918344,144262,3.801,3795028,1933588,34.31,11.94,0.15,11.94,35.10
13:48:41.994613214,108146,2417343,35348451,14401677,2385219725,303674767,7178035,5.227,137335355,54628975,35.54,0.77,5.77,0.83,28.13
13:48:44.558065190,135118,3281444,1256552,564929,44621879,10066632,130706,3.101,4215498,2158202,45.76,0.66,1.41,0.55,37.46
13:48:46.905899325,133352,3079273,1595934,710623,176051573,48723393,581242,2.837,20490471,9707709,56.34,4.90,0.09,5.45,25.35
13:48:49.215072877,91862,2124257,1431624,702658,79815611,15324178,296174,4.049,7315076,2985026,34.10,14.11,0.37,14.01,31.73
13:48:51.555566343,100945,2275364,2608594,1251596,41361758,8465175,125535,3.576,3510703,1862537,33.53,6.26,0.12,14.88,37.98
13:48:53.888780702,250472,4830247,8193727,2217994,191029793,34195605,335493,2.515,13340638,6430040,27.99,8.33,0.14,16.85,39.01
13:48:56.221542070,106397,2435369,2275804,1011350,43965819,9961547,152236,3.689,4127277,2198551,73.27,1.64,0.16,2.20,19.64
13:48:58.568199782,115309,2568141,1258343,617177,39982660,8746957,133690,3.678,3634564,1919950,51.75,8.60,0.58,5.23,29.31
13:49:00.907927609,112803,2493731,1428611,629400,1700500635,222085486,4947833,4.991,99139398,42725131,10.86,0.48,5.87,0.42,28.36
13:49:03.506735082,136277,3133439,1680853,753219,39202843,8322723,121870,3.524,3458185,1833875,11.63,3.04,0.15,3.51,53.26
13:49:05.835239645,97024,2264684,2065972,926557,63866586,14745898,226726,3.568,6354201,3006830,31.81,9.72,0.31,16.37,34.10
13:49:08.165072820,250972,4916319,1440913,681636,43242241,9373919,138145,3.636,3799057,1895451,30.17,6.84,0.87,12.89,39.91
13:49:10.489445828,110706,2509540,1176507,569177,41599867,8937342,138992,3.715,3741743,1951683,30.97,12.34,0.89,13.65,34.70
13:49:12.797248114,110041,2375647,2063960,856208,37318411,7941295,114732,3.493,3284919,1750024,58.71,2.95,0.25,5.63,27.01
13:49:15.113350632,345011,15141544,1687960,720625,103592297,20362557,227952,2.836,8038629,3962496,25.55,12.90,0.34,15.05,34.43
13:49:17.401460694,102771,2317284,1245953,587324,76768185,14549430,296834,4.253,6979756,3036078,34.58,6.86,0.30,8.20,44.14
13:49:19.893660175,91503,2109928,2566829,1224849,194562932,38176871,796668,4.640,17170079,8234703,10.89,0.36,4.59,0.26,29.21
13:49:22.707263549,234249,5359915,1302786,661519,40551538,8873178,130139,3.529,3687974,1964905,41.73,2.81,0.50,13.00,35.96
13:49:25.010703678,116994,2891161,13173065,3340290,34551810,7887457,116530,3.591,3244833,1732739,51.70,6.36,0.21,6.11,30.11
13:49:27.302190746,114035,2520209,6495876,2029277,47820643,11534765,175641,3.570,4920301,2510188,32.10,9.86,0.51,14.19,37.31
13:49:29.651972921,115695,2724077,1543102,725118,67589800,13506852,277710,4.246,6540972,2826377,32.26,4.03,0.29,14.60,42.42
13:49:31.978589519,107373,2455351,2171837,1056261,40176434,9073139,136951,3.682,3719965,1983735,36.15,8.84,0.21,9.63,39.49
13:49:34.279014684,259476,5313542,1316262,655290,34660821,8108541,117467,3.522,3335671,1796752,9.75,2.11,0.16,1.72,61.75
13:49:36.584219210,192718,4387310,1185205,557687,39718531,8448536,134494,3.807,3533162,1856499,29.45,13.15,0.18,12.50,39.60
13:49:38.933198582,111517,2649253,1245137,611425,37861265,8574920,129605,3.647,3554174,1906642,15.34,0.32,5.23,0.29,23.29
13:49:41.628323695,1032071,29054403,19350968,7219972,198696608,41312294,785820,3.914,20078670,8325802,32.59,7.32,0.19,10.93,41.09
13:49:43.940192486,90084,2164446,1415382,680152,37825671,8487049,121852,3.518,3463951,1871134,31.91,4.30,0.84,11.16,46.73
13:49:46.234880160,108710,2426136,2626859,1231613,38828558,8764863,129892,3.628,3580231,1930119,71.52,1.49,0.30,3.95,18.60
13:49:48.561968909,257245,5062142,1239565,571076,35979673,8256327,122104,3.575,3415483,1834153,34.82,8.23,0.66,12.28,35.08
13:49:50.881947018,365082,15521306,2797786,965042,36742978,8318748,118663,3.494,3396012,1818661,32.76,11.33,0.45,11.88,38.96
13:49:53.182308802,173359,5138213,1563626,678093,39609429,8263337,122767,3.571,3437723,1832262,53.17,6.05,0.69,7.54,27.42
13:49:55.482116385,115376,2668442,1166541,557008,44446585,10599199,146145,3.315,4407990,2355552,35.93,7.63,0.16,12.49,37.47
13:49:57.811261309,101214,2382028,1331238,645656,62944712,13758286,272677,4.203,6487777,2695177,32.50,10.62,0.19,13.86,37.27
13:50:00.375364329,2252297,37988374,2318135,1029071,55224511,12215568,188240,3.641,5170175,2625776,32.47,14.37,0.42,11.09,35.61
13:50:04.243617052,108248,2454103,2397668,1167488,34318722,7837731,110967,3.479,3189507,1724518,35.16,10.30,1.28,11.02,37.41
13:50:06.601531296,375216,7800582,1168716,544010,38317575,8731851,129023,3.563,3621554,1968038,35.00,9.07,0.24,13.16,35.51
13:50:08.934408776,98491,2365026,1305783,629499,36811178,8169695,118861,3.550,3347774,1801429,30.61,13.11,0,10.64,38.04
13:50:11.239938871,120955,3075954,9935678,2711044,38170350,8597877,127757,3.612,3537339,1910120,30.17,9.73,0.48,8.54,44.15
13:50:13.538975349,110056,2516019,1079787,524360,46191496,11359497,154682,3.144,4919337,2498535,30.66,10.31,0.37,11.70,40.65
13:50:15.874547336,106331,2654317,1201068,562001,86303597,19737030,285793,3.289,8688919,4009296,33.53,11.53,0.80,12.46,34.08
13:50:18.209563288,106048,2491974,1356565,678293,1722893015,236951593,5168767,4.852,106521370,44465609,13.11,0.44,7.86,0.38,28.70
13:50:20.790974554,327077,6323796,1242342,584178,40802044,8715599,132796,3.620,3667908,1927385,14.28,4.03,0.09,6.73,56.76
13:50:23.110683316,104927,2453274,1173998,551812,43817726,9244595,138033,3.612,3821812,2016278,39.98,11.65,0.38,10.56,31.04
13:50:25.460503070,100870,2413168,1417541,651215,39156718,8869242,133672,3.654,3658366,1922351,54.98,3.47,0.45,7.70,27.23
13:50:27.783901264,106338,2406900,1298918,622950,35922745,8182189,113537,3.404,3335807,1834627,29.67,8.06,1.04,17.27,38.72
13:50:30.091312304,90126,2137127,1336173,627788,64008879,13324577,270726,4.215,6422611,2762576,27.99,11.32,0.39,11.87,40.98
13:50:32.393699946,115262,3118174,2788952,959215,228759535,39945866,359722,2.347,15325423,7404959,31.02,9.73,0.27,11.00,39.42
13:50:34.695019829,98448,2320881,2190949,1112400,32865379,7500102,105929,3.437,3082390,1672347,32.18,12.69,0.13,11.39,36.31
13:50:37.006089328,277578,5730926,1223013,580404,101928811,26324274,329722,3.164,10420497,5427470,2.15,0.33,3.63,0.37,30.87
13:50:39.811204740,1326395,29629968,4015102,1707448,59558929,12010189,193286,3.807,5077363,2597086,32.68,10.26,0.12,7.25,41.81
13:50:42.125961044,91727,2203849,1426033,641461,37962877,8406140,121030,3.506,3452530,1857403,26.38,13.43,0.33,13.81,39.90
13:50:44.446739335,91238,2191732,1276919,597869,68926196,13811204,276586,4.199,6587053,2854149,38.90,10.55,0.32,9.73,36.38
13:50:46.743127972,109102,2425159,2329752,1115870,71066666,18023941,220327,2.925,7533196,3654541,38.06,6.78,0.41,10.33,37.09
13:50:49.047662046,234606,4523306,1316335,606980,34409393,7722475,112375,3.529,3184346,1699006,29.20,10.15,0.14,13.63,36.98
13:50:51.360000334,103737,2363726,1202164,576399,42908190,9009179,138010,3.722,3707642,1950841,9.44,2.45,0.25,2.88,60.16
13:50:54.185480347,107295,2402637,1154357,555286,35700341,8209718,117529,3.513,3345885,1809977,25.55,14.48,1.27,11.88,38.39
13:50:56.497459217,185069,4501899,1842633,784721,60646511,12179442,252504,4.253,5936859,2509759,8.86,0.30,9.13,0.33,25.73
13:50:59.203147743,269964,5211496,2440982,1138746,39741117,8674629,131901,3.672,3592178,1901978,36.59,2.67,1.13,12.43,41.78
13:51:01.515531597,106687,2476152,1185590,567454,37698169,8425350,121739,3.505,3473715,1852553,28.26,10.34,1.14,16.33,35.46
13:51:03.829348071,348224,14831917,1695374,754813,34482488,7780998,111580,3.512,3177247,1674825,54.08,5.69,0.09,5.63,28.25
13:51:06.131372581,113010,2548094,1842785,840781,39821930,8826451,132485,3.662,3617757,1926544,67.68,5.94,0.09,5.79,17.02
13:51:08.454528644,112698,2690536,1189809,559701,80100711,14710026,285225,4.086,6980716,3111949,30.04,10.41,0.30,13.90,37.90
13:51:10.753216094,91880,2136879,1358738,662884,33998973,7886769,110759,3.401,3256734,1757023,33.89,3.56,0.33,12.92,41.08
13:51:13.067275648,109969,2498172,2303825,1057441,37704187,8545849,128215,3.635,3527629,1908385,30.18,9.47,0.14,13.29,40.51
13:51:15.470377193,101382,2417969,1437214,656198,213200206,37440798,350756,2.432,14425483,6932844,3.91,0.37,1.68,0.38,36.09
13:51:18.341733040,125600,2871278,1788643,859495,44241843,9310356,138787,3.628,3824947,2044957,30.40,14.79,0.61,15.06,33.07
13:51:20.672356374,105552,2439991,1147520,542059,73781525,13600240,270276,4.157,6501261,2781630,30.84,10.64,0.47,14.90,36.87
13:51:22.981513826,91994,2178256,2898617,1254285,34396404,7893330,112013,3.469,3229151,1770777,10.20,1.84,0.31,4.54,57.03
13:51:25.551584514,228888,4371838,1315484,615141,83351870,16876315,201732,2.975,6780107,3365109,28.40,11.97,0.42,10.84,41.31
13:51:27.868229239,104179,2514629,1350813,665835,39096872,8558446,124413,3.518,3536236,1904584,36.02,10.45,0.57,9.53,34.45
13:51:30.206295194,101107,2232689,1431617,670428,33283501,7616124,110348,3.526,3129313,1697678,51.37,6.99,0.28,8.07,27.39
13:51:32.523110607,105768,2437366,1179949,531963,36517114,8234170,126191,3.689,3420962,1825458,32.42,4.31,0.52,13.33,43.21
13:51:34.846407232,106441,2472994,1104065,527523,73706767,14885187,278937,3.926,7105381,3139006,3.45,1.11,1.09,1.10,35.42
13:51:37.679174233,697794,20755096,16400828,4692852,552780998,97832541,1291627,3.163,40829748,18451408,56.37,1.90,0.11,8.21,28.04
13:51:39.995007030,93293,2186152,1498765,731555,34238222,7677920,108793,3.436,3166192,1731440,26.28,13.86,0.20,16.10,36.27
13:51:42.299140867,91476,2165830,1482030,736042,40294656,9222198,127969,3.452,3706591,1878359,52.82,7.09,0.28,6.56,29.17
13:51:44.634433561,96266,2249533,1423919,662634,41571496,8170146,126661,3.716,3408806,1802588,29.99,8.65,1.16,11.13,43.74
13:51:46.960420254,109053,2512705,1178609,561073,696004150,170133893,2095919,2.626,79826311,35867955,31.94,12.09,0.47,9.95,39.42
13:51:49.239154092,103722,2316453,2391468,1119412,357353341,61494025,550821,2.329,23647636,11460703,32.69,12.48,0.48,11.64,36.68
13:51:51.568397872,169798,3364742,1131318,534048,39053794,8830563,131189,3.620,3623713,1964799,27.47,12.92,0.15,10.47,39.27
13:51:53.908612562,102063,2375059,1248015,570499,40188855,8905141,137272,3.736,3674070,1941715,10.81,4.84,0.07,5.53,59.74
13:51:56.515399872,487950,10114708,2321220,1100188,45364631,9418913,140924,3.575,3941991,2059970,57.67,2.41,0.30,9.04,25.11
13:51:58.860418826,95925,2247316,1260444,605539,35230191,8231951,117157,3.458,3387566,1831725,25.93,14.33,0.46,15.31,36.61
13:52:01.172746137,103609,2311321,1188912,567768,70533276,14299408,284572,4.208,6762301,2979162,32.34,10.25,0.46,12.86,38.03
13:52:03.476011456,92092,2177844,2280354,1120836,34803325,7852063,112484,3.512,3203224,1714931,32.44,11.57,0.80,12.90,37.85
13:52:05.779012338,245814,4604113,1288313,615508,48944577,9931663,159474,3.838,4155000,2119077,22.53,12.06,0.29,14.45,43.90
13:52:08.089970441,152139,3873092,1314658,571984,42657317,9287815,145610,3.770,3862463,2010507,34.63,9.01,0.29,15.03,33.25
13:52:10.459301923,92425,2130950,1165505,577569,41124850,8567466,129757,3.687,3518997,1882012,35.97,6.13,0.15,11.22,41.40
13:52:12.773613325,103841,2309699,1094378,530485,38478397,8850883,130368,3.586,3635067,1976198,35.40,9.11,0.27,8.79,40.33
13:52:15.242437636,4407100,73691695,12652188,4733043,264025935,45561540,551154,2.948,18696013,8493761,44.79,6.42,0.51,5.74,30.35
13:52:17.598893427,370078,10511864,2478445,1178594,39345545,8443376,127651,3.658,3489908,1865021,24.45,11.58,0.64,16.34,42.26
13:52:19.901940197,243899,4556174,1083379,512939,37167736,8388296,125772,3.644,3451130,1831477,26.77,13.05,0.14,10.32,41.29
13:52:22.768392694,106955,2407071,1079948,517600,41643592,9369472,137801,3.576,3853087,2064270,52.94,6.88,0.12,5.69,28.22
13:52:25.090306755,106865,2400604,1347963,628702,34889279,7714140,110819,3.486,3178665,1692772,28.68,10.96,0.52,10.03,40.46
13:52:27.398507705,93217,2217598,1571057,716796,60965785,13007821,261046,4.204,6208890,2748138,32.73,5.57,0.48,16.76,35.61
13:52:29.735712354,87337,2021371,2602564,1182261,44074099,9040652,133543,3.600,3709697,2004110,10.75,3.42,0.08,2.69,58.95
13:52:32.057155947,250377,4875451,1159676,556485,36296062,8301026,123894,3.609,3433119,1833004,35.70,8.55,0.93,11.73,33.79
13:52:34.631512918,4922625,85567883,14793240,6918160,45559440,10132432,137771,3.361,4099257,2087241,19.64,11.71,0.15,15.90,39.56
13:52:37.026082884,103059,2740004,977630,450560,514375880,94185879,1151871,2.955,38983011,17900340,60.99,3.75,0.21,3.57,27.58
13:52:39.361143660,102409,2421343,1255492,618303,44376608,9243453,151260,3.880,3898477,2048495,41.03,8.79,0.41,11.70,31.77
13:52:41.713177928,90386,2091698,1311109,638806,35849012,8093456,115204,3.477,3312901,1805289,31.18,12.32,0.26,9.92,40.38
13:52:44.031335349,113662,2529755,2299576,1093056,36110590,8223103,122514,3.615,3389222,1816550,33.66,11.35,0.14,10.15,37.74
13:52:46.340750248,255412,5154213,2152478,973430,38963964,8609288,122500,3.492,3507652,1912999,69.40,5.26,0.26,4.84,17.36
13:52:48.677892093,103701,2330419,1338001,672869,35745706,7788681,118482,3.661,3236364,1694592,31.45,12.46,0.39,12.99,37.89
13:52:51.008160273,97333,2298264,1289325,638262,36036409,7439107,109968,3.611,3045097,1623292,53.74,4.14,0.18,7.69,28.55
