horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
23:29:47.423219272,1569207,49703188,1141194,504288,89811835,18507503,306679,3.393,9038098,3945704,27.37,10.52,,16.24,35.19
23:29:49.728906619,84972,2038464,1199081,569382,32072085,6941070,99337,3.404,2918570,1549477,27.16,15.67,0.27,16.50,35.83
23:29:52.070620627,103575,2261139,16833323,6743209,1190546086,242320485,4502630,4.180,107715646,49571815,15.40,1.47,3.83,0.92,33.39
23:29:54.554699740,364548,7833855,2636637,1255484,82713671,18363518,245643,3.247,7564473,3463181,40.88,6.39,0.09,11.58,35.26
23:29:56.898611102,164146,3583370,1658006,837841,40366209,8961568,149954,3.948,3797957,1878757,60.16,5.20,0.12,5.64,24.34
23:29:59.239894581,128016,2635646,1664989,853120,49252590,12337895,194236,3.528,5504825,2663767,37.17,8.33,0.15,9.13,36.90
23:30:01.568478233,220719,4802611,1566042,803965,240940792,55788692,783023,3.111,25167288,10731821,30.53,13.20,0.11,12.75,35.91
23:30:03.867064041,143352,2987493,1410289,722239,43985588,10188178,165390,3.851,4294643,2203168,41.75,3.64,0.29,8.42,37.22
23:30:06.187787525,120677,2531747,1955823,956227,40097272,8942040,143907,3.794,3792894,1919822,41.07,10.84,0.35,6.99,34.98
23:30:08.501026949,281253,5479284,1642933,802833,48178787,9477487,167502,4.096,4089442,2013949,37.29,10.16,0.51,11.44,29.90
23:30:10.821347220,134476,2776174,1389408,690857,72437120,16419160,286267,3.961,7227636,3329771,43.26,9.14,0.22,7.84,34.60
23:30:13.275715040,5282452,92831214,75419064,26987857,1552851418,199696700,4819140,5.278,91306143,37627075,25.02,7.39,0.22,6.60,48.83
23:30:15.831094131,113453,2484977,1265025,592870,90062695,18238749,348991,4.043,8631137,3776457,38.69,12.65,0.09,9.15,35.39
23:30:18.146045238,114002,2527950,2384878,1181701,44512142,9412535,143169,3.674,3896630,2058939,29.38,13.88,0.89,14.42,36.75
23:30:20.493405298,282023,5245508,11204128,2943424,417150493,69575981,697470,2.579,27039972,12444866,39.38,1.88,0.26,10.18,39.26
23:30:22.819242106,103869,2387605,1397751,695689,38904554,8596101,135502,3.766,3598126,1881406,29.57,14.76,,14.35,34.89
23:30:25.144946017,118980,2641553,1408329,721766,36107620,8063446,121336,3.636,3336772,1792668,37.20,9.37,,11.20,34.87
23:30:27.469944608,109353,2390752,1446539,702094,35489622,7681965,114978,3.585,3207121,1677278,38.54,6.08,0.64,8.23,38.65
23:30:29.804411448,97397,2264953,1268417,615811,44392692,9096194,150761,3.948,3818747,1984543,43.14,4.16,0.26,10.31,35.15
23:30:32.141663380,115808,2559995,4380349,1589223,44256569,9434632,154995,3.872,4003038,2037357,12.09,0.31,3.22,0.24,14.04
23:30:35.393940781,1600801,33853872,2966801,1330535,131606639,27445354,490190,3.938,12447926,5449292,59.43,2.07,0.18,4.69,27.02
23:30:37.751132962,99193,2219813,1357877,652085,38889948,8351971,127258,3.668,3469852,1845475,40.74,4.68,0.25,11.07,37.10
23:30:40.110646397,98961,2318319,1354513,677726,78760593,14182270,282977,4.157,6807746,2935056,34.02,4.85,0.35,6.94,45.62
23:30:42.884534979,237557,4512916,1533305,720747,46795829,10351772,152861,3.498,4369517,2269131,32.68,12.09,0.25,11.50,38.48
23:30:45.212368366,102676,2380645,1415366,713426,39345665,9002735,135915,3.625,3749649,2009685,19.87,8.44,0.13,8.45,44.66
23:30:47.559554856,126572,3139144,1688770,795499,33401453,7475210,115052,3.697,3112072,1629704,32.08,14.09,0.44,13.34,34.82
23:30:51.788392498,140706,3312839,1227931,579689,94434901,27152621,325697,3.008,10828944,5631670,32.17,8.33,0.49,9.80,38.89
23:30:54.237679809,5045361,89009983,70983964,24812176,2444938649,266756725,6568386,5.556,118216730,46822128,16.98,4.57,0.06,3.90,46.68
23:30:56.888223151,486181,13423148,3552445,1172943,38619158,8690472,130546,3.635,3591826,1907426,30.77,11.80,0.41,10.46,41.59
23:30:59.204566217,95857,2219628,1766436,773455,65942802,17794159,232342,2.922,7951057,3861638,27.16,11.95,0.71,12.92,38.73
23:31:01.527467750,199614,4474736,1536189,760149,228314267,39125277,442622,2.856,15495883,7138436,51.97,4.17,0.20,5.57,32.67
23:31:03.853473423,101011,2195125,1534695,701449,44011903,9029591,144646,3.833,3774144,1961534,28.16,13.79,1.77,13.95,34.30
23:31:06.201849188,99939,2307112,1250939,597892,73030963,15297945,280151,3.946,7099454,3330425,34.35,13.59,0.31,10.01,36.59
23:31:08.553036547,97385,2127471,1380766,693230,44617311,8641081,133648,3.706,3606357,1898363,27.42,15.31,0.26,15.34,34.76
23:31:10.890852496,111643,2639339,1250146,592627,84043582,19857396,301594,3.495,8630363,4027742,35.38,3.14,0.09,3.73,41.25
23:31:13.216630257,208504,4424175,4221788,1308906,43468662,9671028,153011,3.791,4036035,2098527,5.93,0.46,5.25,0.20,12.91
23:31:16.316632872,196149,4408196,1973675,941652,71031891,13893835,277578,4.175,6648021,2930478,28.84,12.97,0.13,14.06,35.70
23:31:18.669526960,127934,3126325,1525328,726733,42650804,8411267,131104,3.744,3501288,1864932,33.04,11.53,0.57,11.65,36.36
23:31:21.018387570,98876,2233597,2481251,1096502,41264574,10068491,142816,3.467,4119317,2033578,72.48,3.00,0.13,2.50,16.86
23:31:23.359846750,90511,2131315,1964258,751749,44465545,10693146,158077,3.494,4524419,2358282,36.95,10.49,0.41,8.70,36.06
23:31:25.658935466,109545,2478339,1271992,621978,39991166,8795696,132864,3.646,3643876,1943696,37.94,7.06,0.61,11.21,38.09
23:31:28.018552593,113564,2463728,1208879,567489,41255032,9256356,139258,3.660,3804416,2010004,55.89,5.90,0.25,6.89,27.29
23:31:30.348964352,116344,2630990,1197419,575106,39741598,8892280,125847,3.497,3599131,1875663,31.91,12.67,0.30,8.42,43.18
23:31:32.688030726,216733,6901465,6832343,1887407,82796317,16609504,324734,4.082,7954649,3454032,38.48,2.09,0.75,10.12,40.07
23:31:35.319032225,5766285,99645634,70920429,26504041,1103576373,138692074,3172690,5.136,61771326,26479796,36.49,1.44,0.22,1.00,41.88
23:31:37.909937282,106605,2562570,1199651,564859,49223546,12287361,153345,2.927,5238199,2726341,39.15,1.05,0.10,0.86,39.95
23:31:40.290995746,125704,2710226,1338426,670297,36240944,8207308,122547,3.615,3389793,1804546,36.27,9.56,0.34,6.87,42.24
23:31:42.642059253,111277,2508466,1470197,684625,75362565,14364689,286180,4.176,6852313,2989312,32.37,12.93,0.46,11.71,34.03
23:31:44.985366828,108702,2652476,2681047,1253750,37043445,8516206,125415,3.577,3506370,1887211,34.97,3.54,0.74,12.15,42.74
23:31:47.328029045,125901,2734438,1302279,641912,98233480,19580345,222951,2.855,7808154,3935540,28.57,11.28,1.00,8.66,41.90
23:31:49.678260866,111326,2539342,1330954,663153,36645729,8301640,123754,3.605,3432550,1836908,30.78,9.58,0.70,14.24,38.65
23:31:52.040620629,129644,2742895,7617555,2301861,43935794,9207555,145508,3.802,3826670,2002370,29.63,9.40,0.78,10.19,39.96
23:31:54.380115552,113129,2534032,13138353,5964995,2806178388,257811556,5872376,5.326,110256477,43719699,5.67,0.41,5.89,0.33,15.52
23:31:57.553620724,254010,4820956,1137977,551916,42182934,9587229,148610,3.754,3958840,2102398,12.87,3.67,0.15,2.28,59.08
23:31:59.902920251,104702,2328019,1303513,603534,41251405,9531363,146327,3.722,3931703,2093560,39.70,8.76,,7.82,37.41
23:32:02.236423805,221487,6375597,1478843,738233,37493740,8375417,119486,3.468,3445834,1872627,53.67,6.12,0.25,5.64,27.38
23:32:04.575775861,119354,2602770,1267810,623782,37707660,8563152,124573,3.523,3536009,1874630,36.25,9.10,0.14,9.68,38.31
23:32:06.897348257,94691,2146095,1418355,677218,71180195,14205951,278351,4.122,6753149,2970801,29.75,13.02,0.21,16.35,34.54
23:32:09.238851761,94623,2244620,2545811,1231053,35296743,8184181,120452,3.593,3352216,1798109,32.98,11.19,0.32,9.65,38.30
