horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,perf,mosquitto
13:12:12.996236393,117157,2664946,1208200,583914,40846977,9893057,144663,3.457,4184491,2212067,11.61,0.38,5.02,0.27
13:12:15.642005961,200248,4072690,1213708,595235,36748977,8155370,124590,3.700,3367631,1762264,27.95,13.06,0.12,10.00
13:12:17.954746953,95697,2227152,1636959,681970,38977024,9065982,133026,3.603,3692346,2034294,51.38,7.41,0.37,9.47
13:12:20.300914789,170563,3773719,9222713,2671852,34394647,8485726,117297,3.356,3494846,1935200,31.39,12.64,0.28,9.86
13:12:22.664971630,112700,2520155,1156456,559248,35224830,8188304,121004,3.597,3363950,1844443,31.20,8.37,0.87,11.77
13:12:25.011881388,108632,2444657,1097019,519239,39627992,8921505,132044,3.592,3676461,1979377,43.08,7.57,0.69,8.94
13:12:27.361167728,100153,2206190,1237626,598980,42699812,9693155,151245,3.649,4144805,2105000,31.49,10.72,0.26,12.51
13:12:29.708211514,112503,2462493,3222607,1074356,221267961,36284053,485352,3.173,15295098,6758774,29.60,9.51,0.14,12.66
13:12:32.017138718,101260,2234041,2621108,1164174,39873931,9039240,141704,3.774,3754391,2002599,34.04,12.08,0.40,10.40
13:12:34.349942272,3580001,63449211,16544024,7586887,39377904,8678899,137584,3.838,3584460,1880144,27.14,7.86,0.21,7.35
13:12:36.731636379,105789,2400067,1118923,553341,36111180,8166555,126774,3.725,3403104,1829160,28.32,15.26,0.48,13.73
13:12:39.069109807,443546,12663566,1138847,563663,40064951,9376933,144074,3.728,3864526,2055642,21.91,1.72,0.13,2.06
13:12:41.396700869,103403,2296602,1333489,582243,39115858,8636964,131060,3.664,3576521,1909945,31.86,12.18,0.25,13.89
13:12:43.754876148,88079,2043647,1241997,607034,70094699,13670298,280755,4.265,6582742,2851946,24.86,14.18,1.24,16.34
13:12:46.099853713,93064,2156815,2435753,1168766,35372479,8263434,124592,3.642,3420787,1846455,24.34,16.66,0.34,17.68
13:12:48.447024232,234984,4378833,1234026,593305,174944157,50897380,571557,2.637,21674123,10258908,32.27,10.69,0.27,9.55
13:12:50.780030594,274517,10029095,6558235,1858957,40906650,8149560,127016,3.769,3369893,1795024,27.93,12.31,0.39,12.04
13:12:53.102440989,94752,2215263,1372157,642699,34575628,7980706,112265,3.449,3255174,1760131,6.90,0.44,4.88,0.33
13:12:55.534850289,113924,2537925,1613058,730587,31982147,7320006,108495,3.594,3019090,1626500,24.70,16.66,0.38,14.46
13:12:57.877655942,91964,2104261,1194719,567147,70060220,13950591,278745,4.244,6568204,2909026,75.72,3.98,0,3.49
13:13:00.210092884,89882,2053539,3507047,1561816,243603909,42635108,441444,2.640,16722114,7902285,17.81,6.63,0.21,5.91
13:13:02.513891991,264010,5171139,1084541,519205,35253445,7888558,120251,3.695,3254648,1728414,33.50,13.85,0.50,11.66
13:13:04.859923033,104680,2343114,1132498,528276,40845271,9104793,140603,3.745,3754682,1986671,32.32,16.13,0.82,14.67
13:13:07.207225710,99808,2188136,1185413,578714,37684016,8288643,125936,3.682,3419981,1794904,35.68,9.57,0.31,7.50
13:13:09.513169426,105766,2390595,1141531,539131,35816894,7944913,123246,3.736,3299032,1724697,38.25,9.15,0.28,8.21
13:13:11.956954366,101361,2386199,1223959,582484,69399951,13528911,272444,4.220,6456130,2843065,25.83,14.43,0.30,11.40
13:13:14.234012548,132686,2652541,60771026,24546773,744871810,123843009,2023350,3.722,54368987,23117803,33.26,2.18,1.37,2.80
13:13:16.637665202,123129,2770263,1073527,511337,35460568,8199283,122634,3.655,3355683,1811293,31.47,14.83,0.24,12.62
13:13:18.954270837,101052,2256708,1283625,580196,42339824,9468773,141654,3.651,3879857,2112997,30.72,14.26,0.49,13.37
13:13:21.299233242,259067,8794991,4760866,1433784,33127857,7696714,108941,3.450,3157887,1726152,32.47,13.76,0.82,11.92
13:13:23.641066654,108054,2487831,1173926,547264,33324201,7626308,106465,3.392,3138445,1711626,29.62,10.37,0.41,13.88
13:13:25.974088363,101721,2362990,1517357,679706,43893408,9319115,142715,3.742,3814335,2050281,29.91,10.12,0.27,9.99
13:13:28.317758985,101536,2261662,1832005,703655,84826868,22470833,254755,2.719,9370889,4559213,30.40,4.13,1.15,9.12
13:13:30.649766612,202183,4691310,3321596,1235648,34051386,7900906,118855,3.633,3271257,1749212,32.43,4.71,0,16.18
13:13:33.016996837,239654,4330166,1515713,624208,40032357,8620059,129436,3.672,3524491,1894812,7.56,2.38,0.29,4.34
13:13:35.709086870,200262,4197195,1227819,594949,33660921,7511207,108422,3.532,3069586,1661149,26.42,13.25,0.16,11.59
13:13:38.306132817,98929,2136870,1241697,589956,74768386,16238801,329376,4.313,7637029,3291483,27.70,11.28,0.52,11.10
13:13:40.652601845,197798,4709322,2149247,1055539,38250582,8246431,125305,3.682,3403620,1813687,25.64,12.69,0.69,13.63
13:13:42.969002712,257323,4825805,1161674,530157,37447107,8397725,126818,3.684,3442601,1838527,23.58,8.70,0,13.47
13:13:45.309049751,96417,2193879,1211527,584465,38160753,8654200,131929,3.703,3563123,1933845,39.21,10.76,0.29,8.33
13:13:47.914413703,87994,2013220,1174876,565410,38367753,8396914,118961,3.485,3413712,1874614,66.20,3.45,0.58,2.89
13:13:50.292015086,95691,2188722,2254902,967710,38178234,8256263,128468,3.763,3414167,1806823,32.93,8.95,0.23,10.43
13:13:52.605174256,109098,2607546,1274037,610151,31769219,7295096,103840,3.476,2987296,1634358,33.20,11.32,0.24,11.94
13:13:55.000676616,566677,10658520,1211884,579756,79477014,16854066,278091,3.844,7234337,3605146,33.25,9.21,0,14.26
13:13:57.360970081,85567,1931935,1481183,676671,36500163,8646392,129651,3.605,3595973,1949612,34.95,9.60,0.72,10.55
13:13:59.697026058,92608,2155643,1283318,612441,32878187,7523285,106473,3.462,3075619,1684144,27.02,14.50,0.87,11.92
13:14:02.038707594,93669,2191314,1518454,653109,231708507,39366763,399122,2.631,15169906,7236938,59.85,8.36,0.16,7.64
13:14:04.368726388,89544,2064443,1220858,584715,35272911,8074148,116300,3.508,3315309,1794851,29.50,11.56,0.50,12.38
13:14:06.684296817,95572,2301790,1207387,585390,61921013,12918306,269611,4.321,6239233,2699460,25.99,9.26,0.45,8.88
13:14:08.989891555,104689,2377369,2417654,1095416,37219320,8513456,128125,3.676,3485371,1862079,24.03,15.20,0.71,15.96
13:14:11.341619914,514423,8441887,1199581,580640,40284037,8285889,130453,3.772,3458729,1795895,24.33,3.61,0.26,6.66
13:14:13.681808078,108245,2459063,1145205,549249,49639290,9560468,169122,4.111,4113598,2072989,29.32,0.84,0.48,0.63
13:14:16.348747926,95703,2162526,1284294,625690,38315323,7992764,122144,3.713,3290028,1776297,32.99,11.99,0.52,10.35
13:14:18.685739862,97479,2343225,3819372,1150341,352362560,80341639,1137830,2.855,39854818,15262389,26.95,16.58,0.16,13.98
13:14:20.997374366,90574,2116109,2539759,1053201,37046757,8295968,120917,3.580,3377486,1842268,26.96,15.51,0.46,14.24
13:14:23.309823787,214585,7579350,1354863,649507,35442483,7937549,124149,3.780,3284487,1760598,32.74,11.08,0.34,10.51
13:14:25.622055263,241920,4397042,1140712,539761,38813377,8714343,140623,3.860,3643430,1948692,24.73,14.50,0.72,15.28
13:14:27.968860520,101201,2313739,1120783,542449,38283992,8568071,130289,3.725,3498050,1902504,21.60,12.73,0.27,10.84
13:14:30.295122777,106610,2347985,2136727,952337,36099031,8076048,124871,3.740,3339076,1791673,59.45,2.26,0.09,4.51
13:14:32.645389714,99813,2295568,1305591,599437,331889502,57931279,571471,2.571,22230965,10746541,22.06,16.64,0.48,14.74
13:14:35.029052356,2196146,35370368,1541228,745103,40087841,9033047,138289,3.698,3739609,1988491,37.06,9.96,0.45,9.74
13:14:37.370770163,101820,2318506,2048998,1022382,33161459,7485222,109311,3.573,3059045,1640457,28.15,13.14,0.41,15.59
13:14:39.717377758,244856,4539435,1124473,525000,33350458,7526865,111498,3.596,3100792,1655837,40.37,12.45,0.10,11.39
13:14:42.057280509,104822,2296616,1154566,544539,36820722,8294934,127402,3.729,3416835,1819206,17.99,5.16,0.21,10.04
13:14:44.381015474,104385,2387450,1273686,621567,33832848,7610403,110230,3.518,3133606,1707599,46.23,8.60,0.18,8.64
13:14:46.729965236,110559,2450722,1187198,547133,36397915,8194375,123845,3.655,3388033,1833103,25.33,13.55,0.15,15.68
13:14:49.066245232,428336,13140810,1302566,615429,72471230,14710524,281748,4.001,7041889,3103717,30.38,9.22,0.69,13.43
13:14:51.392770087,102441,2344984,2360876,1143658,34706620,7843428,112380,3.496,3214237,1751821,33.17,5.61,0.68,11.88
13:14:53.729320672,253178,4981061,1261981,596171,34619085,7806798,110329,3.432,3214892,1747717,18.26,0.94,7.82,0.61
13:14:56.162359423,132051,2820316,1392308,651616,35142375,7575201,112249,3.598,3119462,1664434,26.86,16.00,0.19,14.99
13:14:58.491804465,100771,2406397,4974342,1513540,192714623,49011366,537067,2.715,19780443,9468643,56.76,5.33,0.74,7.33
13:15:00.820691052,105825,2383470,1284922,614133,36282703,7905464,115159,3.564,3231239,1757881,33.72,4.52,0.57,12.99
13:15:03.161305834,92504,2160403,1372567,626336,64694971,12416846,257034,4.301,5976595,2553433,28.42,14.14,0.86,14.94
13:15:05.494844680,94034,2171464,2382554,1169153,32640280,7623240,107361,3.451,3110570,1685365,31.55,12.63,0.22,10.95
13:15:07.838898937,231158,4288303,1250127,600518,36840696,8229360,116150,3.468,3349003,1856964,39.31,1.91,0,1.99
13:15:10.180185049,96819,2262232,2538991,1079792,35707909,7810567,114613,3.572,3208207,1746142,25.67,7.63,0.81,13.60
13:15:12.510266565,94767,2128862,1293894,625296,33386026,7655854,109494,3.491,3136270,1697219,54.15,8.01,0.16,7.08
13:15:14.839024813,2368200,41541751,29967207,13342456,80151344,15036608,222931,3.543,6291645,3151741,32.99,1.57,0.18,1.49
13:15:17.235192292,115149,2553036,1159966,549122,67360014,14284657,288430,4.285,6730796,2941276,23.13,13.20,0.50,13.79
13:15:19.566691660,313473,11409279,1788394,864533,35491302,8043020,123696,3.741,3306055,1773739,25.68,14.27,0.72,13.65
13:15:21.902427590,103398,2292473,1146740,521890,37998614,8524468,130940,3.753,3488749,1868618,23.94,16.46,0.45,19.45
13:15:24.231008208,102847,2275104,1156504,563034,36518537,8326025,125657,3.648,3444853,1838851,23.85,14.16,0.16,14.04
13:15:26.556957145,102811,2351015,1123737,528757,36069379,8354092,124499,3.612,3446876,1885108,30.71,10.35,0.23,12.72
13:15:28.914360101,97787,2146076,7001956,2288385,241607441,42634121,454892,2.744,16579919,8097826,59.34,7.10,0.18,7.47
13:15:31.256990857,128420,2772535,1208616,581893,36590162,8108224,128144,3.780,3389623,1801138,25.53,8.20,0.28,18.00
13:15:33.580842715,106754,2348587,1120508,527386,67578134,13940036,279739,4.299,6506897,2892147,4.21,0.47,4.64,0.45
13:15:35.999152001,130657,2827616,1142019,529600,38827221,8945481,135513,3.722,3640762,1975823,28.75,6.84,0.69,16.22
13:15:38.338851486,254845,5867774,1226040,592843,83845017,22065662,226726,2.501,9065639,4492516,31.82,13.23,0.41,12.78
13:15:40.667238123,197972,4643379,1093853,525755,36950544,8410894,125769,3.586,3507318,1861321,30.08,7.65,1.59,11.81
13:15:42.970530846,85223,1981989,1337556,632084,35363024,8205979,118226,3.554,3326361,1828787,49.92,6.57,0.11,4.96
13:15:45.314002506,94496,2179832,1347984,660456,33372467,7461073,111628,3.638,3068394,1641013,38.07,9.41,0.89,11.00
13:15:47.680398768,110398,2462618,1343085,643721,62671158,13052324,262545,4.203,6247052,2690790,65.03,4.94,0.08,4.99
13:15:50.023991933,244636,8014310,5843141,1929555,36852980,8311299,122761,3.632,3379644,1825060,27.33,14.99,0.13,11.42
13:15:52.348580028,261140,5035738,1197485,566107,31902039,7046653,105276,3.634,2896835,1567351,32.27,11.20,0.75,10.64
13:15:54.694347343,107061,2406907,32798811,14604242,502977543,77514264,1720924,4.992,34475139,15533179,27.61,9.57,0.56,11.27
13:15:57.042735505,103217,2311508,1119995,538783,38201239,8638958,128776,3.646,3532085,1937729,61.75,6.20,0.12,7.55
13:15:59.375192645,107485,2315713,1198418,566477,35831929,7908601,113889,3.508,3246834,1765783,36.71,8.90,0.29,8.09
13:16:01.713227427,105982,2358070,1183375,560471,71536021,14537919,281796,4.064,6933465,3097739,32.43,10.70,0.57,9.58
13:16:04.050152950,101273,2292143,2082932,1038594,37080952,8648368,125194,3.554,3522938,1942765,24.64,15.29,1.37,14.95
13:16:06.400813976,246826,4702628,1259221,579599,36852778,8139216,124315,3.706,3354405,1808491,24.35,8.08,0.35,14.60
13:16:08.763234947,89138,2054432,6715209,2130426,42026908,9008341,139515,3.732,3737942,1981865,27.59,14.08,0.57,9.64
13:16:11.424565408,91080,2091731,1285470,628441,32759432,7738142,109766,3.472,3161034,1717612,29.71,8.19,0.45,15.46
13:16:13.741119431,93606,2051134,1395409,645685,39591860,8355689,134061,3.846,3486133,1831270,3.09,0.51,3.60,0.65
13:16:16.214373834,247937,5065392,2711150,1263741,32193711,7203539,103460,3.511,2946946,1611876,30.49,12.47,0.41,10.98
13:16:18.537971189,232228,4327289,1245822,591465,168817343,46460761,521182,2.690,19376307,9385173,24.08,10.30,0.31,14.97
13:16:20.846045370,106728,2232227,1070010,517470,38778337,8647507,138248,3.857,3583917,1906902,25.04,7.16,0.46,13.38
13:16:23.208444516,90211,2107687,1380819,659642,31787341,7356798,104933,3.485,3011092,1647517,29.62,10.15,0.57,12.62
13:16:25.524555434,105359,2322624,5399795,1576844,172885991,30672413,336858,2.806,12006240,5680171,53.20,6.73,0.25,9.14
13:16:27.845642269,103873,2284810,1167728,551751,41991575,9589604,147175,3.654,4027272,2083817,70.75,4.04,0,4.31
13:16:30.185598796,106816,2304872,2094961,944980,70952508,12311247,233013,4.111,5668184,2604991,25.56,15.09,0.30,14.47
13:16:32.548230334,95942,2157389,2233501,1050736,33938886,7499860,110514,3.586,3081399,1667959,28.68,7.26,0.42,15.07
13:16:35.042513771,1141202,19951102,32039139,15046806,54092509,11367004,185014,3.886,4761129,2413412,10.68,3.72,0.09,2.66
13:16:37.413906690,90663,2089457,1192594,587373,38599617,8463170,128452,3.684,3486891,1882957,48.88,7.92,0.39,6.87
13:16:39.761601367,104494,2315731,1284447,611649,60314460,14036176,218612,3.593,6083887,2955205,23.15,14.75,1.71,15.36
13:16:42.068340597,100475,2221520,1401248,582929,77429007,14470671,296973,4.296,6912869,3009199,25.32,14.29,0.19,11.49
13:16:44.414439067,103027,2242825,1242156,593311,38012545,8772433,130241,3.621,3596570,1940346,38.54,7.71,0.43,7.75
13:16:46.729012155,110334,2431600,1124389,540164,35492802,7938419,121866,3.694,3299318,1748665,24.79,11.07,0.79,14.93
13:16:49.074042435,424914,12400165,1112400,516088,40384802,8790068,137019,3.779,3625723,1945168,29.66,11.63,0.54,13.03
13:16:51.593052324,96275,2196292,1214927,594538,35084607,7891101,114470,3.544,3230055,1761794,56.84,5.22,0.07,4.57
13:16:53.928437749,91720,2065617,1223870,595189,35608956,8124637,119060,3.606,3301638,1825342,3.86,0.49,4.19,0.46
13:16:56.515756687,233005,5445692,1229969,580543,47225086,10467881,147473,3.466,4254850,2199767,27.25,14.43,0.29,12.01
13:16:58.848599878,119372,2764506,6741351,2063882,36325746,8249060,124932,3.680,3394977,1843825,21.38,15.80,0.39,18.89
13:17:01.174136841,240095,4399052,2518950,1075264,37662928,8345635,128074,3.705,3456534,1849030,22.53,14.18,0.69,14.91
13:17:03.530020617,103855,2347330,1168101,545854,33949219,7717614,113945,3.574,3188297,1713536,34.76,8.41,0.14,10.29
13:17:05.907298366,99815,2385104,1262968,595434,35824747,7972740,115519,3.551,3252914,1781788,31.48,7.92,0.94,5.97
13:17:08.280527189,107097,2334300,1264964,590945,36824635,8214628,128523,3.764,3414357,1824530,32.70,13.26,0.36,11.99
13:17:10.608735495,207956,4987626,1265124,620354,35397564,8346276,115260,3.441,3349937,1765371,31.44,13.15,0.44,11.82
13:17:12.935814293,86409,1964803,2358448,1112390,37842208,8885616,126052,3.431,3673694,1946017,29.58,7.40,2.17,12.88
13:17:15.267202324,3362592,58848780,34268531,13709221,33827073,7813473,106282,3.396,3129750,1720551,40.22,2.95,1.65,2.35
13:17:17.692305025,99552,2281615,1247604,598489,34474335,7716652,113249,3.580,3163175,1709488,74.12,3.33,0.51,3.34
13:17:20.058213928,101844,2242877,1103036,520227,38528061,8926579,136226,3.745,3637681,1953372,28.69,13.48,0.65,12.17
13:17:22.435966529,267070,9688202,1382263,616826,49942639,10508374,198470,4.152,4779877,2256398,28.21,11.11,0.75,10.50
13:17:24.794500979,106261,2593273,1352388,666189,33977955,7698704,110966,3.544,3131409,1720926,28.24,12.55,0.80,12.99
13:17:27.144731091,100016,2218834,1250666,597143,34702872,7794794,115201,3.580,3218068,1756706,32.58,11.99,0.62,15.37
13:17:29.495989883,104714,2381022,1322359,649304,36841254,8002573,119421,3.603,3314932,1782424,31.11,12.48,1.38,15.03
13:17:31.863077112,105061,2340806,1138626,559049,300672388,54499108,548803,2.619,20953081,10178972,35.09,5.33,0.44,16.32
13:17:34.196412276,109348,2395271,1154788,533548,36263751,7948232,124869,3.795,3290414,1737148,10.84,0.44,10.31,0.37
13:17:36.708252322,129609,2880186,1202816,588196,65533670,12298584,257582,4.336,5940788,2580734,27.54,8.41,1.11,13.10
13:17:39.058039257,331134,9524201,2052895,1045140,32867100,7611274,112229,3.604,3114116,1711737,25.12,10.58,1.45,14.86
13:17:41.415939115,240949,4283694,1128892,536188,38702001,8440271,131434,3.765,3490944,1847447,8.27,2.78,0.31,2.60
13:17:43.757264484,107281,2361005,1100907,527378,39508156,8581173,137454,3.864,3557373,1887813,25.82,14.66,1.27,10.54
13:17:46.101324582,87992,2052153,1166649,571411,37487392,8246305,128458,3.788,3391574,1813109,52.00,7.55,0,5.87
13:17:48.461357496,95934,2172436,1255648,595353,143863840,40843029,446612,2.685,16632475,8094635,21.12,15.61,0.87,13.46
13:17:50.821180930,99917,2256166,1207629,580689,70872676,12779418,262853,4.324,6079513,2680958,30.99,13.22,0.78,10.98
13:17:53.172373934,227223,7444145,2763972,1220290,32663876,7515751,108010,3.514,3073677,1681094,29.63,13.86,0.87,12.04
13:17:55.535171755,4558622,73767115,2660317,1264350,37003255,8147382,128143,3.799,3372760,1796565,24.01,12.54,0.65,11.13
13:17:57.908804411,87722,1981967,1258548,598124,36754832,8258978,122444,3.644,3360031,1829308,60.29,6.25,0.60,6.14
13:18:00.308391875,102814,2204757,2378479,1028415,37083964,8002841,124926,3.777,3307955,1744855,49.21,7.24,0.38,7.85
13:18:02.680782131,105307,2399474,1222444,576491,34110032,7611540,112564,3.579,3145153,1692931,28.80,7.11,1.20,16.33
13:18:05.032483240,88091,2024520,1286534,613381,69760658,16134960,299992,3.901,7689409,3426229,28.54,13.77,0.42,14.97
13:18:07.370105473,91004,2085209,2400804,1177487,32707838,7695571,108486,3.459,3136245,1723302,34.64,8.70,1.16,7.75
13:18:09.744000725,255792,4681410,1127762,521551,68458890,14872024,225147,3.511,6411820,3168825,31.50,10.79,0.60,13.00
13:18:12.105241977,103380,2342580,1117881,527834,37521049,8333189,132331,3.829,3456037,1831075,30.08,9.72,0.87,9.54
13:18:14.442822705,109164,2334495,1266379,624806,39215666,8616740,137368,3.838,3578797,1895524,25.87,1.17,6.72,0.83
13:18:16.941171043,111138,2410596,1310314,614901,35458657,8058797,120409,3.661,3288908,1783126,33.03,9.68,0.94,9.59
13:18:19.322901624,127358,2617375,1236008,607091,37374081,8063356,124561,3.744,3326877,1769973,61.71,6.32,0.52,6.23
13:18:21.681907376,104217,2337670,1245790,599019,39425220,7915421,124845,3.794,3290682,1754917,24.39,9.95,1.39,17.95
13:18:24.024934034,188947,6317362,1217986,593602,41207977,9116655,142090,3.823,3716754,1834266,25.12,16.24,0.87,15.47
13:18:26.388726184,91468,2090444,1312906,655245,34459033,7875240,114712,3.573,3210474,1757899,33.73,12.45,0.60,11.93
13:18:28.736059726,113503,2442076,6598428,2013135,37892797,8885551,138521,3.726,3717931,1982841,34.56,10.33,0.64,10.33
13:18:31.094280648,103006,2361759,1143982,541296,40331258,8759753,136715,3.793,3604059,1956446,25.90,11.82,0.81,11.53
13:18:33.433016458,101680,2284041,1390059,625204,161802042,29381792,329649,2.883,11435285,5412982,31.54,11.70,0.63,12.15
13:18:35.853618542,2107181,34904474,1346807,622801,53578628,11444678,184935,3.859,4792568,2487328,28.17,6.85,0.79,15.84
13:18:38.236921716,94161,2147646,1119049,541138,40999079,8526446,135563,3.829,3540054,1888822,25.22,13.30,0.37,11.27
13:18:40.586005652,187488,4269863,1273480,642020,37554657,8008859,124824,3.785,3297632,1775695,27.39,7.23,0.34,15.56
13:18:42.901988217,106351,2253480,1153699,536345,36895993,8359003,129381,3.772,3430076,1842570,5.95,2.38,0.38,2.20
13:18:45.235744231,103347,2246178,1293347,582324,38077874,8136505,132569,3.882,3415152,1783893,24.72,7.67,1.46,12.50
13:18:47.625070186,107014,2384203,1289846,625932,33174592,7007262,109991,3.790,2902258,1506239,27.26,13.70,0.86,12.24
13:18:50.005753923,109599,2300166,1127244,546725,39112285,8603002,133156,3.779,3523182,1890982,21.42,13.47,1.00,11.34
13:18:52.363014146,96737,2195327,1284268,624135,34489938,7665195,116011,3.687,3146108,1699959,29.49,2.22,1.31,9.85
13:18:54.727252346,102667,2418776,1268650,615617,107035910,23285177,446322,4.326,10316162,5143703,27.17,3.73,0.62,3.01
13:18:57.172606502,97425,2233196,1245764,596294,35216156,7790072,116358,3.628,3207155,1721773,29.18,10.78,0.45,9.56
13:18:59.550188010,348870,12548521,1101043,524039,72710836,13803981,282119,4.325,6523663,2916244,37.37,10.59,0.25,12.20
13:19:01.882232879,104349,2297026,2245019,1086476,38436084,8495789,128992,3.703,3483618,1888803,30.76,11.27,0.93,12.38
