horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
16:32:20.488195757,0.25,4152508,127980368,27130187,9100817,622247915,177794861,1960275,2.535,77333237,39325131,0.43
16:32:22.791646649,0.25,1804361,50882128,27477022,9400246,705494378,309361064,2328479,2.155,108074993,50026026,0.26
16:32:25.373850300,0.25,6435833,160615744,116250794,30835568,2336408157,592333917,7065159,2.899,243744137,115346934,4.75
16:32:27.749341368,0.25,86083,1967469,1119541,564251,32368372,7747402,110027,3.268,3366736,1725555,9.79
16:32:30.040708874,0.25,95432,2083305,1031184,507445,29625472,6540243,95785,3.469,2761372,1429040,6.93
16:32:32.335751235,0.25,85779,1876946,991206,505650,33335362,7359760,115286,3.670,3140966,1613206,1.80
16:32:34.652434642,0.25,117338,2435265,2251199,1005134,45595488,11490148,183638,3.476,5283250,2455986,3.50
16:32:36.908860610,0.25,96014,2088477,1228883,534091,90325007,21518704,395181,3.716,10635705,4463996,12.48
16:32:39.215633079,0.25,94803,2171233,4678294,1788726,33477084,7399727,112370,3.567,3150548,1628429,5.66
16:32:41.540440047,0.25,433458,9860478,1567437,634034,34319605,7620827,109777,3.417,3212493,1698830,6.82
16:32:43.838777830,0.25,84095,1940697,880784,433993,37049954,8508738,138778,3.810,3642793,1863035,6.52
16:32:46.122010646,0.25,90803,1969705,973707,509128,34134168,8236356,110940,3.148,3524137,1813341,8.98
16:32:48.415271610,0.25,88454,1977408,1062376,517576,30556551,6652041,105040,3.710,2831248,1437922,4.16
16:32:50.730507141,0.25,91986,2004836,2457582,883515,28550581,6341548,96048,3.543,2710700,1406230,14.19
16:32:53.019530460,0.25,97415,2177297,1638308,717305,69314237,14159303,286310,4.087,7005373,2910823,9.90
16:32:55.321720073,0.25,107348,2485134,2075086,1044670,33520403,8358024,110786,3.317,3340233,1721091,4.31
16:32:57.634917477,0.25,151783,3843654,944972,475434,29741397,6801431,98460,3.452,2852548,1507416,7.39
16:32:59.964627581,0.25,88932,2226533,1418011,622516,35600616,7551464,114259,3.591,3181827,1657209,5.74
16:33:02.252106105,0.25,79735,1841514,1023888,519740,29619160,6646987,101227,3.611,2803078,1462165,2.43
16:33:04.535416434,0.25,106490,2205049,1987021,914421,37048809,8943300,123793,3.203,3865162,1955029,3.72
16:33:06.824636334,0.25,81605,1771857,919001,447441,31770808,7186094,107342,3.599,2982159,1584215,13.67
16:33:09.107472283,0.25,82624,1938279,873212,452688,65825416,12918406,264167,4.109,6428223,2694983,11.02
16:33:11.561227776,0.25,3025738,48016146,10103029,3091793,43762628,9828060,194828,4.405,4423001,1959800,6.33
16:33:13.851180296,0.25,358834,6641578,7785282,1857837,50842597,11885113,201351,3.934,5118792,2477925,7.54
16:33:16.130070419,0.25,109361,2257180,1303263,711931,37541707,8093088,135103,3.913,3452691,1772456,8.68
16:33:18.436540193,0.25,113983,2486982,1422888,680109,48660149,9899725,156619,3.730,4198987,2060075,8.93
16:33:20.746102746,0.25,121793,2432408,1284331,634081,36698128,8167784,130639,3.811,3427839,1776088,4.80
16:33:23.035439815,0.25,113271,2381740,2647151,1089088,43204584,8826274,152083,4.025,3778827,1888789,5.93
16:33:25.326729595,0.25,123000,2582613,1289157,617450,85377632,17902692,331023,3.860,8576038,3701863,2.47
16:33:27.591442346,0.25,126446,2553892,1338049,686386,37922783,8299454,135369,3.876,3492340,1830727,3.56
16:33:29.887820492,0.25,111589,2443931,2326990,1183771,37166155,8298964,131327,3.772,3481646,1814603,0.47
16:33:32.750711676,0.25,2388047,42390061,26175029,13028205,1097751810,198329620,4095089,4.827,84828801,42768076,0.51
16:33:35.283109135,0.25,104897,2268765,1342848,688508,37893012,8340377,130566,3.744,3487132,1858556,10.64
16:33:37.551308765,0.25,119662,2478585,1214931,602628,75168317,14855882,301834,4.213,7163667,3090571,7.42
16:33:39.835734496,0.25,94600,2010583,2663347,1179973,42670212,8985816,144333,3.852,3747130,1973026,5.53
16:33:42.111891621,0.25,114482,2340811,1401334,691686,265230643,45701435,444340,2.522,17621642,8373967,1.59
16:33:44.424461298,0.25,98314,2207157,1283052,602016,75083555,15039901,252497,3.805,6635806,3105981,7.49
16:33:46.724730545,0.25,114523,2563177,1279808,621585,37663348,8179126,128670,3.790,3395083,1764782,10.92
16:33:49.034776385,0.25,104882,2350773,1657078,745868,38906598,8248742,124878,3.654,3417237,1807360,4.22
16:33:51.394641283,0.25,3683675,67236889,46629854,19946693,1283576202,207668368,4650131,5.041,92254144,42741267,0.62
16:33:53.995145390,0.25,102673,2292390,2349660,1119966,41711402,9022927,143267,3.826,3744744,1998765,8.96
16:33:56.280177441,0.25,101208,2225719,1437085,705327,34851104,8332723,126138,3.690,3418729,1776191,2.96
16:33:58.694822467,0.25,95194,2069111,1304486,661642,44981222,9232795,152451,3.894,3914609,2027446,8.92
16:34:01.027451039,0.25,106981,2430846,1444340,702638,40580864,8618732,140791,3.922,3589355,1865382,3.61
16:34:03.329739523,0.25,115173,2488359,1857041,881586,37429302,8067073,122919,3.659,3359244,1756598,9.03
16:34:05.643067550,0.25,101271,2270418,1386477,678150,44877413,8522516,140372,3.898,3601407,1845246,6.55
16:34:07.968989128,0.25,107203,2499819,12851517,3349949,89352321,19168539,343272,3.744,9168858,4055957,5.63
16:34:10.261441557,0.25,116755,2637858,2458860,1209492,198986942,52074061,1026907,4.352,23594650,11269001,0.55
16:34:12.813403993,0.25,2477284,40206764,1237863,596481,158460330,41391108,463757,2.729,16991485,8207490,10.49
16:34:15.123960563,0.25,170626,4330636,1459913,753568,35502552,7483982,114389,3.658,3127406,1631413,14.48
16:34:17.432606238,0.25,114647,2415726,1281681,601281,49312716,11151126,155391,3.269,4754063,2448609,5.17
16:34:19.744578371,0.25,106479,2342265,1314894,654642,37652024,8295533,126518,3.671,3446855,1818343,8.67
16:34:22.063716232,0.25,103695,2427038,1371729,674663,70585321,13546490,277150,4.208,6586445,2862178,0.96
16:34:24.559651095,0.25,128624,2737009,2351307,1007159,40480607,9002747,143562,3.834,3744455,1949411,8.74
16:34:26.897759108,0.25,111330,2452266,1848099,777948,42490826,9760896,140455,3.451,4069454,2156162,11.33
16:34:29.195260085,0.25,94970,2172872,1476968,752964,34063026,7819451,118532,3.671,3228901,1724762,11.28
16:34:31.578068657,0.25,2853003,45438175,27646320,14253006,933997775,172676765,4141709,5.527,74933181,38703511,0.43
16:34:33.957815305,0.25,402272,15577882,1109940,536537,43853251,9497198,147841,3.771,3920109,2071910,10.37
16:34:36.285657788,0.25,116510,2818120,1357562,682635,48151201,10386712,146748,3.301,4445052,2278942,6.98
16:34:38.590345233,0.25,94843,2110555,3403393,1608987,33992897,7587316,114063,3.635,3138023,1667228,7.26
16:34:40.919080330,0.25,260962,4922993,3905395,1241289,43658601,10017686,152402,3.686,4134661,2169353,12.02
16:34:43.235269272,0.25,109625,2356660,6784606,2074959,40212080,8841903,140679,3.814,3688227,1934369,3.56
16:34:45.987749942,0.25,113037,2465062,1150587,571156,41535825,8850076,137638,3.743,3676939,1932664,7.56
16:34:48.297163167,0.25,88315,2057640,1369654,682805,67455787,13484582,278500,4.293,6486711,2838198,10.14
16:34:50.610617842,0.25,93293,2100945,2598504,1345261,1467221664,292424520,5309835,4.193,126636649,55569027,0.43
16:34:53.260982141,0.25,2924758,49600839,4722250,1632683,43277532,9447314,153760,3.900,3942564,2031021,5.01
16:34:55.619518046,0.25,117425,2544080,1234139,631699,40807392,8707420,138652,3.832,3618704,1903782,5.98
16:34:57.973917308,0.25,134875,3024396,1386205,668739,42866642,9388972,145937,3.779,3861632,2065462,9.38
16:35:00.342824578,0.25,99381,2211922,1158656,571899,82055102,15788619,317236,4.205,7543904,3302661,9.17
16:35:02.690824723,0.25,94424,2120878,2607362,1228476,54825878,13591155,201861,3.410,5919245,2874157,12.54
16:35:05.026223295,0.25,345193,6868347,1235989,587183,50005047,11742519,168211,3.347,5025429,2557017,13.12
16:35:07.372409410,0.25,97001,2192541,1182773,571561,39846075,8823366,146144,3.954,3695882,1948246,9.37
16:35:09.721870614,0.25,92909,2103560,12131729,3136766,40205054,8766194,141091,3.878,3638707,1940984,5.20
16:35:12.157749470,0.25,2801741,45743893,28004192,14452468,947428683,175486685,4233013,5.565,76068669,39109751,0.54
16:35:14.496078036,0.25,97834,2201146,1123346,563799,84769845,19712758,351997,3.782,9306920,4125794,8.56
16:35:16.840396155,0.25,133661,2772165,2338305,1146299,41107600,8969905,141756,3.842,3689211,1983367,8.02
16:35:19.195291478,0.25,243316,4511186,1203022,608682,38873484,9139458,144499,3.863,3740893,1888872,10.97
16:35:21.747568261,0.25,96071,2112992,1399928,703590,35925116,7859729,116027,3.595,3227593,1751527,5.41
16:35:24.107007591,0.25,101804,2239530,1308596,651280,32899175,7315651,110879,3.671,3020786,1609496,6.27
16:35:26.481330157,0.25,150551,3826822,1453018,685183,35416445,7488574,120092,3.845,3123059,1620055,11.81
16:35:28.834618560,0.25,105773,2252846,1475500,722715,37087066,8289897,124152,3.655,3396415,1839769,10.83
16:35:31.163455021,0.25,96822,2231015,50426766,18321554,929071924,167553467,3945983,5.438,72557114,37024643,0.29
16:35:33.697588206,0.25,118431,2612993,1403824,701524,36476135,8196832,130494,3.821,3415447,1788947,7.77
16:35:36.041647188,0.25,108673,2486005,1460587,710627,41161795,8505301,134983,3.792,3559681,1877580,3.01
16:35:38.378833791,0.25,104913,2279553,1408717,673701,46423146,8692236,142023,3.908,3634439,1908247,6.76
16:35:40.724100251,0.25,110568,2347453,1372142,657432,75256697,14165171,297616,4.381,6793721,2935786,5.39
16:35:43.079000992,0.25,102884,2329098,7573179,2516388,43177972,9047593,152682,3.978,3838590,1997445,7.24
16:35:45.423911817,0.25,248380,4532827,1455227,698636,42842637,8947433,140213,3.764,3725031,1969337,6.85
16:35:47.791515021,0.25,94455,2142167,1346937,655378,37660213,8383635,128779,3.735,3448145,1826660,10.12
16:35:50.162360970,0.25,105823,2323380,1405136,704046,203692221,37076511,377365,2.632,14335805,7167259,0.34
16:35:52.746476104,0.25,2987710,48031615,28151526,14494937,1005003740,181064538,3579289,4.683,76433547,38875326,0.09
16:35:55.105561216,0.25,182109,4068411,1568001,767652,43681338,10828453,142180,3.062,4643591,2376818,11.04
16:35:57.435532665,0.25,98268,2173152,1301752,642510,48023020,8878784,143886,3.903,3686373,1900243,11.85
16:35:59.772467814,0.25,249035,4842502,1165931,567245,40988570,8893783,145183,3.946,3679405,1939663,7.31
