horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
04:34:17.400750822,2101764,65228544,1020169,507677,32236748,7204232,109811,3.567,3078157,1607664,32.71,9.98,0.40,13.33,33.99
04:34:19.688903993,103976,2688480,1028145,510690,30145947,6789564,97438,3.392,2872438,1493566,43.71,4.82,0.26,7.93,34.96
04:34:21.975362139,85472,1958931,1580578,759593,1389325853,246835492,4611873,4.231,109002517,49730413,18.41,0.77,5.95,0.68,25.69
04:34:24.651846919,304403,5867750,4304728,2022211,84189479,18269502,381267,4.220,9034277,3611780,50.07,8.12,0.19,6.34,28.87
04:34:26.917669386,123786,2633119,11705040,3442173,77469816,20218593,244461,2.962,8253578,4200684,36.21,2.67,0.27,10.24,43.25
04:34:29.215413717,170816,4203320,1398902,707520,50125755,11112486,178144,3.723,4785116,2374580,32.77,13.76,0.70,9.84,36.47
04:34:31.503216326,270297,5651536,2228721,921384,50330199,12344121,182824,3.384,5402766,2639742,33.79,11.90,0.16,9.48,38.63
04:34:33.786716489,133681,2774938,1409827,720500,49862175,12124336,175164,3.272,5352824,2628713,34.52,7.98,0.17,7.62,40.33
04:34:36.077856443,119044,2469077,1560970,813199,47850068,9315034,160927,4.050,3973452,1960282,46.15,0.95,0.04,1.20,36.03
04:34:38.380769619,137697,2883199,1372143,717870,45961186,9960266,175840,4.085,4304245,2069790,33.40,15.22,0.13,12.64,35.12
04:34:40.677048520,124182,2642319,1438200,743024,46431868,9980771,176849,4.082,4331895,2098960,37.13,12.47,,11.91,33.72
04:34:42.951465587,115250,2516975,1720180,847640,284171275,51916803,1134461,4.633,24486574,10991274,9.69,0.29,4.50,0.24,25.91
04:34:45.776166954,317542,6341342,2608274,1255289,121232143,23725353,420774,3.999,10520765,5029008,28.12,14.59,,12.96,36.59
04:34:48.381605463,118653,2592062,1232401,623477,39313697,8564620,132827,3.708,3581853,1869726,67.92,6.25,0.08,5.86,17.14
04:34:50.665179060,124980,2756296,1347473,628581,40438143,8673333,138926,3.797,3658618,1889694,32.30,5.10,0.44,11.68,42.18
04:34:52.984555693,119795,2654109,1125311,548745,78016681,16444602,312205,3.996,7812951,3485956,31.23,6.65,0.57,8.63,45.71
