horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
13:22:20.178459892,0.25,86129,1972894,1543014,648213,31976556,6900324,104074,3.516,2960055,1508735,6.20
13:22:25.307488537,0.25,3076613,53713508,69192245,24439210,694410347,128830421,2682314,4.400,60960068,24133449,4.78
13:22:27.732910921,0.25,255869,4855032,4949651,2122359,43166990,9650737,189734,4.387,4324748,1980668,5.86
13:22:30.037878550,0.25,374809,7663654,1982246,927415,45757221,9753747,170226,4.043,4210307,2112736,3.38
13:22:32.508240059,0.25,117470,2450043,1610553,813303,39228558,8796325,149653,3.973,3766461,1869481,9.54
13:22:34.830795624,0.25,130281,2864605,1526945,780414,51844082,11093748,179087,3.713,4822796,2396836,4.73
13:22:37.102287182,0.25,124043,2515976,1472247,748210,38157358,8446408,141229,3.942,3582710,1800272,8.51
13:22:39.404785924,0.25,129012,2908354,1414803,741096,173781905,45869656,563410,2.905,19394217,9141351,13.21
13:22:41.713953713,0.25,140010,2875588,1303614,679604,73760938,13084283,248864,4.093,6080495,2705568,10.69
13:22:44.011172176,0.25,320362,11507990,3947632,1679782,174047962,34555496,356792,2.617,13631433,6640020,0.94
13:22:46.804396233,0.25,252274,5259499,1847140,873659,43667020,9682604,158707,3.837,4136757,2089782,11.89
13:22:49.113392077,0.25,110820,2310305,1425238,741781,40765360,9097929,145004,3.699,3919912,1979221,3.97
13:22:51.430245339,0.25,212483,4611836,1646342,784303,41503689,8760016,145961,3.889,3753150,1903663,9.63
13:22:53.710108242,0.25,114783,2427074,1444841,746817,137384374,26015600,406832,3.508,11597773,5116850,4.80
13:22:56.004176469,0.25,117895,2515880,2589129,1246159,41879644,9225370,152929,3.913,3908682,1985016,12.86
13:22:58.296312642,0.25,105394,2208102,1601737,763422,37340526,8538556,132186,3.682,3589840,1850573,13.60
13:23:00.581184218,0.25,290119,5588841,1242229,628227,69616165,15159939,248999,3.707,6717320,3125915,10.33
13:23:02.887271963,0.25,113335,2457789,1336543,673175,38873062,8250508,130509,3.780,3452551,1802653,12.19
13:23:05.170498998,0.25,113906,2429289,1210322,604129,1852106770,229984461,5126337,5.013,102256441,42798323,0.31
13:23:08.190837304,0.25,602215,13651822,2380176,1194762,42047174,9660781,153111,3.794,4035907,2132748,5.40
13:23:10.501593464,0.25,120920,2620303,1300823,635400,39102911,9321781,128449,3.253,3949172,2094768,12.31
13:23:12.821917511,0.25,124001,2613266,1392438,655488,41387746,9008650,144689,3.853,3755147,1964564,12.40
13:23:15.125581251,0.25,108540,2406589,13757548,3549268,36867525,8169638,123444,3.626,3404862,1810069,9.80
13:23:17.457628426,0.25,146316,3675058,1321416,658599,36376880,8102146,119953,3.576,3354423,1769560,7.36
13:23:19.781957281,0.25,111249,2453469,6884783,2195552,37873557,8303122,127140,3.682,3452610,1805527,10.93
13:23:22.208039160,0.25,95830,2216856,1338817,674683,44845059,8634008,134335,3.751,3581714,1905549,8.79
13:23:24.502271169,0.25,125589,2882236,2330273,1135273,36984558,8737618,132124,3.646,3623888,1951665,6.19
13:23:27.203633509,0.25,1392606,22665528,3418368,1449011,52262195,11398970,179260,3.732,4802821,2436895,11.78
13:23:29.534584136,0.25,112550,2517456,1412611,698380,153733739,43174261,479506,2.658,18041417,8561043,4.27
13:23:31.858556384,0.25,124773,2748848,1142237,535896,38448667,8793185,140644,3.843,3660121,1900591,12.46
13:23:34.159568501,0.25,93314,2146350,1365411,670940,76196409,16185884,299916,3.876,7738180,3365455,12.96
13:23:36.479980856,0.25,96879,2185090,2559811,1234152,40916648,8537266,132585,3.727,3557241,1869876,11.79
13:23:38.775425852,0.25,111475,2483727,1158510,556949,41862656,9518969,145657,3.713,3922678,2099827,3.67
13:23:41.090345504,0.25,109895,2444095,9258596,2663492,40851018,8750717,133904,3.679,3639714,1945206,13.51
13:23:43.393006777,0.25,98573,2200543,1435344,689477,43316736,8884979,138400,3.735,3705973,1947930,5.66
13:23:45.689576115,0.25,113913,2599113,1230726,596759,2055887769,230295555,5224619,5.165,101150037,42263158,0.33
13:23:48.361490005,0.25,119204,2639664,1108649,553097,74269569,14846121,299575,4.233,7077697,3090920,6.55
13:23:50.664246422,0.25,99430,2254218,2390326,1181359,94487292,20406119,273649,3.166,8643034,4149558,1.24
13:23:52.980266801,0.25,240857,4657032,1752631,706026,38675473,8757251,139111,3.805,3656245,1910724,14.07
13:23:55.296577445,0.25,108701,2376781,2315863,842637,39465356,8597839,137494,3.818,3600735,1853094,12.82
13:23:57.616511207,0.25,111909,2555951,1364912,700751,37627952,8860011,132205,3.619,3653039,1961445,10.65
13:23:59.921887435,0.25,94398,2153814,7067632,2208926,35484979,8053732,116241,3.496,3324549,1762023,5.57
13:24:02.419225182,0.25,389064,15110271,1149180,560202,72346609,14550775,293128,4.229,6931971,3039886,11.19
13:24:04.715310879,0.25,89622,2078825,1686246,737771,36911194,8097744,119446,3.579,3337169,1786172,13.30
13:24:07.327575490,0.25,5477521,93559399,48549472,19991217,221629113,41044634,562498,3.299,17048041,7907843,4.94
13:24:09.760362940,0.25,111611,2484099,6450793,1959171,36402461,7885331,113521,3.469,3272356,1761742,9.52
13:24:12.050993440,0.25,101372,2360647,1336625,655674,35012461,7764519,114703,3.593,3192596,1728173,6.50
13:24:14.352838587,0.25,110684,2444672,1479403,659165,40893820,8821578,136632,3.716,3676808,1933098,8.62
13:24:16.679845445,0.25,146305,3885940,1416332,602027,73577057,14118854,291610,4.300,6780843,2938413,9.14
13:24:19.009373179,0.25,99961,2243676,2369041,1187362,36100720,7968526,116162,3.570,3253953,1766384,8.70
13:24:21.319571062,0.25,337239,6520061,1392917,671310,45350167,8747218,134533,3.694,3641900,1915179,8.41
13:24:23.610315756,0.25,108603,2468035,1182970,557444,41075823,8954751,139840,3.742,3737351,1955784,14.23
13:24:25.900956076,0.25,103923,2347454,1385593,664054,913413642,128458198,2861952,5.002,57220186,25574192,0.32
13:24:28.823992815,0.25,110199,2601456,1243311,577385,74447937,15114783,299499,4.206,7120529,3198633,2.69
13:24:31.151830729,0.25,101990,2318173,3661203,1588256,38862501,9371953,145398,3.793,3833763,1870444,13.11
13:24:33.488041244,0.25,260918,5148511,1373938,640327,34925064,7778431,112234,3.504,3203176,1710577,12.56
13:24:35.775488484,0.25,106263,2490054,1233378,573583,40872271,9411573,143764,3.706,3879172,2087141,11.66
13:24:38.060819454,0.25,180461,5743866,1502323,712684,214883024,40007473,389492,2.524,15432527,7201154,13.26
13:24:40.365473826,0.25,111214,2432279,1116665,549378,42158585,9799957,140140,3.411,4108919,2130911,4.82
13:24:42.671784755,0.25,109479,2536487,1373184,653771,38880108,8636733,127768,3.581,3567512,1907248,14.08
13:24:44.967464813,0.25,93265,2189005,1674205,708363,68104707,14340710,286388,4.210,6802704,2848800,6.08
13:24:47.440977664,0.25,5175136,86799746,51426622,22822078,160464598,29259854,380793,3.199,11903650,5699833,7.21
13:24:50.298894414,0.25,337658,9523414,1372766,682747,34887526,7875148,115096,3.543,3248335,1733956,4.54
13:24:52.607090088,0.25,94267,2206502,1291892,622757,42618913,8677906,129155,3.603,3584914,1921205,12.76
13:24:54.898904128,0.25,119233,2624579,1196026,563004,35253420,7900917,117114,3.614,3240391,1748105,13.79
13:24:57.182624334,0.25,103863,2351309,1261070,604147,70270240,13819469,286232,4.298,6659662,2855976,5.88
13:24:59.467102736,0.25,94771,2224759,2310586,1134903,160883721,43481015,512105,2.847,17988968,8633943,12.53
13:25:01.775397139,0.25,260108,5173358,1147401,538869,40151709,8665651,132372,3.679,3598115,1911483,14.84
13:25:04.071489831,0.25,108223,2630352,1310183,635304,36350885,8264135,119036,3.473,3427204,1844402,11.63
13:25:06.349269410,0.25,104142,2346623,1249426,600143,106735611,22250108,417373,4.248,9825092,4885908,0.25
13:25:09.360902530,0.25,307656,6983655,3538708,1732070,111636111,26733362,420853,3.444,12219293,5533444,13.49
13:25:11.667245974,0.25,108196,2629669,2753633,1302679,41995425,8641397,132508,3.704,3577182,1911118,11.52
13:25:13.937423537,0.25,254572,4952348,1267375,588366,34635324,7985264,113199,3.467,3265458,1786349,9.84
13:25:16.264669855,0.25,89386,2124797,1382215,632291,39134712,8804890,132905,3.609,3682347,1932184,13.24
13:25:18.579359157,0.25,102161,2298187,3292823,1098672,300343548,51260349,496184,2.521,19684455,9472439,13.23
13:25:20.881731160,0.25,115526,2691920,1444052,703024,38319004,8538646,123102,3.536,3481001,1913212,3.22
13:25:23.179203847,0.25,110842,2385043,1384251,663530,45221581,9028992,139898,3.722,3758277,2001224,9.65
