horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
09:23:23.533759079,0.25,854469,21120118,1038560,516933,35296500,7733642,124734,3.644,3423431,1728292,8.46
09:23:27.982532270,0.25,264886,10697736,1249858,588043,926869047,168723078,3703471,4.821,76811744,35743118,0.25
09:23:30.386987616,0.25,438655,8422535,2367061,1040631,57450623,12446061,259186,4.568,5674293,2536200,8.84
09:23:32.667708486,0.25,182638,4420658,1786613,901082,125592451,28149650,499489,3.624,13783308,5896519,11.93
09:23:34.984516348,0.25,135184,2782089,3861315,1677151,245786798,67916094,862147,2.840,30359021,13728492,10.75
09:23:37.280023924,0.25,144450,3719843,2019722,887830,44767798,9764375,165233,3.966,4166199,2102692,9.22
09:23:39.590158834,0.25,288924,5872662,1478056,786974,45214772,10495263,165388,3.661,4518041,2255008,6.47
09:23:41.883789067,0.25,125779,2623181,2152925,952960,45580308,10892707,176193,3.845,4582346,2200415,10.70
09:23:44.196440079,0.25,119147,2560637,2972710,1166077,38627975,8498622,137245,3.793,3617944,1855056,2.64
09:23:46.498748403,0.25,147853,2925727,1341970,684863,49649867,10696103,179332,3.947,4542971,2270202,12.66
09:23:48.793294415,0.25,2178192,38588953,66584572,25125689,2368841225,262905362,6335405,5.311,119282632,46491813,7.69
09:23:51.278788487,0.25,183310,4810175,2690124,1268894,44095591,9264177,151135,3.859,3915987,1999511,11.94
09:23:53.572319725,0.25,288375,6194545,1494516,758205,39525484,9005893,142007,3.715,3822574,1993513,12.13
09:23:55.866910764,0.25,120487,2754260,1667117,762970,45638268,10189146,164604,3.806,4324715,2250666,8.31
09:23:58.164923623,0.25,113174,2508765,2547320,1027364,242779466,42895802,425805,2.562,16620891,8110341,11.86
09:24:00.469144386,0.25,144473,3571094,1294169,666222,44410343,9579440,154900,3.835,4038623,2078028,2.78
09:24:02.756897951,0.25,104925,2311900,1503680,782619,39868852,8741761,136722,3.711,3684595,1871573,6.40
09:24:05.058553523,0.25,121886,2615342,1283288,665170,86460009,15792746,325340,4.217,7714496,3253507,13.57
09:24:07.347097169,0.25,97354,2216280,2635779,1284999,38888607,8731484,138798,3.781,3671246,1903576,13.07
09:24:09.957872968,0.25,6264791,102983557,33128014,14254299,649052866,113763628,1797023,3.496,51406211,21078447,2.87
09:24:12.433128891,0.25,124296,2935803,1327569,677940,58078161,12419350,184021,3.470,5303161,2756136,6.10
09:24:14.750334056,0.25,111128,2559435,1772297,797937,132938121,34733169,440102,2.836,15516729,6918042,10.37
09:24:17.062150067,0.25,253801,6649929,1296422,623671,46167496,10482526,158461,3.541,4475023,2277626,8.82
09:24:19.357327794,0.25,107639,2823528,1419131,718484,50675664,9461750,155234,3.728,4163493,2067938,7.62
09:24:21.681276563,0.25,99328,2253322,2900402,1221595,43958265,9688401,151323,3.703,4086142,2138885,13.16
09:24:23.988101287,0.25,302917,6515669,2121902,849121,45263992,9980649,151040,3.623,4169256,2203866,2.52
09:24:26.592204467,0.25,96078,2209977,2531749,1178837,42337114,9453161,136389,3.406,4004374,2023679,7.42
09:24:28.916215031,0.25,106179,2370861,30732895,12467886,2267718043,257069315,5785870,5.075,114006394,46339035,5.28
09:24:31.629035728,0.25,109369,2478585,2932206,1300835,41917637,9819125,149071,3.639,4096163,2211104,10.76
09:24:33.942801618,0.25,103088,2425295,1345202,666656,37337619,8078564,117246,3.519,3331540,1764554,11.55
09:24:36.319329200,0.25,118913,2658202,1169902,579526,73655749,16767127,266501,3.655,7291385,3413731,9.83
09:24:38.644695490,0.25,149223,3985898,1385837,699876,36724193,8537515,120909,3.438,3517133,1904524,11.55
09:24:40.975852173,0.25,102869,2400159,1416039,684041,38128756,8517127,121740,3.453,3525138,1870539,8.67
09:24:43.307524798,0.25,96564,2221761,1287701,629922,49495862,10682172,157430,3.457,4554372,2345802,13.08
09:24:45.600030594,0.25,472371,13390373,7422653,2119167,85957377,16894576,322472,4.103,7859893,3456222,9.65
09:24:47.921645058,0.25,95764,2244024,2782707,1264916,35389229,7848237,112930,3.487,3238895,1739330,9.34
09:24:50.783520361,0.25,275663,5823406,3105916,1460349,50077621,10926459,168480,3.666,4596340,2372342,4.55
09:24:53.091720980,0.25,100681,2295004,1193453,583681,37640851,8407724,128403,3.668,3500170,1857769,5.37
09:24:55.397669805,0.25,118344,2788477,1668821,782641,322828327,56293033,569399,2.584,22036910,10646078,12.98
09:24:57.696858564,0.25,96028,2232506,1375250,686614,71263653,14265774,278988,4.065,6863151,3003966,11.05
09:25:00.006770227,0.25,108917,2418434,2158595,1090449,42130838,8963919,138324,3.677,3762380,1931536,8.47
09:25:02.348460155,0.25,264885,4846324,1121183,553706,44640938,9760349,146986,3.656,4020615,2149063,13.99
09:25:04.666871509,0.25,102503,2287784,1463653,720576,38043484,8324060,125207,3.609,3469474,1817114,9.21
09:25:06.989612739,0.25,227394,5597255,1494010,751105,48301378,12615253,163926,3.015,5436824,2744627,7.45
09:25:09.304160210,0.25,110771,2491364,7262717,3387102,2181606505,254910595,5777373,5.105,113170098,45610401,0.59
09:25:12.087927402,0.25,1137481,24189244,3807390,1895383,36508468,8759497,122123,3.318,3681072,1944803,11.00
09:25:14.407951830,0.25,191832,3668400,1235646,591331,40506816,9022782,140255,3.773,3717023,1974371,11.74
09:25:16.729693896,0.25,105035,2458345,2238691,995112,44092003,10120292,159248,3.729,4271029,2212501,12.36
09:25:19.056232025,0.25,110252,2501543,1274216,627136,38417214,8438184,131492,3.719,3535760,1844214,15.02
09:25:21.394345251,0.25,126816,2761451,11568800,3077535,45568010,9623781,147693,3.704,3987829,2117353,10.09
09:25:23.742116789,0.25,106015,2426929,1697023,745227,43389814,9566492,141376,3.572,3957894,2116360,8.50
09:25:26.055711887,0.25,93956,2203319,1323421,664113,68560473,13278246,266120,4.149,6413972,2759693,11.15
09:25:28.380558612,0.25,89292,2088586,2233166,1143665,39971791,8896878,130056,3.556,3657400,1961177,14.62
09:25:30.952855204,0.25,5259697,84694880,3672842,1684362,153780376,29121323,373912,3.146,11886783,5732648,7.35
09:25:33.310160385,0.25,119951,2874173,1376491,697489,47072974,11967767,149963,2.944,5093899,2606835,7.96
09:25:35.609267992,0.25,439838,12379732,1754464,763403,36598256,7796373,113816,3.536,3218866,1729211,8.79
09:25:38.110572961,0.25,106177,2454236,1263358,628986,65027187,13356962,269094,4.169,6454176,2804316,13.10
09:25:40.434559668,0.25,93083,2173945,2295545,1140814,42413435,9461758,145325,3.747,3878426,2017833,16.22
09:25:42.888471695,0.25,250525,4869960,1331812,649539,44647800,9934303,131235,3.141,4178052,2183168,11.99
09:25:45.200554282,0.25,92793,2184676,7104706,2265016,34063793,7575724,110159,3.498,3149474,1672444,15.45
09:25:47.524849372,0.25,90427,2125730,1195229,596778,39128129,9146801,137927,3.694,3733395,1857066,7.29
09:25:49.854906363,0.25,109456,2498115,12000093,5191896,2296598537,251720339,5720299,5.168,110686551,44571548,3.10
09:25:52.613846005,0.25,113263,2870005,2159304,1101742,45080861,9639947,138568,3.411,4062330,2123531,12.41
09:25:54.944481305,0.25,251171,4738022,1459806,631030,168456322,46380474,591853,3.031,19524583,9301086,13.89
09:25:57.282078507,0.25,101919,2367365,1204693,579142,41891011,9273511,141618,3.697,3830503,2025215,13.41
09:25:59.606613443,0.25,101036,2354476,1376635,694557,35780161,8254227,116532,3.445,3382482,1844535,9.11
09:26:01.894939401,0.25,105779,2354982,1143177,559495,254849347,49795479,498764,2.499,19957052,9734211,10.60
09:26:04.201561408,0.25,97584,2257975,1214109,583101,39419248,8642511,132780,3.693,3595585,1897854,2.79
09:26:06.523303289,0.25,109655,2497492,1634363,820381,38625447,8338130,120795,3.523,3429239,1842268,13.08
09:26:08.826679193,0.25,91640,2152595,2421282,1204145,45256308,9049756,143597,3.794,3784566,1957290,10.29
09:26:11.410317375,0.25,5803275,95451497,69828167,20816520,159937935,31761549,467404,3.553,13154190,6262975,1.26
09:26:13.853507188,0.25,113183,2471794,1366901,684205,49020724,11672890,164903,3.266,5048977,2541539,4.45
