horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
22:56:41.949084312,0.25,1755237,51035666,935462,443437,26211365,6171583,75315,2.974,2532366,1404103,99.60
22:56:43.801167486,0.25,99883,2693754,2114551,967803,28204178,6578795,78701,2.944,2673132,1479037,99.37
22:56:45.659557196,0.25,69252,1821849,2182666,1060110,38074354,9899188,115046,2.698,4263859,2198858,99.69
22:56:47.560045096,0.25,3190299,86250774,1993816,851553,109190011,24678431,466039,4.184,11137546,5087166,99.75
22:56:49.474604717,0.25,161626,3435727,1769943,826158,89980811,17606051,378808,4.401,8606644,3296157,99.63
22:56:51.355161648,0.25,407955,11379738,1343776,661946,56024817,12478018,219040,3.881,5643231,2745081,99.64
22:56:53.201528217,0.25,431377,11476915,1399677,694060,40821937,8630802,126309,3.541,3566910,1895172,99.56
22:56:55.058056914,0.25,137654,3076693,1846948,785363,41569930,9340722,135948,3.524,3857712,2054924,99.40
22:56:56.937568264,0.25,100042,2329551,1433287,705260,34696796,7915542,114386,3.472,3294861,1721968,99.62
22:56:58.813167340,0.25,121929,2764610,1701712,767224,42227289,9402670,144579,3.671,3938772,2072457,99.66
22:57:00.677447760,0.25,94739,2215826,1496460,696496,42237208,8829285,137191,3.715,3692867,1870985,99.71
22:57:02.548102178,0.25,112161,2512262,1421153,734296,160525303,42695736,503077,2.837,17730968,8440686,99.55
22:57:04.404012281,0.25,123920,2937262,2250753,1016539,44118413,10026175,145156,3.544,4095394,2192932,99.66
22:57:06.277025167,0.25,239573,4538940,1344550,666640,39845268,8672027,130566,3.618,3608933,1889708,99.73
22:57:08.294660313,0.25,612028,17498946,2004458,931498,42473352,9389077,139294,3.582,3889011,2005045,99.55
22:57:10.176672230,0.25,97367,2305789,1336606,654501,44318919,10763835,146926,3.201,4590146,2320605,99.54
22:57:12.047908261,0.25,100737,2327561,2421055,1161884,39731291,9027010,130664,3.510,3722474,1979777,99.65
22:57:13.917980654,0.25,89157,2206625,2426695,1198991,36992564,8323240,115053,3.358,3425881,1813826,99.59
22:57:15.793584015,0.25,97026,2302496,1267418,595537,67608910,13897068,279651,4.175,6697453,2849956,99.54
22:57:17.661910777,0.25,92576,2307560,1488440,707660,442632726,72801692,729053,2.526,28862945,13377597,99.56
22:57:19.541931303,0.25,106828,2694902,1442010,686303,34682754,7788678,107130,3.344,3203945,1724607,99.66
22:57:21.431564229,0.25,101899,2309990,1657157,765845,40162771,8140510,114777,3.424,3351662,1787302,99.69
22:57:23.292238937,0.25,388584,11258335,1316151,616459,34299559,8047689,108793,3.295,3301668,1783416,99.66
22:57:25.184388546,0.25,95069,2305180,1369454,651972,43327669,9108332,134636,3.571,3769882,1973264,99.56
22:57:27.037095952,0.25,114880,2651656,66741390,25927332,542081266,96859037,1568156,3.655,42901899,18321529,99.55
22:57:28.950416885,0.25,500209,12939673,2927188,1294716,66657015,13090969,205868,3.670,5608966,2790039,99.26
22:57:30.820052762,0.25,119505,2994153,1288447,604148,40510509,8980557,133041,3.561,3735748,1960526,99.65
22:57:32.696146054,0.25,93605,2290737,1389879,676638,135106723,36546651,460489,3.079,14954365,7234539,99.44
22:57:34.558317605,0.25,244342,4608725,3009912,1259025,43101667,9991239,135401,3.221,4203240,2187741,99.60
22:57:36.430285396,0.25,110162,2490829,1595625,705491,40137645,8816449,122363,3.365,3635953,1935597,99.48
22:57:38.298083946,0.25,91844,2223371,2295116,1128232,44405673,9848312,127599,3.197,3991415,2135178,99.67
22:57:40.174872083,0.25,106897,2497977,2184227,1085939,40406888,8971616,132484,3.553,3729289,1919695,99.67
