horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
13:07:00.392564746,0.25,1633292,50962262,4999439,1481647,36245941,8789837,114529,3.217,3559727,1869571,11.55
13:07:02.680446122,0.25,107567,2898059,1081784,551697,105303682,24457315,419318,3.466,12096899,5155200,13.12
13:07:04.980357338,0.25,100147,2303222,3661030,1638348,1234406252,244816827,4509339,4.108,109777467,49442808,2.69
13:07:07.624535140,0.25,709102,14212737,2142917,1034090,55880791,12028373,254507,4.645,5478573,2372647,6.35
13:07:09.920772914,0.25,115441,2385158,2193751,979303,47632348,9408479,166005,4.117,4032590,2001984,8.38
13:07:12.221282272,0.25,151743,3331144,1482289,770344,43355867,9640574,168319,4.097,4108253,2041496,4.20
13:07:14.516548458,0.25,133425,2776721,1780731,898210,43280237,9955364,160983,3.815,4219222,2136993,5.06
13:07:16.812557817,0.25,229618,4913481,1512389,772317,44541257,9771773,174849,4.165,4198272,2054876,4.30
13:07:19.080932881,0.25,151527,3342297,1385886,739150,76230680,15709995,323255,4.244,7616018,3193586,9.04
13:07:22.296869796,0.25,133972,2765753,2023307,929357,45524652,10337886,164855,3.806,4331604,2203724,7.45
13:07:24.593086244,0.25,164660,3845646,1436479,730405,44198199,9620064,169305,4.063,4166789,2066957,0.34
13:07:27.414796717,0.25,219249,4475435,3923812,1725010,58322699,12116616,196835,3.826,5144719,2656989,1.78
13:07:29.735366972,0.25,276076,5394625,1318395,686402,45930382,10664896,160673,3.528,4554186,2309288,10.68
13:07:32.075622405,0.25,109913,2405878,1474597,746243,40518579,8625396,143375,3.890,3686053,1810170,11.86
13:07:34.384175827,0.25,105691,2386054,1453100,763915,48368211,9065456,145653,3.825,3807517,1962629,0.48
13:07:36.832808230,0.25,207137,4487193,1461344,723775,43056211,9149359,154201,3.961,3893381,1960606,13.21
13:07:39.115760018,0.25,248270,9475827,1327010,672246,84895175,18819392,341829,3.745,9128737,3968973,12.88
13:07:41.402881513,0.25,104707,2385797,1244548,628131,48736176,11804321,164655,3.275,5028047,2558370,14.70
13:07:43.705136874,0.25,101129,2280772,2313131,1204469,33003709,7801639,111976,3.499,3200232,1734186,7.30
13:07:46.166824185,0.25,674643,11902716,68621874,25695273,2728782013,277509789,6937909,5.627,123299590,48153888,0.61
13:07:48.938666417,0.25,127450,2770489,1199285,586463,39883730,8866658,140902,3.779,3728662,1964859,11.35
