horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
14:27:49.712438733,0.25,1642305,49936627,1015484,506475,37921062,8213537,126337,3.581,3527568,1780678,18.05
14:27:52.007290621,0.25,100573,2417466,1081706,530825,32439097,7289832,104073,3.376,3082321,1593649,2.10
14:27:54.300257960,0.25,115594,2413237,4537232,2092152,986800214,191262260,4086100,4.720,86577568,40225960,0.48
14:27:57.139248690,0.25,279227,5259250,5501150,2382385,65241011,13841624,271864,4.418,6153427,2804819,6.26
14:27:59.445269102,0.25,460368,9863761,1629851,757513,51498396,10685279,169919,3.773,4503840,2237340,11.27
14:28:02.076167279,0.25,136446,2838729,1665689,794197,51923047,12837108,192250,3.406,5645045,2723455,4.68
14:28:04.353403670,0.25,116673,2406915,2661338,1037921,45711344,8929522,159384,4.126,3863026,1862260,12.62
14:28:06.674390820,0.25,130829,2775637,1523225,703211,56068270,12892362,203121,3.559,5706765,2739277,12.21
14:28:08.990813192,0.25,141306,3203385,1566014,827295,103405188,22445121,364873,3.399,10733569,4572276,8.94
14:28:11.294044688,0.25,121659,2574149,2973946,1380575,53011460,11269693,183352,3.742,4899635,2389898,10.19
14:28:13.577654499,0.25,621545,15417497,1487061,766793,41834514,9060661,147008,3.823,3845423,1936726,9.08
14:28:15.848556336,0.25,139853,2966296,49931031,19988841,2907654022,268266367,6165596,5.366,114904226,45159347,0.34
14:28:19.238771998,0.25,216971,4513044,2633699,1102439,56714939,11463543,174908,3.646,4796779,2539653,10.66
14:28:21.535763919,0.25,140790,3255381,1736325,870832,49608965,11485001,155542,3.172,4903907,2513579,9.14
14:28:24.011350266,0.25,113103,2653998,1711940,794662,39848801,8709186,142624,3.848,3706521,1900489,7.51
14:28:26.301864976,0.25,124733,2690468,2351752,924674,42603049,9164523,148804,3.805,3910975,1954860,13.62
14:28:28.628829029,0.25,122756,2593250,1397266,663367,37981343,8630188,137423,3.792,3624025,1882080,4.42
14:28:31.931610670,0.25,292958,6101115,1328827,673885,47471811,9565098,160694,3.922,4097056,2058029,8.22
14:28:34.227826471,0.25,112677,2542139,1285138,654374,43833358,9816069,158166,3.807,4154976,2129861,10.81
14:28:36.549713228,0.25,112110,2460396,1377576,692081,37037620,8387895,124884,3.559,3508754,1859946,5.20
14:28:39.072030877,0.25,5500962,97302076,80900771,27965388,3111603349,301496295,6946096,5.249,132320204,52034648,1.09
14:28:42.170258482,0.25,171143,3627655,5633733,2733041,48153294,10262420,175391,3.986,4400208,2244479,10.99
14:28:44.485201288,0.25,105716,2428913,1370633,688505,78135117,17451357,251782,3.299,7632698,3532699,12.45
14:28:46.810394399,0.25,106676,2308039,1290252,622880,46677451,9487075,151229,3.814,3965153,2069110,3.56
14:28:49.114322796,0.25,119035,2616632,1408142,683560,38497861,8557038,130409,3.633,3589313,1866445,13.47
14:28:51.397218448,0.25,114346,2589993,2928021,1018369,320775619,53266445,598434,2.741,21834967,9726861,12.39
14:28:53.701765728,0.25,437940,11926181,3699359,1434974,42126990,9089017,143866,3.786,3799543,1931869,11.40
14:28:56.032567700,0.25,264287,5258738,1699498,753849,36524380,8609132,130281,3.612,3606420,1914235,14.00
14:28:58.365143988,0.25,95856,2199775,1393221,660220,37091359,8315383,127616,3.694,3454729,1836584,14.41
14:29:00.692336676,0.25,2752416,48430043,73112534,25080918,2968284185,269754436,6316973,5.460,115701838,45286481,0.35
14:29:03.762304799,0.25,423922,11135869,4747740,2169567,46705632,9731369,156940,3.856,4069514,2107515,6.00
14:29:06.074530027,0.25,174036,3677908,1517650,653253,54585963,14155156,204319,3.306,6180822,3095026,4.29
14:29:08.376482229,0.25,251184,4863980,1356040,635675,38956490,8470648,128914,3.662,3520662,1844434,12.68
14:29:10.689193238,0.25,119823,2643557,1202058,586920,43190015,9283611,148134,3.793,3905290,2039724,9.43
14:29:12.995088728,0.25,113106,2585656,1416458,708083,168829793,46724061,563658,2.849,19786198,9352515,8.15
14:29:15.292138650,0.25,240099,6223156,1294877,616694,46468985,10106372,148013,3.455,4283422,2227568,11.25
14:29:17.606867403,0.25,119873,2760708,1241392,589398,69782077,14476823,296933,4.268,6956801,3024438,11.55
14:29:19.927274954,0.25,93917,2190853,2696314,1266423,38534964,8407040,126869,3.626,3498929,1858360,13.78
14:29:22.236420514,0.25,112767,2578802,1409409,693880,2043942533,229898409,5030918,4.983,100970336,41549801,0.37
14:29:25.643135158,0.25,243059,5049942,3224846,1470239,77870658,16072474,268485,3.859,6958045,3410759,9.51
14:29:27.981166864,0.25,114582,2563570,1291199,639541,38278469,8483184,122249,3.511,3482100,1868056,12.76
14:29:30.314946097,0.25,127142,2956486,1265019,619901,37839163,7970548,118632,3.582,3312025,1765070,12.37
14:29:32.641830336,0.25,247964,4690000,3367832,1074029,65514418,14574568,192238,3.220,5969826,3031734,4.37
14:29:34.959118742,0.25,138898,3536993,2763943,1207554,38982445,9015582,134789,3.570,3775503,2039009,8.15
14:29:37.292018794,0.25,100167,2285226,1305694,657273,32284142,7314341,110033,3.632,3029810,1592700,7.01
14:29:39.599408331,0.25,113836,2474325,1299238,603432,51152223,10589033,188215,4.153,4532471,2270533,13.35
14:29:41.923801450,0.25,126879,2732321,1253541,610174,76188744,15273189,299649,4.101,7306987,3209219,3.69
14:29:44.230284114,0.25,95587,2259381,2409031,1189570,2025004643,229348016,5217573,5.150,101308319,41761311,0.38
14:29:47.999995948,0.25,1139318,31153950,12012739,4402574,374156786,65738702,1169486,3.878,30156594,12685896,8.97
14:29:50.292751387,0.25,147512,3215045,2960815,1247947,37468944,8388587,126538,3.643,3473592,1834261,11.78
14:29:52.586799583,0.25,121124,2981877,1435243,646272,41080428,9199960,140577,3.690,3809715,2031516,12.32
14:29:54.919392421,0.25,220740,4212012,2703970,1161284,47045598,9150778,141769,3.747,3783913,1994970,11.59
14:29:57.246907464,0.25,111045,2452651,1261281,609285,43490995,10061820,142993,3.379,4231661,2204991,4.39
14:29:59.539722161,0.25,92564,2149595,1587865,730360,37939377,8524521,126971,3.604,3523367,1863635,4.82
14:30:01.811629731,0.25,110471,2459859,1300029,639529,46872353,11115292,151176,3.194,4733182,2432272,14.28
14:30:04.120751645,0.25,91649,2139169,1551629,705204,73118023,13064240,263662,4.194,6286203,2705696,10.53
14:30:06.428987466,0.25,108156,2450018,1519159,741009,42087752,9195594,141926,3.714,3821761,2031379,0.26
14:30:09.668169451,0.25,415857,8499844,3361550,1529633,48248307,11010322,177312,3.794,4673395,2381091,3.99
