horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:22:21.049920785,0.25,6772917,205693705,116252669,32602998,2018792795,650042122,6788113,2.626,258485529,130455507,14.07
12:22:23.429299809,0.25,91504,2063188,1059094,522297,34621126,7575146,101596,3.128,3248256,1696129,4.36
12:22:25.713089384,0.25,89047,2035308,969363,493889,505767978,109525103,2263281,4.598,49219315,23361668,5.00
12:22:28.118916933,0.25,232251,4453237,2395168,1035144,77802703,19049224,355107,3.935,9024064,4004873,4.66
12:22:30.428046645,0.25,197940,4115639,9921990,2846520,39036653,8066816,133676,3.862,3461121,1753115,14.94
12:22:32.912291632,0.25,262180,5516372,1558004,776923,41005084,9624089,162023,4.001,4049184,1898143,11.72
12:22:35.210194281,0.25,114090,2423349,1374983,721041,45810010,10414703,171091,3.760,4550851,2197825,10.10
12:22:37.536726079,0.25,151871,3745570,9877517,2825874,43641931,9813482,147858,3.530,4189186,2105810,12.59
12:22:39.885498518,0.25,129702,2693644,1376403,727566,36182387,8014606,128815,3.776,3411022,1770199,5.58
12:22:42.217509233,0.25,118190,2487934,1375671,706210,69357279,15714734,217307,3.261,6662916,3393134,12.07
12:22:44.499389601,0.25,124004,2564345,1474177,757501,120851995,31942958,503257,3.224,15610062,6766171,10.44
12:22:46.777948560,0.25,2932819,49635292,3697706,1620082,46965516,10111591,159514,3.783,4216954,2121837,3.54
12:22:49.093583397,0.25,272311,7179790,1244415,639964,38992488,8869306,151323,4.031,3753937,1914164,3.62
12:22:51.382986529,0.25,290108,5679888,1325094,688652,42711220,9720301,150090,3.550,4227859,2123698,12.79
12:22:53.712045423,0.25,107528,2320807,1403033,736548,34171822,7610112,124453,3.841,3240374,1662837,12.28
12:22:56.022199422,0.25,126229,2595065,1212830,616827,48646623,11388547,174750,3.526,4956063,2490962,4.01
12:22:58.342318322,0.25,383153,13248133,6818501,1922882,41078421,8971648,144004,3.792,3797966,1954970,10.89
12:23:00.618217890,0.25,104609,2283678,1400146,716611,96055747,21985909,383581,3.580,10714782,4626658,6.22
12:23:03.087355160,0.25,106554,2318796,2675608,1278282,42700757,9950642,143325,3.381,4238788,2183389,12.13
12:23:05.360465730,0.25,280615,5335038,1164915,611888,40441746,8923686,145183,3.848,3773177,1960916,0.36
12:23:07.799361257,0.25,1053842,25939647,13080529,5055381,46678382,10461448,180858,3.955,4572363,2271612,3.65
12:23:10.125605239,0.25,119000,2458189,1196410,618781,78835800,18741286,285072,3.511,8120268,3832348,3.77
12:23:12.439220913,0.25,123390,2551001,1247530,616625,39614643,8644055,135258,3.735,3620907,1926930,11.96
12:23:14.776923393,0.25,110206,2500724,1370635,620105,79074225,16786587,311024,3.805,8173932,3605209,11.19
12:23:17.044572571,0.25,107683,2330601,1156622,583190,36958125,8302224,131326,3.812,3445396,1835884,5.67
12:23:19.367373816,0.25,192014,4890578,2515890,1170953,38196063,8343113,127234,3.673,3464085,1841221,7.61
12:23:21.677338508,0.25,273217,5513582,1518911,715129,38522470,9291247,141420,3.729,3792039,1983298,12.77
12:23:23.997261069,0.25,95641,2280517,11877051,3066855,37495831,8336137,126786,3.666,3458003,1855830,9.29
12:23:26.309128773,0.25,108153,2380971,39365741,17132004,274626479,46863025,959139,4.541,21121035,9464928,4.34
12:23:28.609894561,0.25,113443,2550403,1378265,686155,161390447,42937436,525526,2.923,17977378,8514084,10.06
12:23:30.920692099,0.25,134865,3088965,1284068,634075,37673448,8271323,130959,3.710,3529900,1800998,3.29
12:23:33.260950741,0.25,95008,2173016,1307040,658203,36971423,9208607,132571,3.442,3851743,2001316,4.69
12:23:35.595854842,0.25,95750,2116163,1339997,672988,33173424,7439420,110970,3.607,3076849,1648141,4.91
12:23:37.908688473,0.25,243412,4473566,1284102,632880,41885341,8584881,136286,3.822,3565731,1901922,2.28
12:23:40.216578460,0.25,107241,2355027,1214275,587580,45391823,9821529,155132,3.799,4083029,2137996,10.17
12:23:42.532530843,0.25,120147,2827448,1406311,705281,34437500,7696066,113535,3.549,3199408,1706276,3.40
12:23:44.866399330,0.25,361055,13564508,1246819,615674,33557182,7212189,106562,3.543,3008094,1596081,8.21
12:23:47.243310888,0.25,172623,4079799,2037699,890347,82736158,16376389,322793,4.101,7870349,3407680,11.72
12:23:49.564858676,0.25,100133,2208529,3044424,1316862,37660682,8528751,132743,3.766,3524337,1856144,5.43
12:23:51.860956258,0.25,254297,4831573,1242622,609056,32905904,7556623,112651,3.618,3113564,1673303,6.06
12:23:54.142204001,0.25,105781,2364694,1145559,552451,91421872,18554095,227356,3.040,7478057,3819351,12.01
12:23:56.428270855,0.25,98404,2261119,1312158,657654,40558709,8446662,129248,3.646,3544503,1879217,4.85
12:23:58.696727825,0.25,108379,2445630,2349884,936173,42273648,9757728,133750,3.402,3931234,2117431,1.12
12:24:00.998987780,0.25,145366,3550204,1296403,622263,42768843,8478285,135815,3.846,3531398,1842927,9.60
12:24:03.305528479,0.25,102133,2241751,1156712,562409,73095501,14267813,288769,4.224,6836162,2932549,12.44
12:24:05.630648979,0.25,316905,11620795,1655286,769152,58828125,17397149,226459,2.949,7679857,3813952,0.47
12:24:08.075148046,0.25,247278,4511502,1325217,618734,50923484,11946411,161958,3.164,5118140,2634573,13.11
12:24:10.387947326,0.25,133496,3472296,3182841,1352603,41506961,9150128,141657,3.719,3808520,2018523,14.11
12:24:12.710284955,0.25,93592,2109250,1336346,657029,35518774,9653185,111149,2.913,3815390,2337338,13.58
12:24:14.996532792,0.25,109847,2465302,1146208,552252,39160453,8504393,131217,3.717,3530257,1874024,3.74
12:24:17.300926607,0.25,107349,2429206,1130826,533853,36436018,7916230,120640,3.698,3261991,1739168,12.63
12:24:19.616415140,0.25,85737,2071914,1499067,669130,66445190,13185811,271010,4.321,6272626,2650300,9.88
12:24:22.072759131,0.25,111759,2438602,1863559,839904,34462463,7601112,110003,3.536,3110830,1691414,13.13
12:24:24.375582986,0.25,245182,4542107,1724975,725106,37493164,8342836,131313,3.797,3458235,1856429,14.78
12:24:26.664352446,0.25,952882,16699864,35078167,15354833,50882588,11308654,177988,3.814,4667198,2401705,12.52
12:24:28.990319660,0.25,93009,2199305,5785046,1857013,33261898,7472647,110047,3.565,3086872,1617533,4.66
12:24:31.280604701,0.25,240071,8235265,1145529,525056,38304931,8196224,122692,3.622,3387209,1807997,6.43
12:24:33.602935822,0.25,101869,2332389,1159202,557479,71122394,14026902,282027,4.219,6684295,2955676,4.22
12:24:35.884230022,0.25,100607,2270977,1375854,680940,34513517,7816361,110200,3.420,3222111,1746602,3.77
12:24:38.222654397,0.25,96681,2195083,1364628,630828,47263598,10726509,144333,3.214,4491215,2344429,5.99
12:24:40.689006017,0.25,182813,4196383,1318128,646804,36663791,8190893,121442,3.553,3417645,1820877,11.00
12:24:42.998914711,0.25,96745,2271929,1338632,667101,40958862,8530667,130368,3.742,3483468,1869447,2.30
12:24:45.296000365,0.25,105461,2411832,1134377,536009,40637891,8617155,129286,3.636,3556009,1897380,8.81
12:24:47.925201715,0.25,119167,2688406,1318691,637904,76894491,15725397,294943,3.935,7495624,3348510,3.09
12:24:50.251208355,0.25,93516,2114572,2312732,1128343,38513867,8464919,127329,3.649,3489081,1831033,14.90
12:24:52.568313115,0.25,233393,4399541,1355482,647722,35692432,7795368,114950,3.569,3220494,1733010,12.12
12:24:54.878003778,0.25,101994,2245914,1187968,576272,43022910,8348226,129839,3.742,3469432,1825314,11.70
12:24:57.224062290,0.25,93529,2134344,1121077,540557,42067118,9655894,138721,3.441,4031349,2150688,6.34
12:24:59.549462896,0.25,111893,2508463,1184973,575429,35697664,8158429,126254,3.720,3394120,1821425,3.14
12:25:01.854830967,0.25,107033,2475944,8369002,2256114,66208881,13073799,250485,4.084,6134029,2838386,13.81
12:25:04.150098647,0.25,87148,2091494,1270469,613847,36507951,8127611,118240,3.588,3295369,1782192,13.00
12:25:06.460944840,0.25,100120,2236788,19873855,9131113,1251010605,191579230,3708855,4.287,86517147,36931014,4.75
12:25:08.819538176,0.25,235865,4405646,6839730,2094108,39461439,8295554,132897,3.828,3472141,1845362,5.41
12:25:11.121824113,0.25,97130,2174490,1055555,503408,38971750,8097604,129788,3.854,3367996,1738432,9.77
12:25:13.439496050,0.25,100142,2286312,1276021,634716,33811317,8000205,108283,3.307,3274256,1812722,8.61
12:25:15.740160069,0.25,98937,2219671,1231282,602708,40970134,8340640,127239,3.695,3443246,1829565,13.74
12:25:18.409514865,0.25,96611,2443318,2372361,1182847,40695437,9799367,149291,3.597,4149977,2051723,10.26
12:25:20.705249663,0.25,205121,4880777,1326148,579933,36343288,8176086,129122,3.785,3411844,1817771,6.95
