horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
13:56:35.327242062,0.25,104613,2188272,1107125,545116,31326312,7056735,100219,3.357,2985767,1540477,9.29
13:56:39.580984348,0.25,94922,2131941,1641620,709773,201891480,39412300,802928,4.534,17710835,8580351,0.29
13:56:42.172925336,0.25,423503,7801719,7221267,2589009,66890700,14194230,285885,4.478,6384081,2752986,8.40
13:56:44.464413364,0.25,1004439,23503822,2111985,970001,42167693,9100922,163737,4.152,3943510,1930730,6.12
13:56:46.757534443,0.25,122416,2544929,1522776,779156,50251925,12321085,187298,3.461,5411381,2673427,10.69
13:56:49.032486624,0.25,124879,2540516,1575619,739945,47773348,11367479,178391,3.557,5015009,2431935,8.41
13:56:51.478686599,0.25,156217,3241884,1281579,634821,39788044,9115924,151376,3.916,3865472,1963181,3.78
13:56:53.771048965,0.25,121284,2541748,1922944,891830,123180525,31179911,415829,3.071,13538687,6237859,9.09
13:56:56.033506434,0.25,130743,3034798,1577133,791062,87408298,17779714,336934,3.898,8643898,3656030,10.46
13:56:58.313435306,0.25,139771,2859104,4179529,1639352,44970114,9968881,162171,3.783,4287029,2162763,8.24
13:57:00.585347763,0.25,301276,5694133,66533293,23757667,2769160754,263416754,6144712,5.406,113663676,44590104,0.29
13:57:03.439047095,0.25,143508,3007286,1503799,755289,41389915,8779052,143782,3.844,3740737,1892228,5.10
13:57:05.733008525,0.25,130348,2863526,1539087,748654,38109757,8725582,137413,3.737,3676959,1920006,14.07
13:57:08.005487732,0.25,117022,2596980,2228852,939785,73749417,15412180,304941,4.091,7453083,3266961,6.23
13:57:10.284140484,0.25,129749,2968148,1317788,670726,104402261,20919561,260205,3.068,8482520,4085662,7.51
13:57:12.591941092,0.25,131359,2714166,2558552,1270644,39591201,8629857,135542,3.749,3615817,1882757,10.78
