horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
12:42:02.993495299,680948,19427179,4744190,1740685,29445388,6732527,103473,3.632,2848662,1471742,28.28,11.29,0.43,10.46,31.59
12:42:05.901389228,98969,2254950,1036755,515055,36362228,8033004,129366,3.770,3431558,1774916,21.33,15.42,0.11,14.16,35.33
12:42:08.263633549,2267368,57435215,36052820,8974131,42158076,8865795,170351,4.277,3983177,1826623,68.24,3.35,0.11,4.38,17.76
12:42:10.649879104,144741,2948505,1502974,712036,38641542,8612315,151366,4.026,3760113,1782933,39.85,9.87,0.36,7.20,36.01
12:42:12.973206028,135820,2710891,1407104,669678,91279155,21118826,399591,3.807,10494921,4390582,32.51,10.34,0.28,8.41,41.03
12:42:15.304081476,111507,2317807,1874489,907706,39881252,9558172,147870,3.577,4133736,2055964,34.14,10.25,0.29,12.94,34.16
12:42:17.640109502,127049,2594029,2484237,1086440,35188356,7621585,120245,3.688,3260087,1680198,26.41,11.44,0.17,15.81,38.59
12:42:19.950978066,244126,5985824,1654317,691535,48196595,12141537,173644,3.349,5185052,2620977,29.81,13.33,0.35,13.65,32.17
12:42:22.295857694,109325,2555730,1179550,613038,34418808,7785521,122716,3.670,3343527,1709748,33.95,12.25,1.10,11.42,31.16
12:42:24.631401007,115642,2413629,1532493,730202,46712953,11242921,168555,3.393,4967168,2417733,54.55,6.59,0.22,8.35,23.63
12:42:27.449229767,133037,2974389,9553301,3120041,577400206,135891212,2517366,4.074,61789952,27923478,29.25,7.29,0.32,8.64,35.68
12:42:29.964365752,299815,6121166,1146527,558069,38756337,8547434,134230,3.757,3573258,1856754,37.89,10.50,0,10.38,33.72
12:42:32.318186530,91256,2100565,1235682,636298,36773389,7855586,121634,3.674,3310558,1750130,32.15,12.73,0.40,13.37,32.19
12:42:34.651093120,114929,2801936,1163325,616769,385114082,66088536,601712,2.355,25552584,12313834,62.31,6.84,0.09,6.38,20.29
12:42:36.963486122,199214,4308155,1149777,577378,33054873,7678834,116176,3.624,3206174,1694271,26.54,15.38,0.49,12.03,38.36
12:42:39.312137465,85966,2024063,1189432,612376,73393871,15005390,292437,3.959,7387070,3148237,27.85,16.10,0,19.58,32.87
12:42:41.631176051,93199,2093531,3116127,1296559,31276502,7353148,103992,3.407,3051857,1635512,33.64,11.42,0.31,14.95,34.63
12:42:43.948311326,119348,2578446,1088496,521552,34198551,7844013,114628,3.546,3232453,1736020,26.62,15.61,0.37,11.96,39.43
12:42:46.262297913,82614,1967059,1139948,559535,64671814,13938989,220198,3.617,6087754,2859432,27.89,16.13,0.29,11.33,37.03
12:42:48.637645781,93786,2233579,10939319,4043288,38072271,8568138,136525,3.731,3659293,1859134,26.07,16.80,0.24,17.96,34.50
12:42:50.957523852,105127,2553936,1039511,490813,34562640,7946821,116007,3.586,3235085,1746041,59.32,7.57,0.53,5.81,22.55
12:42:53.291588423,84641,2025379,1090311,534633,34342648,7580658,111313,3.534,3149414,1669431,46.22,4.83,0.36,12.50,26.54
12:42:55.639579945,86183,2046057,1165613,567227,28892295,6634961,92596,3.400,2723119,1452149,58.70,8.57,0.15,7.31,22.19
12:42:58.003190475,137784,3438605,1621590,734299,33074920,7318753,106733,3.543,3012147,1607503,30.00,14.10,1.70,11.40,39.67
12:43:00.366224276,223764,4184048,1105384,538162,188114093,34422798,331686,2.465,13453759,6602498,4.93,1.10,0,2.61,63.78
12:43:02.684575725,95966,2181032,1098405,519626,32030666,7057589,103418,3.530,2930074,1569545,28.54,11.67,0.52,17.86,35.41
12:43:04.999473529,87350,2021433,1135018,533369,34836092,7728853,110330,3.478,3171984,1741055,59.84,7.27,0.20,5.05,22.92
12:43:07.330669734,85554,2011246,8711760,4007830,129154646,24807097,439957,3.983,11046856,5193615,26.43,4.75,0.28,16.43,44.32
12:43:09.679737521,87546,2026577,1133719,534359,73536847,13815684,267061,4.015,6652156,2911776,22.63,17.62,0.42,15.03,37.95
12:43:12.021224530,167800,5528374,8177703,2453661,31292427,7191325,101441,3.446,2944063,1603674,35.49,6.47,0.42,13.27,36.97
12:43:14.330963568,236842,4583124,1172818,561503,31025577,6951952,95195,3.347,2844356,1551399,30.27,13.98,0.32,14.33,35.18
12:43:16.674352319,90090,2137966,1298413,555691,41590377,10539056,141648,3.092,4580786,2342952,32.92,13.05,0.19,11.17,39.56
12:43:19.011643759,83922,1971267,1131499,537445,35332717,8138605,117537,3.529,3330612,1806737,25.47,14.64,0.37,16.14,34.72
12:43:21.334611082,90692,2104445,1038982,508981,32617408,7012752,98392,3.422,2875513,1582923,7.39,3.91,0.15,4.01,59.81
