horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
03:52:23.984238904,1306536,41315286,1023113,535299,34843577,8153826,118668,3.434,3456172,1703424,27.69,13.55,0.14,11.03,37.70
03:52:26.344029394,95710,2114439,1137621,566010,29461097,6694140,101345,3.561,2845688,1469705,32.54,14.75,0.45,13.27,31.38
03:52:28.712861989,129706,2947286,24835598,10668959,1848014590,427612749,6198690,3.124,198449402,80084663,36.24,12.01,0.36,10.67,33.10
03:52:31.095313220,207107,3823249,2503316,1091447,82022680,18262343,384957,4.266,9023866,3665713,42.54,7.50,0.10,8.04,38.80
03:52:33.468377164,333922,8496260,3127841,1402684,42219178,9330456,156243,3.935,3970458,2032632,35.15,12.42,0.28,11.62,35.95
03:52:35.837852904,275655,5314721,1546177,780031,43267022,9902972,157054,3.812,4119929,1987695,30.90,11.25,,10.43,28.61
03:52:38.205235112,112887,2397929,1562601,807399,42154273,8907088,149184,3.915,3810801,1936590,30.12,12.13,0.39,13.50,39.31
03:52:40.573951825,138683,3036563,1565840,832597,67336732,15494684,259422,3.787,6850528,3155217,73.74,2.99,0.15,2.28,17.07
03:52:42.915549615,132705,2658256,1320900,694443,51045211,11936916,194790,3.649,5337489,2541683,39.07,4.36,0.28,9.30,40.19
03:52:45.275772543,123270,2503819,1240681,646223,75040531,15087701,322146,4.348,7409677,3088514,25.89,13.73,0.82,15.43,38.82
03:52:47.638183342,192998,4969600,3052007,1419017,41395782,9008159,148810,3.938,3778431,1920094,24.39,0.76,6.73,0.59,23.52
03:52:50.130469483,298631,5756195,1202448,611182,38666953,8384027,142503,3.995,3566708,1816611,34.21,12.20,0.23,11.63,35.26
03:52:52.505770512,122700,2571271,1242344,614955,43945889,10064287,154895,3.676,4214090,2213598,40.20,8.87,0.29,7.81,36.85
03:52:54.851631632,98499,2155343,1238553,637375,45703197,9741212,150629,3.642,4135474,2134195,50.25,6.32,0.17,7.05,26.82
03:52:57.220882050,108026,2389082,6033475,1683214,185558293,31164275,311483,2.566,12139903,5809556,28.10,9.74,1.09,11.09,41.05
03:52:59.536085644,110167,2717846,1305314,654195,70440341,14155962,294638,4.301,6851061,2915539,28.27,11.72,0.40,9.83,40.46
03:53:01.903698814,346180,8828253,3546169,1491236,34288092,7635616,116175,3.674,3162181,1681527,28.71,11.48,0.20,9.05,41.23
03:53:04.263216007,293993,5846788,1244798,613353,38953907,8543630,136067,3.804,3576535,1835108,38.21,11.64,0.14,10.43,32.35
03:53:06.639010299,96832,2335339,1641512,705538,56264890,12590441,185439,3.408,5440927,2699903,29.45,7.12,1.46,10.55,46.16
03:53:09.152902911,726673,16622275,9468407,3704822,54177737,13712939,217403,3.688,5894092,2967770,28.06,6.11,2.46,6.90,40.66
03:53:11.528091147,118404,3179734,1717469,808555,84638479,18883344,335604,3.831,8760352,4075105,29.24,13.89,0.17,15.10,37.43
03:53:13.864828939,92438,2111559,1465531,732036,36100288,8067785,117889,3.561,3310627,1813777,36.83,7.45,0.74,10.02,38.73
03:53:16.240135490,119410,2619606,1310115,644968,37014218,8171196,117864,3.502,3365581,1823155,31.97,12.64,0.52,11.65,34.90
03:53:18.613439859,107503,2340200,1250078,588270,47201790,10710674,155131,3.452,4493682,2376952,29.47,14.67,0.27,14.43,37.11
