horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
01:39:10.454772557,0.25,107107,2627106,952482,454531,1217540876,212362022,4724226,4.824,97941052,42112781,99.54
01:39:13.074371009,0.25,396608,9598776,5491066,2410584,157762445,31742386,486376,3.445,14118061,6386918,99.30
01:39:14.922367439,0.25,307725,7279944,1259394,600613,34394065,7312938,99944,3.270,3056758,1630398,99.63
01:39:16.801367396,0.25,77265,2000231,1344867,578027,38293477,9641874,116828,2.875,4063641,2107317,99.80
01:39:18.695224803,0.25,96328,2456383,1337390,594166,39046715,9885183,121387,2.851,4257754,2164657,99.45
01:39:20.579714001,0.25,85699,2131534,1187053,518258,1139847045,202815755,4394942,4.660,94315158,40457851,99.78
01:39:22.496360720,0.25,140875,3417083,1140400,511146,35839521,8595640,111959,3.079,3635865,1892707,99.64
01:39:24.369530438,0.25,265957,5055479,1057653,496451,29772488,6777437,88720,3.178,2791454,1515091,99.73
01:39:26.263449327,0.25,235166,4460830,982762,449261,32212296,7185066,95341,3.216,2964169,1604875,99.58
01:39:28.126940907,0.25,179395,6458919,6493802,1738816,28996036,6699568,86632,3.124,2772722,1503826,99.64
01:39:29.976008166,0.25,79014,1936030,2376893,1079473,31448600,7295661,94936,3.171,2993874,1625927,99.67
01:39:31.869601615,0.25,165199,3605627,3453235,1504952,43724617,9455019,134461,3.416,3936118,2118101,99.53
01:39:33.733350022,0.25,75682,1907010,1237883,515625,122500617,23492168,449962,4.042,11132144,4869313,99.55
01:39:35.608344227,0.25,147886,4459930,966079,445833,69355424,13158204,253544,3.940,6434608,2747037,99.71
01:39:37.481603874,0.25,78788,1965190,946137,443722,28792197,6629595,87246,3.200,2726128,1472110,99.67
01:39:39.615094424,0.25,68080,1771753,954578,447982,55821805,12093830,216537,3.835,5646128,2654866,99.56
01:39:41.493258795,0.25,1822644,33597469,3845421,1758973,179391208,37061737,605548,3.625,16703974,7359237,98.14
01:39:43.384647565,0.25,381934,8978993,6332149,2532261,120276979,25687592,389126,3.496,11130296,5255261,99.58
01:39:45.245893952,0.25,84455,2119595,1474395,559960,28142452,6605898,87007,3.221,2701193,1488013,99.56
01:39:47.133676019,0.25,63564,1668111,1063511,515367,30032081,6394087,81942,3.114,2631629,1438361,99.65
01:39:48.995388745,0.25,71101,1799618,1289005,546348,28956882,6499898,81778,3.085,2650876,1454878,99.57
01:39:50.850374427,0.25,75346,1939013,10478535,4881502,713859592,122012452,2682627,4.761,56349390,24058199,99.36
01:39:52.739922952,0.25,90351,2167550,847253,384011,44429658,11751578,157294,3.081,5105691,2576294,99.76
01:39:54.596751890,0.25,305986,5999142,906581,432931,29097152,6824740,87670,3.156,2778110,1540998,99.55
01:39:56.486322990,0.25,210653,4183700,918894,432798,24653788,5711445,72837,3.119,2335300,1290050,99.30
01:39:58.342581849,0.25,78574,1959718,2534788,1035044,26211068,6195577,79371,3.129,2536432,1406451,99.45
01:40:00.206791138,0.25,65709,1636036,2446866,1130284,32639635,7985630,98805,2.962,3335210,1776854,99.72
01:40:02.093959303,0.25,86542,2133520,3973318,1861793,61705457,11430075,228893,4.057,5641591,2388635,99.58
01:40:03.934156751,0.25,72594,1878658,3764990,1139655,69871654,15059866,272163,3.716,7324885,3153743,99.48
01:40:07.451730145,0.25,77257,1894582,1011949,478801,34457538,8421031,100257,2.839,3531407,1892082,98.63
01:40:09.316364605,0.25,73004,1931869,1030824,482474,29695677,6825462,85362,3.046,2802413,1522965,99.56
01:40:11.192644752,0.25,66120,1742164,41784622,19010348,75153462,14849162,234585,3.751,6254111,3077803,99.26
01:40:13.080473289,0.25,338370,8211966,5054249,2183190,128617362,28570849,419887,3.396,12364370,5803964,99.35
01:40:14.946293390,0.25,68202,1736176,958613,442432,27789912,6433234,81277,3.124,2602067,1465527,99.55
01:40:16.824620005,0.25,221653,4425443,829270,378492,342094429,57482511,501566,2.275,22043362,10391891,99.73
01:40:18.704082703,0.25,141640,3014012,890405,412201,29941509,6515173,88161,3.305,2667223,1415058,99.58
01:40:20.559062982,0.25,71128,1797658,2743257,1190290,38767215,10061688,119312,2.773,4303342,2216288,99.78
01:40:22.589051790,0.25,252891,5353650,2137105,995974,28906326,6661954,86345,3.185,2711341,1502832,99.49
01:40:24.467581070,0.25,93508,2601312,1895332,934492,29457806,6423569,79815,3.055,2612728,1440783,99.64
01:40:26.347314560,0.25,76432,2031747,863759,405569,58301009,12003001,236951,4.036,5871239,2505795,99.41
01:40:28.228381017,0.25,66904,1755108,973267,466355,74514343,14510139,267784,3.808,7032082,3033900,99.75
01:40:30.124237383,0.25,63206,1714791,1055822,468343,33839094,8416337,104925,2.946,3561583,1861740,99.44
01:40:32.030911809,0.25,270607,5879532,2142230,981686,63621470,13933024,215335,3.592,5994332,3005085,99.59
01:40:33.895096177,0.25,75588,1908119,1200019,527045,39591266,10808028,124925,2.717,4597354,2367184,99.56
01:40:35.770008521,0.25,73447,1877485,941799,442281,35353451,7746518,98685,3.111,3171848,1723897,99.53
01:40:37.644522588,0.25,64765,1752795,1010112,473970,30185686,7247357,90767,3.097,2930801,1607623,99.69
01:40:39.497161664,0.25,63941,1667090,936108,450401,31722863,6650787,85162,3.117,2731800,1456477,99.65
01:40:41.374305627,0.25,86397,2155847,42231345,19325536,74803607,15370475,233834,3.613,6471526,3139158,99.63
01:40:43.264494835,0.25,328252,7971351,2976366,1334477,85620706,17465202,198732,2.825,7035807,3467096,99.58
01:40:45.119353700,0.25,209232,3989459,881560,423245,29515114,6705616,80871,2.978,2715814,1502403,99.66
01:40:46.993307749,0.25,116866,3341489,977179,463977,30623947,6759364,88580,3.189,2777711,1526129,99.78
01:40:48.836320320,0.25,74353,1915233,1992577,949803,28835601,6942707,81940,2.926,2800423,1597985,99.46
01:40:50.716173119,0.25,80597,2337184,1209404,546963,30157854,6847537,87056,3.140,2772322,1525943,99.45
01:40:52.663035404,0.25,84973,2089967,1130988,519665,69857464,12480465,217726,3.802,5726025,2623498,99.76
01:40:54.535525109,0.25,74090,1934134,914036,441111,58681266,11762762,235319,4.091,5751969,2472737,99.54
01:40:56.394871682,0.25,78344,1988271,984189,446301,31633548,6928771,87230,3.081,2831125,1559436,99.72
01:40:58.277568207,0.25,76478,1968653,872388,414004,28728178,6574272,84157,3.122,2695470,1465061,99.54
01:41:00.154911448,0.25,86126,2333728,1359295,520520,31163907,7746710,94421,2.922,3231084,1729052,99.66
01:41:02.150267425,0.25,195437,4247700,1203518,550278,74697031,17030559,269299,3.646,7385882,3655531,99.65
01:41:04.022894151,0.25,66515,1716084,1073305,496924,30582190,6759167,79154,2.903,2726381,1528335,99.56
01:41:05.881288990,0.25,66325,1716323,1014570,470658,28634311,6733269,84306,3.117,2704494,1509772,99.71
01:41:07.743666337,0.25,69927,1881096,989543,457488,36236814,8490536,105179,2.972,3539131,1899033,99.73
01:41:09.589820797,0.25,66769,1727534,1026124,486664,34537184,7839777,96412,3.042,3169433,1751787,99.61
01:41:11.461494053,0.25,218438,4208060,44148147,20706958,155240048,30392045,479055,3.675,13035057,6321816,99.46
01:41:13.323870229,0.25,422068,9714904,4833444,1981243,62138102,13811765,189615,3.255,5824690,2890175,99.61
01:41:15.168667796,0.25,81487,2260080,1994138,959461,28115660,6735936,81142,2.978,2724828,1541000,99.56
01:41:17.041667732,0.25,63706,1712896,2217959,1037521,26879311,6124615,75410,3.045,2476635,1379573,99.56
01:41:18.899581917,0.25,72171,1891395,1041464,498099,70376087,13519267,255345,3.870,6597588,2851166,99.55
01:41:20.759311349,0.25,66717,1781896,882220,400307,63618744,12596618,240618,3.948,6095001,2631973,98.22
01:41:22.676122664,0.25,70401,1868837,1876773,870060,30477829,6842729,88789,3.174,2797303,1524538,99.64
01:41:24.563883282,0.25,80470,2072627,910807,418147,27275594,6492452,77854,2.966,2624980,1476264,99.71
01:41:26.433198217,0.25,79720,2046070,886073,417518,27602184,6046095,71771,2.906,2469998,1368895,99.68
01:41:28.318096043,0.25,69469,1776770,935341,428488,27715944,6547038,82011,3.076,2666073,1484560,99.63
01:41:30.183116249,0.25,62876,1651220,944086,465868,29296831,6625113,82127,3.061,2683041,1480184,99.66
01:41:32.057438738,0.25,2385805,39017519,2192437,1033216,40419107,10281566,118926,2.744,4334259,2285391,99.65
01:41:33.966284401,0.25,120132,3388216,965927,449736,27887798,6710073,86484,3.157,2739125,1510538,99.60
01:41:35.847767534,0.25,64689,1741257,830071,382576,31340943,7259164,92011,3.135,2934927,1604080,99.68
01:41:37.690320889,0.25,223475,4364176,923837,440587,30630825,7371948,92167,3.093,2979538,1639064,99.65
01:41:39.579855836,0.25,79452,2028919,913810,425993,30620398,7179307,84842,2.942,2884167,1615214,99.80
01:41:41.445165564,0.25,78036,2000192,15367495,7154044,746631552,111562958,2515511,4.986,50448621,22338175,99.35
01:41:43.361196248,0.25,299246,7248566,5807932,2614258,124125987,26971037,379996,3.335,11395539,5475601,99.66
01:41:45.227811663,0.25,65482,1835634,1680260,723744,115619114,21983785,322711,3.414,9452106,4326923,99.56
01:41:47.098020320,0.25,62330,1665446,1041370,495815,63053321,12260601,235909,3.983,5923473,2573084,99.64
01:41:48.960821577,0.25,72800,1921304,986533,463968,28377640,6611963,81775,3.036,2693365,1488185,99.92
01:41:50.838460479,0.25,66532,1728002,1002393,448987,62384020,14559027,219407,3.287,6674995,3140935,99.43
01:41:52.848896583,0.25,67810,1798815,2336126,1086423,32141814,7345273,93910,3.133,2997624,1647652,99.67
01:41:54.720754946,0.25,69154,1740488,1273999,590521,135137935,25764966,246592,2.440,10105720,4924399,99.65
01:41:57.037055152,0.25,65420,1730093,998151,470764,32126446,7171870,89509,3.072,2913643,1619603,99.64
01:41:58.915698590,0.25,69021,1764313,852821,394776,30439191,7243296,89519,3.045,2940134,1635510,99.69
01:42:00.802424588,0.25,70963,1823580,887467,402471,30213071,6974790,86146,3.033,2839968,1556987,99.66
01:42:02.797674592,0.25,66476,1804276,2399467,1113607,27419847,6515233,79997,3.061,2613095,1459315,99.65
01:42:04.695285188,0.25,68012,1796127,944687,448729,30071979,7154645,86364,2.982,2896654,1595244,99.54
01:42:06.565182516,0.25,72524,1874887,932353,441263,28381079,6717999,78942,2.922,2701257,1531577,99.49
01:42:08.431533282,0.25,66787,1744006,923160,440443,24799005,5553971,72869,3.177,2293755,1220102,99.76
01:42:10.319598860,0.25,64947,1836486,866804,405195,30470010,6804398,87217,3.125,2791077,1528418,99.56
01:42:12.267398292,0.25,2571545,43177911,4834568,2111889,117797305,25205791,361541,3.415,10586055,5087331,99.47
01:42:14.161432635,0.25,203073,3852580,1034983,468098,109110727,23049501,249612,2.726,9157253,4463307,99.24
01:42:16.031915854,0.25,288943,5965606,982197,439268,27404758,6387138,76228,2.964,2572129,1453964,99.56
01:42:17.894942594,0.25,74752,2001207,1824466,904438,26844392,6146707,76145,3.039,2505613,1396314,99.53
01:42:19.776720184,0.25,68098,1812118,1802639,888550,28678183,6678712,79761,2.978,2678098,1505971,99.57
01:42:21.658808420,0.25,180410,4202228,17360927,8019196,619479745,100113005,2178475,4.847,44942211,19579174,99.56
01:42:23.551998136,0.25,64869,1662424,913170,427031,75057499,17498075,286751,3.412,8404866,3726926,99.65
01:42:25.401517046,0.25,68511,1730121,888311,418661,65157501,12322939,236424,3.913,6042481,2612345,99.53
01:42:27.268950894,0.25,67325,1796245,834185,388555,28496275,6405802,81453,3.151,2584597,1457728,99.64
01:42:29.163001006,0.25,69161,1810161,901383,420718,28684288,6337263,79108,3.078,2569889,1415846,99.53
01:42:31.033844269,0.25,70077,1758059,926834,421926,63904433,14895852,224469,3.233,6942465,3097107,99.63
01:42:32.933931528,0.25,69598,1772648,2290797,1048209,38701488,8379636,120504,3.454,3489254,1890473,99.65
01:42:34.806491881,0.25,63326,1668219,912616,434657,28851301,6438345,81469,3.124,2607433,1451290,99.24
01:42:36.684437764,0.25,64993,1772116,921256,434032,32453820,7297647,91023,3.083,2951977,1634594,99.65
01:42:38.580468421,0.25,71206,1989500,904108,430809,30407835,6772651,85163,3.071,2772925,1522964,99.58
01:42:40.447528032,0.25,220608,4714984,915984,400414,27837765,6388601,77950,2.987,2609553,1445451,99.42
01:42:42.317867043,0.25,3261689,53631447,8731761,3151229,434805751,75493706,765013,2.570,29762040,13959852,99.49
01:42:44.185372614,0.25,300787,7662618,4705660,2008951,108538817,23666774,340215,3.436,9902106,4731553,99.52
01:42:46.037453715,0.25,67021,1799754,1871189,927076,32438718,8391881,96155,2.794,3441523,1898229,99.65
01:42:47.909393538,0.25,64507,1747445,965332,458245,25971670,6145662,74208,2.987,2484300,1413224,99.07
01:42:49.796409881,0.25,61365,1666444,862100,406513,60226283,11876666,230507,4.015,5741303,2473516,99.38
01:42:51.658955209,0.25,189634,4702530,4110616,1840755,1154331224,178249375,3947690,4.827,81789680,34575769,99.65
01:42:53.585822582,0.25,84144,2130606,863618,399816,27133658,6327597,78227,3.017,2593061,1448414,99.51
01:42:55.488421323,0.25,66147,1738749,875570,390230,26318015,6459589,77016,2.967,2595622,1487756,99.04
01:42:57.364489922,0.25,74126,1930960,901314,418817,29359439,6621407,79808,2.980,2677955,1498991,99.58
01:42:59.252842966,0.25,68216,1834394,937337,449607,28640783,6638880,79752,2.994,2663787,1481162,99.55
01:43:01.130011556,0.25,63894,1697819,931514,440189,25406822,6029950,70419,2.889,2437672,1369350,98.41
01:43:03.018427587,0.25,61545,1672705,1963589,916776,170339152,31351455,275135,2.272,12109501,5971438,99.38
01:43:04.889607286,0.25,63612,1725524,871970,400557,31470161,6709694,85983,3.162,2719038,1508923,99.66
01:43:06.757061594,0.25,63165,1689716,881573,414048,29442851,6867081,85980,3.086,2786514,1551832,99.59
01:43:08.633651757,0.25,214706,4332323,914686,411824,27458903,6420146,77402,2.979,2597965,1451473,99.29
01:43:10.498114014,0.25,127683,2679284,878716,403128,26425870,5966991,71923,2.974,2418139,1342751,99.68
01:43:12.350453200,0.25,4255797,73351018,6692293,3066347,121152536,25400581,362214,3.405,10637391,5057484,99.30
01:43:14.196842865,0.25,276612,6831700,4938250,2169121,93731577,19040399,272226,3.399,8009819,3871330,99.61
01:43:16.073054452,0.25,64805,1669541,932824,444896,56958884,11834284,230422,4.022,5729072,2454701,99.56
01:43:17.943612529,0.25,66711,1769351,869586,405149,63222738,12500935,236227,3.899,6059142,2613415,99.66
01:43:19.865213152,0.25,64567,1740470,818685,383297,29704168,6923229,84712,3.035,2791014,1558439,99.66
01:43:21.719920228,0.25,180788,4191036,1167847,475562,1319596796,208566272,4572533,4.827,94723096,41949511,99.41
01:43:23.615252418,0.25,85956,2108673,808411,376109,26671643,6177853,73907,2.945,2509402,1391449,99.64
01:43:25.477292791,0.25,81724,2474325,862839,401935,29081905,6460388,75452,2.899,2602273,1465422,99.65
01:43:27.332068800,0.25,68968,1972770,884582,427713,28596734,6510046,78811,2.965,2658450,1456200,99.58
01:43:29.226803517,0.25,72524,2078260,933626,438901,77477959,17228296,162717,2.427,6703240,3274744,99.70
01:43:31.146910171,0.25,65883,1783038,874237,399711,29182543,6473814,82766,3.143,2633759,1424748,99.60
01:43:33.151702284,0.25,61908,1635880,2649083,1209930,29538542,6883821,86441,3.089,2798047,1558763,99.28
01:43:35.000350859,0.25,63013,1708749,919268,435496,29134044,6562099,81410,3.054,2665426,1480651,99.68
01:43:36.900969964,0.25,198563,3789804,971496,444877,30843585,6864059,85588,3.091,2768801,1545636,99.57
01:43:38.789662221,0.25,167951,3299141,869506,393116,27905514,6337760,74459,2.920,2549782,1456125,99.45
01:43:40.647570025,0.25,67884,1795492,2226176,1002026,27778869,6251221,77602,3.074,2524673,1368285,99.55
01:43:42.506111167,0.25,3991694,67207124,5769354,2558124,136759603,29786841,413524,3.141,13166038,5971119,99.57
01:43:44.378309306,0.25,259498,6724356,5948140,2385689,146011247,30001696,497265,3.645,13643857,6010204,99.69
01:43:46.252203868,0.25,68729,1835338,914481,424183,54168977,11313091,223804,4.062,5509519,2367487,99.65
01:43:48.134656509,0.25,63541,1725884,895654,412667,28284404,6358276,78076,3.042,2566733,1421271,99.74
01:43:50.010382519,0.25,67873,1743811,970492,437410,26037693,6023900,75683,3.088,2451257,1366649,99.48
01:43:51.886637403,0.25,68100,1806885,1762756,827738,1212467512,209321412,4339164,4.517,96054365,41876246,99.58
01:43:53.795207334,0.25,70656,1818192,903105,408187,29045338,6837244,82991,3.010,2757519,1514972,99.54
01:43:55.635059441,0.25,64603,1779182,949010,461676,340178110,60595929,512933,2.205,23265545,11242933,99.13
01:43:57.490877930,0.25,69498,1829265,890042,408407,28220905,6327562,80120,3.087,2595786,1430163,99.66
01:43:59.402875562,0.25,67802,1799939,959491,429544,29587233,6525441,83007,3.124,2657231,1484771,99.54
01:44:01.269630290,0.25,66437,1778332,2252802,956565,29829554,6865585,83220,3.002,2771862,1548019,99.58
01:44:03.145444492,0.25,205800,3942052,933323,423395,30974323,7040704,88181,3.071,2871836,1582461,99.55
01:44:05.003500871,0.25,71063,1832355,969424,450254,26263890,6035039,73889,2.987,2473953,1372914,98.32
01:44:06.868371463,0.25,66656,1742382,2192178,1012830,29509516,6934821,86202,3.080,2798807,1539134,99.78
01:44:08.853023893,0.25,64176,1709197,1898112,946093,30891316,7070091,88161,3.087,2856106,1563509,99.32
01:44:10.736449822,0.25,63847,1716154,1077414,499811,31128044,7382596,89879,3.016,2979836,1654130,99.53
01:44:12.639768537,0.25,3729767,63103791,7136460,3043116,153867486,31013274,515935,3.692,13975228,6220789,99.59
01:44:14.552295520,0.25,258926,6418198,4725182,1942077,102503039,21643239,362406,3.716,9751897,4288798,99.64
01:44:16.420127427,0.25,67588,1796756,993512,449767,29458975,6885993,85389,3.020,2827482,1554030,99.66
01:44:18.278169421,0.25,74853,1921171,943558,422345,28383558,6445026,77061,2.965,2598981,1448470,99.79
01:44:20.151638146,0.25,72168,1859356,1041100,472649,26197702,6226496,74022,2.944,2514269,1412269,99.55
01:44:22.027565078,0.25,67832,1758648,2014657,935825,1177660846,190502047,4179193,4.829,86542294,38546448,99.55
01:44:23.924851101,0.25,70737,1858854,1090837,506121,29786198,6869626,84491,3.027,2791409,1523876,99.26
01:44:25.785723140,0.25,70635,1913192,1023240,475702,28091175,6421870,80203,3.103,2584747,1428979,99.66
01:44:27.765851708,0.25,127674,4983616,948888,437477,33558313,7688150,90648,2.935,3088101,1692781,99.62
01:44:29.637291969,0.25,69755,1868429,974800,436859,32727412,7502754,95067,3.120,3047385,1675371,99.66
01:44:31.511675457,0.25,255980,5340361,962320,429265,52180603,12194209,183053,3.349,5465762,2600311,99.62
01:44:33.368291134,0.25,216307,4186053,2522342,1130862,30846604,7007281,87412,3.057,2859763,1543836,99.66
01:44:35.225901002,0.25,69220,1774194,1787379,894283,30543068,7511293,91879,3.010,3052505,1664867,99.75
01:44:37.095091277,0.25,67358,1727171,1898213,943399,29882501,6967465,85319,2.995,2848540,1545868,99.56
01:44:38.971654415,0.25,62784,1714544,1004074,468969,30939662,7088963,85750,2.988,2870229,1583207,99.66
01:44:40.857552201,0.25,62716,1679930,884521,421082,87589491,18861439,364593,3.907,9331671,3818143,99.27
01:44:42.717907617,0.25,3358856,58073636,3320957,1451111,64560395,12636273,236449,3.936,6006747,2629768,97.10
01:44:44.610931116,0.25,330238,8605623,2415291,1055592,115224841,24677059,345450,3.343,10332594,4942060,99.69
01:44:46.467390431,0.25,73244,1888631,861227,400803,28204645,6382621,78561,3.027,2595121,1428937,98.22
01:44:48.346136122,0.25,69220,1762250,985597,441728,28262296,6246041,77516,3.055,2537288,1402199,99.50
01:44:50.214648140,0.25,69132,1884888,1038528,486754,25412400,6203181,73959,2.971,2489278,1395719,99.66
01:44:52.094985449,0.25,66763,1822026,1156056,573464,1288378985,218949737,4841072,4.822,100404091,45409344,99.54
01:44:53.975701966,0.25,449525,19946487,870110,404722,30008870,6738372,83415,3.073,2714629,1513254,99.81
01:44:55.832621730,0.25,62373,1705485,909407,418560,29977952,7128138,89513,3.098,2889668,1632110,99.57
01:44:57.710523273,0.25,206463,3935882,874051,404130,29721149,7020726,85800,3.052,2811499,1578741,99.57
01:44:59.585508146,0.25,210247,4027841,937419,422413,30162224,6992701,83598,2.956,2827959,1599480,99.65
01:45:01.458333962,0.25,71558,1898135,1774829,866065,27348105,6266162,76510,3.020,2533216,1421079,99.65
01:45:03.385417498,0.25,75017,1944516,2401146,1071127,30177622,6650516,83744,3.095,2705768,1486408,99.61
01:45:05.251450059,0.25,67335,1791451,900667,431421,27617031,6396356,75500,2.922,2584211,1463523,99.67
01:45:07.118543317,0.25,61243,1608758,903809,424051,57559338,11111320,219119,4.057,5401648,2327478,99.55
01:45:08.986247130,0.25,58917,1600984,922788,413498,58713970,11509681,225097,4.059,5546279,2468475,99.67
01:45:10.849497210,0.25,68256,1799447,816609,382416,61197506,13515703,208996,3.356,6226678,2814097,99.50
01:45:12.751852283,0.25,1579177,27318903,16566904,7615897,131299020,26851917,377955,3.388,11154720,5465133,99.49
01:45:14.628159689,0.25,300296,7461839,1164693,529143,36857363,8284700,98416,2.934,3354430,1791149,99.74
01:45:16.465893729,0.25,67906,1846588,940900,436458,30179571,7061944,90604,3.110,2913125,1587489,99.68
01:45:18.325506372,0.25,77511,1972207,4514875,1878962,26716372,6161638,73414,2.955,2484785,1391244,99.45
01:45:20.199826042,0.25,63017,1646752,982249,457015,30166615,6637109,84155,3.130,2688628,1478894,99.69
01:45:22.082178101,0.25,67467,1816676,1696893,799899,401204210,75770045,1620972,4.685,34596853,16182992,99.67
01:45:23.990289036,0.25,243906,4793153,992707,434419,384133733,66940637,569501,2.227,25576503,12324835,99.09
01:45:25.834813250,0.25,205586,4056184,896332,410262,28447924,6515501,79027,3.037,2602529,1457540,99.65
01:45:27.719821921,0.25,68103,1770804,1729123,856869,29662758,6916821,84727,3.032,2794498,1560134,99.57
01:45:29.558361215,0.25,67058,1787553,2565179,1138770,27409247,6759007,82110,3.037,2703729,1538039,99.54
01:45:31.425235363,0.25,71890,1910843,1804700,722499,59703831,10272598,195840,4.013,4879887,2153753,99.68
01:45:33.320371276,0.25,331145,7024892,918382,442086,108240918,22042091,405201,3.931,10306980,4635239,99.67
01:45:35.200541467,0.25,63381,1711995,854872,398671,30633170,7154394,89160,3.067,2906867,1603545,99.67
01:45:37.067217786,0.25,69651,1787942,1057294,487975,31670873,7449668,89455,2.961,3020717,1695148,99.51
01:45:38.927670395,0.25,79448,2132710,997646,452989,27662090,6717303,83402,3.053,2732009,1514933,99.49
01:45:40.780397651,0.25,70306,1867396,974981,448637,27699058,6347607,75926,2.975,2552481,1414226,99.65
