horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,perf,mosquitto
13:22:46.244793580,1604213,49384352,15086076,5247375,36632016,7937048,118985,3.519,3381329,1744822,36.30,10.69,0.29,8.44
13:22:48.551745112,399322,8516821,1044167,523273,33450094,7347686,106630,3.456,3085592,1611534,36.25,6.38,0.14,10.92
13:22:50.894552013,139784,4101720,12200343,5474793,1763889245,339066616,5771172,3.743,154171612,67646748,43.35,8.57,0.41,10.53
13:22:53.341911074,210344,4244823,2271356,1005857,49255542,10816967,205270,4.185,4905328,2211323,63.80,1.22,0.19,3.20
13:22:55.655298969,132319,2695231,1454911,709147,58559027,14043760,217705,3.526,6174493,2990329,38.58,6.88,0.33,10.47
13:22:57.988718373,141113,3025220,2938223,1245617,108536055,23083801,422890,3.739,11309559,4839835,37.54,12.67,0.10,12.90
13:23:00.308776438,135954,2714779,3811116,1534233,42209477,9017372,159090,4.100,3880567,1889918,40.63,8.98,0.31,8.34
13:23:02.634969831,358735,7708414,1319543,660313,49553092,11545626,187587,3.754,4996481,2432937,36.49,10.65,0.14,12.13
13:23:04.952403056,116703,2450042,1941336,886685,45207795,9459346,158426,3.907,4054945,2039819,39.59,7.75,0.52,12.55
13:23:07.394322454,136109,2784276,1489234,780375,63194152,15198725,229300,3.458,6630760,2656998,55.76,6.46,0.06,5.90
13:23:09.722130952,122977,2507343,1454353,748365,55259493,13534299,203709,3.425,5947136,2891779,35.49,5.37,0.31,11.08
13:23:12.239703985,355149,6921427,1905704,822756,68441301,15320199,255457,3.827,6674962,3131166,39.91,10.85,0.20,8.07
13:23:14.554927822,133370,2722694,3265417,1565888,38991459,8570664,141426,3.917,3610956,1835960,29.78,6.30,0.34,8.77
13:23:17.358388769,111343,2388782,1679988,788753,43686611,8811722,151930,4.043,3757894,1891625,33.95,7.80,0.42,14.27
13:23:19.669134464,122134,2494594,1195237,615437,43046288,9437973,157294,3.949,3983241,2049770,42.43,8.61,0,13.06
13:23:21.997744857,120839,2508599,1382052,699067,66032053,15483238,230828,3.336,6918376,3376191,39.42,10.32,0.25,8.11
13:23:24.313068039,112673,2430388,1318274,678036,77221584,15677821,306988,3.999,7677039,3247903,30.03,11.83,0.31,9.53
13:23:26.622219540,447562,12327616,2740287,1327909,43947685,8870190,148236,3.967,3736513,1922054,35.51,10.80,0,9.24
13:23:28.951013123,348955,7344134,1210360,616597,38640905,8446290,141066,3.920,3598674,1870045,28.14,13.31,0.23,14.66
13:23:31.278593331,121632,2603749,47238281,19411323,2273878358,278496774,6233383,4.932,126390484,50368749,44.10,1.46,2.90,1.25
13:23:33.701572981,109614,2344329,1423538,681783,42895446,9531526,154766,3.903,3965390,2090528,50.19,4.89,0.08,4.90
13:23:36.049870167,125617,2643721,1335011,636201,132401589,35873980,446289,3.004,14858741,7231757,39.45,8.56,0.36,12.42
13:23:38.376570368,217131,4848970,1213328,582124,80454164,15944157,319984,4.139,7731695,3344421,33.46,13.65,0.20,10.96
13:23:40.723601628,107424,2397028,2549592,1138187,42723390,9204983,143514,3.758,3819307,2016627,20.58,3.68,0.13,4.48
13:23:43.010769088,246147,4487652,1363367,653865,37273162,8104415,129621,3.832,3382851,1790988,37.80,6.60,0.40,8.50
13:23:45.327834622,114633,2489501,1277701,584702,39648342,8804865,143344,3.878,3696276,1944348,75.57,1.08,0.06,2.27
13:23:47.641968943,105169,2345072,1214779,606929,67786014,15291817,249310,3.748,6652524,3054919,34.46,3.77,0.28,8.43
