horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:48:14.117207454,1593248,50247631,1045287,526048,35920900,8672093,124035,3.296,3763739,1869069,70.09,2.19,0.05,6.43,17.21
19:48:16.464105095,103070,2525613,6158477,1621513,30344718,7082184,102382,3.437,2978881,1571069,24.31,15.34,0.32,17.04,35.57
19:48:18.808006613,95542,2180583,16105899,7258795,1360187429,265818474,4895140,4.142,118184687,54019412,17.70,1.45,0.05,1.43,41.79
19:48:21.415394784,344908,6641680,3172057,1347971,51258635,11666770,248282,4.683,5301700,2343162,49.47,3.89,0.12,6.36,33.44
19:48:23.735280030,349474,7088729,1607979,851202,44842574,10377343,166754,3.685,4525768,2226557,37.84,10.92,0.11,9.74,36.06
19:48:26.064833069,140091,3129035,1901670,857887,45830214,10523841,166369,3.678,4523177,2302098,30.31,10.65,0.20,11.17,39.86
19:48:28.404418207,121438,2562701,2361034,1170236,46779056,9756152,168046,4.064,4134555,2054625,57.70,6.07,0.57,6.85,23.65
19:48:30.747534456,142833,3162251,1463252,777941,41838128,9329514,154687,3.862,4005104,1965615,33.51,5.01,0.24,4.70,33.82
19:48:33.100446879,120602,2601658,1893218,887071,84429499,16110110,331762,4.207,7886411,3345450,31.24,10.31,0.29,9.06,41.05
19:48:35.426425884,120591,2555154,2859845,1396794,47996551,9459348,159559,3.970,4019375,2011279,45.35,9.78,0,10.57,31.14
19:48:37.743182328,311761,5906146,1528152,759475,40254066,8816461,152117,4.043,3762735,1872590,45.77,7.37,0.18,13.64,28.70
19:48:40.407727979,5309649,90874742,61559971,25393950,133715776,25421554,453599,4.001,11337614,5073054,56.43,4.50,0.23,6.34,26.32
19:48:42.861484236,118483,2549054,1171131,602184,45295260,9725776,162566,3.974,4090541,2113450,33.16,11.70,0.22,13.73,34.92
19:48:45.206353171,126114,2661944,1236442,645637,85766221,16599488,336024,4.182,8034432,3340144,37.07,6.06,0.10,10.10,40.70
19:48:47.509803208,196863,6129107,2629098,1266084,40317326,8983420,147771,3.896,3792781,1944654,42.36,8.86,0.38,6.11,35.97
19:48:49.838311165,480161,12687434,1508472,765856,38894480,8491931,131734,3.686,3573735,1841706,30.47,4.79,0.46,16.88,40.84
