horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
04:05:54.137860772,1571411,48704225,1538361,616151,31371458,7480940,98694,3.099,3184594,1654415,29.57,6.28,0.16,17.27,38.74
04:05:56.527713401,90518,2143952,1087504,506496,33222195,7565721,106822,3.374,3165846,1652870,24.57,14.07,0.31,17.47,33.44
04:05:58.898097343,81185,1870894,28394270,12462769,1551203359,380150336,5890007,3.422,172121643,71015648,46.98,6.25,0.28,7.39,32.39
04:06:01.315495575,245409,4830038,8225299,2409367,49786983,11020074,225736,4.522,4992186,2167422,43.87,3.96,0.53,6.46,32.59
04:06:03.666689645,151544,3094941,1200353,614321,46157136,10643002,163604,3.594,4552761,2298321,51.30,6.36,,7.91,30.95
04:06:06.033241330,125484,2714646,1402245,692469,101164591,20517063,348701,3.678,9481486,4245696,31.16,10.72,0.30,13.81,37.55
04:06:08.369561639,119446,2569606,1427423,720683,43980878,9595542,159234,3.905,4078123,2013457,36.09,9.47,0.50,9.98,37.34
04:06:10.692567588,137033,2874388,2317114,1091573,46901554,10495398,163516,3.709,4409031,2267699,35.75,12.34,0.21,13.86,29.17
04:06:13.078963573,111972,2469026,1426344,716332,44776160,9595773,159765,3.886,4110848,2073450,32.27,14.06,0.42,12.80,34.29
04:06:15.423488391,106436,2325736,1514732,764232,69354981,16472047,244363,3.418,7149926,2941555,24.92,6.62,0.36,8.94,46.60
04:06:17.763505237,114283,2433340,1447062,737598,39619653,8681213,135998,3.716,3659388,1846388,28.23,1.22,3.00,0.95,27.25
04:06:20.440431776,105150,2350214,1429936,722867,63496367,14373957,242247,3.834,6318752,2914364,31.41,11.46,0.37,14.52,37.73
04:06:22.794488091,487492,13500991,2370444,1074532,36051745,7876102,116909,3.563,3281279,1755281,34.43,11.62,0.25,8.94,38.64
04:06:25.160778815,161634,3741186,1196514,574051,39459002,8804889,133115,3.616,3681210,1933522,34.51,10.85,0.38,12.73,36.71
04:06:27.516917592,110735,2504991,1080602,525545,39193926,8831037,136745,3.716,3680367,1948488,32.95,12.85,0.18,15.37,30.80
04:06:29.884456508,97553,2191829,1312664,641001,41472450,10145958,132894,3.012,4411495,2188606,50.34,7.54,0.22,7.54,30.01
04:06:32.239979346,349276,13610858,4860825,1450323,156198703,43709209,525388,2.862,18359172,8647942,31.61,12.78,0.21,13.59,36.21
04:06:34.585749123,115195,3040386,1430338,664462,39965478,9652267,133646,3.304,4044369,2140707,33.59,9.72,0.14,14.18,34.29
04:06:36.952677325,114265,2519537,1219249,586384,39480622,8835646,131989,3.611,3655540,1949497,5.49,0.77,0.92,0.58,34.36
04:06:39.811541970,168245,4047552,15398820,4584143,528302206,92325253,1288135,3.267,39426851,17363516,55.03,2.52,1.14,4.11,27.51
04:06:42.216219528,125446,2811752,1299529,650094,162809910,45948051,533258,2.746,19419459,9173808,28.72,14.71,,15.64,35.73
04:06:44.555259660,108784,2552305,1233744,618275,72106497,13752034,277695,4.196,6618331,2890759,36.31,9.07,0.50,16.19,31.83
04:06:46.943583925,92756,2154169,2510793,1150508,46149927,8726152,133969,3.685,3635540,1926159,30.73,13.11,0.24,11.60,37.64
04:06:49.326986334,242735,4897341,1363591,661136,34978620,8437808,124196,3.561,3487241,1805049,31.11,12.49,0.38,14.18,35.72
04:06:51.705443886,116261,2739393,1812956,740610,39208238,8996425,134947,3.621,3726606,1978742,29.31,13.63,0.15,12.82,37.08
04:06:54.101467565,98146,2207769,1455051,650379,44239595,11376795,166128,3.343,4968921,2468588,38.68,9.95,0.12,10.84,34.95
04:06:56.477643804,107133,2436617,1171487,540220,43929307,9966913,150828,3.649,4133136,2227572,5.87,1.92,0.28,1.36,35.11
04:06:59.023733826,125403,2771640,3418705,1591599,39282954,9072662,133462,3.580,3727571,2019101,30.62,13.94,,15.50,35.31
04:07:01.409632012,243685,4738887,1193399,575848,42449359,9030738,136616,3.646,3747266,2002517,55.01,6.01,0.13,5.48,28.27
04:07:03.766968166,96479,2251213,1602494,714302,35235348,7987439,116766,3.533,3305188,1760036,31.53,14.80,0.12,12.70,33.01
04:07:06.145820129,105493,2430185,1356504,666228,34802946,7800772,112896,3.505,3221224,1721777,62.21,5.00,0.21,5.54,21.42
04:07:08.518103070,105307,2344256,1165985,557356,45990026,10786084,158320,3.475,4556148,2352946,25.90,13.15,0.15,10.62,41.88
04:07:10.881812942,92700,2214196,2470712,1102698,70818350,14459563,283073,4.085,6929179,3038092,30.82,10.08,0.18,10.96,40.64
04:07:13.257916017,139855,3586783,2470501,1177486,34627838,7882141,111317,3.420,3254946,1745976,34.69,10.17,0.78,15.04,32.51
04:07:15.618559475,247609,4734259,1465165,625167,40493618,8687902,132286,3.642,3631787,1902968,30.71,9.58,0.39,15.60,39.04
04:07:18.084428669,2867561,46366577,1959076,911347,102277033,19989370,249199,3.062,8137684,3927222,43.96,7.86,,8.48,35.02
04:07:20.468885510,107519,2675524,1263737,609217,86317734,21108486,311186,3.284,9477101,4348856,41.17,10.28,0.30,8.26,34.77
04:07:22.827072339,422957,11688151,1375909,670050,66889064,13338441,269062,4.188,6424872,2775069,32.34,9.55,0.21,9.30,40.19
04:07:25.189845886,106066,2406498,2273890,1105040,34802934,7745826,111374,3.479,3201614,1699895,33.08,9.71,0.33,11.02,39.25
04:07:27.506104000,114359,2938062,1385481,661617,35734977,8012861,118987,3.586,3318111,1747808,35.14,11.40,0.48,12.06,37.02
04:07:30.013827165,85962,2088523,1378544,655632,42131405,8493591,131566,3.707,3549340,1836581,28.01,7.37,0.35,7.67,46.55
04:07:32.356002131,93762,2227987,1554786,707734,43181260,8913351,130625,3.552,3677582,1974460,56.71,7.11,0.08,7.57,24.59
04:07:34.747895401,141334,3692673,1674799,722537,37345847,8220027,118982,3.519,3381317,1807338,30.98,8.30,0.42,13.38,38.77
04:07:37.124395223,3450448,60000132,72549633,27931040,347286154,58981252,958901,3.672,26111381,11164006,35.24,1.50,0.16,1.32,42.25
04:07:39.535896604,295125,6209310,3905317,1539129,72259099,17688264,322235,4.359,7392321,2850448,30.63,13.24,0.12,12.02,36.64
04:07:41.885645508,261728,5105070,1375177,604429,43478053,8662783,130330,3.650,3570695,1899087,39.53,10.09,0.27,11.12,33.34
