horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
02:02:00.698599720,1658375,50976171,6651731,2380875,44826442,8590372,121038,3.338,3626399,1855320,23.62,4.72,0.11,6.03,39.00
02:02:03.052982114,104948,2565928,1650484,653144,31267622,6928656,102113,3.475,2938862,1523311,42.47,5.76,0.39,12.39,30.74
02:02:05.386076302,96507,2204003,17505905,7792084,2226231481,475500785,7452664,3.453,215801723,90427975,48.62,3.28,0.15,2.87,30.79
02:02:07.771117173,258721,4726714,2232833,1034179,47478866,9837126,198397,4.507,4401938,1988575,48.76,9.01,0.23,7.17,30.51
02:02:10.064606172,120139,2460281,1521004,764266,105356914,20220074,374355,3.883,9640130,4233780,35.83,11.54,,11.58,34.89
02:02:12.386075810,138001,2813172,3182065,1407095,50742354,11507839,173214,3.533,4903126,2507291,39.93,2.52,,10.39,39.82
02:02:14.691104323,273427,5351993,1566541,781971,37918264,8477127,140352,3.889,3609297,1840831,31.76,14.43,1.24,12.86,34.27
02:02:17.002683419,118992,2499098,1492664,763697,45640057,9396909,161179,4.008,4021137,1982430,35.00,5.29,0.51,13.21,39.67
02:02:19.320933507,142584,3113912,1416159,705647,387223561,67845190,741825,2.754,26932337,12629495,36.36,10.13,0.12,12.05,36.65
02:02:21.643031242,133871,2726929,1279769,664490,44699764,9469918,161526,3.990,4048230,2042725,65.38,4.59,0.13,4.46,21.48
02:02:23.961325835,134235,2716382,1486662,785950,39239355,8758481,141836,3.832,3701541,1901909,41.16,7.27,0.66,8.88,35.86
02:02:26.346904821,3568845,59056556,3887358,1779390,46545621,9922381,154698,3.779,4093370,2106508,30.55,9.60,0.33,10.82,42.52
02:02:28.699083841,109853,2378093,1718161,891377,45759601,9429099,156204,3.924,3980392,2027705,61.81,3.07,0.07,6.86,24.91
02:02:30.999896774,658875,16242934,1248918,625353,41934153,8963793,145318,3.865,3760056,1941846,31.72,6.74,0.15,13.95,38.79
02:02:33.319902504,109707,2444620,1434462,718871,41743523,9325696,139412,3.623,3847513,2013411,28.09,12.95,0.48,12.47,39.42
02:02:35.645928297,91368,2111809,1410869,706788,37956457,8798248,129479,3.565,3631546,1943643,57.05,3.49,0.26,7.44,28.36
02:02:37.962981469,115987,2556116,1342307,663369,38488017,8366011,124629,3.590,3471496,1845006,26.32,12.40,,13.64,39.75
02:02:40.285731019,114530,2471773,6108878,1760184,271735338,62646378,835540,3.113,26836778,12083739,32.34,7.69,0.14,10.76,43.54
02:02:42.611206592,113565,2462059,1883867,885071,39567432,8695101,130056,3.585,3628133,1901736,38.58,11.06,0.46,10.89,31.41
02:02:44.918832346,111534,2486827,1337885,647793,37330163,8550579,127148,3.618,3514519,1854305,27.41,0.30,7.32,0.34,20.14
02:02:47.512346102,692969,17330019,6751651,2687545,44980601,8931612,139384,3.758,3708853,1971751,30.06,11.58,0.16,12.01,39.65
02:02:49.826812062,197407,4531701,1327815,632620,44591056,9693149,144418,3.618,3991759,2121950,54.42,7.00,0.29,6.40,24.94
02:02:52.155282209,116625,2449872,1584096,723723,38465515,8455465,124194,3.546,3501946,1845964,29.78,9.40,0.09,7.68,42.11
02:02:54.469060323,98319,2274926,1396840,676472,64808231,13461370,279976,4.280,6542008,2799720,29.06,12.42,0.24,11.37,40.84
02:02:56.822355021,94355,2232994,2837976,1315507,40452708,9588768,138002,3.558,3879073,1946476,30.83,12.84,0.27,13.21,36.29
02:02:59.138683956,170556,3309562,1368856,636147,69572016,14683975,232409,3.622,6416156,3003759,25.18,9.32,0.29,15.82,41.65
02:03:01.469045535,124792,3487068,1539817,644024,42863690,9556625,155248,3.871,4010168,2065128,35.56,6.29,0.25,6.45,43.76
02:03:03.964480220,118900,2924092,1905191,805144,37030933,8181916,119334,3.502,3408052,1814666,57.34,3.99,0.06,7.89,24.94
02:03:06.353600692,4864847,78053227,3293755,1573658,56654829,12080362,189972,3.799,4999977,2517995,24.68,5.66,0.11,14.30,47.38
02:03:08.732668263,91813,2136181,1346339,662339,80151547,15896604,293528,3.879,7567606,3360730,40.85,4.00,,8.58,39.82
02:03:11.032065960,413951,12154586,8847779,2662997,124347343,22693740,256365,2.856,8975322,4231173,33.28,10.11,0.17,11.49,39.29
02:03:13.353076490,505645,7920567,1500018,640787,41081711,9210936,145714,3.821,3813558,1966171,33.17,4.51,0.31,11.91,44.29
02:03:15.661016524,95362,2181580,1373962,672619,38314741,8615261,134641,3.750,3590825,1850479,33.25,12.82,0.25,11.18,38.71
02:03:17.988782166,118004,2911061,1553206,726149,34066892,7927735,116015,3.562,3256779,1745218,28.96,13.64,0.46,13.39,34.78
02:03:20.294403356,118257,2679239,1131490,527383,172163091,48465359,558885,2.746,20354961,9763367,34.71,3.33,0.08,3.04,42.05
02:03:22.572218277,108345,2408243,1671110,744801,37369224,8228996,123103,3.605,3414647,1828916,38.54,10.44,0.12,8.41,34.99
02:03:24.888275509,127665,2909219,1234228,591796,72724519,14359512,287773,4.144,6943779,2991893,4.05,0.39,7.19,0.29,29.89
02:03:27.389149359,127416,2864383,1393254,703516,59821999,13946441,184123,3.054,6028552,3000492,32.57,6.39,0.26,10.03,44.92
02:03:29.726471957,175223,4439354,1360378,661768,44439765,9549002,141737,3.538,4006230,2092279,72.77,2.54,0.21,2.93,18.06
02:03:32.035140179,449628,18454093,1367978,683686,43977763,8665036,136737,3.781,3616418,1891165,31.89,12.17,0.22,9.59,38.99
02:03:34.333230625,109450,2418310,1223132,581745,38317010,8415362,132485,3.774,3510391,1844448,50.90,7.63,0.20,5.81,28.83
02:03:36.658509353,111234,2461566,1409782,686541,36239452,8069484,116767,3.524,3313308,1794380,33.25,9.43,0.12,12.91,39.91
02:03:38.958669881,92512,2124051,1307848,637685,70802547,13596127,272439,4.172,6530593,2798617,30.30,8.79,0.41,11.81,40.47
02:03:41.297244787,86891,2015510,2942111,1193842,75296854,17243444,218438,3.029,7211417,3594359,35.89,6.54,0.24,9.51,39.82
02:03:43.607157579,254562,4826599,1260302,611459,37247903,8671477,128542,3.613,3557892,1895383,32.65,14.37,0.38,12.48,34.41
02:03:45.920293678,110936,2362668,50726682,21268962,1447520973,193548588,4109280,4.699,87443382,36340470,16.76,6.90,0.18,8.01,51.25
02:03:48.370391280,328288,6219545,1311287,629506,41935500,9433064,138501,3.602,3844905,2100074,53.34,3.88,0.24,5.54,30.84
02:03:50.687780735,102839,2243681,7108251,2202579,34940670,8072680,114816,3.482,3297839,1796162,39.76,9.54,0.13,8.72,35.46
02:03:53.143152051,106822,2458558,1358437,630479,63511492,12761899,260787,4.217,6184615,2668672,30.68,11.51,0.14,9.64,41.88
02:03:55.465756771,90686,2153557,3391198,1336527,41055627,10065754,133851,3.127,4280179,2203230,27.96,12.00,0.53,14.92,39.44
02:03:57.759666519,270768,5125797,1211979,590533,38418497,8170427,125319,3.719,3369686,1767790,35.91,11.28,0.69,8.93,37.06
02:04:00.069873990,114854,2647530,1239800,589158,41287784,9431533,131269,3.308,3967728,2063216,36.84,6.39,0.21,9.53,39.39
02:04:02.401620737,98665,2314227,1481526,684842,33973377,7912530,116014,3.605,3218087,1744414,35.40,5.21,0.29,13.47,39.81
02:04:04.705278787,94731,2180091,1231929,606671,38395205,8536313,131376,3.760,3493653,1851202,56.79,2.20,0.30,5.17,30.64
02:04:07.399082937,111286,2651919,10283513,2784478,119617874,20629426,330872,3.563,9285615,4109819,32.53,12.04,0.13,15.58,34.71
02:04:09.688749251,104099,2309514,2684959,1223566,38304938,8674410,131952,3.697,3569260,1908901,72.94,3.30,0.12,3.91,16.83
02:04:12.016807594,262470,5150437,1189733,567841,44560998,10775104,155118,3.406,4554749,2306578,31.76,7.56,0.35,7.63,45.71
02:04:14.501499198,95062,2302162,1345850,659813,36944660,8475971,117039,3.402,3439879,1861053,32.64,6.51,0.29,12.51,43.87
02:04:16.822324885,105162,2457778,1409137,632786,38488024,8546932,132187,3.756,3519774,1856793,51.88,4.75,0.46,8.16,28.47
02:04:19.148803713,124763,2947652,1310790,583669,69288175,15385223,233512,3.497,6678051,3193397,29.50,6.00,0.36,14.62,40.11
02:04:21.501556182,103483,2367634,1243944,579858,71508400,14289118,283996,4.154,6836493,3026322,32.44,11.35,0.34,12.49,35.23
02:04:24.110927724,254762,4934712,1322609,642634,33903685,7479423,108014,3.505,3081716,1647204,34.40,11.89,0.48,14.68,30.02
02:04:26.419860323,3344906,58363022,45190807,19742975,83629685,17253780,282372,3.874,7288525,3649880,29.46,7.95,0.12,8.26,39.35
02:04:28.764309423,91288,2139991,1455702,701191,35696529,7918527,112849,3.474,3248088,1782269,52.16,8.03,0.07,6.90,29.24
02:04:31.083233269,174343,4625979,1292854,609851,41452450,8629297,135323,3.778,3581937,1894069,28.83,11.66,0.16,9.88,43.10
02:04:33.409169637,102314,2254377,5857061,1608706,78102074,16154574,302243,3.962,7629494,3422013,28.42,14.84,0.26,14.71,34.03
02:04:35.713509101,101958,2314854,1294157,620588,35676783,8188878,116540,3.475,3353204,1836067,35.81,9.48,0.22,9.20,38.24
02:04:38.055226416,112391,2579213,1877940,741154,37884343,8481275,127577,3.657,3488621,1872551,35.89,8.65,0.74,11.11,37.14
02:04:40.397720662,180986,3726423,1338071,652745,38485936,8413817,125108,3.640,3437167,1839362,33.74,11.77,0.11,10.03,38.30
02:04:42.707445756,84751,1969046,1380038,680853,36144709,8061018,115869,3.510,3300702,1799038,8.71,3.28,0.06,2.93,60.50
02:04:45.017602740,115054,2533116,1207191,575008,42091384,8465974,127325,3.649,3489573,1859166,12.82,1.14,0.37,1.51,34.25
02:04:47.577963105,205168,4863961,22148047,7543225,129706416,29097186,553299,4.022,13755668,5805176,32.51,7.69,1.68,12.51,36.50
02:04:49.885584071,191973,4300898,1322664,635763,40382902,9572781,141336,3.641,3881365,1937345,31.87,5.28,0.26,10.69,44.93
02:04:52.212974574,113159,2598455,1267300,599097,36961038,8435065,127932,3.680,3476035,1838509,33.07,9.93,0.08,11.69,39.51
02:04:54.535129191,233009,4282492,1282320,612198,35638644,8162068,120143,3.581,3354785,1819476,34.52,11.27,0.71,12.29,34.45
02:04:56.849147664,86768,2104317,1478859,691120,35785660,7800473,115408,3.590,3214571,1719063,30.96,14.11,0.32,10.18,37.62
02:04:59.169173337,96189,2268423,1462298,667068,64670584,14106478,215524,3.536,6095645,2945028,54.69,7.68,0.16,7.88,24.02
02:05:01.492784130,114153,2527009,1191753,562430,40400254,8948633,136265,3.709,3673978,1959031,39.42,6.78,0.15,12.31,36.60
02:05:03.812186954,100149,2398859,2021829,763755,75290846,14693789,289129,4.180,6917067,3064368,26.69,12.66,0.25,11.21,41.07
02:05:06.121591072,102276,2531307,11696745,5101843,1739134088,251157985,5614731,4.960,113199838,48224766,14.65,3.39,0.27,4.29,42.03
02:05:08.505088777,257826,5115442,1125778,525742,40399535,8827957,136667,3.759,3636167,1940281,45.80,8.28,0.17,7.08,32.60
02:05:10.846909017,362289,10619676,1182743,566432,38602768,8877739,133966,3.684,3636896,1949524,32.10,11.26,0.38,10.87,39.43
