horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
02:09:28.949871082,0.25,240043,4507797,5346804,2441570,1905140049,238532090,5321505,4.958,107337812,44660631,99.55
02:09:30.958454111,0.25,758850,16170147,5359307,2262945,138867376,27963016,431500,3.547,12164839,5600943,99.69
02:09:32.819838571,0.25,469834,10956104,6423211,2716744,157412072,36794433,529163,3.248,16289629,7535048,99.56
02:09:34.707188238,0.25,79339,1866041,2255418,1089080,48054567,12670533,147594,2.654,5561148,2771126,99.58
02:09:36.591015830,0.25,114549,3108163,1245128,565108,33244615,7783985,102092,3.172,3218248,1721583,99.19
02:09:38.470126726,0.25,217665,4994481,1163923,540952,64899507,13150784,265234,4.128,6425464,2722802,99.60
02:09:40.342103515,0.25,98514,2570059,948599,453954,70065851,16416559,277502,3.592,7725292,3615974,99.76
02:09:42.227326684,0.25,314373,12334861,7144078,1920411,29762362,6880042,91361,3.237,2822097,1547500,99.82
02:09:44.083490750,0.25,89505,2069350,6653879,3048167,1870896395,238513522,5286507,4.935,107128138,44801903,99.67
02:09:46.171254797,0.25,158858,3463814,1010333,475104,38979971,8834827,123948,3.385,3661646,1947778,99.55
02:09:48.033883064,0.25,162724,3847763,2638557,1101392,29980920,7059605,94438,3.239,2915370,1586262,99.56
02:09:49.930036489,0.25,202876,4337401,1429549,633240,34410181,8513410,103905,2.858,3635695,1903725,99.58
02:09:51.808773768,0.25,75245,1883676,987527,489255,32123628,6821045,92813,3.290,2821078,1496670,99.54
02:09:53.858416493,0.25,81366,1990149,992631,480350,30748593,7435604,93963,3.020,3110894,1652598,99.56
02:09:55.718170864,0.25,72548,1860436,1085138,533366,36053661,8203740,108119,3.091,3497766,1809459,99.68
02:09:57.590567222,0.25,81003,1945844,11374951,2980332,45684188,12223535,143045,2.717,5264880,2710633,99.67
02:09:59.461030182,0.25,224369,4122274,51728900,21326946,1993264899,247366507,5885086,5.279,111478662,45970975,99.58
02:10:01.398041067,0.25,261259,4986783,995762,487202,35622844,7749609,108924,3.393,3210717,1714387,99.57
02:10:03.288440203,0.25,273452,5296315,999097,467922,35716924,8346839,110227,3.149,3500472,1824162,99.57
02:10:05.173983679,0.25,73211,1835959,2233368,1028249,31138920,6816634,87115,3.116,2795913,1525369,99.71
02:10:07.036806465,0.25,78381,1903187,2070454,1000950,29512297,6872166,88195,3.130,2817861,1523941,99.69
02:10:09.887077000,0.25,204488,4625080,1227519,549938,30712434,7147418,89790,3.005,2988249,1595376,99.55
02:10:11.754467217,0.25,76680,1878495,992559,482497,30752571,7133890,94965,3.252,2920387,1601174,99.46
02:10:13.616124664,0.25,195430,4023778,985669,470938,309234424,53709013,464539,2.239,20751198,9932505,99.69
02:10:15.594324516,0.25,954836,16837170,2415254,1046610,92642268,20484282,323821,3.675,8810635,4350333,99.61
02:10:17.479647842,0.25,484670,10206706,5631029,2345667,133169462,27366921,418156,3.551,11775091,5449800,99.78
02:10:19.327216036,0.25,433159,10933977,6393102,2789434,166916713,34345684,535506,3.539,15130370,6746552,99.31
02:10:21.166099490,0.25,129222,3301351,2142861,1037197,31901508,7200470,93345,3.144,2968716,1588810,99.69
02:10:23.028220354,0.25,90634,2563978,1073124,511961,55405794,10443834,171587,3.684,4657874,2191197,99.65
02:10:24.930137909,0.25,77924,2046033,1238422,545624,72193415,14352704,266034,3.905,6813298,2943208,99.00
02:10:26.906375847,0.25,71672,1788235,949818,461641,67227498,12673758,258866,4.170,6207559,2649815,99.57
02:10:28.771766516,0.25,73616,1838029,1011299,481102,32593062,7651872,100436,3.098,3242175,1681183,99.80
02:10:30.814716840,0.25,1293909,21444391,1660951,756608,60706764,12770980,183171,3.443,5320599,2742608,99.60
02:10:32.695856175,0.25,75430,1829476,985741,465772,27589322,6682584,83993,3.106,2703792,1497231,99.14
02:10:34.568337396,0.25,105476,2927353,14767031,3725884,30483246,6723059,84435,3.076,2745231,1513936,99.57
02:10:36.404954005,0.25,77264,1968381,1027982,483298,29243099,7280563,91088,3.122,2918052,1475389,99.50
02:10:38.268975700,0.25,74749,1889792,2235074,784243,30127182,7078628,88595,3.068,2887534,1583757,99.56
02:10:40.138749243,0.25,323517,14328901,929062,451372,33239807,7291336,93915,3.123,3006794,1627864,99.53
02:10:41.982854626,0.25,88065,2374751,950779,449339,30882847,7220406,93619,3.152,2970283,1624755,99.67
02:10:43.853263017,0.25,221823,4087328,988206,458642,31507413,7466483,96315,3.135,3072229,1658673,99.57
02:10:45.819792157,0.25,5021319,82059738,2914698,1298197,29429756,6866183,88100,3.144,2802377,1521910,99.49
02:10:47.727210897,0.25,74362,1819668,1439057,556216,74698557,19517047,290754,3.108,9353916,4093701,99.56
02:10:49.604956057,0.25,78359,1911865,3172235,1461429,180984257,34945138,322934,2.328,13870138,6688575,99.56
02:10:51.455059078,0.25,78628,2076678,1439077,705182,31758109,7216709,91243,3.108,2935786,1615807,99.63
02:10:53.321684418,0.25,68619,1732696,983973,471767,78287148,15180482,280373,3.852,7279319,3154700,99.65
02:10:55.159605168,0.25,75732,1884704,5095646,1490864,150071320,26500774,261600,2.517,10391420,4954304,99.64
02:10:57.016978289,0.25,77278,1961103,902023,426711,30158981,7279260,91926,3.101,2964169,1624196,99.54
02:10:58.880828781,0.25,88674,2347083,894277,429855,29806326,6930228,85457,3.031,2819203,1573945,99.64
02:11:00.994344155,0.25,4541484,73380177,6069255,2498485,114458584,23641532,339562,3.431,9896630,4696493,99.33
02:11:02.877460385,0.25,327463,8371467,1840792,785589,33563306,7473778,97883,3.159,3098604,1660501,99.55
02:11:04.731224672,0.25,83125,2144041,1409506,585311,181517971,34927883,359893,2.631,13676936,6610948,99.63
02:11:06.723837742,0.25,303847,7403222,5517111,2315814,126727818,25964775,380826,3.479,10944950,5177071,99.29
02:11:08.588763173,0.25,278457,7036057,1062874,493372,29068763,7067693,85486,2.992,2857503,1601262,99.59
02:11:10.422893531,0.25,71603,1896144,957251,455494,31264338,7119880,92804,3.180,2917967,1606573,99.74
02:11:12.279327810,0.25,73763,1910563,945656,435116,27928804,6739402,82998,3.052,2719700,1552828,99.70
02:11:14.149981042,0.25,224898,4166856,939528,437730,34970063,9018240,106096,2.747,3862715,1981604,99.71
02:11:16.292782247,0.25,276919,6279569,1191875,558010,69553205,15497014,234461,3.521,6659830,3430756,99.58
02:11:18.195761969,0.25,219584,4174909,2099336,935098,30067374,7151895,94091,3.227,2916091,1600843,99.75
02:11:20.058376560,0.25,179513,3930070,1217919,521179,28665237,6827225,84481,2.993,2822437,1543851,99.69
02:11:22.210562890,0.25,240967,4888877,911153,422932,39515248,10302173,128080,2.889,4433875,2291138,99.47
02:11:24.061937617,0.25,70958,1707565,1317778,632005,36190309,8965700,106984,2.866,3733226,1964199,99.65
02:11:25.952222212,0.25,71152,1849067,2112175,994381,31237770,6838507,86550,3.078,2812011,1520585,99.55
02:11:27.807631771,0.25,75625,1882591,1133002,530902,72299402,16298421,240019,3.141,7641704,3400800,99.65
02:11:29.666925535,0.25,70850,1803099,2191262,980835,62445064,12584079,243076,3.983,6102651,2616550,99.72
02:11:31.696533047,0.25,74221,1917018,2935360,1326733,55457503,11756675,238124,4.146,5743107,2463629,99.66
02:11:33.561470571,0.25,66901,1726022,902741,410308,34486367,7929650,121860,3.552,3430715,1757696,99.67
02:11:35.441402072,0.25,69930,1786485,906415,428085,34337901,8040082,104537,3.196,3270554,1767788,99.69
02:11:37.311595634,0.25,75752,1878707,1067370,487958,30645291,7153433,90662,3.101,2923551,1595560,99.55
02:11:39.179631124,0.25,72124,1850877,968981,451357,53873541,12041926,194941,3.561,5473994,2547352,99.48
02:11:41.059008517,0.25,72149,1852299,1254697,524466,31789340,7067726,89741,3.073,2920653,1559060,99.34
02:11:42.929650461,0.25,70203,1767084,1001996,476854,28978322,7106044,87207,3.020,2888019,1569815,99.76
02:11:44.819564478,0.25,66632,1729699,1028003,485276,29574263,6925842,86616,3.054,2836052,1560486,99.21
02:11:46.799377957,0.25,335096,7305961,5814179,2290846,137123537,28222652,401133,3.331,12041056,5727486,98.79
02:11:48.670685582,0.25,328974,8474552,4696720,2032667,120404514,25550279,370568,3.464,10696686,5102700,99.15
02:11:50.523452735,0.25,435243,9066325,3878078,1679147,31127406,8633112,83836,2.478,3383349,2164573,99.66
02:11:52.694199740,0.25,61392,1550866,1003748,462558,30593203,6828537,87710,3.146,2787636,1518908,99.57
02:11:54.590200690,0.25,222975,4305736,831040,391168,28485417,6505313,78798,2.975,2648539,1466187,99.65
02:11:56.468762204,0.25,122885,2935541,985837,461640,27463916,6385169,79133,3.041,2602296,1441013,99.73
02:11:58.316042797,0.25,70845,1988093,1944342,969664,33188714,7631286,92641,2.977,3112365,1707733,99.56
02:12:00.186370626,0.25,85367,2343034,1918913,948612,213494484,39984727,810259,4.546,17821930,8663322,99.11
02:12:02.238173807,0.25,81107,2084372,2729592,1322275,28558438,6982700,87841,3.066,2865316,1570859,99.70
02:12:04.133680729,0.25,70173,1847307,970789,460984,27991400,6381506,77959,2.992,2605295,1440922,99.24
02:12:06.016307861,0.25,71178,1888403,881499,414989,61865478,13887984,264080,3.866,6831342,2951268,99.57
02:12:07.892255360,0.25,75538,1847333,982646,465167,67793818,16030576,273793,3.595,7615564,3305793,99.47
02:12:09.762238083,0.25,71754,1787104,903759,427403,28997979,6487869,78222,2.989,2617386,1483766,99.54
02:12:11.616851937,0.25,70826,1772809,975760,443260,27687962,6277944,77631,3.056,2539978,1386613,99.66
02:12:13.688223396,0.25,76579,1885789,992746,462232,27843001,6506666,79426,2.997,2649768,1460399,99.68
02:12:15.551565191,0.25,70297,1859334,1010407,478624,1860367877,228666456,5073984,4.965,102187212,43273235,99.81
02:12:17.647773315,0.25,145686,3404844,1084463,499078,28858427,6731492,82874,3.060,2708253,1506668,99.56
02:12:19.493381287,0.25,62595,1679832,1536041,728310,29950718,6940747,84440,3.012,2803694,1558695,99.67
02:12:21.368982634,0.25,65124,1739087,1045253,498167,28393427,6656241,79960,2.970,2692096,1505473,99.33
02:12:23.383720392,0.25,68854,1834593,954841,448445,26972009,6485465,77626,2.943,2637799,1480898,99.43
02:12:25.267923177,0.25,69894,1837086,877011,412991,28430582,6454613,80990,3.089,2621799,1445301,99.67
02:12:27.141884715,0.25,68331,1739838,999275,455870,30793139,6980289,87298,3.077,2837084,1554202,99.68
02:12:28.999684150,0.25,211178,3985882,1068041,490116,30550252,6735403,84496,3.093,2732148,1505752,98.91
02:12:32.501266704,0.25,322264,8012200,7061409,2972441,120808470,25398164,365637,3.461,10565167,5049593,99.66
02:12:34.338717022,0.25,256663,6397325,4855830,2006811,159762587,31738037,535532,3.787,14142651,6279401,99.48
02:12:36.159599851,0.25,66150,1751972,918731,413161,30197517,6643738,86460,3.182,2717181,1503646,99.53
02:12:38.045727265,0.25,75978,1991308,2048875,906018,32597161,6985595,85250,3.009,2833068,1568076,99.67
02:12:39.924807411,0.25,177056,3864880,937314,456057,27425225,6559329,80361,3.021,2660169,1459645,99.54
02:12:41.777873721,0.25,76855,1947803,1067778,496230,32701523,7732552,92542,2.959,3126986,1720321,98.47
02:12:43.661228332,0.25,70128,1850118,9397314,2505743,163924882,29616070,256169,2.231,11482549,5606511,99.51
02:12:45.527214594,0.25,60460,1662735,913578,444937,32957461,7173163,90903,3.113,2920154,1596210,99.57
02:12:47.625624458,0.25,74950,1970458,3118981,1419286,34794412,7877585,104083,3.224,3228750,1737398,99.70
02:12:49.499340087,0.25,67312,1782922,1767203,790773,30664723,7107989,88294,3.087,2859901,1604715,99.78
02:12:51.482768850,0.25,66393,1734239,905588,451546,33469737,7932142,100397,3.114,3223701,1768006,99.66
02:12:53.368139806,0.25,73893,1988665,892418,420585,33345517,7514909,97168,3.137,3097710,1662066,99.44
02:12:55.235749192,0.25,227984,4532173,884655,403759,30662887,7282688,90816,3.071,2956771,1635985,99.72
02:12:57.088018127,0.25,77323,1960870,961483,438795,30983437,7354640,91365,3.048,2997919,1650398,99.64
02:12:58.951864596,0.25,73465,1854579,2248186,1038111,31203946,7404530,90737,3.016,3008246,1616687,99.51
02:13:00.819679441,0.25,71009,1753416,1884983,931754,99350436,22586018,431328,4.326,9970947,4874773,97.06
02:13:02.930871070,0.25,122771,2797111,3313883,1544962,27492051,6499239,80374,3.050,2634785,1453528,99.66
02:13:04.820593695,0.25,425753,18807477,1006125,475366,27171251,6586425,78680,2.959,2659236,1487709,99.52
02:13:06.693646242,0.25,67451,1724339,954768,444900,65051680,12726156,240666,3.870,6218406,2675577,99.49
02:13:08.557930382,0.25,198308,4836201,1486182,542829,33180895,7455347,99412,3.199,3107229,1648942,99.67
02:13:10.398916775,0.25,71947,1852910,919289,433855,28271842,6492035,78713,2.996,2626920,1464263,99.79
02:13:12.287695361,0.25,79428,2044503,924046,407154,25960896,6007831,74010,3.034,2439289,1348883,99.78
02:13:14.137915962,0.25,74429,1903032,1014871,465754,61713790,13291468,140410,2.634,5330964,2810108,99.22
02:13:16.039210486,0.25,69305,1797902,895236,426208,219458910,43701729,913966,4.649,19660453,9416755,98.66
02:13:18.213564242,0.25,336672,8483289,6609962,2760337,113257350,24333841,335937,3.367,9978717,4797272,99.56
02:13:20.187891848,0.25,76736,2012275,1308808,599851,26031932,6097876,75667,3.045,2484908,1385722,99.47
02:13:22.046383163,0.25,329684,11817197,5060924,2052482,117463172,25706867,363962,3.412,10667180,5188026,99.50
02:13:24.035286064,0.25,234298,6034825,1049265,489751,28487842,6695956,81638,3.016,2706669,1498311,99.52
02:13:25.885045596,0.25,68444,1754320,995063,463445,31867335,7547680,96295,3.100,3105957,1687949,99.56
02:13:27.767696136,0.25,67000,1754107,979413,442546,69132727,16183959,245923,3.248,7571747,3367603,99.70
02:13:29.644988837,0.25,216398,4117548,2099429,908300,256782321,48050367,430040,2.322,18516730,8990041,99.50
02:13:31.529754108,0.25,216283,4194445,964919,452480,1882135804,229644169,5119253,4.999,102407032,42713869,99.49
02:13:33.502756406,0.25,165442,3446243,1052204,503787,30033764,6912879,83592,2.971,2813474,1551601,99.59
02:13:35.390291678,0.25,69446,1763587,2077086,935076,29460755,6813966,83174,2.988,2783711,1540998,99.57
02:13:37.270378960,0.25,82557,2158131,1855927,926831,31277147,7422409,88966,2.964,3001389,1682560,99.67
02:13:39.138141263,0.25,64053,1697071,976864,463357,35417367,8018602,104706,3.179,3293924,1723441,99.70
02:13:40.997662550,0.25,321405,14382928,952690,453793,71805368,14913319,268920,3.740,7190835,3161511,99.57
02:13:42.874694937,0.25,69129,1818441,921456,422529,26914615,6418208,79550,3.045,2612725,1444937,99.70
02:13:44.739989947,0.25,63749,1657959,870618,405883,28995307,6944680,85415,3.051,2799765,1574224,99.63
02:13:46.618859180,0.25,71258,1943586,1257260,504039,1525830802,200235775,4420039,4.944,89393233,38929231,99.79
02:13:48.887848883,0.25,88276,2185742,925462,419469,25256065,5954212,74490,3.066,2429181,1353795,99.56
02:13:50.774952458,0.25,66471,1706622,10467673,2791248,27878560,6653105,82985,3.099,2677946,1488032,99.52
02:13:52.641468457,0.25,70651,1850425,941797,422667,29241327,7094941,84763,2.962,2861599,1620074,99.67
02:13:54.498671866,0.25,67062,1800568,947766,451874,28701708,6882681,83871,2.997,2798094,1528505,99.65
02:13:56.362906663,0.25,69638,1827323,979736,455404,26286788,6317530,75154,2.939,2557121,1421728,99.68
02:13:58.243447356,0.25,67059,1778831,1613300,724777,29038574,6844699,84961,3.066,2771388,1548281,99.55
02:14:00.123561324,0.25,66375,1840792,923275,425889,28857846,6747844,88188,3.193,2762211,1505608,99.56
02:14:01.983018380,0.25,209264,3913009,32007865,13571710,2115627483,243651147,5539741,5.142,107732025,44772814,99.55
02:14:03.961172769,0.25,552808,12971659,5938249,2391894,124219840,25708435,360036,3.395,10605081,5234855,99.73
02:14:05.794124150,0.25,266822,6722104,4360926,1782800,115801283,24732346,341877,3.362,10168866,4968742,99.48
02:14:07.641265748,0.25,66017,1758001,2141441,1003230,29006074,6994113,82125,2.908,2824051,1599317,99.64
02:14:09.516056671,0.25,61969,1590777,1819744,860759,28980157,6929247,83973,3.003,2796618,1554925,99.56
02:14:11.380027515,0.25,66492,1788676,907610,418755,60148643,12159387,239366,4.086,5858570,2513200,99.69
02:14:13.240725429,0.25,67219,1850286,878318,393043,50259600,11281119,195499,3.830,5104243,2459254,99.69
02:14:15.101116130,0.25,64969,1719656,1006200,456223,31555827,7056571,89227,3.097,2880953,1567451,99.41
02:14:16.962165814,0.25,271612,12303362,4241768,1882389,1958597465,240440109,5261882,4.897,107459764,44822952,99.65
02:14:18.970102540,0.25,119615,2804968,985643,448993,25443772,6093306,69276,2.830,2448199,1392556,99.65
02:14:20.859070263,0.25,70673,1815390,1113360,494645,29236214,6775396,81222,2.949,2754651,1528677,99.57
02:14:22.730634370,0.25,63984,1736664,992796,467046,29655700,6755142,81796,2.990,2736109,1544708,99.64
02:14:24.597907932,0.25,68892,1876424,918618,443059,29894818,7111500,88982,3.086,2883068,1639550,99.68
02:14:26.466681295,0.25,68105,1782846,854324,412135,260102058,45548822,395770,2.246,17622336,8431099,99.68
02:14:28.341239300,0.25,108604,2772533,883656,401319,31799344,7270062,90037,3.052,2949729,1633311,99.72
02:14:30.222257551,0.25,213063,4024746,1100395,486443,29456166,6648582,81685,3.023,2701843,1484349,97.92
02:14:32.088778274,0.25,74797,1968961,5089797,2299182,1882770508,234079759,5199227,4.957,104888324,44055468,99.76
02:14:34.071559262,0.25,82596,2032769,1090771,497658,27911657,6516339,79479,2.981,2665904,1468605,99.65
02:14:35.949394262,0.25,68547,1708807,1918550,963841,28007252,6212071,74205,2.948,2517415,1411756,99.46
02:14:37.855141379,0.25,70146,1828792,1879575,943195,56379884,13084036,201035,3.311,6070960,2723411,99.54
02:14:39.719043998,0.25,70180,1809295,2172818,908537,55908177,11786551,234078,4.124,5676568,2512774,99.35
02:14:41.594380100,0.25,62378,1611258,922027,432033,91524232,19593433,331243,3.564,9293338,4155557,99.61
02:14:43.482832279,0.25,71729,1975915,944754,436130,32319782,7561034,94770,3.064,3092892,1669118,99.64
02:14:45.345382162,0.25,76205,1860143,905657,409616,32122885,7206210,88676,3.046,2911371,1619609,99.53
02:14:47.202820766,0.25,67841,1771690,920668,428958,1839101265,225290809,5007137,4.989,100366739,42374313,99.49
02:14:49.278292576,0.25,295354,6993135,1107225,449287,64119688,14359488,217361,3.433,6332225,2978004,99.74
02:14:51.150081549,0.25,305128,7930870,4332746,1766056,108904175,23974330,329640,3.350,9841012,4903118,99.37
02:14:52.969273192,0.25,319635,8427027,5054859,2043572,125081791,28085405,376252,3.219,11689744,5517243,99.65
02:14:54.827897392,0.25,64055,1663683,980861,442467,28655051,6695189,83681,3.066,2729232,1501827,99.59
02:14:56.686797313,0.25,59258,1651207,1029053,477958,33837886,7752522,98392,3.085,3189739,1735746,99.63
02:14:58.541431981,0.25,335553,6978813,1223557,485424,28493369,6722666,82760,3.029,2732353,1520235,99.56
02:15:00.397528074,0.25,75614,1987117,976420,441112,30523314,6855062,84570,3.021,2799230,1529532,99.80
02:15:02.251197471,0.25,70752,1845416,2210046,1063677,1368167488,188464799,4160021,4.895,84991198,37243467,99.55
02:15:04.353694322,0.25,174812,3990373,2053596,990079,32393586,7232662,85318,2.939,2902680,1628534,99.56
02:15:06.239013749,0.25,68198,1771221,2381208,1039655,26608034,6113364,77835,3.108,2504464,1361439,99.61
02:15:08.137677468,0.25,69484,1865642,3883530,1373055,26710810,6522028,82057,3.103,2644501,1497966,99.36
02:15:10.007007200,0.25,187992,4215213,986636,467905,75831461,16522166,288920,3.592,8043606,3500537,99.72
02:15:11.888312724,0.25,76044,1917404,934853,441752,64052825,12843764,249904,3.966,6300949,2671386,99.53
02:15:13.743718576,0.25,119584,4106918,966217,442980,29763170,6841839,85062,3.053,2786564,1533982,99.56
02:15:16.190884460,0.25,67969,1803086,940990,442660,29964285,6654039,80739,2.976,2712689,1499757,99.67
02:15:18.077186902,0.25,3291529,58260624,63843622,25334909,633255843,89797167,1948275,4.869,40012710,17697317,99.55
02:15:19.990530728,0.25,202138,4609419,969737,457719,68532465,14450850,262603,3.753,6996298,3026154,99.52
02:15:21.870825993,0.25,77029,1987332,884251,409128,27509164,6242054,81572,3.169,2573897,1393160,99.67
02:15:23.748231381,0.25,72080,1857285,14291374,3609844,31327354,7404092,95225,3.143,3029961,1655224,99.63
02:15:25.612021892,0.25,68876,1774930,1023852,470837,27842972,6400306,77664,3.001,2588250,1430478,99.61
02:15:27.504390252,0.25,68147,1823317,1034452,487576,27820263,6729500,78109,2.893,2700278,1524954,99.67
02:15:29.377046463,0.25,69028,1880028,1074333,490076,66724398,12026774,197640,3.569,5537812,2531253,99.54
02:15:31.250544371,0.25,60782,1616659,993604,467986,29007710,6659377,84005,3.079,2728086,1509792,99.54
02:15:33.109654213,0.25,1970852,35324367,61241830,24825185,943940223,122706342,2758391,5.063,54480327,24521581,99.50
02:15:35.055903800,0.25,329470,8596543,5262345,2204031,117152844,25397947,351990,3.345,10521618,5094304,99.66
02:15:36.906162833,0.25,347764,7517153,4553013,1884104,107622801,24151650,318579,3.232,9856875,4950955,99.69
02:15:38.741883420,0.25,126309,3280213,970574,439377,30017506,6868700,85691,3.086,2777211,1535504,99.66
02:15:40.614721495,0.25,65600,1716787,2074429,1007976,30850550,6984878,85932,3.028,2837478,1575073,99.64
02:15:42.494030482,0.25,65312,1682120,1595173,770992,29717217,7197308,87258,2.994,2914320,1603307,99.60
02:15:44.355750928,0.25,70573,1884547,972943,448577,66491031,15232999,280595,3.750,7482000,3250343,99.68
02:15:46.206388951,0.25,64732,1780932,869587,408075,59368274,12449039,233882,3.962,5903176,2714601,99.68
02:15:48.054005801,0.25,77209,1892815,56539389,22368678,1953684971,240626793,5602433,5.230,107113000,45153711,99.65
02:15:50.031522390,0.25,206698,4620658,927081,433571,26873077,6109499,73140,2.963,2468158,1377881,99.56
02:15:51.900688291,0.25,72286,1826272,1419007,530915,27912702,6584099,80390,3.014,2667305,1479355,99.64
02:15:53.752632829,0.25,60956,1585422,1008965,482779,29783662,7127769,92021,3.172,2900917,1575116,99.15
02:15:55.635731836,0.25,66934,1825284,1013832,497241,29614299,7124835,84498,2.954,2860603,1588484,99.35
02:15:57.509889195,0.25,66016,1725780,968764,471476,28885159,6384583,79095,3.069,2577368,1411484,99.57
02:15:59.377267847,0.25,71927,1926710,910351,420141,66249780,14629983,230737,3.477,6636007,3077296,99.33
02:16:01.227506430,0.25,206154,3887154,946364,433675,29771040,6942235,86103,3.058,2815742,1554417,99.66
02:16:03.122665702,0.25,214145,4104688,53705071,21534087,1963608206,241144788,5611182,5.220,107485101,44500227,99.53
02:16:05.072461422,0.25,238757,4539931,874756,408939,26409413,6542388,70725,2.758,2564598,1417106,99.71
02:16:06.956615944,0.25,66105,1674564,1769327,877003,30213063,6857536,82860,3.006,2756420,1544850,99.58
