horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
23:17:02.391287252,1636535,50178894,979435,496010,42388543,9851245,131265,3.172,4137620,2145166,36.78,4.78,0.53,11.49,37.20
23:17:04.714789961,103019,2636166,1093711,548244,34677077,8367188,118076,3.345,3529765,1736540,25.83,14.67,0.52,14.69,35.74
23:17:07.017565703,89606,2038849,9143552,4095804,1454046659,275530682,4997943,4.116,121436725,54684698,16.25,2.05,0.07,1.42,39.21
23:17:09.702526056,461698,9281862,1766634,874019,53520786,11301589,236536,4.552,5196014,2289353,36.93,7.76,0.16,7.58,32.64
23:17:12.036078768,130932,2811405,1360273,672477,42913844,9499659,155962,3.884,4015139,2008755,38.36,12.11,0.48,9.40,32.75
23:17:14.370767234,420601,15364868,2492555,1048040,42719891,9606832,155466,3.797,4094060,2084345,56.71,8.06,0.08,6.62,25.42
23:17:16.681582557,233398,4982529,1858900,864849,38309653,8724762,139918,3.788,3693517,1878747,31.31,11.50,,12.17,36.45
23:17:18.999126949,142498,3102464,1360170,687797,84767281,16623340,337116,4.183,8058977,3422696,35.48,6.03,1.20,11.09,35.82
23:17:21.333252371,130820,2788345,3101033,1373042,43270215,9578871,161798,3.973,4072513,2061583,40.03,9.30,0.27,8.82,34.99
23:17:23.664237686,305539,5803129,1576542,732505,42939786,9622520,151325,3.739,4047728,2113341,35.54,11.78,0.12,8.67,35.25
23:17:25.981599920,114472,2483370,1469103,719522,77119348,17177090,278884,3.673,7593604,3542067,37.10,7.09,0.26,12.98,35.94
23:17:28.804247884,481091,9853659,3773717,1743923,114821532,22647319,389146,3.951,9849766,4793375,35.05,12.05,0.20,14.13,34.10
23:17:31.176653542,99018,2384478,1557250,739214,78969257,16411678,305639,3.876,7884447,3451153,32.99,12.87,0.47,12.95,33.78
23:17:33.503870440,92478,2140062,2647366,1251791,38530189,8475792,125068,3.559,3514616,1834170,10.51,3.67,0.44,3.74,55.54
23:17:35.824318421,246410,4624015,1539097,654628,67444058,15546266,247211,3.646,6780324,3218038,35.72,10.89,,10.60,35.93
23:17:38.137400475,116459,2501715,1123741,535774,43327405,9817621,149081,3.670,4062232,2149423,35.18,6.99,0.13,11.41,35.33
23:17:40.457565893,108165,2453755,1397231,695137,38094683,8358807,123136,3.520,3497773,1838550,34.73,11.58,0.12,8.18,36.91
23:17:42.775758815,104058,2377551,1350589,664430,36417938,8139042,120863,3.585,3371022,1765704,50.46,7.16,0.22,6.15,29.88
23:17:45.084733446,125794,2936670,1235879,591974,41677110,9058071,141009,3.726,3783990,1980923,31.44,8.81,0.19,12.17,36.79
23:17:47.407492642,126756,2703220,1296356,614343,1742912765,236754412,5062965,4.759,106393959,44395669,21.80,0.35,5.70,0.28,17.74
23:17:50.365853467,130046,2884761,1304680,654659,38992414,8436080,136163,3.862,3525728,1817672,27.91,11.40,0.14,12.35,42.05
23:17:52.663309862,103722,2395269,1349202,671862,34756446,7940424,113346,3.460,3276302,1760862,50.16,5.20,0.28,7.80,29.94
23:17:54.998862699,106111,2479496,1295277,618508,344737569,56784305,554631,2.521,22001921,10600488,24.81,11.65,0.31,9.96,42.38
23:17:58.794504561,99227,2293526,1446369,715208,36475294,8131353,118999,3.509,3391168,1774104,50.50,7.34,0.20,6.56,28.73
23:18:01.093739631,102874,2362724,1349957,623926,38388793,8532495,132089,3.717,3553533,1886429,27.91,14.20,0.25,13.19,41.05
23:18:03.405745331,109602,2472221,1281872,602585,88993592,18039149,327033,3.826,8548277,3801365,36.14,11.48,0.34,12.12,33.33
23:18:05.760492755,109224,2493661,2242397,1116008,39413016,8537292,134787,3.773,3572597,1851110,39.84,10.80,0.35,10.29,34.07
23:18:08.268335928,251187,4897275,59281914,22380158,2360726263,254710400,5986467,5.334,112235937,44983026,22.22,6.41,0.10,5.17,54.42
23:18:10.832101194,117487,2846237,1270460,623284,35575917,7761883,115435,3.593,3212453,1697594,57.94,5.46,0.18,5.53,26.54
23:18:13.148903412,111056,2778953,1371541,649024,37004522,8448864,120768,3.458,3492030,1865253,30.55,13.82,0.36,8.43,42.65
23:18:15.476834981,104645,2629987,1301259,625185,55818583,11881737,219123,4.067,5387797,2562123,31.26,13.63,0.45,13.09,36.44
23:18:17.807317635,374294,14879424,1766126,733211,37913195,8529471,128411,3.613,3554019,1869323,35.34,10.09,0.29,7.48,38.96
23:18:20.121486349,124405,2921348,2429238,868975,45341781,10815615,150512,3.327,4524510,2374407,36.95,11.41,0.11,12.05,34.08
23:18:22.445736188,259932,5511368,1448143,696457,41846263,8636360,130642,3.644,3585072,1841737,27.55,12.51,0.28,11.96,38.49
23:18:24.753345669,126550,3269493,1289525,644785,45992448,9116977,136824,3.603,3797238,1967872,30.83,11.10,0.97,7.93,42.45
23:18:27.061078654,142377,3617855,1810614,790839,90502839,18454252,222649,2.988,7450738,3700319,6.83,0.34,4.64,0.22,19.06
23:18:30.698168319,113035,2626262,1462256,728419,40799285,8404375,122408,3.518,3479478,1849921,30.74,12.09,,11.82,40.25
23:18:33.011353978,118821,2911400,1519086,645901,47201110,9411818,140272,3.630,3864049,2061790,32.85,4.50,0.49,10.95,44.45
