horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:42:01.962689132,0.25,87178,2152680,2715872,1223547,33345475,7348310,108800,3.482,3124609,1592035,10.10
11:42:07.029094983,0.25,96916,2406830,1535617,634953,850759672,211184378,2983413,3.191,93504634,44526275,6.35
11:42:09.372596453,0.25,121002,2418083,1656230,741315,99372943,21182691,387724,3.700,10480171,4421744,9.15
11:42:11.662556546,0.25,216535,4216744,3707796,1446916,41746074,9343416,170004,4.134,4112444,1976134,8.73
11:42:13.957138232,0.25,148278,2849532,7185210,2364599,59920379,15517901,251685,3.590,7011363,3406340,10.84
11:42:16.268341375,0.25,307971,6395563,5860043,1839352,45106091,10442683,155781,3.499,4452611,2134015,10.64
11:42:18.576665326,0.25,97659,2169369,1252318,659240,38942736,8321398,128690,3.616,3558542,1797859,10.48
11:42:20.882099379,0.25,132193,3411043,1332772,681183,36097749,7901678,118982,3.539,3362080,1717279,5.73
11:42:23.203998533,0.25,98974,2231482,1335489,675308,38481074,8278911,123129,3.532,3486036,1816328,11.30
11:42:25.498845733,0.25,128190,3164344,1289675,643826,78946598,16251608,318080,4.018,7916338,3354920,15.10
11:42:27.813873068,0.25,1382380,29527050,4141658,1933130,59890526,12567631,210940,3.707,5689755,2628252,14.19
11:42:30.104077954,0.25,96112,2126213,1471929,676699,34554598,7941917,120407,3.575,3367708,1714531,7.08
11:42:32.407404244,0.25,307004,5577477,3007814,1034800,407568348,69604367,602252,2.229,27014075,12446705,17.07
11:42:34.677533923,0.25,108366,2436745,1140331,587716,55366618,15140907,225294,3.274,6881647,3302461,15.15
11:42:36.982517564,0.25,107274,2425645,1174487,610997,34526142,7527696,115455,3.603,3204472,1643792,5.47
11:42:39.289645212,0.25,127463,2888813,1154807,591626,34732262,7827164,113451,3.470,3269048,1706466,12.37
11:42:41.596388890,0.25,88683,2095001,1197320,569711,45311160,9774986,180672,4.102,4404807,2040109,14.58
11:42:43.903208530,0.25,85164,2135152,6717751,2144754,35457651,7773630,108483,3.363,3225642,1730917,15.66
11:42:46.196889121,0.25,85478,2075673,2926666,1377867,41275825,8359246,126437,3.572,3540039,1839003,7.99
11:42:48.538092314,0.25,1166571,26902167,2163099,1025056,54998591,14037077,209790,3.420,6134423,3078859,13.38
11:42:50.846077967,0.25,93202,2497856,1140104,562346,37527784,8540460,121015,3.397,3562453,1889302,11.71
11:42:53.173985550,0.25,79400,2009785,1816731,915486,35173809,7806706,110572,3.450,3205339,1674702,5.97
11:42:55.487246966,0.25,170615,3737508,1145890,559274,30634902,6901450,95935,3.371,2846162,1516947,13.44
11:42:57.805869382,0.25,84989,2129977,2028989,906960,80002576,16802721,349463,4.228,8265839,3377793,10.25
11:43:00.135176761,0.25,95868,2740064,1245516,621784,35406550,8153329,111390,3.296,3379896,1769067,7.23
11:43:02.459253817,0.25,156814,3492563,1092734,522533,31593635,7040868,97731,3.356,2912325,1552110,3.58
11:43:04.757474042,0.25,217407,4123952,1899336,741177,47977067,10331612,176570,3.816,4627000,2229617,10.80
11:43:07.090769171,0.25,83585,2056832,2617116,1078818,473794252,95669869,2039718,4.605,44289597,19540178,8.64
11:43:09.408300378,0.25,101982,2589582,1432220,641068,34212556,7373622,100163,3.296,3039082,1653141,4.18
11:43:11.712961119,0.25,91007,2114396,1102484,523850,36363745,8039179,117342,3.540,3315026,1771831,7.03
11:43:14.038756995,0.25,82714,1961073,7432278,2639436,74216635,15271154,283163,3.852,7351015,3143818,9.67
11:43:16.380937488,0.25,178449,4210433,2100114,1047672,32836450,7005177,98757,3.406,2899361,1524540,12.37
11:43:18.692073793,0.25,92407,2137258,1182272,560437,35667811,8145443,110326,3.320,3322667,1788483,14.18
11:43:21.141349989,0.25,82783,2026230,1129311,571671,38772719,9561467,127421,3.144,4052746,2112607,14.48
11:43:23.478642510,0.25,94042,2259908,1174840,562872,154122042,39353018,522351,3.026,17260581,7862611,5.44
11:43:25.765996851,0.25,82613,2042046,2111388,875079,31408556,7327348,99035,3.318,2984964,1644568,13.42
11:43:28.094230348,0.25,199506,4802039,1302339,647403,33613743,7633814,103888,3.329,3121058,1701095,12.55
11:43:30.409376185,0.25,85816,2093208,1174457,559992,30045858,7046177,94368,3.255,2898820,1584984,11.88
11:43:32.740029165,0.25,151775,3411972,2337571,1108520,36095420,8377850,120603,3.504,3442198,1871433,10.68
11:43:35.038412280,0.25,524728,20419608,1253125,617237,54736334,12066637,192952,3.505,5505517,2557456,15.17
