horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:14:16.703952541,0.25,88208,2080545,1737412,805328,64027368,12861864,260044,4.125,6304497,2692124,6.60
12:14:22.860268582,0.25,244993,4373083,3603669,1538742,68339645,15239543,243585,3.697,6588116,3068534,5.20
12:14:25.155372354,0.25,190672,4376807,1772679,871487,52943987,12273491,228708,4.109,5565906,2481417,6.17
12:14:27.477627778,0.25,187669,4612608,1368397,703790,43353940,9338375,154416,3.900,3959154,2027089,10.42
12:14:29.768766350,0.25,123230,2821666,2597335,1186032,44433929,10145422,166324,3.833,4339300,2205849,12.31
12:14:32.077594932,0.25,209942,4504907,1328832,682790,76599462,15439509,317789,4.294,7401242,3095789,12.30
12:14:34.371196639,0.25,120402,2535316,2334368,1228052,64903523,14164423,237755,3.714,6402245,2997498,12.17
12:14:36.650617352,0.25,688112,16953623,1459924,772719,43233556,9337285,155012,3.880,3994969,2049187,8.93
12:14:38.939860755,0.25,130936,2768153,2545996,1131229,42359735,9310227,154881,3.931,3940052,1994387,10.98
12:14:41.226875419,0.25,182644,3816908,1662265,809125,350586177,63371678,1360907,4.733,28750860,13533387,3.39
12:14:43.787950542,0.25,101597,2279468,1935405,908413,38811011,8595232,124364,3.500,3552857,1875437,6.87
12:14:46.063568053,0.25,101443,2335282,1085875,547216,117650918,25813348,427555,3.682,11610831,5321181,10.53
12:14:48.354929377,0.25,90862,2091562,1565321,734878,35421409,7994003,114322,3.457,3306709,1749378,12.75
12:14:50.677682178,0.25,103943,2317134,1273799,625695,40367139,8359504,127589,3.663,3483508,1836190,13.51
12:14:52.973709319,0.25,277412,5752479,1628393,749539,40489977,9020371,136479,3.629,3760557,2002142,1.76
12:14:55.256246399,0.25,93797,2427272,1414130,696293,40145431,7719683,123809,3.821,3239808,1652680,1.07
12:14:57.548373580,0.25,127306,2965126,1261414,623307,37805112,8570662,126659,3.566,3551710,1871748,3.92
12:14:59.837170313,0.25,97519,2296570,1274178,627096,67601592,12217722,218629,4.021,5437612,2562141,9.18
12:15:02.118724720,0.25,3273823,61630151,39102984,14156646,51574119,11463699,175182,3.525,4969532,2413273,7.95
12:15:04.506669667,0.25,95716,2218899,1579323,755751,33325165,7636995,111078,3.528,3148456,1691129,12.72
12:15:06.812091371,0.25,108994,2381820,3481544,1223476,40574320,8617623,130664,3.675,3555257,1900135,10.88
12:15:09.161475829,0.25,229879,4295427,2255055,1069156,340100239,57928763,578084,2.531,22844174,10774578,11.79
12:15:11.442217091,0.25,211488,7730626,1217907,595270,38898424,8554503,129499,3.630,3567084,1898391,13.60
12:15:13.751376354,0.25,95577,2273864,1292037,642169,36740123,8186296,116657,3.481,3351702,1807912,3.63
12:15:16.059521421,0.25,158568,3194164,1176994,585888,83420455,20773530,259751,3.151,8242676,4273643,11.31
12:15:18.362314149,0.25,106021,2339343,1300858,644501,84322672,17099230,361330,4.317,8370661,3502189,11.24
12:15:20.670972669,0.25,99906,2391506,3672186,1368752,34580090,7723339,109302,3.445,3172430,1716339,2.96
12:15:23.077155439,0.25,134861,3378863,1791980,860173,40030720,8165958,125039,3.683,3395460,1761791,9.23
12:15:25.424681543,0.25,240556,9515980,1350844,657700,41581267,8810114,136164,3.700,3679826,1945508,8.55
12:15:27.732909629,0.25,105699,2359940,1867639,876358,37647650,8520058,129688,3.676,3528276,1847483,11.92
12:15:30.039889608,0.25,258814,7146165,1347682,606497,38592185,8227232,129178,3.760,3435832,1746368,5.28
12:15:32.372782395,0.25,108252,2413376,1142216,580123,78099525,19149804,271958,3.092,8796687,3888689,4.64
12:15:34.673134030,0.25,97676,2356386,1286857,642077,95255684,25518046,397139,3.322,11954533,5349847,7.26
12:15:37.015155770,0.25,166268,3800871,2868866,1292373,35625013,7714698,110366,3.471,3179814,1706564,13.16
12:15:39.371455480,0.25,337636,6932866,2031424,857208,59194465,14063915,216786,3.337,6495624,2993888,5.49
12:15:41.678359040,0.25,88885,2201596,1746047,708502,1476269097,244951696,5484102,4.806,114108326,48089991,6.68
12:15:44.043100616,0.25,109406,2770698,1371302,665251,40341473,9594589,125470,3.126,4013836,2116414,2.83
12:15:46.368453608,0.25,151120,3214414,7362695,2483746,35312723,7850826,111994,3.454,3242425,1739577,15.51
12:15:48.645987221,0.25,126296,3338208,1298372,656552,84752753,19972487,293181,3.241,9045529,4243980,10.81
12:15:50.962875358,0.25,104853,2775705,1534238,711047,33859446,7904443,107732,3.354,3212429,1742158,9.66
12:15:53.278839456,0.25,93094,2128252,2392303,1176255,42067578,10379775,136223,3.080,4423132,2267093,11.76
12:15:55.604044707,0.25,233720,4455344,1283378,621187,41029214,8565974,128972,3.635,3548088,1912281,10.39
12:15:57.912286206,0.25,99794,2300895,1165133,564421,43137206,9920950,147096,3.534,4161921,2146807,13.72
12:16:00.212215324,0.25,100029,2347521,2204521,986841,34135856,8049072,110098,3.335,3301526,1827734,3.32
12:16:02.531778261,0.25,4607393,82629979,21435489,7571029,99690914,18281969,307215,3.819,8043919,3681329,3.55
12:16:04.891952786,0.25,114552,2867827,1106685,533589,97233880,21245886,386291,3.782,10215247,4439617,12.98
12:16:07.216242306,0.25,94117,2177541,2166990,1102779,34895891,8296637,120146,3.511,3422334,1855160,8.48
12:16:09.524368361,0.25,193046,4748298,1259065,629167,39561533,7906979,118042,3.595,3283435,1756057,13.93
12:16:11.820525946,0.25,250424,4776703,1143712,545919,75218494,18744718,261850,3.079,8505662,4013888,7.96
12:16:14.115506056,0.25,87631,2048239,1397672,682223,39000974,8739410,127942,3.520,3634486,1937819,3.47
12:16:16.419832340,0.25,90096,2186143,3740298,1346068,259584966,44040379,421489,2.478,17006841,8162522,3.56
12:16:18.754335408,0.25,104376,2586155,1301090,635093,102977320,24768948,371879,3.281,11335979,4976877,11.87
12:16:21.251151320,0.25,94137,2171039,2857742,1085390,57055044,11309703,196779,3.887,5062982,2337588,0.52
12:16:23.696812191,0.25,171905,3704839,1160604,562585,32927045,7520491,105223,3.418,3078923,1660056,12.82
12:16:25.995377875,0.25,102352,2663067,1292613,636703,187264911,53842970,646258,2.800,23077590,10980337,3.37
12:16:28.319059879,0.25,93942,2228037,1963972,908688,33785017,7837060,110193,3.442,3201332,1749346,14.19
12:16:30.605525086,0.25,165144,3675518,1333835,664454,36703514,8371428,122153,3.535,3455279,1837369,7.70
12:16:32.908515765,0.25,95455,2191521,1236674,605108,60794267,15097823,219563,3.197,6868435,3244316,14.62
12:16:35.218304617,0.25,87173,2096790,1132011,533885,71096654,13874508,279717,4.232,6609814,2894643,2.51
12:16:37.524548363,0.25,258376,7767835,6807051,2139644,32664110,7285975,104434,3.477,3003481,1615969,10.41
12:16:39.837790252,0.25,96906,2248278,1209172,597456,55792240,11943246,181557,3.438,5280355,2574347,8.80
12:16:42.157937792,0.25,150111,3108592,48295757,21760482,122696825,23530366,408461,4.078,10016111,4749773,10.03
12:16:44.499373255,0.25,91144,2168414,1313346,644886,32850082,7329115,104084,3.460,3008201,1614369,1.71
12:16:46.883056183,0.25,116717,2661187,1114624,539198,35750770,8229937,120739,3.561,3390759,1816742,10.23
12:16:49.201656107,0.25,100391,2346188,1614758,794983,39142342,8738857,130039,3.593,3619369,1912242,13.58
12:16:51.511582896,0.25,152312,3332487,1493731,703707,62686862,12743005,259392,4.203,6171826,2655753,10.85
12:16:53.792189053,0.25,103503,2306640,2194804,1080361,57123722,12469555,195681,3.635,5382837,2704909,11.93
12:16:56.098613868,0.25,274572,5646294,1243324,611810,36592942,8344856,118988,3.465,3434182,1841060,11.81
12:16:58.380580655,0.25,111773,2785839,1133372,537918,41085531,8884163,135224,3.665,3689796,1942302,16.43
12:17:00.690652847,0.25,154543,3376031,1270691,612511,83940074,17169935,231605,3.278,7066108,3708348,12.67
12:17:03.114894606,0.25,219009,4578707,1372809,648921,548123837,98199002,1340643,3.197,41934718,18748781,2.83
12:17:05.438268330,0.25,104670,2304125,1366416,650451,46969782,10199547,179385,3.950,4541944,2234201,5.97
12:17:07.721559148,0.25,98876,2259649,1112054,556405,40598085,8501697,127089,3.622,3508659,1867986,15.62
12:17:10.032891190,0.25,112167,2642041,2130677,1060203,35691292,8360537,120536,3.513,3431046,1877616,10.17
12:17:12.346795615,0.25,226948,4351254,1232355,614454,33791454,7774413,110853,3.460,3203959,1715214,3.55
12:17:14.655145366,0.25,86225,2107105,1335111,645621,35366950,8096866,116866,3.495,3343886,1808524,12.48
12:17:16.976829567,0.25,107624,2471370,1250404,640653,39789549,8429700,123499,3.567,3462237,1845900,7.74
12:17:19.277820935,0.25,104328,2403835,1514096,625581,40100783,9390381,140901,3.597,3916810,2092259,10.31
12:17:21.607113011,0.25,152572,3125548,1183399,586267,46644816,10189776,181173,3.950,4586753,2243489,3.93
12:17:24.019709961,0.25,125392,2929168,11262606,3318635,47291783,9793274,164692,3.803,4330215,2116090,5.37
12:17:26.332340187,0.25,106299,2304760,8145854,2489138,36685327,7905736,115122,3.551,3241650,1730506,16.62
12:17:28.650227735,0.25,263934,5138719,1259542,597660,65811632,15321648,232861,3.532,6593144,3094800,15.74
12:17:30.983964736,0.25,102477,2440052,1240013,604830,49486366,10597712,182115,3.894,4677209,2251736,13.59
12:17:33.307705814,0.25,114241,2735544,1617014,674286,38987027,9216608,138123,3.618,3817651,2059711,2.70
12:17:35.605537802,0.25,88684,2110475,1326672,637528,36538786,8512651,122375,3.525,3471877,1731458,8.89
12:17:37.922045570,0.25,104247,2401035,1152392,556174,83248162,16106672,331367,4.250,7796898,3428781,11.21
