horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:35:03.526170540,0.25,1579878,49380326,1333201,605443,34241080,7547372,113772,3.551,3204338,1646621,15.25
12:35:05.842128946,0.25,203266,7306162,1283070,653798,33502576,7564480,119040,3.599,3307582,1675277,3.64
12:35:08.130656804,0.25,130460,2958307,3890367,1823496,1320508697,288091011,5232942,4.081,128225445,55462102,0.66
12:35:10.508777183,0.25,229743,4038718,3158482,1276939,122545568,27239976,537686,3.975,13527900,5553200,11.73
12:35:12.782159624,0.25,205009,4603547,4109954,1872708,43767561,9721737,165171,3.991,4138598,2073912,10.87
12:35:15.071237156,0.25,132002,2851803,10035410,3450199,43684089,9651316,153463,3.771,4069806,2088243,10.47
12:35:17.368269401,0.25,367678,7845833,1233301,644378,47259702,10517840,173232,3.817,4538299,2273355,4.17
12:35:19.825110198,0.25,129780,2662591,1769571,826758,44230778,9837975,163896,3.853,4254136,2088972,7.87
12:35:22.136919618,0.25,153825,2982862,1345532,670022,38147034,8417223,140489,3.915,3588822,1815280,4.98
12:35:24.412941138,0.25,124237,2479245,1572665,739406,50863494,10323981,180633,4.082,4424874,2226152,4.89
12:35:26.694794044,0.25,112001,2343477,1560104,803353,79301742,16140869,318535,4.135,7702727,3213519,13.68
12:35:28.963822254,0.25,4974626,88759300,8092116,3247374,123137185,23274328,424669,4.180,10159270,4946682,5.64
12:35:31.303686887,0.25,159668,4064347,1216677,624949,40607753,8724987,152042,4.062,3743096,1841044,11.01
12:35:33.595373073,0.25,281599,6100070,1617105,783881,60505559,15521902,232097,3.314,7003330,3328868,5.90
12:35:35.937003059,0.25,109449,2398596,4001893,1400090,404895269,67015755,667039,2.573,25925479,12363539,15.02
12:35:38.183854339,0.25,109089,2308637,1413747,730013,35857793,8806277,133808,3.630,3685861,1929629,6.73
12:35:40.496866739,0.25,112740,2280098,1447921,713099,45962628,9064296,154321,3.990,3867304,1974681,13.15
12:35:42.786159451,0.25,122423,2537188,1346161,710760,81984804,18159059,343833,3.893,8832230,3881700,5.14
12:35:45.099865249,0.25,107658,2338336,3975902,1536994,36762547,8084107,129066,3.781,3413785,1768087,11.93
12:35:47.421248541,0.25,110030,2329302,2092153,855108,38869404,8697833,141109,3.858,3657244,1895755,7.47
12:35:50.181542805,0.25,1683491,39959785,15572307,5986782,127654453,28678972,565407,4.065,13910486,5999447,9.06
12:35:52.495522556,0.25,133178,3517879,1371107,667285,35939095,8147068,122453,3.622,3380481,1821842,13.06
