horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:51:58.117167281,0.25,81936,2061998,2338966,1044011,24818997,6111651,75940,3.078,2467408,1371404,13.76
11:52:02.701046528,0.25,69489,1767059,988185,426503,553425770,138072867,2146456,3.666,58543154,24905832,6.83
11:52:05.163105482,0.25,148338,3293951,1351289,563795,43751513,10370240,164755,3.699,4454000,2087213,6.22
11:52:07.449909216,0.25,99432,2114449,2220883,817223,34732469,8015494,122570,3.631,3375192,1746910,15.55
11:52:09.785367227,0.25,100605,2241849,1327707,601322,61143368,12542338,266933,4.345,6143431,2568530,13.00
11:52:12.161510861,0.25,328549,9079517,2388309,1100135,39201619,9126179,124330,3.275,3796332,1853604,16.91
11:52:14.480585016,0.25,228272,4188914,1024014,478474,34800698,7700611,111107,3.528,3149526,1683624,4.90
11:52:16.752430244,0.25,85596,2040699,1169498,553231,31559017,6989584,100917,3.505,2879521,1523499,15.65
11:52:19.039642964,0.25,80409,1985109,1169398,573009,31218399,6879437,94254,3.350,2813789,1515428,8.07
11:52:21.494592622,0.25,90508,2061841,1106597,524978,31958212,7336140,100032,3.350,2985852,1638479,12.23
11:52:23.848035840,0.25,424919,11792389,1168755,558501,64988480,12314389,252346,4.241,5950814,2529646,9.92
11:52:26.157226444,0.25,430855,15742469,2134914,1022833,34328713,7701159,106476,3.380,3150467,1716284,10.06
11:52:28.449797149,0.25,154122,3201383,1159561,541396,31007669,7126394,92718,3.177,2918870,1596819,8.20
11:52:30.741417333,0.25,85838,2100187,998903,474726,33364633,7166174,105336,3.553,2964773,1572651,12.69
11:52:33.026716709,0.25,86202,2033186,1055100,515421,45272479,11362433,162038,3.404,4760472,2371290,6.01
11:52:35.310612002,0.25,80371,1958909,1113506,530116,58944771,14054062,195068,3.313,5887438,2885186,7.60
11:52:37.600485152,0.25,79148,1867268,1045316,499465,30859460,7147962,94286,3.214,2933977,1595113,13.42
11:52:39.899901378,0.25,88419,2087291,991524,462050,64067225,12164121,250379,4.242,5902695,2528705,15.68
11:52:42.184559310,0.25,91161,2186335,1147788,547097,30737729,7092130,97600,3.367,2898950,1589012,0.75
11:52:44.551279804,0.25,156231,3176776,1065436,517529,32883024,7294072,94859,3.194,2969570,1653672,10.59
11:52:46.843986869,0.25,232579,4497688,1007043,476022,33150183,7483836,104386,3.407,3064140,1665880,12.35
11:52:49.167299692,0.25,80358,1941611,968913,464062,34784664,7683934,109070,3.454,3157822,1712238,16.40
11:52:51.445233234,0.25,72270,1793277,1081564,531071,29020123,6637877,86041,3.175,2710271,1494115,7.24
11:52:53.747740710,0.25,173079,5473228,1096585,497035,32823622,7194742,99514,3.386,2939053,1605317,7.20
11:52:56.022217765,0.25,177101,4179266,1051388,478069,32294303,7506969,103398,3.373,3065878,1682798,9.86
11:52:58.406091451,0.25,81578,1954873,1141535,555159,32198839,7260795,96063,3.257,2949823,1640079,13.60
11:53:00.705657690,0.25,83771,1976227,1107413,532926,30242584,7056732,95479,3.332,2865515,1573406,14.62
11:53:03.004325624,0.25,224222,4196032,13893524,6190906,118669672,21245305,360543,3.883,9284398,4556459,14.47
11:53:05.307331540,0.25,85719,2078578,1101612,493240,75298614,16798481,235704,3.189,7390971,3505549,17.57
11:53:07.600629958,0.25,262198,10613975,8450903,2069619,30782502,6972782,92493,3.274,2825057,1551332,4.81
11:53:09.911150306,0.25,92926,2145200,1054275,500648,28817513,6634308,90152,3.315,2719219,1483674,11.76
11:53:12.236373806,0.25,78649,1958518,1053221,489007,78853908,14865693,263503,3.705,7111508,3190398,10.20
11:53:14.541677233,0.25,109135,2553359,1177381,571747,30810405,7044486,94152,3.272,2877221,1565037,6.50
11:53:16.849833309,0.25,82790,2042165,2205231,1023985,29996508,7032978,92540,3.244,2852564,1587897,16.39
11:53:19.138114383,0.25,246796,5149443,999780,454416,33489142,7514258,107376,3.494,3073245,1668005,12.89
11:53:21.432767957,0.25,87238,2064116,1111592,521339,33747299,7282657,103165,3.437,3001624,1609080,13.05
11:53:23.704400915,0.25,330664,6763068,2354710,1075444,34589844,7297464,104446,3.502,2982436,1598836,4.40
11:53:26.001226726,0.25,172241,4008501,1012720,462263,30999125,7172448,95767,3.263,2934768,1603407,18.44
