horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:22:52.347645430,1482394,47145715,1442488,628061,45860784,11954470,161019,3.042,5293275,2592474,28.85,8.82,0.86,13.29,43.19
19:22:54.669296023,87390,2121495,1255120,608946,32178805,7312109,105041,3.427,3064675,1581124,29.89,14.02,0.17,13.74,35.32
19:22:56.970561935,101821,2546371,9475816,4226859,1519131603,318472028,5421234,3.830,141554068,64289569,57.47,1.11,0.11,0.70,23.63
19:22:59.482561298,255840,4890888,1690825,807338,105592940,22261678,453730,4.176,10864800,4424103,43.56,6.32,0.08,7.98,33.84
19:23:02.629317717,108983,50543228,49932729,7499727,405696263,128007887,165741,0.322,51499592,14523993,95.16,0.94,0.02,0.84,2.73
19:23:04.817209879,113170,50622410,49813800,7526656,403594708,127267465,123223,0.241,51066373,14372311,95.23,1.00,0.03,0.75,2.59
19:23:07.020544687,114533,50555635,49862096,7459990,403375895,128359986,135054,0.262,51553219,14586599,94.07,0.88,0.03,0.68,3.74
19:23:09.224172305,166328,50693480,49691469,7437259,408991706,128883210,177999,0.344,51730101,14701505,90.54,0.91,0.05,0.71,3.42
19:23:11.432222714,133744,50426576,49719098,7393720,401199783,127726935,122697,0.240,51101154,14436372,95.66,0.88,0.04,0.82,2.44
19:23:13.644787794,114144,50241513,49709150,7432143,438649094,135501023,345550,0.624,55380973,16084510,94.17,0.86,0.02,0.69,3.16
19:23:15.866918559,160981,50481800,49913184,7455534,401931682,127941352,143224,0.280,51100792,14481383,94.54,0.86,0.03,0.86,2.67
19:23:18.330482050,1474607,69116075,50568084,8197833,413118353,128833824,202340,0.391,51764960,14686026,95.03,0.87,0.05,0.91,2.39
19:23:20.566827592,214167,54336513,59775869,9854345,403368463,127628766,141569,0.277,51137379,14454164,94.87,0.98,0.03,0.85,2.79
19:23:22.787429117,117629,50416357,49627032,7383448,402737264,127739455,124156,0.243,51136763,14420591,95.32,1.00,0,0.90,2.40
19:23:24.996434067,99106,50326439,49819345,7516092,401575124,127349339,165994,0.326,50898025,14367985,94.61,0.74,0.03,0.78,2.67
19:23:27.195316244,193942,52011221,49690436,7470194,403461822,128322343,129643,0.253,51236078,14548418,93.99,0.86,0.01,0.68,3.49
19:23:29.408791954,129628,50633526,49729243,7380064,399894959,127036143,179322,0.354,50670499,14330905,94.73,0.96,0.01,0.82,2.77
19:23:31.626268481,101280,50186613,49781618,7397323,402665315,127794425,151863,0.298,51031730,14446900,95.03,0.98,0.02,0.84,2.35
19:23:33.833578359,141646,50635674,49524150,7508998,432980962,132630944,288609,0.532,54204360,15349958,95.14,0.94,0.01,0.84,2.40
19:23:36.038605037,101401,50246482,29209294,7152112,585697190,137841849,632766,1.089,58125456,28913708,92.32,1.21,0.02,1.01,4.50
19:23:38.611589167,1821629,56704091,21746682,6500126,622533648,144002332,678540,1.115,60841894,30188274,91.68,0.83,0,1.14,5.80
19:23:50.863802664,589751,37284476,22501085,6931825,671520820,146361139,791741,1.290,61382600,30262812,91.43,1.13,0.03,1.05,5.59
19:23:53.201280458,674280,42259642,22261434,6512438,827757220,167341884,808511,1.167,69281565,33958593,93.48,0.93,0.08,0.65,4.67
19:23:55.496261898,519352,38367372,20534614,6223155,568896532,138162260,571926,0.985,58045785,28925631,93.36,0.44,0,0.56,5.35
19:23:57.798718989,3440622,77786873,74127781,26595916,1253471643,207712162,2518408,2.809,89648738,42235368,89.42,0.41,0.05,0.72,8.51
19:24:00.204306717,558258,36968421,20489746,6251190,574759139,139410711,741512,1.262,58737378,29116279,91.87,1.32,0.04,1.04,5.24
19:24:02.485290009,667823,38865849,20598763,6335311,566832963,136792078,663200,1.151,57641437,28658176,92.16,1.04,0,0.81,5.48
19:24:04.770095197,576900,36876255,20978030,6418609,573064072,140233461,715205,1.210,59083803,29355515,93.08,0.95,0.03,0.80,4.64
19:24:07.062853928,530074,36975140,21908912,6448926,611283515,143144864,729346,1.206,60468941,29766908,92.17,0.57,0.02,1.21,5.39
19:24:09.388199841,490265,38212111,20670849,6192568,583858784,138921212,586871,1.006,58328003,29068925,93.33,0.56,0.03,0.70,5.04
19:24:16.809838929,496856,38183707,20563803,6201683,585271920,140040265,617092,1.049,58838524,29388366,19.43,0.35,4.19,0.32,23.24
19:24:19.578507097,524969,36685027,21233663,6538621,569887834,139801711,631778,1.073,58859684,29077779,90.83,1.01,0.08,1.04,6.20
19:24:21.863789066,492650,37183057,20687140,6318609,728025980,150732787,732991,1.165,62921897,30822165,61.49,0.72,0,0.68,29.02
19:24:24.181516337,557447,36784741,20620736,6465931,595199045,144285595,760231,1.252,60699181,30088732,91.55,1.24,0,1.11,5.73
19:24:26.486804166,578388,37748496,20456963,6427561,580863228,139233709,739335,1.261,58621985,29125749,92.82,0.42,0.03,0.91,5.48
19:24:28.792165756,591635,37623084,20577144,6381557,569300475,140920013,732620,1.236,59276394,29508264,91.87,0.99,0.07,0.83,6.09
19:24:31.106450425,605069,37102694,20415877,6385710,574689755,141727234,731048,1.226,59635944,29701951,93.40,0.22,0.04,1.18,4.89
19:24:33.421601632,623766,38315069,21793649,6563756,586964899,147080681,734272,1.191,61666125,30574550,78.40,0.81,0,0.58,14.67
19:24:35.704833946,473649,36989114,21082457,6286517,570285872,138372685,613500,1.053,58275449,28876440,91.74,1.13,0.07,0.71,5.85
19:24:38.004298936,1162471,47103589,72194980,25974307,2082954474,282324379,4851062,3.937,123214069,54682722,80.22,0.74,0.02,0.63,13.88
