horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
14:27:59.385994527,2112388,58491384,5301376,1528904,31468906,7132597,107522,3.544,3034149,1596433,30.57,7.55,0.33,14.61,38.08
14:28:01.685250914,107745,2830564,964920,495067,32454605,7278107,104867,3.405,3079563,1608062,35.20,14.94,0.15,12.86,31.74
14:28:04.007409484,94170,2101661,9190871,4138068,1524507504,302094114,5172905,3.868,133751953,61048321,20.81,0.87,3.80,0.64,24.79
14:28:06.722830377,294726,5452842,4201404,1777992,97898693,18942927,428854,4.490,9550277,3706618,57.84,3.76,0.10,3.32,19.47
14:28:09.051549120,173319,3986803,6239550,2273479,134051133,24763139,285246,2.894,9855045,4706719,40.00,7.39,0.23,11.47,35.00
14:28:11.382498146,318798,6648873,1685338,820255,39551112,8791514,148199,3.975,3728335,1901265,33.33,13.30,0.12,10.78,36.45
14:28:13.693335335,115455,2371192,1842231,890887,41260201,9128702,154226,3.933,3921647,1960764,39.00,11.32,0.35,12.54,29.82
14:28:16.020203032,139238,3184025,1349225,704278,44667609,9589621,168365,4.112,4094943,2056979,46.48,9.03,0.52,10.06,28.43
14:28:18.349989701,138445,2766835,1391007,706247,45442703,10088541,174372,4.057,4298131,2159720,73.48,3.82,0,3.16,16.70
14:28:20.660668606,120941,2528862,1576093,822459,39626092,8845442,146711,3.884,3777001,1908215,35.35,12.72,0.27,11.07,33.13
14:28:22.993600089,124223,2610473,1607853,810165,39092461,8392994,138744,3.914,3545068,1804407,3.65,0.26,0.66,0.29,29.75
14:28:27.252134383,119508,2580074,2618766,1275861,39281945,8797332,138559,3.738,3706581,1941401,33.50,12.13,0.27,11.99,35.66
14:28:29.576377439,664861,16129083,1424209,716199,42600564,9678057,158554,3.884,4082021,2078709,37.51,10.33,0.20,9.56,32.43
14:28:31.908197320,118949,2494471,1200135,606364,52805766,11924120,183612,3.593,5109865,2580136,34.52,11.75,0.13,12.81,35.70
14:28:34.240523804,120744,2515459,1406722,680566,42055262,9261446,144982,3.744,3872234,2012124,52.18,8.96,0,8.89,25.27
14:28:36.575417707,126928,2621812,2271348,835452,37277069,8271658,124071,3.627,3420945,1839480,33.98,8.40,0.19,7.50,42.55
14:28:38.890070351,107910,2398234,1448202,718918,211552135,52479915,736355,3.189,23087533,10460300,11.48,3.70,0.17,4.62,58.58
14:28:41.179273407,122881,2718894,1211688,597402,35104077,7985353,119270,3.601,3312381,1777848,35.33,11.03,0,15.10,35.76
14:28:43.518696630,126902,2877171,1947474,822548,1471731693,190809989,4272693,5.029,84962250,36905790,18.05,0.33,2.63,0.19,20.69
14:28:46.721807448,264134,5237075,6692135,2970285,44584291,8695014,135062,3.741,3610322,1925312,36.13,7.69,0.39,11.31,35.60
14:28:49.056084185,114345,2474916,1475546,702890,77106604,15177024,312839,4.300,7274875,3114314,33.21,10.88,0.20,10.84,39.84
14:28:51.372257314,109520,2463038,2374324,1143317,40943664,8979681,139037,3.740,3718023,1995408,31.80,10.71,0.14,12.63,36.26
14:28:53.697203849,105492,2302363,1309752,661756,37110850,8071024,119872,3.583,3345333,1774524,32.53,6.13,0.39,15.29,40.67
14:28:56.046915208,137689,4073875,6518761,1872247,38582538,8087233,127501,3.790,3363824,1774395,28.29,13.11,1.34,13.52,35.50
14:28:58.339171472,112518,2367629,1870050,824340,45083656,9007312,143577,3.830,3748646,1979189,60.48,7.89,0.14,6.21,20.90
14:29:00.675235368,120691,2513350,2085078,738885,41623782,9079508,137400,3.621,3794470,2035644,56.86,6.21,0.11,7.69,24.43
