horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
16:45:56.038906755,0.25,2425377,63563104,1541036,759045,47130763,9084807,150975,4.005,3769369,1939204,8.79
16:45:58.391557571,0.25,108893,2255509,1388026,668500,34248283,7788649,123091,3.837,3208202,1725136,8.07
16:46:00.746577605,0.25,105457,2201939,1409426,694283,36350204,8040285,131588,3.952,3329923,1770631,5.71
16:46:03.134032849,0.25,121167,2426395,6773996,2084573,36260512,7985629,129337,3.940,3282258,1732714,4.28
16:46:05.540638864,0.25,267010,5001777,1662033,726726,36153358,7918586,123072,3.760,3273306,1758683,3.81
16:46:07.912490800,0.25,118690,2497514,1236012,585552,40438323,8922237,141078,3.838,3676002,1991104,10.33
16:46:10.307217084,0.25,105830,2200118,1419623,726474,40535507,8524689,137389,3.909,3514578,1860124,6.36
16:46:12.677228210,0.25,115493,2364639,1442407,720941,73183722,20855421,226133,2.648,8538675,4178671,4.82
16:46:15.046305731,0.25,228695,5042569,1400413,690551,70399389,13294438,293457,4.601,6378723,2788836,8.65
16:46:17.426948744,0.25,129639,2587658,2115767,1083156,40942239,9162406,151822,3.988,3806716,2058458,10.01
16:46:19.804514793,0.25,244125,4223002,2228147,913154,34272915,8614560,137663,3.911,3520264,1767374,8.55
16:46:22.181183951,0.25,119750,2468961,1422199,737304,37532904,8394774,135847,3.905,3478594,1878750,2.84
16:46:24.562917945,0.25,130421,2719139,2197966,994052,40574082,8706538,149063,4.140,3600194,1897607,6.59
16:46:26.953926183,0.25,108675,2233513,3057266,1102459,256860408,46751192,467297,2.609,17911824,8639127,6.93
16:46:29.334892147,0.25,126017,2817135,1354482,686991,38277667,8368048,133000,3.832,3470788,1820725,4.28
16:46:31.689686685,0.25,130020,2621907,1554538,739158,33552532,7428752,125068,4.045,3092229,1620177,9.48
16:46:34.082554153,0.25,109656,2235396,1319034,655644,38413497,8594721,134470,3.774,3563237,1913974,5.25
16:46:36.469402048,0.25,118241,2507590,1421981,705375,35172103,7944117,126315,3.831,3297397,1780340,4.24
16:46:38.848583041,0.25,134086,2639494,1253297,613023,42158495,9519110,155447,3.961,3924811,2113145,8.41
16:46:41.230714675,0.25,105985,2207496,1396032,706418,80956635,14446096,303341,4.463,6797241,2910744,9.58
16:46:43.626082981,0.25,337686,9212585,2234658,1127385,35086440,7621458,120087,3.823,3140817,1684575,6.38
16:46:46.024972550,0.25,311382,6385551,46286213,19420538,919299587,164018815,3985194,5.574,71490979,36612943,0.60
16:46:48.602881125,0.25,125221,2522628,1482957,739436,32074171,7314825,121352,4.000,3034144,1617743,3.31
16:46:50.989085483,0.25,167641,2985292,1278308,603087,73076914,14996983,356142,5.497,6478309,3185583,6.60
16:46:53.406109488,0.25,348674,9772879,1348444,678470,81118827,15714153,311369,4.139,7522882,3287499,8.31
16:46:55.793562232,0.25,97487,2093271,2267252,1166229,38367824,8291098,142465,4.091,3482501,1812335,11.99
16:46:58.204101855,0.25,267766,4692247,8399742,2345488,35651184,7977049,131430,3.977,3305071,1779919,9.33
16:47:00.585865726,0.25,107133,2225917,1260179,608531,50902008,12093775,188728,3.678,5131421,2704809,6.85
16:47:02.995547862,0.25,122124,2574996,1319574,644847,34835467,7646445,121673,3.849,3161187,1673519,3.13
16:47:05.394784767,0.25,138139,2909018,1357064,659932,40655173,8782320,152647,4.157,3671852,1913473,0.40
16:47:08.057335319,0.25,2914294,47013169,35027902,16203009,736657279,123490865,2860039,5.450,52478421,27828944,6.78
16:47:10.502299071,0.25,128951,2620603,1510530,713268,36050879,7933936,131608,4.003,3287583,1746872,9.69
16:47:12.917768282,0.25,106007,2302204,1275153,620969,119817552,32064053,380624,2.967,12830661,6481680,5.69
16:47:15.316529125,0.25,134653,2804976,1358179,702225,37252816,8155919,132584,3.934,3369857,1824499,9.16
16:47:17.695133908,0.25,128063,2655607,1240633,615534,99896789,20204928,358620,3.929,9127172,4060059,10.63
16:47:20.081647416,0.25,110929,2425041,2302687,1168990,41078910,8409028,143778,4.094,3511600,1804162,10.31
16:47:22.452779681,0.25,241414,4310368,1370134,663062,35118118,7732295,127345,3.964,3212359,1715200,11.88
16:47:24.837881038,0.25,117146,2397546,1281579,618866,44108012,9617696,163551,4.130,3960160,2072404,5.65
16:47:27.361901887,0.25,3104561,56933141,38086899,17404433,1217526378,198011226,4433225,5.159,85933577,41010226,0.67
16:47:29.903007787,0.25,116983,2386092,1159620,569206,41406715,9123997,148585,3.928,3783128,1995348,6.32
16:47:32.289325475,0.25,101062,2110520,1346060,658552,37160833,8263239,128002,3.770,3395154,1818386,5.08
16:47:34.714090069,0.25,118525,2469426,2380202,1002029,42354153,9352955,158066,4.061,3892365,2048952,12.22
16:47:37.099709436,0.25,101738,2263173,1362002,691950,34636424,7675394,118941,3.728,3190245,1696542,2.89
16:47:39.500972648,0.25,287502,10330394,1238241,586848,38540399,8291241,137449,3.998,3437851,1776750,11.64
16:47:41.890960138,0.25,98236,2140790,1707481,751112,65830809,13360554,280551,4.422,6344968,2800922,4.66
16:47:44.279263597,0.25,114354,2281460,3196168,1318307,71711592,16229051,262719,3.743,7019164,3311014,5.11
16:47:46.635882115,0.25,4263599,73139796,26662293,13911248,922358328,162867492,3854086,5.445,70783416,36098735,0.36
16:47:49.238496125,0.25,104628,2309536,1444358,727413,261624525,46828975,466630,2.601,17938383,8629998,4.15
16:47:51.623535173,0.25,253777,4001546,1230939,620013,37617659,8534714,136679,3.849,3550933,1903198,4.01
16:47:54.013291807,0.25,104370,2403590,1333288,644237,65751129,12729489,271462,4.429,6129255,2661784,9.78
16:47:56.387925829,0.25,114446,2455699,3085147,1355388,37675334,8143145,126301,3.765,3354378,1794659,11.18
16:47:58.751800113,0.25,316378,6562689,1252107,601487,40878537,9208204,145847,3.840,3797697,2055640,2.02
16:48:01.149607224,0.25,97706,2106882,1422057,703872,36100875,8091094,128088,3.791,3378455,1816633,10.88
16:48:03.528662195,0.25,368337,10798164,1319922,645037,36125886,7795504,119345,3.710,3216940,1721697,5.21
16:48:05.891826133,0.25,119768,2553942,1154866,565903,232230493,59072449,1188823,4.440,26775527,12823296,0.63
16:48:08.573871351,0.25,2811302,46107572,28717017,14966097,462384300,76622184,1717900,5.330,32228827,17446030,9.39
16:48:10.968508715,0.25,265713,5066927,1363186,663657,36589378,8094958,126693,3.791,3342013,1787112,8.58
16:48:13.336184089,0.25,115202,2393497,1169786,592429,41771727,9128371,145135,3.842,3777347,2046323,9.11
16:48:15.736186859,0.25,106489,2234140,1389431,675493,33399167,7720705,118757,3.737,3177460,1720642,10.23
16:48:18.138614222,0.25,112977,2293767,1160661,567953,73566726,13603558,292755,4.492,6517532,2843186,10.47
16:48:20.525289095,0.25,257365,8750549,8567984,2648118,34806981,7902603,122829,3.777,3252338,1741322,8.77
16:48:22.901577007,0.25,259498,4633766,1403170,693557,139219476,39928008,473887,2.952,16051857,7915787,8.65
16:48:25.257774474,0.25,114748,2481322,1354495,680104,39043920,8195480,129479,3.817,3391738,1849464,9.84
16:48:27.783069450,0.25,2780444,45714143,34694748,15239493,1227587628,200345580,4383195,5.101,85930949,41823764,0.29
16:48:30.330344329,0.25,113091,2378581,1178701,579678,68821937,13429417,276735,4.331,6388936,2785405,7.03
16:48:32.722128463,0.25,99308,2217719,2099492,1090325,106040153,31107865,379485,2.976,12752702,6222946,5.40
16:48:35.079813186,0.25,341779,6851586,1397945,682190,40058110,8028795,134754,3.993,3374986,1761495,5.80
16:48:37.447517748,0.25,110403,2381142,1355958,666028,35707560,8103291,124410,3.729,3336381,1793855,11.81
16:48:39.829981302,0.25,125484,2771419,1210267,594861,39618934,8899650,145636,3.965,3673126,1969892,1.97
16:48:42.221585639,0.25,104042,2271497,1348400,657698,39954798,8715107,133471,3.744,3564467,1921067,3.20
16:48:44.644796480,0.25,112506,2298874,2465514,1053626,39536732,9180304,147210,3.918,3757228,1995477,14.57
16:48:47.016104831,0.25,4126519,73210095,26312997,13151493,930518612,168054983,3921572,5.406,72536575,37515463,0.26
16:48:49.638561755,0.25,99326,2282926,1277225,629920,41110064,8836515,147027,3.967,3706359,1890060,4.13
16:48:52.031834417,0.25,124013,2651587,1425611,689027,57488382,12249692,266248,5.028,5295169,2466773,2.52
16:48:54.405610444,0.25,105322,2186988,1114792,548038,69048492,15112982,245889,3.758,6542301,3146103,9.80
16:48:56.793331285,0.25,97515,2132446,1333413,683860,42217796,9257487,155566,3.991,3898229,1966348,7.70
16:48:59.167986675,0.25,107354,2297361,1372589,657679,34731936,7681618,117254,3.693,3175107,1701848,9.31
16:49:01.531725356,0.25,124095,2653478,8283162,2291565,38210930,8325910,133417,3.851,3464880,1828798,11.20
16:49:03.929123168,0.25,103148,2192636,1401070,692505,40722841,8377466,138065,3.984,3465445,1838556,7.59
16:49:06.321269670,0.25,122829,2605702,1339306,656775,574083653,129798042,2590289,4.584,56511693,26366592,0.55
16:49:09.097491954,0.25,2990796,46873238,9699022,4914794,40307858,8701153,142505,3.918,3636838,1887973,8.65
16:49:11.502315868,0.25,253204,4581521,3508525,1194591,138738080,25579025,281500,2.815,9999923,4767675,9.68
16:49:13.866780471,0.25,117758,2423114,1181447,590643,42371463,10308789,173367,4.009,4324962,2306215,4.82
16:49:16.252146946,0.25,107138,2304951,1258023,594841,40258976,8807297,145617,4.001,3639396,1939914,5.64
16:49:18.665906558,0.25,115914,2434820,1274373,631163,35666757,8090724,126740,3.822,3316228,1795419,9.40
16:49:21.042992294,0.25,116828,2427986,1230455,605915,37163044,8287163,138321,4.004,3454239,1817064,3.12
16:49:23.434757083,0.25,343084,10232121,1376705,662303,34254371,7616150,118214,3.772,3134150,1691545,3.68
16:49:26.018668753,0.25,118656,2469115,1263858,609348,33239670,7489164,119056,3.815,3120354,1657936,0.40
