horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
22:38:49.783511972,1623345,49799478,3608849,1380825,30833485,6964501,100469,3.448,2914027,1533220,33.93,13.33,0.44,15.23,31.71
22:38:52.114694104,143394,3061952,1110513,536819,32228743,6811884,97247,3.397,2862552,1504261,12.15,5.01,,7.29,39.87
22:38:54.394910591,226822,5497392,7505057,3453082,1219715030,281094408,4469608,3.538,126338370,54350624,19.06,4.20,,3.58,36.80
22:38:56.826107209,167716,3249983,3396373,1268812,50981861,11719040,234257,4.394,5330783,2369761,39.45,13.35,0.11,12.96,30.14
22:38:59.149699450,456440,11880645,1473238,744367,42503964,9363467,156818,3.951,3968686,2017364,52.77,5.06,0.09,6.48,30.38
22:39:01.473993969,177079,4034533,1318467,649203,46894041,10706985,168421,3.667,4592488,2328737,41.36,10.26,0.13,9.91,32.78
22:39:03.792507779,108745,2436882,1514253,768819,92939066,18246037,299252,3.483,8592893,3789569,41.23,8.71,0.32,8.94,34.47
22:39:06.264424137,296018,6294192,1339730,686074,38203668,8832532,147004,3.928,3742279,1915127,37.62,11.74,0.18,9.08,35.32
22:39:08.561992629,114656,2390164,9145102,2491736,175745437,31075378,345354,2.793,12363737,5737152,31.14,7.83,0.19,16.28,40.05
22:39:10.884955404,106213,2378478,1488157,760277,36648141,8280702,132710,3.829,3466334,1793934,33.39,10.19,1.20,14.30,33.55
22:39:13.266324696,122465,2520055,3978495,1066852,37373957,8311505,131905,3.756,3511743,1803234,33.14,10.10,0.10,6.76,43.76
22:39:15.883807678,161923,3622878,1410019,718820,112223032,22524063,390445,3.621,10783395,4710323,34.96,7.94,0.10,8.65,38.82
22:39:18.208517761,101528,2227787,3736995,1506766,36887983,8857454,124280,3.308,3757407,1960034,8.99,2.64,,2.49,62.07
22:39:20.546972529,253848,4890641,1384275,656610,35138897,7881949,118126,3.618,3265221,1732603,32.65,15.59,,15.41,30.30
22:39:22.880029672,98191,2294909,1309490,612451,38645734,8490658,129473,3.680,3518673,1858987,29.57,4.08,0.37,14.33,45.80
22:39:25.194682793,103913,2391741,2212436,1010869,42408115,9261941,140466,3.672,3825847,2031177,72.67,2.28,0.11,1.94,19.82
22:39:27.520261284,119407,2502046,1141195,562413,34092955,7619093,118744,3.738,3176811,1650735,36.46,13.39,0.35,9.60,34.33
22:39:29.847947416,194800,6349960,1472700,621923,71698463,14992031,300412,4.205,7144238,3148438,34.31,12.86,0.14,10.51,35.67
22:39:32.178188552,117366,2824382,1977185,919610,53822520,13374301,168791,2.875,5871379,2912903,35.44,4.28,0.46,10.15,41.12
22:39:34.486678618,99656,2236354,8329647,2276652,1982800646,315063999,7036105,4.872,144425965,59606770,44.15,4.57,1.51,3.13,32.60
22:39:36.913404433,116197,2634562,1272973,603095,42350019,9533069,150679,3.805,3960250,2108350,32.21,11.94,0.13,15.88,35.99
22:39:39.308127428,99540,2267933,1829695,737847,37024175,8423449,129685,3.720,3486212,1876631,50.96,6.79,0.37,7.28,29.80
22:39:41.645157239,147987,3358624,1209172,560147,38601924,7968845,120973,3.625,3336932,1748927,39.58,6.30,0.22,12.63,32.23
22:39:44.001301877,93563,2144974,1243814,597425,75395930,13778326,286083,4.298,6655703,2867506,29.88,5.18,0.40,17.81,34.88
22:39:46.338382101,405752,11632079,2545650,1196263,41594510,8684796,135638,3.750,3617366,1935009,42.17,8.41,0.34,7.28,35.12
22:39:48.670247711,103266,2298020,1354099,644858,40293273,8045963,123438,3.700,3335941,1766171,11.09,4.85,0.30,5.00,55.57
22:39:51.010785495,95325,2254260,1340746,614145,44009300,8840177,138488,3.789,3655327,1921426,21.71,1.90,0.09,2.57,54.48
22:39:53.928958074,112705,2544793,1153935,532312,38872057,8107461,132112,3.880,3404888,1744007,18.57,0.42,9.87,0.37,25.16
22:39:56.397135403,398068,11319573,1213058,592079,41649048,8405133,132508,3.792,3494137,1834914,36.64,5.29,0.70,10.71,39.92
22:39:58.734867249,100206,2296743,1273924,613559,33851642,7667284,112065,3.555,3152358,1717296,24.33,15.41,0.25,15.81,37.45
22:40:01.114561556,100381,2225471,1268698,617685,34930709,7886765,118275,3.625,3263102,1765179,29.82,12.70,0.38,14.40,34.67
22:40:03.460109162,127616,3235563,1262965,627904,35887125,7961069,122845,3.716,3305476,1730170,31.18,9.52,0.60,13.83,38.08
22:40:05.812714187,510348,19328755,1311803,650393,156898239,43415131,507940,2.798,18154656,8600356,51.87,6.08,0.70,9.71,26.80
22:40:08.130017252,107324,2420142,1291818,614335,34729140,7801431,117868,3.673,3209162,1721739,27.32,10.43,0.48,12.30,40.61
22:40:10.480063641,104750,2356695,1263177,594053,40152462,9736028,145349,3.703,3924683,1949934,34.94,9.16,0.47,12.44,40.22
22:40:12.829423619,106923,2341152,1246020,577503,38979681,9044227,137404,3.648,3766744,1841786,36.28,3.22,0.36,12.39,38.90
22:40:15.176633924,3539117,61647166,12064962,5187039,94397908,19640832,316591,3.782,8370936,4055158,58.19,5.01,0.06,4.50,26.13
22:40:17.589783787,107571,2502478,1249543,601941,40569894,8390670,126936,3.662,3466742,1857863,28.26,12.99,0.64,16.12,38.56
22:40:19.924778006,110215,2483400,1708908,730843,36455377,8710373,132620,3.689,3595142,1959035,41.47,6.99,0.14,13.35,32.48
22:40:22.251313151,96631,2464842,1313470,633775,39871347,9623500,140260,3.531,3971688,2010871,33.12,13.65,0.17,12.90,35.02
22:40:24.604440336,105846,2377877,1289395,612352,35041194,8098441,121325,3.650,3323876,1793701,35.54,5.22,0.18,10.01,40.31
22:40:26.986708630,113657,2843066,1513036,676416,36477527,8518062,125741,3.600,3492927,1903789,31.43,12.93,0.51,10.78,38.76
22:40:29.397098254,106930,2536544,1267421,581618,41680004,9047844,142936,3.771,3790211,1991581,46.43,7.96,0.11,12.99,28.02
22:40:31.772457141,120362,3058716,1344552,653578,38916804,9014074,128610,3.543,3630236,1854738,54.71,7.56,,8.05,23.90
22:40:34.130431530,120523,2804578,1295321,619386,34306600,8223135,124086,3.652,3397527,1830763,42.81,0.42,3.87,0.35,19.66
22:40:36.663859507,310550,6284295,1423728,734003,65322038,13497853,267993,4.124,6498678,2809082,43.53,8.25,0.37,9.88,30.38
22:40:39.016418129,107938,2329580,2103591,1024752,42204119,9930792,144829,3.469,4174578,2115145,35.33,10.17,,13.58,34.63
22:40:41.389925492,235567,4421243,8291907,2238534,193822608,33936180,356806,2.716,13137671,6323784,28.11,6.83,0.50,11.68,45.00
22:40:43.745823162,92018,2159924,1215625,577164,39551173,8429471,130198,3.685,3532863,1873387,34.18,10.40,0.44,10.41,38.66
22:40:46.063097731,107116,2443054,6574531,1972805,36877611,8209883,124991,3.690,3387329,1782036,59.41,2.11,0.39,9.25,24.18
22:40:48.413007284,106895,2421006,1122009,529888,44746644,9420709,148435,3.761,3946921,2104626,39.99,8.01,0.93,12.88,30.93
22:40:50.755228388,93166,2103589,1297031,592310,71387686,13682989,275433,4.190,6574347,2846113,22.52,13.71,0.27,13.50,39.45
22:40:53.110001965,114585,2762930,3480148,1329412,35380848,8138802,117937,3.538,3333185,1789317,26.76,12.30,0.56,16.48,35.27
22:40:55.514956299,3151032,53258525,2198219,1037385,54849406,12538640,192173,3.717,5170366,2662782,26.91,11.11,0.59,11.12,41.12
22:40:57.882702592,94184,2210252,1249553,615741,40480941,8191538,127491,3.801,3354304,1776572,28.44,6.14,0.53,12.51,39.77
22:41:00.224623716,109644,2486899,1335292,648205,31117862,7095308,101962,3.481,2928788,1593708,50.42,6.86,0.32,7.84,28.61
22:41:02.586172781,345854,12851548,1380361,617176,78710890,16283005,195958,3.058,6407157,3289086,36.39,4.51,0.58,10.45,43.57
22:41:04.917963604,87902,2164015,1223265,599223,110986908,24148336,414637,3.632,11414833,4881751,48.06,5.09,0.24,7.64,31.80
22:41:07.435598715,104354,2579947,1288226,616506,53392428,11764160,164829,3.221,5117990,2561916,25.43,2.91,0.41,19.99,45.03
22:41:09.782898116,92087,2223881,1407113,650842,39061187,8074409,125234,3.770,3321417,1777771,27.17,7.33,0.65,12.23,46.78
22:41:12.126281907,90325,2157676,1235985,601281,35033200,8049280,112618,3.434,3279097,1785538,28.39,13.64,0.24,12.85,37.75
22:41:14.500654672,108934,2434387,1271257,618300,441415004,80862626,1752229,4.757,36831077,17104575,17.72,4.68,0.44,3.67,50.41
22:41:17.112291042,111273,2479610,1252985,633800,193313942,36479585,381690,2.677,14255974,6961709,25.74,13.91,0.65,14.75,35.53
22:41:19.487213639,107665,2411417,1332721,588883,35995774,7875315,116691,3.594,3247000,1749354,27.88,12.59,0.68,14.58,37.21
22:41:21.850325387,106242,2431958,1166921,548964,39022209,8639203,128861,3.621,3558895,1911791,32.97,11.73,0.63,13.35,35.71
22:41:24.242517659,91469,2198273,1250803,628408,36618681,8779679,118228,3.238,3651379,1961998,51.38,2.05,0.35,7.99,32.85
22:41:26.621006184,109406,2454192,1119176,536010,34488324,7786624,121788,3.788,3214790,1686717,28.09,11.24,0.99,11.24,43.54
22:41:28.959302572,100795,2383125,1182483,547279,48075570,10509936,185525,4.041,4591592,2250616,30.68,4.67,0.22,17.56,40.60
22:41:31.284810057,100842,2283304,1304944,649217,34382696,7583615,107671,3.453,3118373,1699722,30.69,11.95,1.21,16.43,31.32
22:41:33.648831023,110910,2559562,1330513,588989,47337607,10230766,142684,3.438,4149717,2185966,31.17,12.90,0.49,12.01,37.36
22:41:40.159442031,188857,3846230,1069460,513210,43031120,9484471,140265,3.541,3961159,2078755,33.20,10.81,0.71,14.57,33.17
22:41:42.493160817,119888,3037413,1156288,575046,37887303,8918845,133646,3.666,3645551,1777722,55.30,6.60,0.39,8.16,24.77
22:41:44.887433572,115544,2459507,1297008,612196,61987537,14264774,216039,3.542,6099441,2966301,29.38,9.79,1.79,14.30,36.76
