horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
18:26:48.246599248,0.25,1566138,49547744,1002802,463306,37814044,10104957,116321,2.686,4329912,2230146,7.75
18:26:50.519938641,0.25,80270,2019434,947850,415330,28203418,6405502,81915,3.164,2588713,1436398,5.19
18:26:52.815609443,0.25,68671,1739166,1015144,485114,1314267721,277482011,5208745,4.225,123293302,52922305,1.72
18:26:55.221259986,0.25,205168,3714814,3665692,1499862,42277963,9538867,173873,4.155,4184681,1971581,5.69
18:26:57.651403483,0.25,305227,6641975,1476257,704847,39107680,8474453,126664,3.616,3503203,1831260,9.15
18:26:59.928349583,0.25,121907,2906851,1614942,701213,41095022,9090730,146539,3.827,3829023,1947932,5.80
18:27:02.217390278,0.25,101630,2288162,3302123,1321074,36284713,8165941,123961,3.624,3420361,1836808,3.14
18:27:04.524108612,0.25,117279,2522939,1193710,555015,40806436,9229568,145393,3.770,3856445,1999608,10.23
18:27:06.811806786,0.25,108098,2297039,4091851,1369485,107829696,20666130,241422,2.882,8378044,4026287,10.91
18:27:09.105619088,0.25,112233,2437766,1264698,611018,71869523,14692207,297281,4.243,7007148,3073437,12.55
18:27:11.391822443,0.25,107274,2629049,2326835,1154658,35707838,7994604,121313,3.666,3308729,1752978,13.65
18:27:13.719712063,0.25,5196495,91970055,10253993,4435843,69485450,14305538,227103,3.802,5972542,2954242,10.51
18:27:16.025062964,0.25,105284,2341791,1196737,566424,40317014,8210202,132117,3.827,3452500,1748460,6.86
18:27:18.303647397,0.25,111509,2695372,1165111,575067,40533551,8598086,138639,3.838,3611805,1897176,4.31
18:27:20.769060266,0.25,91845,2055289,1352793,659121,34884648,8060426,116690,3.544,3292957,1773032,4.61
18:27:23.055529993,0.25,102329,2294751,1182202,548491,42130623,8772559,130686,3.588,3642214,1955749,14.12
18:27:25.334386903,0.25,94090,2217585,1430464,688557,69771486,15602658,304508,4.027,7560913,3289253,12.71
18:27:27.648431420,0.25,228584,7454284,8659320,2497548,39391290,9162185,131848,3.532,3732701,2025676,12.83
18:27:29.941051390,0.25,229416,4297887,1371987,648332,35712657,7912934,115716,3.537,3271285,1740017,1.71
