horaejecucion,e_core,e_ram,cpu,mem_used
21:20:27.799464090,0.10,0.30,1,2597468
21:20:29.146782302,0.05,0.30,2,2595412
21:20:30.488565396,0.07,0.30,1,2595428
21:20:31.837785401,0.04,0.30,1,2595216
21:20:33.181435874,0.07,0.30,0,2594480
21:20:34.528277164,0.08,0.30,0,2595116
21:20:35.883190308,0.04,0.30,1,2594836
21:20:37.223756326,0.05,0.29,0,2594512
21:20:38.572522098,0.09,0.30,0,2594736
21:20:39.920515369,0.05,0.30,2,2592364
21:20:41.260034264,0.05,0.29,6,2591928
21:20:42.594973480,0.10,0.30,1,2591176
21:20:43.947371692,0.05,0.30,0,2590680
21:20:45.284320939,0.05,0.29,13,2577652
21:20:46.622684211,0.57,0.33,3,2575564
21:20:47.971446014,0.16,0.34,4,2574724
21:20:49.317647869,0.20,0.34,3,2573764
21:20:50.668483759,0.22,0.30,0,2574024
21:20:52.023280433,0.10,0.29,1,2573560
21:20:53.362265947,0.07,0.29,1,2573948
21:20:54.712130087,0.07,0.29,2,2573492
21:20:56.058808613,0.11,0.29,1,2573500
21:20:57.403836218,0.24,0.30,2,2572564
21:20:58.747702738,0.09,0.29,0,2571728
21:21:00.092355765,0.13,0.29,1,2571332
21:21:01.441178141,0.08,0.29,0,2570976
21:21:02.798601196,0.11,0.29,0,2572396
21:21:04.144843960,0.12,0.29,0,2572832
21:21:05.498436312,0.15,0.29,2,2571936
21:21:06.830828248,0.26,0.34,3,2571736
21:21:08.170896248,0.17,0.34,3,2571800
21:21:09.510696500,2.10,0.36,5,2568076
21:21:10.862742959,0.12,0.29,0,2567952
21:21:12.204370780,0.13,0.29,0,2567948
21:21:13.559262862,0.07,0.29,0,2567984
21:21:14.900545198,0.13,0.29,0,2568348
21:21:16.247140154,0.10,0.29,1,2565456
21:21:17.603823039,0.12,0.29,0,2565348
21:21:18.955251752,0.08,0.29,1,2564076
21:21:20.310707190,0.12,0.29,0,2564224
21:21:21.654087439,0.07,0.29,0,2563860
21:21:23.006794005,0.08,0.29,0,2564784
21:21:24.357111373,0.13,0.29,0,2563564
21:21:25.704969346,0.58,0.31,9,2537188
21:21:27.051166321,0.73,0.31,4,2505940
21:21:28.370992747,0.91,0.32,5,2503860
21:21:29.702484208,1.55,0.32,2,2503308
21:21:31.028341402,1.15,0.31,1,2502592
21:21:32.352109123,0.17,0.30,0,2502776
21:21:33.687351137,0.07,0.30,0,2502932
21:21:35.038497504,0.07,0.29,0,2502948
21:21:36.392030151,0.10,0.29,1,2502552
21:21:37.725357939,0.13,0.30,0,2502616
21:21:39.082870561,0.08,0.29,3,2500592
21:21:40.427539343,0.17,0.29,0,2499708
21:21:41.767953342,0.12,0.30,0,2499376
21:21:43.116450220,0.10,0.29,1,2500048
21:21:44.469757426,0.10,0.29,0,2499716
21:21:45.821855195,0.34,0.30,2,2499704
21:21:47.152645377,0.97,0.32,6,2480408
21:21:48.486516584,0.21,0.33,6,2480340
21:21:49.823434939,0.14,0.32,2,2480312
21:21:51.176055424,0.16,0.32,0,2480660
21:21:52.530435538,0.15,0.30,2,2479924
21:21:53.874281317,0.08,0.29,0,2479124
21:21:55.218362970,0.11,0.29,1,2478708
21:21:56.566121729,0.13,0.29,0,2485644
21:21:57.915318252,0.10,0.29,0,2486232
21:21:59.263613088,0.11,0.29,0,2484504
21:22:00.607405853,0.21,0.29,0,2484660
21:22:01.942127735,0.09,0.29,1,2484832
21:22:03.289994284,0.09,0.29,0,2484360
21:22:04.638090714,0.13,0.30,0,2484468
21:22:05.984992542,0.31,0.30,6,2482772
21:22:07.317948317,0.07,0.29,2,2481816
21:22:08.674739581,0.28,0.33,1,2479724
21:22:10.019289848,0.16,0.34,2,2479056
21:22:11.359813300,0.13,0.32,2,2477456
21:22:12.714521028,0.20,0.30,0,2478076
21:22:14.053476148,2.16,0.33,0,2477260
21:22:15.395552392,0.09,0.30,0,2476800
21:22:16.744112277,0.11,0.29,0,2477176
21:22:18.084056122,0.11,0.29,0,2477228
21:22:19.430289128,0.11,0.30,0,2475952
21:22:20.779882904,0.18,0.30,0,2476152
21:22:22.135439656,0.08,0.29,0,2476076
21:22:23.485788397,0.09,0.29,0,2475968
21:22:24.836379288,0.12,0.30,0,2475920
21:22:26.190488485,0.83,0.30,5,2467496
21:22:27.514634553,0.47,0.30,2,2462956
21:22:28.837881255,0.65,0.33,2,2456352
21:22:30.170975861,0.54,0.31,0,2452496
21:22:31.499142748,0.45,0.32,2,2447848
21:22:32.818173440,1.05,0.32,0,2447084
21:22:34.156707250,0.09,0.29,1,2446188
21:22:35.513843362,0.08,0.29,0,2446964
21:22:36.855109592,0.10,0.29,0,2447064
21:22:38.200214382,0.10,0.29,1,2446368
21:22:39.542274721,0.12,0.29,1,2445236
21:22:40.887070457,0.26,0.30,0,2445196
21:22:42.226247516,0.07,0.29,1,2444972
21:22:43.572439039,0.09,0.29,1,2445100
21:22:44.925803831,0.16,0.30,0,2444956
21:22:46.278397654,2.12,0.35,11,2416096
21:22:47.619218962,0.09,0.30,0,2432932
21:22:48.962149576,0.31,0.33,5,2430816
21:22:50.298422571,0.18,0.32,3,2430012
21:22:51.639362852,0.15,0.34,3,2428184
21:22:52.995859112,0.14,0.30,0,2428812
21:22:54.343971053,0.06,0.29,0,2427832
21:22:55.695437240,0.14,0.29,0,2427556
21:22:57.044137620,0.66,0.29,0,2428140
21:22:58.391230129,0.10,0.29,0,2427544
21:22:59.741700323,0.31,0.30,0,2425892
21:23:01.092260630,0.09,0.29,0,2425876
