horaejecucion,e_core,e_ram,cpu,mem_used
21:45:17.826968247,0.06,0.30,1,2572472
21:45:19.179496202,1.45,0.34,0,2565712
21:45:20.512227778,0.05,0.29,1,2565416
21:45:21.867325129,0.04,0.29,1,2565624
21:45:23.213443829,0.04,0.30,1,2565320
21:45:24.562245730,0.04,0.29,0,2565072
21:45:25.916291206,0.04,0.29,0,2570480
21:45:27.270469347,0.06,0.30,0,2570332
21:45:28.611756083,0.05,0.29,1,2569628
21:45:29.965793096,0.05,0.29,0,2569332
21:45:31.311267464,0.07,0.30,0,2568804
21:45:32.665093130,0.04,0.29,0,2568940
21:45:34.015071967,0.04,0.29,1,2569248
21:45:35.372234155,0.05,0.29,12,2556800
21:45:36.699682701,0.92,0.32,4,2555108
21:45:38.048424087,0.33,0.33,2,2554540
21:45:39.394724167,0.18,0.34,3,2553580
21:45:40.741260899,0.15,0.34,3,2552948
21:45:42.099769572,0.18,0.33,3,2552736
21:45:43.443161230,0.10,0.30,0,2552692
21:45:44.784707181,0.17,0.29,1,2552576
21:45:46.125699987,0.22,0.30,1,2552304
21:45:47.476004817,0.16,0.29,0,2552220
21:45:48.823395048,0.11,0.29,2,2551788
21:45:50.171502070,0.17,0.30,0,2552012
21:45:51.515631156,0.11,0.29,0,2551052
21:45:52.866813951,0.07,0.29,0,2551468
21:45:54.217501672,0.11,0.30,0,2551492
21:45:55.566115866,0.18,0.29,3,2534608
21:45:56.906842691,0.41,0.30,5,2533648
21:45:58.236922213,1.08,0.34,1,2531032
21:45:59.574658019,0.24,0.34,2,2530788
21:46:00.923320423,0.17,0.33,2,2530012
21:46:02.267501722,0.22,0.32,2,2530032
21:46:03.627928717,0.16,0.32,0,2531804
21:46:04.973780349,0.08,0.30,0,2531056
21:46:06.326341351,0.13,0.29,0,2531648
21:46:07.680212768,0.19,0.29,1,2532048
21:46:09.026017176,0.13,0.29,0,2531624
21:46:10.371657966,0.10,0.30,0,2531816
21:46:11.722529490,0.11,0.29,1,2531632
21:46:13.066066516,0.12,0.29,1,2531440
21:46:14.418340059,0.06,0.30,0,2531576
21:46:15.765887001,1.16,0.33,5,2501384
21:46:17.099937198,1.82,0.32,5,2486308
21:46:18.429198905,0.90,0.33,3,2479680
21:46:19.754513603,4.05,0.44,1,2461868
21:46:21.070427639,5.46,0.44,11,2455568
21:46:22.390018169,0.97,0.32,6,2447204
21:46:23.721560394,0.73,0.30,2,2442120
21:46:25.047595715,0.28,0.30,1,2440400
21:46:26.370679662,0.24,0.31,0,2455996
21:46:27.709533995,0.13,0.30,0,2453248
21:46:29.048030569,0.08,0.29,0,2451832
21:46:30.393578713,0.16,0.29,0,2451568
21:46:31.747622922,0.09,0.29,1,2451180
21:46:33.101896510,0.13,0.29,0,2451436
21:46:34.460114024,0.22,0.30,0,2451368
21:46:35.817457038,0.46,0.30,24,2427660
21:46:37.137258962,0.35,0.31,2,2434888
21:46:38.488035931,0.35,0.33,2,2432256
21:46:39.839792223,0.15,0.33,1,2430672
21:46:41.177943819,0.17,0.32,1,2429256
21:46:42.529794163,0.30,0.34,2,2428056
21:46:43.876854773,0.16,0.32,3,2425424
21:46:45.225767494,0.09,0.31,0,2425628
21:46:46.573807444,0.26,0.29,0,2425028
21:46:47.927421477,0.08,0.29,0,2424752
21:46:49.279339511,2.21,0.34,0,2417560
21:46:50.622621032,0.16,0.29,0,2417380
21:46:51.972656276,0.09,0.29,1,2417148
21:46:53.318305387,0.07,0.29,0,2417552
21:46:54.668768786,0.26,0.29,0,2416880
21:46:56.031237234,0.36,0.30,4,2414144
21:46:57.361339287,0.39,0.31,0,2409924
21:46:58.709381261,0.25,0.31,3,2405944
21:47:00.053805901,0.66,0.34,1,2403028
21:47:01.406569375,0.16,0.34,2,2404408
21:47:02.755480420,0.18,0.34,4,2403780
21:47:04.103489321,0.23,0.31,2,2401404
21:47:05.457438906,0.13,0.30,0,2400464
21:47:06.804532042,0.10,0.30,0,2400192
21:47:08.152149322,0.13,0.29,0,2399704
21:47:09.501663562,0.17,0.29,0,2399696
21:47:10.853343808,0.09,0.29,0,2400040
21:47:12.204036071,0.08,0.29,0,2400180
21:47:13.555780039,0.08,0.29,0,2399560
21:47:14.908975025,0.08,0.29,0,2399692
21:47:16.256369906,0.81,0.30,4,2391924
21:47:17.581481459,1.03,0.30,2,2383032
21:47:18.900319775,0.64,0.31,3,2374112
21:47:20.225368394,0.62,0.32,3,2367140
21:47:21.557049567,0.47,0.31,0,2362008
21:47:22.880448750,0.49,0.32,1,2356628
21:47:24.199096222,0.71,0.31,0,2351668
21:47:25.538441663,0.27,0.31,1,2349196
21:47:26.865888593,0.17,0.29,2,2348880
21:47:28.207777343,0.16,0.29,1,2348400
21:47:29.562396625,0.06,0.29,1,2346664
21:47:30.910692137,0.10,0.29,0,2346752
21:47:32.263966547,0.06,0.29,0,2346272
21:47:33.618335070,0.10,0.29,0,2345980
21:47:34.966306277,0.08,0.29,0,2346276
21:47:36.311686396,0.30,0.30,2,2342880
21:47:37.653126831,0.50,0.31,0,2340004
21:47:39.006463854,0.21,0.32,2,2337328
21:47:40.346110722,0.14,0.31,2,2335592
21:47:41.695691545,0.16,0.32,2,2334052
21:47:43.040337158,0.15,0.33,3,2332804
21:47:44.399433453,0.15,0.33,1,2332632
21:47:45.747583740,0.10,0.30,0,2332040
21:47:47.104284423,0.11,0.29,2,2331924
21:47:48.458400484,0.10,0.30,0,2329652
21:47:49.802207710,0.07,0.29,0,2328420
21:47:51.158389475,0.12,0.29,0,2328072
21:47:52.506625311,0.14,0.29,0,2328196
21:47:53.857803189,0.11,0.29,1,2327800
21:47:55.211999308,0.09,0.29,0,2328220
21:47:56.555044469,0.43,0.30,2,2324200
21:47:57.908146798,0.26,0.31,0,2321104
21:47:59.265654606,0.18,0.35,1,2316960
21:48:00.608166431,0.23,0.31,2,2315776
21:48:01.957151288,0.18,0.32,2,2311936
21:48:03.309008797,0.20,0.34,4,2311112
21:48:04.662674627,0.17,0.34,1,2310132
21:48:06.014956623,0.11,0.31,0,2309876
21:48:07.357253179,0.27,0.30,0,2309728
21:48:08.710608084,0.07,0.30,4,2307844
21:48:10.063668056,0.06,0.29,0,2307552
21:48:11.415393133,0.10,0.29,0,2306940
21:48:12.770920828,0.07,0.30,1,2306596
21:48:14.126128355,0.08,0.29,0,2306124
21:48:15.480085580,0.06,0.29,0,2306116
21:48:16.825647977,0.89,0.31,2,2297576
21:48:18.154315676,0.72,0.30,2,2288212
21:48:19.483231274,0.90,0.31,1,2276780
21:48:20.823481141,0.65,0.31,1,2270080
21:48:22.150819010,0.99,0.32,2,2260688
21:48:23.476045573,1.45,0.32,3,2254860
21:48:24.797500087,0.48,0.33,0,2252024
21:48:26.130194658,0.36,0.30,1,2253200
21:48:27.447339766,0.19,0.30,0,2252276
21:48:28.787736126,0.16,0.30,1,2249500
21:48:30.127904526,0.10,0.29,1,2249120
21:48:31.483595914,0.14,0.29,0,2248688
21:48:32.835281336,0.09,0.29,0,2248828
21:48:34.183474061,0.15,0.29,0,2248208
21:48:35.515541344,0.10,0.29,1,2247504
21:48:36.860579926,0.38,0.30,2,2243112
21:48:38.205399851,0.21,0.30,3,2240876
21:48:39.559215893,0.20,0.31,1,2237388
21:48:40.913603120,0.54,0.33,2,2236072
21:48:42.271567083,0.14,0.34,2,2234016
21:48:43.616837334,0.18,0.33,2,2232788
21:48:44.962864767,0.19,0.32,0,2232992
21:48:46.306212581,0.11,0.30,0,2233468
21:48:47.651162985,0.11,0.30,0,2233328
21:48:49.005833753,0.16,0.29,0,2228940
21:48:50.341623850,0.10,0.29,1,2228308
21:48:51.687070787,0.11,0.29,0,2228348
21:48:53.038700822,0.08,0.29,0,2229356
21:48:54.386208246,0.04,0.29,0,2229712
21:48:55.737018966,0.20,0.29,0,2228912
21:48:57.088183522,0.33,0.30,7,2215528
21:48:58.424096225,0.13,0.30,2,2215076
21:48:59.772426821,0.24,0.32,1,2213600
21:49:01.123792044,0.21,0.32,3,2212748
21:49:02.475389508,0.16,0.33,3,2212680
21:49:03.821461456,0.17,0.33,1,2213696
21:49:05.172201039,0.15,0.32,0,2213128
21:49:06.536032765,0.10,0.30,0,2212688
21:49:07.888885949,0.08,0.29,0,2212500
21:49:09.243647466,1.51,0.31,0,2211244
21:49:10.586343753,0.10,0.29,0,2210644
21:49:11.921980281,0.08,0.29,0,2209652
21:49:13.278743982,0.10,0.29,0,2209824
21:49:14.628060674,0.08,0.29,0,2210688
21:49:15.985843433,0.14,0.29,0,2210788
21:49:17.324650241,0.88,0.30,7,2203676
21:49:18.643427463,0.93,0.31,2,2202444
21:49:19.971285795,0.36,0.32,1,2200248
21:49:21.302725822,0.52,0.30,2,2199912
21:49:22.629367129,0.55,0.31,1,2199452
21:49:23.949760698,0.36,0.32,1,2200968
21:49:25.268945306,0.46,0.30,1,2201824
21:49:26.600188929,0.27,0.30,1,2201244
21:49:27.934979760,0.22,0.30,0,2200484
21:49:29.261129085,0.31,0.30,0,2198244
21:49:30.591762510,0.06,0.29,0,2197788
21:49:31.935877172,0.09,0.29,0,2204192
21:49:33.287006743,0.11,0.29,0,2204844
21:49:34.637894506,0.08,0.29,1,2203888
21:49:35.987279257,0.09,0.29,0,2203532
21:49:37.326285410,0.33,0.30,2,2203632
21:49:38.669687079,0.14,0.29,3,2202272
21:49:40.018143217,0.20,0.33,1,2201816
21:49:41.367098277,0.14,0.33,2,2201848
21:49:42.712994283,0.17,0.34,2,2202272
21:49:44.065606349,0.16,0.32,0,2201416
21:49:45.406528126,0.11,0.31,0,2201472
21:49:46.750002415,0.13,0.30,1,2201496
21:49:48.099663965,0.08,0.29,0,2201084
21:49:49.450854469,0.11,0.29,0,2200056
21:49:50.791352392,0.08,0.30,0,2199460
21:49:52.142620977,0.09,0.29,0,2199560
21:49:53.492969628,0.10,0.29,0,2199760
21:49:54.843632838,0.07,0.30,0,2199000
21:49:56.192574935,0.11,0.29,0,2197972
21:49:57.528084961,0.30,0.31,1,2196336
21:49:58.866410976,0.09,0.30,4,2195828
21:50:00.215268899,0.17,0.31,3,2194768
21:50:01.559461084,0.17,0.31,0,2195112
21:50:02.917110914,0.21,0.34,1,2196604
21:50:04.261992192,0.15,0.33,2,2195972
21:50:05.614074352,0.36,0.32,0,2197180
21:50:06.954128791,0.08,0.30,1,2196404
21:50:08.311855352,0.10,0.29,0,2196568
