horaejecucion,e_core,e_ram,cpu,mem_used
19:49:59.480849763,0.06,0.29,1,2630412
19:50:00.824267637,0.06,0.30,0,2628816
19:50:02.167643644,0.04,0.30,0,2629132
19:50:03.516581707,0.04,0.30,0,2627392
19:50:04.865488080,0.08,0.30,1,2627480
19:50:06.217238930,0.05,0.29,0,2627276
19:50:07.569612767,0.04,0.29,1,2627160
19:50:08.917981469,0.05,0.29,0,2627308
19:50:10.263607767,0.05,0.30,0,2627136
19:50:11.611419997,0.05,0.30,2,2626368
19:50:12.958705941,0.04,0.29,0,2626268
19:50:14.305620692,0.04,0.29,0,2626372
19:50:15.657997264,0.04,0.29,1,2626428
19:50:17.008175436,0.05,0.29,12,2615296
19:50:18.342732643,0.72,0.32,5,2613536
19:50:19.681600502,0.76,0.33,2,2613316
19:50:21.028627179,0.23,0.34,3,2611744
19:50:22.380502375,0.13,0.33,2,2611608
19:50:23.732610050,0.15,0.34,3,2612056
19:50:25.084928059,0.18,0.34,1,2611548
19:50:26.436623214,0.12,0.30,0,2611772
19:50:27.789142543,0.28,0.30,0,2612008
19:50:29.143732923,0.28,0.31,0,2611068
19:50:30.491171754,0.12,0.29,1,2611416
19:50:31.821899631,0.08,0.29,0,2611068
19:50:33.174575392,0.08,0.30,0,2610624
19:50:34.523599338,0.09,0.29,0,2611320
19:50:35.876904965,0.10,0.29,1,2610944
19:50:37.218601244,0.26,0.29,5,2610512
19:50:38.557857083,0.55,0.31,5,2609604
19:50:39.893331057,0.16,0.33,1,2610248
19:50:41.241337969,0.46,0.33,1,2609440
19:50:42.584621164,0.16,0.29,1,2609884
19:50:43.925998521,0.14,0.31,2,2609260
19:50:45.282439263,0.20,0.33,2,2609176
19:50:46.631524149,0.16,0.33,1,2609740
19:50:47.978145872,0.08,0.30,0,2609592
19:50:49.329904765,0.13,0.29,0,2609368
19:50:50.679820215,0.09,0.31,0,2609724
19:50:52.024800618,0.17,0.29,1,2609536
19:50:53.379716185,0.09,0.29,0,2609148
19:50:54.730241460,0.14,0.29,1,2608784
19:50:56.079685737,0.11,0.30,0,2608816
19:50:57.432413710,0.89,0.32,4,2578704
19:50:58.766703845,2.16,0.32,4,2558644
19:51:00.096963335,1.36,0.34,2,2548980
19:51:01.423682585,1.34,0.33,1,2510184
19:51:02.753919653,2.13,0.33,30,2499856
19:51:04.076776479,3.27,0.36,2,2498864
19:51:05.404454525,0.65,0.31,3,2499128
19:51:06.732131917,0.56,0.33,0,2499684
19:51:08.057250972,0.41,0.31,0,2503548
19:51:09.383386434,0.15,0.29,0,2500468
19:51:10.719688691,0.31,0.29,2,2499244
19:51:12.062858022,0.12,0.29,0,2499380
19:51:13.405211662,0.10,0.29,0,2499028
19:51:14.754489618,0.10,0.29,0,2498544
19:51:16.102508503,0.12,0.30,0,2498604
19:51:17.457725333,0.25,0.29,14,2479656
19:51:18.788991181,0.36,0.30,3,2499356
19:51:20.127824776,0.18,0.31,1,2499104
19:51:21.475164272,0.20,0.32,2,2498432
19:51:22.821908612,0.21,0.34,2,2498656
19:51:24.167648898,0.27,0.34,0,2497596
19:51:25.518561627,0.16,0.33,2,2495220
19:51:26.860569452,0.18,0.33,4,2494828
19:51:28.216115290,0.12,0.32,0,2495180
19:51:29.562919864,0.12,0.30,0,2494848
19:51:30.916305310,0.84,0.31,0,2486412
19:51:32.251591199,0.14,0.30,0,2485444
19:51:33.591617884,0.11,0.29,0,2493032
19:51:34.935341099,0.20,0.29,0,2492700
19:51:36.279653649,0.13,0.30,0,2493204
19:51:37.631616105,0.30,0.29,3,2492660
19:51:38.968191397,0.32,0.30,3,2492064
19:51:40.315566064,0.16,0.30,1,2491300
19:51:41.663318538,0.22,0.30,2,2490196
19:51:43.014201981,0.16,0.33,1,2489932
19:51:44.361391477,0.18,0.34,1,2489012
19:51:45.717797263,0.20,0.31,4,2488404
19:51:47.068245279,0.18,0.32,1,2487032
19:51:48.412035070,0.24,0.32,1,2486460
19:51:49.761970022,0.08,0.30,1,2486104
19:51:51.113021244,0.12,0.30,0,2485524
19:51:52.459814492,0.12,0.29,0,2485216
19:51:53.811058660,0.14,0.29,0,2484868
19:51:55.160841873,0.13,0.29,1,2484704
19:51:56.514367362,0.13,0.29,0,2484508
19:51:57.871433577,1.75,0.32,4,2480372
19:51:59.188412610,0.66,0.30,8,2471532
19:52:00.512505810,0.61,0.30,1,2464684
19:52:01.836717031,0.48,0.31,1,2459636
19:52:03.169340556,0.43,0.31,1,2454516
19:52:04.494451636,0.56,0.30,2,2449196
19:52:05.812208048,0.50,0.31,4,2443604
19:52:07.124479508,0.46,0.30,0,2437488
19:52:08.442772261,0.66,0.32,1,2432592
19:52:09.764938464,0.36,0.30,0,2429264
19:52:11.091925089,0.46,0.31,0,2425900
19:52:12.431081040,0.09,0.30,0,2425312
19:52:13.778794278,0.11,0.29,1,2425672
19:52:15.124372357,0.16,0.29,0,2425032
19:52:16.472645521,0.15,0.30,1,2425196
19:52:17.827666552,0.43,0.29,2,2422548
19:52:19.168109830,0.34,0.31,2,2417804
19:52:20.507945905,0.08,0.30,1,2416472
19:52:21.863006386,0.12,0.29,1,2415564
19:52:23.213446623,0.34,0.33,2,2414516
19:52:24.549126867,0.17,0.34,1,2413340
19:52:25.903459044,0.19,0.33,2,2411864
19:52:27.244846992,0.17,0.33,2,2410956
19:52:28.593613340,0.20,0.32,1,2409528
19:52:29.953877930,0.15,0.32,0,2408300
19:52:31.299883968,0.11,0.31,0,2407580
19:52:32.646520932,0.07,0.29,0,2406784
19:52:33.998976969,0.09,0.29,1,2407088
19:52:35.357003590,0.07,0.29,0,2406716
19:52:36.708284746,0.07,0.29,0,2406964
19:52:38.063046381,0.37,0.30,4,2402580
19:52:39.402354154,0.30,0.31,2,2397380
19:52:40.746252375,0.09,0.29,0,2397724
19:52:42.091826872,0.26,0.30,4,2395696
19:52:43.441285757,0.14,0.33,2,2394496
19:52:44.791952906,0.15,0.33,1,2393408
19:52:46.133780342,0.24,0.30,3,2392084
19:52:47.480293531,0.19,0.33,2,2391160
19:52:48.828657677,0.13,0.34,2,2389596
19:52:50.172564914,0.18,0.33,0,2387444
19:52:51.514244837,0.07,0.31,0,2385376
19:52:52.874184093,0.08,0.29,0,2386656
19:52:54.227460205,0.10,0.29,0,2386696
19:52:55.560806522,0.23,0.29,0,2386384
19:52:56.903575189,0.14,0.29,0,2386268
19:52:58.249833153,0.79,0.30,0,2380796
19:52:59.569824787,0.80,0.30,1,2372364
19:53:00.898044516,1.51,0.32,0,2365444
19:53:02.220095141,2.06,0.33,2,2360580
19:53:03.543501175,1.04,0.30,2,2355004
19:53:04.865128762,0.53,0.30,2,2348648
19:53:06.193240987,0.50,0.30,1,2342908
19:53:07.521140320,0.53,0.31,2,2337476
19:53:08.844841959,0.39,0.31,0,2331920
19:53:10.171331682,0.58,0.31,0,2327432
19:53:11.498642471,0.23,0.30,0,2322248
19:53:12.828572543,0.12,0.30,0,2320924
19:53:14.171167666,0.12,0.29,0,2320432
19:53:15.518044149,0.07,0.29,1,2320068
19:53:16.870960984,0.09,0.29,0,2319844
19:53:18.229704907,0.33,0.30,3,2317508
19:53:19.563887737,0.29,0.31,4,2312728
19:53:20.907213381,0.42,0.30,0,2311208
19:53:22.235404127,0.07,0.29,1,2311288
19:53:23.578363598,0.16,0.34,2,2310116
19:53:24.924809150,0.22,0.32,3,2308580
19:53:26.278964734,0.14,0.32,1,2307420
19:53:27.625831271,0.17,0.32,2,2306596
19:53:28.974207922,0.18,0.33,1,2304788
19:53:30.326810845,0.17,0.32,1,2302124
19:53:31.675798978,0.11,0.31,0,2301552
19:53:33.021424096,0.11,0.29,0,2301312
19:53:34.382701125,0.06,0.29,0,2301392
19:53:35.734691605,0.10,0.29,0,2302564
19:53:37.088446450,0.10,0.29,0,2302080
19:53:38.442586763,0.38,0.30,4,2299124
19:53:39.782653186,0.33,0.30,2,2294532
19:53:41.121502044,0.10,0.30,0,2291536
19:53:42.472479187,0.26,0.30,0,2291900
19:53:43.826131969,0.17,0.32,1,2291164
19:53:45.173601825,0.21,0.31,3,2289460
19:53:46.528353580,0.21,0.31,1,2287812
19:53:47.866535239,0.17,0.32,1,2286392
19:53:49.213960743,0.17,0.32,2,2285268
19:53:50.559022209,0.14,0.32,2,2281828
19:53:51.894839811,0.11,0.31,1,2280908
19:53:53.243590075,0.43,0.29,0,2279132
19:53:54.590240046,0.11,0.29,0,2278732
19:53:55.926640307,0.07,0.29,0,2278956
19:53:57.273482014,0.06,0.29,1,2278832
19:53:58.617989815,0.84,0.30,2,2273124
19:53:59.944269872,0.78,0.29,3,2265616
19:54:01.266228604,0.33,0.30,0,2256788
19:54:02.593979189,0.26,0.30,0,2253656
19:54:03.909470083,0.40,0.31,1,2249152
19:54:05.227679337,0.70,0.31,2,2242780
19:54:06.555932655,0.47,0.31,0,2235936
19:54:07.879569791,0.46,0.30,1,2230884
19:54:09.214618100,0.47,0.31,1,2226544
19:54:10.539263240,0.48,0.31,1,2218236
19:54:11.862642926,0.29,0.30,0,2214256
19:54:13.185512117,0.17,0.30,1,2213228
19:54:14.523764588,0.07,0.29,0,2213460
19:54:15.866709451,0.08,0.29,0,2212644
19:54:17.222792445,0.09,0.29,0,2212892
19:54:18.578670057,0.44,0.30,3,2209900
19:54:19.915454260,0.34,0.30,4,2205636
19:54:21.262671542,0.10,0.29,0,2202684
19:54:22.620194800,0.09,0.29,0,2202868
19:54:23.976051147,0.07,0.29,0,2202556
19:54:25.334268422,0.18,0.31,1,2200796
19:54:26.674080520,0.16,0.33,2,2199276
19:54:28.021031533,0.18,0.33,2,2198724
19:54:29.370559972,0.19,0.33,1,2197640
19:54:30.721273228,0.32,0.32,1,2193228
19:54:32.070188500,0.15,0.31,1,2192020
