horaejecucion,e_core,e_ram,cpu,mem_used
19:06:59.187343343,0.17,0.29,1,2662232
19:07:00.544152734,0.05,0.29,2,2661844
19:07:01.878067906,0.07,0.30,0,2661176
19:07:03.233977207,0.04,0.29,0,2661788
19:07:04.589042745,0.06,0.29,1,2661804
19:07:05.939632212,0.05,0.29,0,2661692
19:07:07.278296814,0.04,0.29,1,2661496
19:07:08.626084820,0.05,0.29,1,2661500
19:07:09.970532945,0.04,0.29,0,2661984
19:07:11.318867511,0.04,0.29,0,2661256
19:07:12.670676375,0.04,0.29,0,2661676
19:07:14.018709396,0.03,0.29,0,2661176
19:07:15.370811849,0.04,0.29,1,2660916
19:07:16.720753944,0.04,0.29,11,2650500
19:07:18.051031750,0.75,0.33,2,2648520
19:07:19.397522031,0.24,0.34,4,2647940
19:07:20.742254434,0.12,0.33,2,2648740
19:07:22.093933836,0.08,0.30,0,2648480
19:07:23.441133231,0.06,0.29,1,2648576
19:07:24.799020567,0.25,0.30,0,2648396
19:07:26.140787135,0.10,0.29,0,2648412
19:07:27.493038836,0.07,0.29,1,2648412
19:07:28.837993479,0.33,0.30,0,2648180
19:07:30.172299568,0.08,0.29,1,2648408
19:07:31.521450093,0.14,0.29,0,2648180
19:07:32.870753971,0.34,0.29,0,2648256
19:07:34.218308824,0.64,0.30,3,2647012
19:07:35.547490501,0.18,0.29,1,2647312
19:07:36.887994247,0.09,0.29,1,2646772
19:07:38.226864744,0.14,0.33,2,2646336
19:07:39.575753542,0.17,0.33,2,2646784
19:07:40.923638057,0.22,0.34,0,2647120
19:07:42.268978800,0.08,0.29,0,2646708
19:07:43.627754809,0.07,0.29,0,2646816
19:07:44.965016058,0.09,0.29,0,2646724
19:07:46.307018528,0.11,0.29,0,2646768
19:07:47.655641878,0.11,0.29,0,2646512
19:07:48.995174649,0.14,0.30,0,2646560
19:07:50.336815089,0.07,0.29,1,2646528
19:07:51.684957661,0.94,0.32,6,2606032
19:07:53.008765703,0.78,0.31,6,2580200
19:07:54.328205177,0.59,0.30,1,2578176
19:07:55.657887230,0.19,0.30,0,2578044
19:07:56.999617998,0.11,0.29,0,2577404
19:07:58.331155827,0.60,0.32,4,2577368
19:07:59.662340857,0.64,0.32,3,2577104
19:08:00.989879963,1.06,0.32,3,2577812
19:08:02.319012911,0.14,0.29,0,2576804
19:08:03.646729819,0.08,0.29,0,2577356
19:08:04.994630465,0.27,0.31,0,2577108
19:08:06.336892967,0.06,0.29,0,2577296
19:08:07.695158108,0.06,0.29,0,2577340
19:08:09.031711917,0.85,0.33,5,2560364
19:08:10.367667488,0.09,0.29,3,2557168
19:08:11.697759301,0.10,0.29,0,2557084
19:08:13.057432414,0.13,0.29,0,2571156
19:08:14.405646168,0.07,0.29,0,2571148
19:08:15.765953342,0.08,0.29,0,2570956
19:08:17.123469753,0.07,0.29,0,2570932
19:08:18.470271124,0.16,0.33,15,2559448
19:08:19.813918236,0.20,0.31,3,2556092
19:08:21.157273531,0.19,0.34,2,2555920
19:08:22.508407135,0.10,0.29,0,2566916
19:08:23.868273885,0.09,0.30,0,2566600
19:08:25.214628197,0.26,0.29,2,2565220
19:08:26.550162281,0.66,0.30,0,2563836
19:08:27.904205779,0.11,0.30,0,2564016
19:08:29.255002386,0.09,0.29,0,2564092
19:08:30.602907369,0.11,0.29,0,2563232
19:08:31.945124908,1.00,0.31,0,2562196
19:08:33.283348921,0.09,0.29,0,2562316
19:08:34.639346366,0.12,0.29,0,2562248
19:08:35.995399823,0.11,0.29,0,2562520
19:08:37.349092475,0.10,0.29,0,2562660
19:08:38.694858758,0.17,0.32,4,2561308
19:08:40.040374184,0.22,0.33,2,2559848
19:08:41.380406452,0.21,0.34,2,2558856
19:08:42.724355995,1.59,0.32,22,2542868
19:08:44.048961724,0.71,0.31,0,2537308
19:08:45.373587214,0.27,0.30,0,2536812
19:08:46.715933078,0.09,0.29,0,2536744
19:08:48.058258919,0.12,0.29,0,2536108
19:08:49.414495322,0.10,0.29,0,2536456
19:08:50.762354788,0.16,0.30,0,2534760
19:08:52.110818437,0.10,0.30,0,2534644
19:08:53.463712595,0.10,0.29,0,2534280
19:08:54.804422474,0.12,0.29,0,2534512
19:08:56.150604335,0.10,0.30,0,2534080
19:08:57.500311413,0.09,0.29,1,2534560
19:08:58.853885497,0.16,0.30,1,2531620
19:09:00.179439122,2.02,0.32,4,2522424
19:09:01.501329019,0.65,0.32,3,2518092
19:09:02.824732578,0.22,0.30,1,2515988
19:09:04.142392139,0.23,0.30,0,2515828
19:09:05.481907355,0.09,0.29,1,2515340
19:09:06.836856288,0.06,0.29,0,2514952
19:09:08.186890289,0.11,0.30,0,2514984
19:09:09.538180980,0.15,0.29,1,2514152
19:09:10.884915061,0.12,0.29,0,2513232
19:09:12.234642230,0.11,0.30,0,2513036
19:09:13.595330461,0.06,0.29,1,2512432
19:09:14.930033421,0.10,0.29,0,2511344
19:09:16.282221386,0.21,0.30,7,2510824
19:09:17.614099019,0.22,0.30,1,2508452
19:09:18.979071504,0.09,0.30,3,2508128
19:09:20.316701492,0.24,0.34,3,2504448
19:09:21.670384285,0.15,0.34,2,2503676
19:09:23.009105918,0.10,0.32,0,2502924
19:09:24.363857364,0.12,0.29,0,2502252
19:09:25.715574225,0.11,0.29,1,2502100
19:09:27.075529103,0.16,0.29,0,2501708
19:09:28.412438496,0.08,0.29,0,2501800
19:09:29.762027068,0.08,0.29,0,2501544
19:09:31.110484937,0.09,0.29,0,2499056
19:09:32.454945425,0.07,0.29,0,2499616
19:09:33.799406862,0.66,0.30,2,2493600
19:09:35.122432473,0.28,0.30,0,2488172
19:09:36.438830143,0.22,0.30,1,2485712
19:09:37.762101287,0.19,0.29,1,2485628
19:09:39.113493606,0.21,0.29,0,2484780
19:09:40.461878779,0.15,0.32,1,2481584
19:09:41.802180624,0.28,0.32,2,2479692
19:09:43.148804421,0.13,0.33,0,2479408
19:09:44.504011498,0.13,0.29,0,2479188
19:09:45.858530001,0.08,0.29,0,2479104
19:09:47.210899381,0.07,0.29,0,2478980
19:09:48.571387338,0.11,0.29,0,2477956
19:09:49.931574106,0.10,0.29,1,2477868
19:09:51.276831969,0.34,0.30,2,2473316
19:09:52.623612579,0.54,0.29,0,2472588
19:09:53.975726919,0.09,0.29,0,2472540
19:09:55.322220315,0.07,0.29,0,2472724
19:09:56.679382545,0.07,0.29,0,2472488
19:09:58.024286964,0.14,0.29,0,2472648
19:09:59.372362873,0.08,0.29,0,2471856
19:10:00.713640873,1.33,0.34,1,2466496
19:10:02.034888496,0.49,0.31,1,2460876
19:10:03.357362316,0.60,0.31,0,2456564
19:10:04.687086099,0.19,0.30,0,2457272
19:10:06.032571717,0.14,0.29,0,2456716
19:10:07.374281518,0.15,0.30,4,2455732
19:10:08.705614435,0.65,0.31,0,2452236
19:10:10.049692047,0.17,0.29,0,2450748
19:10:11.403501998,0.08,0.29,0,2449928
19:10:12.759927674,0.08,0.29,0,2450128
19:10:14.106992115,0.07,0.29,0,2449400
19:10:15.459447200,0.06,0.29,0,2448784
19:10:16.812483170,0.10,0.29,0,2449552
19:10:18.163947077,0.10,0.29,1,2449056
19:10:19.502129718,0.10,0.29,1,2447592
19:10:20.855551483,0.74,0.32,3,2443796
19:10:22.206727629,0.16,0.34,2,2443904
19:10:23.553963713,0.16,0.33,1,2443216
19:10:24.898077107,0.73,0.31,4,2436556
19:10:26.223887769,0.73,0.30,0,2430868
19:10:27.545198295,0.24,0.30,0,2428344
19:10:28.871236301,0.10,0.30,0,2428356
19:10:30.223124685,0.10,0.29,2,2426264
19:10:31.571660314,0.07,0.29,0,2425732
19:10:32.917565150,0.10,0.29,0,2425864
19:10:34.258351914,0.32,0.29,0,2425764
19:10:35.608009275,0.11,0.29,0,2425856
19:10:36.951681077,0.11,0.29,0,2424988
19:10:38.311140606,0.14,0.30,0,2425048
19:10:39.663073360,0.15,0.29,0,2424588
19:10:41.006082315,0.26,0.32,2,2421056
19:10:42.349686709,1.98,0.33,4,2416564
19:10:43.692977635,0.15,0.32,2,2415532
19:10:45.038256598,0.13,0.29,0,2414788
19:10:46.382353871,0.24,0.30,0,2414384
19:10:47.732036189,0.08,0.29,0,2414104
19:10:49.079459890,0.08,0.29,0,2413764
19:10:50.433817206,0.09,0.30,0,2411340
19:10:51.785749355,0.08,0.29,0,2411164
19:10:53.140227728,0.12,0.29,0,2410860
19:10:54.481737236,0.09,0.30,0,2411140
19:10:55.842313914,0.09,0.29,0,2410824
19:10:57.195382900,0.07,0.29,0,2410400
19:10:58.551961042,0.10,0.29,2,2409684
19:10:59.905545560,0.33,0.31,0,2406872
19:11:01.246304732,0.35,0.31,1,2401300
19:11:02.570097836,0.44,0.31,1,2396420
19:11:03.887362768,0.40,0.32,2,2392284
19:11:05.214666698,0.27,0.30,1,2389524
19:11:06.550322877,0.22,0.30,0,2389060
19:11:07.887112764,0.08,0.29,0,2388780
19:11:09.237595158,0.11,0.29,0,2388384
19:11:10.581595081,0.08,0.30,0,2385320
19:11:11.934109211,0.10,0.29,0,2385412
19:11:13.285902486,0.07,0.29,0,2385180
19:11:14.626131320,0.07,0.30,0,2384832
19:11:15.982326588,0.17,0.29,2,2380156
19:11:17.310927320,0.38,0.30,0,2373840
19:11:18.633705187,0.29,0.30,0,2371016
19:11:19.950588779,0.09,0.29,0,2368552
19:11:21.303898880,0.07,0.29,1,2367192
19:11:22.652290075,0.18,0.34,2,2366116
19:11:24.011603232,0.13,0.32,0,2364744
19:11:25.351088488,0.11,0.32,1,2364032
19:11:26.707135426,0.12,0.29,0,2363692
19:11:28.061860453,0.10,0.29,1,2363384
19:11:29.413803646,0.10,0.29,0,2362776
19:11:30.756195988,0.13,0.29,0,2359916
19:11:32.103685093,0.08,0.29,0,2360104
19:11:33.452459380,0.31,0.30,3,2356968
19:11:34.795233983,0.07,0.29,0,2355692
19:11:36.155218585,0.09,0.29,0,2356296
19:11:37.505136308,0.07,0.29,0,2356312
19:11:38.856621043,0.07,0.29,1,2355624
19:11:40.201611872,0.10,0.29,1,2353188
19:11:41.550491380,0.14,0.29,1,2352072
19:11:42.904842697,0.17,0.33,2,2351384
19:11:44.255401963,0.19,0.33,0,2349288
19:11:45.603262328,0.16,0.32,2,2347980
19:11:46.947300226,0.10,0.29,0,2347500
19:11:48.311245258,0.10,0.29,0,2347960
19:11:49.660193370,0.09,0.29,2,2346892
19:11:51.009049397,0.38,0.30,0,2340144
19:11:52.352853362,0.07,0.29,0,2340096
19:11:53.694566811,0.09,0.29,0,2339848
19:11:55.050421166,0.09,0.29,0,2340080
19:11:56.400722442,0.19,0.29,0,2338492
19:11:57.752039607,0.07,0.29,0,2338344
19:11:59.101848889,0.10,0.30,0,2339300
19:12:00.454407858,0.08,0.29,0,2337268
19:12:01.803495220,0.06,0.29,1,2336284
19:12:03.150042634,0.44,0.32,5,2332652
19:12:04.465063808,0.42,0.31,1,2328012
19:12:05.793928999,0.70,0.31,1,2324176
19:12:07.116666553,0.43,0.30,3,2317552
19:12:08.446901175,0.44,0.30,0,2309812
19:12:09.775462806,0.70,0.31,0,2305784
19:12:11.097860909,0.08,0.29,0,2303620
19:12:12.447868402,0.09,0.29,0,2303728
19:12:13.799324676,0.09,0.29,0,2303496
19:12:15.154275343,0.14,0.29,0,2303944
19:12:16.490908483,0.10,0.29,0,2303764
19:12:17.836881386,0.12,0.29,0,2303656
19:12:19.181009020,0.11,0.29,0,2302492
19:12:20.533039561,0.12,0.30,0,2300100
19:12:21.877852249,0.07,0.29,0,2300016
19:12:23.224594221,0.21,0.31,4,2299204
19:12:24.577195112,0.51,0.32,2,2294556
19:12:25.916917624,0.16,0.33,2,2293240
19:12:27.254694350,0.09,0.30,1,2292760
19:12:28.611461094,0.11,0.30,0,2292220
19:12:29.963382528,0.11,0.29,1,2290004
19:12:31.306404077,0.08,0.29,0,2289184
19:12:32.663337715,0.12,0.29,0,2289092
19:12:34.011712578,0.06,0.29,0,2289324
19:12:35.358159827,0.05,0.29,0,2288500
19:12:36.716028860,0.08,0.30,0,2288468
19:12:38.066233925,0.06,0.29,1,2288436
19:12:39.411310939,0.06,0.29,0,2288464
19:12:40.754226839,0.12,0.30,0,2285468
19:12:42.102129997,0.30,0.30,0,2281172
19:12:43.449463509,0.11,0.30,3,2280788
19:12:44.794146771,0.18,0.32,1,2279096
19:12:46.142572630,0.24,0.31,3,2277752
19:12:47.490414985,0.11,0.31,1,2277328
19:12:48.852927178,0.22,0.30,0,2276784
19:12:50.194180768,0.14,0.29,0,2274268
19:12:51.546181954,0.20,0.29,0,2274004
19:12:52.897296234,0.08,0.30,0,2273932
19:12:54.239404329,0.09,0.29,0,2273724
19:12:55.588452442,0.09,0.29,0,2273096
19:12:56.939897797,0.09,0.29,0,2273500
19:12:58.288799172,0.21,0.29,5,2269968
19:12:59.613064039,0.41,0.30,1,2263288
19:13:00.932425452,0.34,0.30,0,2256724
19:13:02.248408393,0.19,0.30,0,2256044
19:13:03.582217919,0.08,0.29,0,2255144
19:13:04.919889948,0.47,0.32,0,2250732
19:13:06.243775803,0.43,0.31,1,2246328
19:13:07.578281371,0.40,0.31,0,2242792
19:13:08.898971003,0.28,0.31,0,2241528
19:13:10.242282971,0.08,0.29,4,2227988
19:13:11.585502700,0.20,0.30,0,2227608
19:13:12.940961366,0.09,0.29,0,2227260
19:13:14.283698942,0.09,0.29,1,2227516
19:13:15.631096235,0.33,0.30,1,2226876
19:13:16.976889573,0.16,0.29,0,2227464
19:13:18.328055600,0.08,0.29,0,2226860
19:13:19.676035004,0.13,0.29,0,2227360
19:13:21.037818768,0.08,0.29,0,2225888
19:13:22.392039314,0.06,0.29,0,2226132
19:13:23.743516718,0.08,0.29,0,2225996
19:13:25.089904023,0.16,0.34,0,2226144
19:13:26.440017539,0.18,0.30,2,2225560
19:13:27.790521855,0.17,0.32,2,2225556
19:13:29.134715565,0.10,0.31,0,2225884
19:13:30.492658036,0.09,0.29,0,2223784
19:13:31.841977170,0.08,0.30,0,2222832
19:13:33.195415314,0.32,0.30,0,2221052
19:13:34.540084030,0.08,0.29,0,2221884
19:13:35.896310246,0.06,0.29,0,2223316
19:13:37.259298109,0.08,0.29,0,2223688
19:13:38.610612931,0.07,0.29,0,2223148
19:13:39.967911859,0.07,0.29,1,2222380
