horaejecucion,e_core,e_ram,cpu,mem_used
19:31:49.219868878,0.04,0.30,1,2660584
19:31:50.565815456,0.04,0.30,1,2659316
19:31:51.898727546,0.07,0.30,0,2661292
19:31:53.249399948,0.04,0.29,1,2660904
19:31:54.596651245,0.07,0.30,1,2660724
19:31:55.937642566,0.10,0.29,0,2661212
19:31:57.277348672,0.04,0.29,1,2661252
19:31:58.630571349,0.04,0.30,1,2661064
19:31:59.981226640,0.04,0.30,0,2660476
19:32:01.321357951,0.04,0.29,1,2660188
19:32:02.679634097,0.04,0.30,0,2659828
19:32:04.024590984,0.04,0.29,0,2659944
19:32:05.377809374,0.04,0.29,2,2660052
19:32:06.732725835,0.04,0.30,14,2649548
19:32:08.071012606,0.77,0.32,5,2647228
19:32:09.412168894,0.14,0.33,3,2646960
19:32:10.761907838,0.33,0.34,2,2646736
19:32:12.111373835,0.15,0.33,1,2646624
19:32:13.459715069,0.16,0.34,1,2646428
19:32:14.801949755,0.10,0.29,2,2647096
19:32:16.153670093,0.07,0.29,1,2646496
19:32:17.506417036,0.11,0.30,1,2646504
19:32:18.853897365,0.30,0.30,0,2646932
19:32:20.201066373,0.10,0.29,2,2646460
19:32:21.547654965,0.39,0.31,5,2645952
19:32:22.876307834,0.99,0.32,2,2645620
19:32:24.219075092,0.11,0.29,0,2645612
19:32:25.570183868,0.06,0.29,1,2645744
19:32:26.913407183,0.09,0.29,0,2645660
19:32:28.263908233,0.38,0.34,6,2644980
19:32:29.605367829,0.18,0.33,3,2644880
19:32:30.940578583,0.26,0.34,1,2644200
19:32:32.299850725,0.19,0.33,3,2644540
19:32:33.645693326,0.17,0.33,1,2644484
19:32:34.999796885,0.11,0.31,0,2644696
19:32:36.346541218,0.51,0.32,6,2604716
19:32:37.685620050,1.30,0.32,2,2598084
19:32:39.017537453,0.66,0.31,2,2589128
19:32:40.341219822,1.47,0.31,3,2563444
19:32:41.669862125,0.24,0.30,0,2563332
19:32:43.015584753,0.07,0.29,1,2562804
19:32:44.367465544,0.10,0.29,0,2562916
19:32:45.714767973,0.06,0.29,0,2562956
19:32:47.070234070,0.07,0.29,0,2562536
19:32:48.423560830,0.14,0.29,4,2562644
19:32:49.764881435,2.02,0.33,20,2538128
19:32:51.080748287,3.70,0.35,11,2537524
19:32:52.400615495,0.64,0.31,1,2536980
19:32:53.722906933,0.41,0.30,1,2541760
19:32:55.057532877,0.35,0.31,0,2541624
19:32:56.391612963,0.22,0.30,0,2541616
19:32:57.728048961,0.10,0.29,0,2541956
19:32:59.073756418,0.11,0.29,0,2541492
19:33:00.424344608,0.12,0.29,7,2537448
19:33:01.765909920,0.12,0.29,0,2537588
