horaejecucion,e_core,e_ram,cpu,mem_used
18:42:09.154594259,0.05,0.29,1,2638608
18:42:10.509953569,0.06,0.30,2,2635780
18:42:11.843740967,0.06,0.30,0,2635884
18:42:13.183646503,0.05,0.30,1,2654056
18:42:14.535490157,0.05,0.29,0,2653784
18:42:15.883339380,0.08,0.30,0,2654312
18:42:17.230281309,0.04,0.30,1,2654140
18:42:18.583795987,0.04,0.29,2,2653836
18:42:19.932822848,0.10,0.30,0,2646248
18:42:21.280509583,0.05,0.30,1,2644892
18:42:22.637242441,0.05,0.30,0,2644708
18:42:23.987054528,0.04,0.29,0,2644760
18:42:25.335746735,0.05,0.29,1,2644496
18:42:26.679336356,0.17,0.30,12,2642636
18:42:28.003946925,0.15,0.31,2,2642212
18:42:29.353853187,0.10,0.29,0,2641688
18:42:30.710910586,0.17,0.30,0,2641108
18:42:32.056583609,0.10,0.29,0,2641012
18:42:33.407568305,0.07,0.29,1,2641392
18:42:34.754847031,0.16,0.29,1,2640480
18:42:36.101377568,0.13,0.29,0,2640936
18:42:37.452019130,0.11,0.29,1,2641204
18:42:38.803801189,0.36,0.30,0,2641112
18:42:40.146437739,0.07,0.29,1,2640872
18:42:41.492089488,0.08,0.29,0,2640688
18:42:42.846231169,0.15,0.30,1,2641108
18:42:44.190359845,0.09,0.29,0,2640076
18:42:45.542701194,0.10,0.29,0,2640828
18:42:46.895416149,0.83,0.33,4,2639104
18:42:48.231995838,0.14,0.31,0,2639360
18:42:49.584679310,0.11,0.29,2,2639732
18:42:50.927662058,0.20,0.29,0,2638932
18:42:52.278179104,0.10,0.28,0,2639220
18:42:53.623861293,0.16,0.29,0,2639616
18:42:54.968501475,0.13,0.29,0,2639468
18:42:56.322635680,0.11,0.29,0,2639724
18:42:57.670507273,0.24,0.29,0,2638912
18:42:59.008649520,0.12,0.30,0,2638424
18:43:00.361206991,0.09,0.29,3,2639132
18:43:01.715307324,0.09,0.29,0,2638876
18:43:03.065391529,0.19,0.29,0,2639504
18:43:04.417395275,0.09,0.29,0,2638664
18:43:05.759292282,0.15,0.29,0,2637960
18:43:07.109865625,0.39,0.35,4,2604600
18:43:08.444895488,0.60,0.31,2,2602440
18:43:09.773226426,0.37,0.31,1,2601684
18:43:11.099917642,0.23,0.29,0,2601240
18:43:12.442235761,0.10,0.29,0,2600912
