hora,cpu
18:29:42.901785231,1.5
18:29:43.969781728,1.8
18:29:45.051002623,0.9
18:29:46.129889615,1.8
18:29:47.197260433,1.8
18:29:48.284095895,1.5
18:29:49.363025123,1.8
18:29:50.428040890,1.8
18:29:51.509947713,46
18:29:52.576685298,49.1
18:29:53.744354120,47.3
18:29:54.859547118,38
18:29:56.031947073,50.4
18:29:57.177275159,35.4
18:29:58.323472512,11.7
18:29:59.423724964,1.8
18:30:00.503082564,2.1
18:30:01.585395469,2.7
18:30:02.640425672,1.2
18:30:03.721136704,2.4
18:30:04.801938515,3
18:30:05.903863612,3.6
18:30:07.007049435,1.5
18:30:08.064650147,2.7
18:30:09.140743110,2.1
18:30:10.245424499,5.9
18:30:11.324838285,56.7
18:30:12.453669046,52.8
18:30:13.625522680,45.6
18:30:14.745501738,51.5
18:30:15.917849952,52.1
18:30:17.075925435,52.3
18:30:18.213327421,41.4
18:30:19.294779840,9
18:30:20.353365329,5.5
18:30:21.442444396,4.5
18:30:22.496166301,5.5
18:30:23.576690697,3.9
18:30:24.658747797,2.5
18:30:25.722796029,5.1
18:30:26.819317106,3.9
18:30:27.901240817,2.1
18:30:28.979261203,2.7
18:30:30.055367894,2.7
18:30:31.138882276,52
18:30:32.230222889,51.8
18:30:33.358482743,52.9
18:30:34.423866901,50.2
18:30:35.494382922,48.4
18:30:36.613567532,38.5
18:30:37.742008630,3
18:30:38.833371581,1.5
18:30:39.934258936,2.4
18:30:41.013119256,0.9
18:30:42.064539739,2.1
18:30:43.140746052,1.5
18:30:44.219040380,2.1
18:30:45.304302296,2.1
18:30:46.380656418,4.5
18:30:47.463328598,1.5
18:30:48.542326097,2.4
18:30:49.614426423,18.6
18:30:50.690268406,35.9
18:30:51.761734357,52.4
18:30:52.875523285,53.1
18:30:53.931185779,51.3
18:30:55.005298387,41.8
18:30:56.102325422,34.8
18:30:57.221959697,11.5
18:30:58.325557236,3
18:30:59.424984680,2.4
18:31:00.525247484,1.8
18:31:01.604599554,1.2
18:31:02.683194332,1.5
18:31:03.743553577,1.2
18:31:04.828731203,1.2
18:31:05.909191078,1.5
18:31:06.971560732,2.4
18:31:08.054298256,1.8
18:31:09.133023913,13.7
18:31:10.217036537,55.5
18:31:11.358897050,54.7
18:31:12.505860832,46.8
18:31:13.565624288,49.9
18:31:14.655099812,53
18:31:15.848096248,58.5
18:31:16.980120841,50.4
18:31:18.080676753,7.6
18:31:19.144774985,6.3
18:31:20.209954465,4.2
18:31:21.286256158,4.8
18:31:22.394542205,4.5
18:31:23.479022627,6.3
18:31:24.562488572,3
18:31:25.622758942,1.5
18:31:26.708022277,4.5
18:31:27.787190676,1.5
18:31:28.852131190,1.8
18:31:29.933740102,40.6
18:31:31.055668402,39
18:31:32.185598922,36.8
18:31:33.391464738,45.2
18:31:34.517070787,47.5
18:31:35.648781456,43.7
18:31:36.749926256,11.7
18:31:37.849752307,0.9
18:31:38.929206269,1.2
18:31:40.012512460,2.1
18:31:41.096424535,2.4
18:31:42.169119654,1.5
18:31:43.254054381,2.1
18:31:44.352697252,1.8
18:31:45.411228026,1.8
18:31:46.491639791,5.2
18:31:47.591701250,2.1
18:31:48.650967020,11.2
18:31:49.725185931,46.6
18:31:50.786953360,48.5
18:31:51.884791331,41.1
18:31:52.971948804,37.4
18:31:54.141216714,49.4
18:31:55.273044500,44
18:31:56.411173573,4.9
18:31:57.489624447,2.1
18:31:58.572209166,1.8
18:31:59.642875629,1.5
18:32:00.733124859,1.8
18:32:01.816111084,0.9
18:32:02.876132517,2.4
18:32:03.955508957,1.8
18:32:05.034457376,3
18:32:06.097772444,2.1
18:32:07.180346426,2.1
18:32:08.236926352,12.8
18:32:09.359659146,48.1
18:32:10.495250452,57.8
18:32:11.671152705,48.4
18:32:12.794096798,62.1
18:32:13.889361787,56.6
18:32:15.000500332,54.5
18:32:16.088649658,41
18:32:17.203709078,7.2
18:32:18.264932891,3.6
18:32:19.344901765,5.5
18:32:20.413674309,2.5
18:32:21.501148267,5.4
18:32:22.585122910,4.2
18:32:23.642428915,3.3
18:32:24.732504428,1.2
18:32:25.812893139,2.4
18:32:26.874959287,3.3
18:32:27.959406424,1.5
18:32:29.040666537,24.4
18:32:30.109641624,43.7
18:32:31.265940208,45.4
18:32:32.379979930,48.9
18:32:33.477268647,45.3
18:32:34.623140950,43.3
18:32:35.795142098,16.4
18:32:36.882447242,4.9
18:32:37.922886817,1.5
18:32:38.996977927,2.7
18:32:40.071826900,2.1
18:32:41.149748990,3
18:32:42.253192113,1.5
18:32:43.333941590,2.1
18:32:44.398737823,1.8
18:32:45.480048234,5.9
18:32:46.584943695,2.4
18:32:47.643264627,9.5
18:32:48.729823409,46.9
18:32:49.808437574,42.6
18:32:50.906792109,45.8
18:32:52.022351082,41
18:32:53.166141863,47.5
18:32:54.335163991,36.6
18:32:55.473325097,4.9
18:32:56.574870349,5.9
18:32:57.643968852,3.3
18:32:58.695911666,2.4
18:32:59.755386909,3.9
18:33:00.836750746,1.8
18:33:01.921013586,1.5
18:33:02.984934338,2.4
18:33:04.065057811,1.5
18:33:05.146179458,1.8
18:33:06.215081810,4.5
18:33:07.304934580,12.3
18:33:08.377029319,49.2
18:33:09.589783416,56.5
18:33:10.709462833,55.7
18:33:11.826881370,50.4
18:33:12.980857320,48.3
18:33:14.114627796,54.5
18:33:15.271014103,34.1
18:33:16.419759229,7.9
18:33:17.480269665,6.6
18:33:18.534733240,3
18:33:19.624511991,3.3
18:33:20.711544602,3.9
18:33:21.765534790,3.3
18:33:22.846369394,2.1
18:33:23.933845022,3.9
18:33:24.988307863,3
18:33:26.068810381,4.5
18:33:27.151839508,4.8
18:33:28.221251477,55.4
18:33:29.324662325,51.6
18:33:30.423755630,51.5
18:33:31.515920148,45.6
18:33:32.638827771,49.1
18:33:33.725929331,37.5
18:33:34.831538867,7.4
18:33:35.956164556,2.4
18:33:37.040768099,1.8
18:33:38.129337360,1.8
18:33:39.202741709,0.9
18:33:40.283429217,2.4
18:33:41.366262812,1.8
18:33:42.434160818,6.4
18:33:43.481819338,1.2
18:33:44.533897484,2.1
18:33:45.614325665,3
18:33:46.674397957,12.9
18:33:47.753994629,45.7
18:33:48.849701626,50.5
18:33:49.908204909,54.2
18:33:51.068007170,39
18:33:52.170441337,34.3
18:33:53.370914907,43.3
18:33:54.569650147,8.4
18:33:55.691351037,3
18:33:56.760612727,2.1
18:33:57.838979446,3
18:33:58.922204644,1.8
18:33:59.987954569,2.7
18:34:01.067051025,2.1
18:34:02.149952835,2.7
18:34:03.218114263,1.8
18:34:04.300058053,2.4
18:34:05.350954260,2.7
18:34:06.434375598,11.6
18:34:07.533832782,50.6
18:34:08.652080910,51.7
18:34:09.771517004,53
18:34:10.958026167,51.4
18:34:12.139305705,52
18:34:13.264543606,49.1
18:34:14.422972833,48.8
18:34:15.496182834,8.5
18:34:16.550923921,4.6
18:34:17.635822383,3.7
18:34:18.718774234,4
18:34:19.773495787,3.6
18:34:20.854050611,4.2
18:34:21.936596941,3.9
18:34:22.992244844,2.4
18:34:24.079012724,2.4
18:34:25.160183430,2.1
18:34:26.269405213,5.5
18:34:27.334350123,7.6
18:34:28.413755310,2.4
18:34:29.495992624,0.9
18:34:30.558183059,1.5
18:34:31.638860376,2.4
18:34:32.691060000,1.5
18:34:33.767753523,1.8
18:34:34.869318184,3.6
18:34:35.925763057,2.1
18:34:37.009268801,2.1
18:34:38.093251002,2.1
18:34:39.196906020,1.5
18:34:40.263008835,3.3
18:34:41.345539839,1.5
18:34:42.396672064,2.4
18:34:43.473114853,1.8
18:34:44.550036598,2.7
18:34:45.617809197,2.4
18:34:46.696617291,5.2
18:34:47.764187077,2.1
18:34:48.812561336,1.5
18:34:49.869866822,1.5
18:34:50.953826151,1.8
18:34:52.031199609,1.5
18:34:53.099696004,1.5
18:34:54.179407685,1.5
18:34:55.230047715,2.4
18:34:56.316780367,5.5
18:34:57.419820531,1.8
18:34:58.469410510,2.7
18:34:59.550291924,1.5
18:35:00.631180421,2.4
18:35:01.693490263,2.7
18:35:02.799853072,2.7
18:35:03.884115830,2.1
18:35:04.987117708,2.7
18:35:06.055123992,2.1
18:35:07.136698838,1.5
18:35:08.220773259,1.8
18:35:09.288625220,1.5
18:35:10.367310018,1.8
18:35:11.456866768,2.1
18:35:12.520743788,3
18:35:13.604743051,2.1
18:35:14.684017480,5.7
18:35:15.752209227,2.1
18:35:16.834693804,3.3
18:35:17.916281664,1.8
18:35:18.979341547,1.8
18:35:20.059329044,2.7
18:35:21.159025296,2.4
18:35:22.260470553,1.2
18:35:23.326049073,2.7
18:35:24.407667554,1.8
18:35:25.493237795,2.4
18:35:26.558723657,3.9
18:35:27.642971557,1.5
18:35:28.693659954,2.1
18:35:29.777867748,1.8
18:35:30.878857272,2.4
18:35:31.955173209,0.9
18:35:33.024465413,2.1
18:35:34.102110252,1.5
18:35:35.161533467,2.1
18:35:36.241073301,3.6
18:35:37.325865412,3.6
18:35:38.426691807,1.2
18:35:39.493381045,1.2
18:35:40.572488168,2.7
18:35:41.671953002,1.2
18:35:42.765413683,2.4
18:35:43.828144751,1.8
18:35:44.912332901,3.6
18:35:46.017803916,2.1
18:35:47.074311508,2.4
18:35:48.155826746,1.8
18:35:49.258206204,2.1
18:35:50.316446915,2.4
18:35:51.395014971,2.1
18:35:52.471122303,1.5
18:35:53.542632615,1.8
18:35:54.624285819,1.8
18:35:55.682257308,1.5
18:35:56.762973898,3.3
18:35:57.847337145,1.8
18:35:58.910750911,2.4
18:35:59.992101613,2.4
18:36:01.074953872,2.4
18:36:02.142135232,1.8
18:36:03.220962343,2.4
18:36:04.299031904,0.9
18:36:05.363605508,3.6
18:36:06.445584277,3.9
18:36:07.525261333,2.4
18:36:08.595056641,1.5
18:36:09.676935981,2.4
18:36:10.781516568,1.2
18:36:11.839570913,1.8
18:36:12.918705884,3.3
18:36:14.022634439,2.1
18:36:15.080660398,5.1
18:36:16.159967397,3.6
18:36:17.265482770,2.4
18:36:18.324753515,1.5
18:36:19.404799939,2.4
18:36:20.501612050,2.1
18:36:21.603486231,2.7
18:36:22.656481000,1.8
18:36:23.737295179,2.7
18:36:24.818881752,1.5
18:36:25.884110761,1.8
18:36:26.960245575,3
18:36:28.043039904,1.2
18:36:29.109578074,2.7
18:36:30.188305328,2.1
18:36:31.291138669,3.3
18:36:32.354474137,1.8
18:36:33.434721178,2.1
18:36:34.516325141,1.5
18:36:35.584507054,2.4
18:36:36.661074415,2.7
18:36:37.745916286,1.5
18:36:38.812460909,1.5
18:36:39.891587012,1.8
18:36:41.038024303,2.1
18:36:42.138057958,1.8
18:36:43.220987643,3.3
18:36:44.299418016,1.8
18:36:45.363550090,4.2
18:36:46.440385206,5.1
18:36:47.541322449,1.5
18:36:48.599519120,0.9
18:36:49.684555463,3.6
18:36:50.788892228,1.2
18:36:51.845361089,2.1
18:36:52.925886765,1.2
18:36:54.007862750,2.7
18:36:55.108568635,1.8
18:36:56.178362045,3
18:36:57.264800465,1.2
18:36:58.323989680,1.8
18:36:59.409971902,1.8
18:37:00.491561114,1.2
18:37:01.545634664,3
18:37:02.623497061,1.8
18:37:03.733751200,2.7
18:37:04.831515109,2.4
18:37:05.893238951,2.4
18:37:06.970192806,3.3
18:37:08.071929256,3.9
18:37:09.175892210,1.8
