hora,cpu
18:12:18.770522554,2.7
18:12:19.848587443,2.1
18:12:20.929769879,3
18:12:21.996910568,1.5
18:12:23.075534804,2.4
18:12:24.155810180,1.5
18:12:25.225147406,3
18:12:26.305595472,1.8
18:12:27.391559577,2.4
18:12:28.454522081,24.3
18:12:29.557755513,36.7
18:12:30.661982740,52.4
18:12:31.758790156,49.7
18:12:32.935553031,53.6
18:12:34.138426500,51
18:12:35.323081446,37
18:12:36.427330237,6.4
18:12:37.505255289,3.9
18:12:38.592612791,4.8
18:12:39.679930128,3.6
18:12:40.746231649,3.3
18:12:42.089408968,4.4
18:12:43.144766653,1.5
18:12:44.231645097,1.8
18:12:45.316614364,4.8
18:12:46.375199267,2.1
18:12:47.424853214,1.5
18:12:48.500621506,1.2
18:12:49.604864822,42
18:12:50.707396929,41
18:12:51.822179146,41.7
18:12:52.960390546,45.3
18:12:54.108947105,43.3
18:12:55.275507996,30.7
18:12:56.373162915,1.5
18:12:57.451840097,1.8
18:12:58.531693990,1.5
18:12:59.601043123,3
18:13:00.702704991,1.2
18:13:01.784795371,1.5
18:13:02.850857653,2.1
18:13:03.931864629,2.7
18:13:05.016419101,2.1
18:13:06.081204793,2.7
18:13:07.162980650,1.8
18:13:08.263384018,1.8
18:13:09.334847453,48.9
18:13:10.429182256,46.7
18:13:11.492974416,45.6
18:13:12.640353890,47.7
18:13:13.759753588,44.6
18:13:14.863367323,8.7
18:13:16.000381760,2.4
18:13:17.068856642,3.3
18:13:18.148062464,1.2
18:13:19.203818724,2.4
18:13:20.285872709,1.5
18:13:21.364594912,2.1
18:13:22.426631570,2.1
18:13:23.509645584,3
18:13:24.590309795,2.1
18:13:25.694734176,4.5
18:13:26.758604033,2.1
18:13:27.839426398,2.1
18:13:28.924933237,49.7
18:13:30.017246272,52
18:13:31.099022987,61.3
18:13:32.260802887,49
18:13:33.474529228,57.1
18:13:34.654828396,36.7
18:13:35.763680776,15.6
18:13:36.786804275,4.2
18:13:37.840393886,2.7
18:13:38.923748097,4.2
18:13:39.981211706,4.8
18:13:41.068089861,3.1
18:13:42.150449776,4.2
18:13:43.237912031,1.5
18:13:44.342031478,1.8
18:13:45.418449072,5
18:13:46.470035651,1.8
18:13:47.522447379,3
18:13:48.624359761,23.8
18:13:49.719013067,45.2
18:13:50.861268692,37.9
18:13:52.040435324,47
18:13:53.168188316,37.7
18:13:54.255465022,40.2
18:13:55.383841435,6.1
18:13:56.403413963,2.1
18:13:57.455236455,2.1
18:13:58.528782703,2.4
18:13:59.612555826,1.8
18:14:00.691365918,2.4
18:14:01.755015679,2.1
18:14:02.837733622,2.1
18:14:03.937137089,2.1
18:14:05.017910641,2.1
18:14:06.085728239,3.3
18:14:07.167420786,3
18:14:08.271159798,48.4
18:14:09.352684049,51
18:14:10.416730573,46.5
18:14:11.562711097,49.9
18:14:12.660333095,46.5
18:14:13.760131493,8.3
18:14:14.881899374,1.8
18:14:15.970805511,3.3
18:14:17.055225335,1.5
18:14:18.111345969,1.5
18:14:19.190449630,2.1
18:14:20.290187930,2.4
18:14:21.354615162,1.5
18:14:22.431440830,1.8
18:14:23.515329933,3.3
18:14:24.579302612,2.4
18:14:25.684132023,2.7
18:14:26.769757875,39.5
18:14:27.847019446,49
18:14:28.968112957,51
18:14:30.068063169,53.9
18:14:31.263242271,53.1
18:14:32.458482980,49.3
18:14:33.578604844,27.5
18:14:34.635352089,7.8
18:14:35.721843038,4.8
18:14:36.784310532,7.8
18:14:37.886925119,4.8
18:14:38.968005107,3
18:14:40.022603046,5.4
18:14:41.102678852,2.7
18:14:42.185214809,6.4
18:14:43.242876165,2.7
18:14:44.331291068,1.5
18:14:45.410208096,4.8
18:14:46.459962710,1.8
18:14:47.512461330,49.7
18:14:48.584253543,47.4
18:14:49.709884206,48.4
18:14:50.824262774,47.5
18:14:51.941911857,42.5
18:14:53.089616828,11.1
18:14:54.199341622,3.6
18:14:55.256431653,2.7
18:14:56.342877363,1.8
18:14:57.395562171,0.6
18:14:58.474324740,2.1
18:14:59.557388398,2.4
18:15:00.617105948,3.3
18:15:01.698322717,0.9
18:15:02.752250669,1.5
18:15:03.830068881,2.4
18:15:04.908910265,2.4
18:15:05.977012212,9.9
18:15:07.046958475,44.3
18:15:08.206410847,47.5
18:15:09.291360017,51.5
18:15:10.357690895,55.6
18:15:11.478708028,42.6
18:15:12.553379624,2.4
18:15:13.609048396,1.8
18:15:14.692047741,2.4
18:15:15.751033793,3.6
18:15:16.831387863,1.5
18:15:17.909226770,1.8
18:15:19.010667655,1.5
18:15:20.088551913,1.2
18:15:21.169402936,1.8
18:15:22.233832023,2.4
18:15:23.313679179,1.8
18:15:24.391509766,2.1
18:15:25.458652845,45.4
18:15:26.578158737,46.7
18:15:27.681284360,53.1
18:15:28.766151536,50.2
18:15:29.904067463,51.8
18:15:31.081897032,53.4
18:15:32.216783985,29.4
18:15:33.333297544,5.4
18:15:34.428295000,5.5
18:15:35.515672813,6
18:15:36.536411969,6.6
18:15:37.588456329,4.5
18:15:38.659769539,2.7
18:15:39.739950192,2.1
18:15:40.844729746,2.1
18:15:41.902819187,1.8
18:15:42.988012165,2.4
18:15:44.068215240,2.1
18:15:45.130656746,10.6
18:15:46.214233819,45
18:15:47.345693387,45.8
18:15:48.446245709,52.2
18:15:49.514796565,49.6
18:15:50.608070384,44.8
18:15:51.709215499,3.6
18:15:52.813917066,2.4
18:15:53.898072846,2.4
18:15:54.997664088,3.6
18:15:56.096120219,2.7
18:15:57.156992751,3
18:15:58.233732933,1.8
18:15:59.333917587,1.8
18:16:00.391922237,1.8
18:16:01.470217141,1.5
18:16:02.526964279,2.1
18:16:03.607326358,3.3
18:16:04.712850981,45.1
18:16:05.827095129,51.7
18:16:06.962150676,40
18:16:08.104487621,43.5
18:16:09.244534091,42.6
18:16:10.377870399,18
18:16:11.514066856,2.1
18:16:12.593870344,1.8
18:16:14.019276706,2.4
18:16:15.097684139,2.7
18:16:16.199111354,2.1
18:16:17.281971222,3.9
18:16:18.382391395,1.2
18:16:19.462463647,2.4
18:16:20.542844696,2.7
18:16:21.649102766,2.7
18:16:22.715534951,1.5
18:16:23.796251347,45.6
18:16:24.889943412,36.4
18:16:26.061852333,47.5
18:16:27.230808435,56.8
18:16:28.394085157,55
18:16:29.487740686,58.1
18:16:30.603253758,22.6
18:16:31.698311412,8.1
18:16:32.772482865,3.6
18:16:33.853695614,5.4
18:16:34.920464089,3.3
18:16:36.006805628,5.2
18:16:37.093778410,2.4
18:16:38.196473631,2.4
18:16:39.256286252,2.7
18:16:40.337849488,2.1
18:16:41.419228759,2.4
18:16:42.486714852,1.8
18:16:43.565350832,3.9
18:16:44.667016436,43.4
18:16:45.747699435,50.9
18:16:46.876185646,42.3
18:16:47.981175502,40.1
18:16:49.230926614,42.8
18:16:50.338086302,25.9
18:16:51.435083382,3
18:16:52.518428013,2.1
18:16:53.586057643,2.4
18:16:54.664089088,1.5
18:16:55.746836098,3.3
18:16:56.810861078,1.5
18:16:57.892631829,1.8
18:16:58.953821590,1.8
18:17:00.029117020,2.1
18:17:01.109419785,3.9
18:17:02.166250106,2.7
18:17:03.249148485,1.5
18:17:04.326167486,52.5
18:17:05.430984492,54.6
18:17:06.489287656,49
18:17:07.573789242,45.6
18:17:08.688117479,48.7
18:17:09.812095290,5.4
18:17:10.902581598,1.8
18:17:11.962106766,2.7
18:17:13.064946808,1.5
18:17:14.143340291,2.1
18:17:15.222151530,1.2
18:17:16.292507663,2.1
18:17:17.378502274,1.8
18:17:18.461051516,1.2
18:17:19.526826385,0.9
18:17:20.611083377,1.8
18:17:21.696952707,3.9
18:17:22.806360094,1.2
18:17:23.878268482,45.8
18:17:24.965717483,52.6
18:17:26.119035043,57.2
18:17:27.505924158,52
18:17:28.734484795,55.8
18:17:29.914074251,42
18:17:31.183737773,5.9
18:17:32.256946121,3.9
18:17:33.343491801,3.9
18:17:34.460535587,4.2
18:17:35.542374280,6.6
18:17:36.628689007,4.2
18:17:37.696372229,2.4
18:17:38.780278718,1.2
18:17:39.858833643,3
18:17:40.966117298,2.1
18:17:42.044699453,2.7
18:17:43.127569933,1.8
18:17:44.206166765,34.6
18:17:45.290903015,37.4
18:17:46.409224868,50.4
18:17:47.497784128,39.4
18:17:48.606565298,50.7
18:17:49.688826895,50
18:17:50.791927381,2.1
18:17:51.873375479,1.2
18:17:52.930928325,2.7
18:17:54.026495207,3
18:17:55.106579385,1.5
18:17:56.165552580,2.1
18:17:57.244402061,1.8
18:17:58.323642995,2.4
18:17:59.391325547,2.1
18:18:00.497937653,2.7
18:18:01.578649510,1.5
18:18:02.662850214,2.7
18:18:03.731249361,49.4
18:18:04.815030055,48.9
18:18:05.931306663,50.2
18:18:07.058827425,46.9
18:18:08.212720301,36.3
18:18:09.334397150,18.4
18:18:10.444903168,2.4
18:18:11.503670152,2.1
18:18:12.583226128,1.8
18:18:13.665796680,2.4
18:18:14.733849217,1.8
18:18:15.813194659,3
18:18:16.871908859,1.8
18:18:17.950472990,3
18:18:19.053703402,1.2
18:18:20.131156273,2.1
18:18:21.197190919,1.2
18:18:22.283798568,11.4
18:18:23.329360042,54.8
18:18:24.443374381,52.9
18:18:25.759477846,48.1
18:18:26.870727802,56.2
18:18:27.975426299,49
18:18:29.103646598,39.3
18:18:30.223613980,5.9
18:18:31.307780915,3.3
18:18:32.389539879,6.6
18:18:33.470103265,4.3
18:18:34.575178609,3.1
18:18:35.657924850,4.6
18:18:36.722340631,2.1
18:18:37.802440146,2.4
18:18:38.907764950,3.3
18:18:40.013725948,1.8
18:18:41.114526371,1.8
18:18:42.178097860,16.8
18:18:43.280917283,41.9
18:18:44.359091564,52.1
18:18:45.444152971,53
18:18:46.543747904,45.1
18:18:47.621369985,47.7
18:18:48.724563084,2.7
18:18:49.810768795,1.8
18:18:50.891062320,2.4
18:18:51.955476061,1.8
18:18:53.034099213,1.8
18:18:54.112663194,1.2
18:18:55.179061556,1.8
18:18:56.258396830,1.2
18:18:57.337050226,1.2
18:18:58.410330965,2.4
18:18:59.513039645,2.4
18:19:00.596835420,3
18:19:01.695843052,31.5
18:19:02.741434683,43.1
18:19:03.836194655,42.2
18:19:04.967317716,47.4
18:19:06.096969837,45.1
18:19:07.233135124,28.3
18:19:08.375237849,2.1
18:19:09.425986794,1.5
18:19:10.504151962,2.1
18:19:11.582836656,0.9
18:19:12.643172716,2.7
18:19:13.727381043,1.8
18:19:14.809645097,3.3
18:19:15.878226711,2.1
18:19:16.959646694,3
18:19:18.040689956,1.2
18:19:19.103762187,2.1
18:19:20.186935386,2.1
18:19:21.265288272,19.7
18:19:22.373363159,51.7
18:19:23.510435412,59.4
18:19:24.683225231,54.9
18:19:25.841685632,55.6
18:19:27.029054127,52.7
18:19:28.168639379,25
18:19:29.377990135,4.9
18:19:30.431707229,6
18:19:31.511110441,3.9
18:19:32.595410936,3.9
18:19:33.677056117,6.7
18:19:34.786686580,1.5
18:19:35.850312239,2.7
18:19:36.932806939,3
18:19:38.038872914,1.5
18:19:39.121746772,3.6
18:19:40.186957517,2.4
18:19:41.264870070,30.7
18:19:42.364267181,44.9
18:19:43.482850259,45.3
18:19:44.623582322,43
18:19:45.757906313,49
18:19:46.907660911,28.2
18:19:48.038448491,0.9
18:19:49.121537520,2.1
18:19:50.224994755,1.5
18:19:51.287241714,3
18:19:52.364817092,2.1
18:19:53.448558137,4.8
18:19:54.548077651,1.8
18:19:55.611783240,3.6
18:19:56.694952815,1.8
18:19:57.773474788,4.5
18:19:58.841509267,1.2
18:19:59.924005498,9.4
18:20:01.033076438,43.4
18:20:02.127423483,40.5
18:20:03.206142415,42.2
18:20:04.360527306,48.7
18:20:05.503506267,40.1
18:20:06.615998225,22.4
18:20:07.682732884,3.6
18:20:08.777830165,2.7
18:20:09.881502016,1.8
18:20:10.950508172,1.5
18:20:12.031100301,3
18:20:13.114496954,2.4
18:20:14.188639708,1.8
18:20:15.270834844,3.9
18:20:16.358604972,0.9
18:20:17.422621579,2.1
18:20:18.508544149,1.8
18:20:19.591680104,13.5
18:20:20.668268353,56.5
18:20:21.794156910,57.1
18:20:22.893869502,48.1
18:20:24.025368253,53.4
18:20:25.374969570,59.7
18:20:26.512036952,16.4
18:20:27.654617397,5.5
18:20:28.729233903,6.9
18:20:29.821830542,6.3
18:20:30.905971302,5.7
18:20:31.965431669,4.2
18:20:33.042938002,2.4
18:20:34.130263590,2.7
18:20:35.183687912,1.5
18:20:36.260412985,2.7
18:20:37.345052420,2.4
18:20:38.405661776,1.8
18:20:39.488295061,6.2
18:20:40.512746639,1.2
18:20:41.570120988,3.9
18:20:42.646749582,2.1
18:20:43.729909103,3.9
18:20:44.789075523,1.8
18:20:45.869740560,6
18:20:46.973905463,1.8
18:20:48.027705785,3
18:20:49.107581751,2.1
18:20:50.208010865,1.5
18:20:51.268004973,0.9
18:20:52.351063268,3
18:20:53.452936485,2.1
18:20:54.534794775,1.5
18:20:55.593088818,3
18:20:56.678208816,1.5
18:20:57.765875839,3.3
18:20:58.822919197,2.4
18:20:59.922701667,3.3
18:21:01.028664230,1.5
18:21:02.130254295,2.1
18:21:03.209397040,2.1
18:21:04.274886101,2.1
18:21:05.352497695,6.1
18:21:06.421819036,1.8
18:21:07.475199612,1.8
18:21:08.572432787,2.4
18:21:09.628860384,1.5
18:21:10.709090032,1.2
18:21:11.788766708,2.7
18:21:12.856015480,1.8
18:21:13.934619912,2.7
18:21:15.013631423,1.8
18:21:16.096045323,1.8
18:21:17.173740475,1.8
18:21:18.255264733,2.1
18:21:19.317164378,2.4
18:21:20.395446968,1.8
18:21:21.474891376,1.2
18:21:22.541396630,1.2
18:21:23.621617854,2.4
18:21:24.700898450,1.5
18:21:25.768615360,3.6
18:21:26.847441524,3
18:21:27.910618173,1.2
18:21:28.993609898,2.4
18:21:30.070480273,1.8
18:21:31.133819413,1.8
18:21:32.215807952,2.4
18:21:33.312699438,1.8
18:21:34.389128343,2.7
18:21:35.460178033,4.5
18:21:36.544590098,2.7
18:21:37.602842559,2.1
18:21:38.683993164,1.8
18:21:39.765787307,1.5
18:21:40.827335588,1.8
18:21:41.909863734,1.8
18:21:42.989536569,2.7
18:21:44.092313275,2.4
18:21:45.166836318,2.7
18:21:46.244663364,2.4
18:21:47.309431362,1.8
18:21:48.387684860,2.7
18:21:49.464740648,0.9
18:21:50.531290197,2.7
18:21:51.617996122,2.4
18:21:52.697063357,2.4
18:21:53.760198891,1.8
18:21:54.845265747,2.1
18:21:55.922936673,2.7
18:21:56.988882455,2.4
18:21:58.065432542,2.1
18:21:59.169957172,2.1
18:22:00.234639197,1.5
18:22:01.312768960,0.9
18:22:02.390005702,2.4
18:22:03.455351102,1.5
18:22:04.532106901,2.7
18:22:05.585684187,2.4
18:22:06.661948002,1.2
18:22:07.742201912,1.2
18:22:08.804905479,1.5
18:22:09.882297095,1.5
18:22:10.962752611,2.7
18:22:12.030249392,1.5
18:22:13.109053914,3.9
18:22:14.211393869,2.1
18:22:15.297117594,4.6
18:22:16.397843014,1.8
18:22:17.475729089,1.8
18:22:18.557965935,3.3
18:22:19.617832030,1.2
18:22:20.695006690,2.4
18:22:21.796530168,1.8
18:22:22.856562920,2.7
18:22:23.933336531,2.1
18:22:25.016796849,1.8
18:22:26.081585263,3.9
18:22:27.170073171,2.7
18:22:28.249024736,2.4
18:22:29.317766001,2.1
18:22:30.393356628,1.8
18:22:31.447956658,2.1
18:22:32.527244982,1.8
18:22:33.627415773,3.6
18:22:34.703966023,2.7
18:22:35.800161450,2.7
18:22:36.878308307,2.7
18:22:37.963267755,2.4
18:22:39.027900928,2.4
18:22:40.111906517,1.5
18:22:41.162242779,2.7
18:22:42.245770134,1.2
18:22:43.345320328,1.8
18:22:44.399735273,1.8
18:22:45.481237571,5.1
18:22:46.561214244,0.9
18:22:47.623880055,1.8
18:22:48.699802614,2.7
18:22:49.800223727,1.8
18:22:50.865196714,2.4
18:22:51.940746140,2.1
18:22:52.995582626,3
18:22:54.075855686,1.2
18:22:55.153857236,3
18:22:56.257220099,1.2
18:22:57.333256074,1.8
18:22:58.411836834,1.8
18:22:59.511623183,1.8
18:23:00.566985380,2.1
18:23:01.647444358,2.1
18:23:02.746619294,1.8
18:23:03.806391789,1.8
18:23:04.883970763,2.7
18:23:05.963754992,3
18:23:07.029547261,3
18:23:08.105037898,1.5
18:23:09.158571639,3
18:23:10.234632374,2.1
18:23:11.332655884,1.8
18:23:12.391213673,1.2
18:23:13.469081428,3.3
18:23:14.552437506,1.8
18:23:15.616522621,3.3
18:23:16.696061825,2.1
18:23:17.803362181,1.5
18:23:18.887156893,2.1
18:23:19.953838297,2.1
18:23:21.031732649,2.7
18:23:22.094782282,1.8
18:23:23.175403396,2.7
18:23:24.257778254,2.1
18:23:25.317598250,7.2
