hora,cpu
17:17:15.212596586,3.3
17:17:16.281023252,2.4
17:17:17.363659261,2.7
17:17:18.442528467,2.1
17:17:19.506928433,1.5
17:17:20.585489773,4.2
17:17:21.665378344,35.8
17:17:22.742628126,49.5
17:17:23.940861722,51.8
17:17:25.082511433,15.4
17:17:26.196038183,6
17:17:27.274985761,6
17:17:28.364732961,4.3
17:17:29.449863936,1.8
17:17:30.507382157,4
17:17:31.559055880,2.1
17:17:32.608019565,1.5
17:17:33.690644664,2.7
17:17:34.750442241,2.1
17:17:35.829433243,1.8
17:17:36.913794838,1.8
17:17:37.977130827,3.9
17:17:39.058710924,2.7
17:17:40.115216638,1.8
17:17:41.192017802,3.6
17:17:42.272371965,52.1
17:17:43.346415591,44.5
17:17:44.436861566,24.6
17:17:45.533663648,3
17:17:46.587605879,2.1
17:17:47.660739921,3.6
17:17:48.744707543,1.8
17:17:49.798838987,4.2
17:17:50.878579548,3
17:17:51.958762293,1.2
17:17:53.025200951,1.5
17:17:54.104879269,1.2
17:17:55.185909036,3.9
17:17:56.252320659,1.2
17:17:57.329766642,3.9
17:17:58.410402292,1.2
17:17:59.482185129,2.1
17:18:00.563093900,4.5
17:18:01.615360861,9.6
17:18:02.704245206,46.8
17:18:03.769357557,51.4
17:18:04.858904239,21.4
17:18:05.931676646,2.4
17:18:06.982708764,2.1
17:18:08.053994718,2.7
17:18:09.132420576,1.2
17:18:10.214699691,2.4
17:18:11.315993222,3
17:18:12.391692114,1.8
17:18:13.472566129,2.1
17:18:14.553050093,3.6
17:18:15.617771911,1.8
17:18:16.702793397,1.2
17:18:17.785332346,3
17:18:18.849888431,2.1
17:18:19.927650009,2.7
17:18:20.982770576,4.2
17:18:22.065188999,38.3
17:18:23.166881264,45.3
17:18:24.293997437,52.2
17:18:25.434912381,30.6
17:18:26.562966411,4.2
17:18:27.628212274,6.3
17:18:28.724890396,3.9
17:18:29.810382437,2.7
17:18:30.897712122,3
17:18:31.960910441,3.6
17:18:33.039100178,2.1
17:18:34.122105563,3.3
17:18:35.185218618,0.9
17:18:36.264465794,1.8
17:18:37.346891334,2.1
17:18:38.412000311,2.4
17:18:39.491519982,2.1
17:18:40.575018637,5.1
17:18:41.643965869,3.6
17:18:42.726755464,53.7
17:18:43.794626085,50.3
17:18:44.902359747,30.9
17:18:45.985579701,2.7
17:18:47.046437965,3.9
17:18:48.105005981,3.6
17:18:49.189433007,2.7
17:18:50.272677748,3.3
17:18:51.384284817,3.3
17:18:52.447785612,2.1
17:18:53.530240197,1.8
17:18:54.609873861,1.2
17:18:55.674009701,3.6
17:18:56.776841348,2.4
17:18:57.857220369,3.3
17:18:58.920727303,2.7
17:19:00.008052426,3.3
17:19:01.098439091,3
17:19:02.156606887,14.1
17:19:03.229761259,38.8
17:19:04.329272189,52.6
17:19:05.402365413,22.2
17:19:06.477839715,1.5
17:19:07.563765307,1.5
17:19:08.643761507,2.4
17:19:09.715001561,2.1
17:19:10.802797920,2.7
17:19:11.883169740,3
17:19:12.950040702,2.1
17:19:14.031835948,3.3
17:19:15.111518706,1.2
17:19:16.180710329,3.6
17:19:17.259213456,1.2
17:19:18.317545871,2.7
17:19:19.402992809,1.5
17:19:20.482829988,4.9
17:19:21.542934890,3
17:19:22.646882234,32.2
17:19:23.755269289,46.4
17:19:24.900617839,56.3
17:19:26.072995861,17.3
17:19:27.210401331,4.3
17:19:28.298670848,6.8
17:19:29.411575736,4.5
17:19:30.495718713,6.8
17:19:31.547068294,1.8
17:19:32.597165277,3.3
17:19:33.679713053,2.4
17:19:34.745626866,2.4
17:19:35.823885395,1.8
17:19:36.922444946,2.1
17:19:37.988659483,3.6
17:19:39.095591325,2.4
17:19:40.178814195,2.1
17:19:41.263708564,1.2
17:19:42.333912293,6.9
17:19:43.435609111,42.4
17:19:44.533921833,34.8
17:19:45.658470438,21
17:19:46.707799289,2.1
17:19:47.757707459,2.4
17:19:48.837583727,1.8
17:19:49.901534414,1.5
17:19:50.980501936,3.9
17:19:52.059316802,1.5
17:19:53.125851637,1.8
17:19:54.208378093,2.1
17:19:55.292439070,1.8
17:19:56.364664702,2.4
17:19:57.449669943,1.5
17:19:58.528909592,2.4
17:19:59.595477807,2.1
17:20:00.676266769,7
17:20:01.775848741,2.4
17:20:02.838893641,34.5
17:20:03.933999909,47.1
17:20:05.070127698,41.5
17:20:06.239590439,3
17:20:07.297119016,1.2
17:20:08.378006512,3.6
17:20:09.491458081,1.5
17:20:10.570195328,4.9
17:20:11.602033954,1.2
17:20:12.652194603,2.7
17:20:13.730169456,1.2
17:20:14.812449700,3.3
17:20:15.875023292,2.4
17:20:16.954658914,2.7
17:20:18.036714000,1.5
17:20:19.102688454,2.1
17:20:20.184739424,1.5
17:20:21.266370969,2.4
17:20:22.332517138,3.3
17:20:23.423221647,61.5
17:20:24.544133002,54
17:20:25.657395706,31.2
17:20:27.025870761,10.1
17:20:28.122440438,4.5
17:20:29.192644703,2.1
17:20:30.280097404,1.8
17:20:31.361926388,2.4
17:20:32.425742877,1.8
17:20:33.507443683,2.1
17:20:34.587136897,1.5
17:20:35.652027075,1.5
17:20:36.733199653,3.3
17:20:37.840278739,2.4
17:20:38.897167193,2.7
17:20:39.982990886,2.1
17:20:41.085378853,2.7
17:20:42.170335102,1.2
17:20:43.240555815,43.3
17:20:44.327388510,49.7
17:20:45.456883964,30.8
17:20:46.546507943,2.7
17:20:47.598762148,2.1
17:20:48.679625293,1.5
17:20:49.759082873,1.8
17:20:50.822001178,3.3
17:20:51.902998330,2.4
17:20:52.985153079,3.3
17:20:54.044949994,2.1
17:20:55.129200718,1.5
17:20:56.213121808,1.8
17:20:57.273861893,1.8
17:20:58.351839216,2.1
17:20:59.412926485,2.7
17:21:00.496869447,4.2
17:21:01.577931124,2.7
17:21:02.639544846,18.2
17:21:03.740293641,45.1
17:21:04.862435065,43
17:21:05.936532771,15.7
17:21:06.977052713,2.4
17:21:08.049806468,1.2
17:21:09.131422043,2.4
17:21:10.195266060,1.2
17:21:11.273335301,1.5
17:21:12.354726396,2.1
17:21:13.420793158,1.5
17:21:14.505726678,2.1
17:21:15.589827130,3.3
17:21:16.691512942,2.7
17:21:17.795401761,3.3
17:21:18.874665678,2.1
17:21:19.957926029,1.8
17:21:21.039517690,3.9
17:21:22.106922772,1.5
17:21:23.187074545,48.6
17:21:24.307653935,54.3
17:21:25.439546641,56.9
17:21:26.674092884,16.8
17:21:27.739653026,9.9
17:21:28.796025254,3.9
17:21:29.868838944,1.5
17:21:30.954194848,3
17:21:32.035134632,1.2
17:21:33.102960070,3.3
17:21:34.208011841,1.5
17:21:35.292355353,2.4
17:21:36.349252678,2.1
17:21:37.431679482,2.4
17:21:38.512608742,1.5
17:21:39.580574748,1.8
17:21:40.668921670,2.7
17:21:41.748326614,2.4
17:21:42.809984480,3.3
17:21:43.894172259,2.1
17:21:44.946851116,1.2
17:21:46.032196387,0.9
17:21:47.109712382,2.4
17:21:48.168643439,2.1
17:21:49.252329135,2.7
17:21:50.334133279,3
17:21:51.400090906,2.1
17:21:52.479783239,2.4
17:21:53.580540651,2.7
17:21:54.664274990,2.4
17:21:55.727219351,3.9
17:21:56.833553654,2.1
17:21:57.915856177,2.4
17:21:58.969847207,1.5
17:22:00.052518476,2.1
17:22:01.131661746,3
17:22:02.193130228,1.5
17:22:03.270612101,2.4
17:22:04.355311376,1.5
17:22:05.431690078,2.7
17:22:06.510020954,1.8
17:22:07.595347724,2.4
17:22:08.665154589,1.8
17:22:09.745524670,2.7
17:22:10.827631251,3
17:22:11.889264623,1.8
17:22:12.972472185,1.5
17:22:14.056382138,2.7
17:22:15.117203586,1.5
17:22:16.195385761,3.9
17:22:17.292445215,2.1
17:22:18.398428155,1.5
17:22:19.462541457,2.4
17:22:20.545895733,4
17:22:21.597625255,2.4
17:22:22.647360362,1.8
17:22:23.706292183,3.3
17:22:24.785248620,2.1
17:22:25.883337022,1.8
17:22:26.939076986,2.1
17:22:28.020585385,2.7
17:22:29.103102944,1.2
17:22:30.163544284,1.8
17:22:31.240992602,2.1
17:22:32.319175811,1.5
17:22:33.385481072,1.8
17:22:34.464246255,2.7
17:22:35.562567256,1.5
17:22:36.619284657,2.7
17:22:37.721573653,3.3
17:22:38.805837916,1.8
17:22:39.862084538,2.4
17:22:40.945028130,2.7
17:22:42.021339055,2.7
17:22:43.090733407,2.1
17:22:44.172931378,2.4
17:22:45.252117909,2.1
17:22:46.319673365,1.8
17:22:47.396581054,2.4
17:22:48.494808508,3.6
17:22:49.599936023,1.5
17:22:50.671220725,3.9
17:22:51.747702061,3.3
17:22:52.832867302,2.1
17:22:53.897365378,3.3
17:22:54.979131784,2.1
17:22:56.060652255,2.4
17:22:57.129923893,2.4
17:22:58.212242170,3
17:22:59.293397225,3
17:23:00.355489584,4.2
17:23:01.434887617,2.4
17:23:02.491310218,1.5
17:23:03.572969122,1.2
17:23:04.649752951,2.7
17:23:05.714264669,2.1
17:23:06.794171863,1.5
17:23:07.869745022,3.6
17:23:08.944561934,1.8
17:23:10.022023049,2.4
17:23:11.123667868,4.2
17:23:12.222397340,2.7
17:23:13.319144637,1.8
17:23:14.382668388,2.1
17:23:15.462542767,2.4
17:23:16.564173209,2.1
17:23:17.623046571,2.1
17:23:18.704976249,0.9
17:23:19.783882403,1.5
17:23:20.847005165,4.2
17:23:21.924661951,2.1
17:23:23.027356135,1.5
17:23:24.087035375,2.4
17:23:25.169230725,2.4
17:23:26.246270639,2.4
17:23:27.310158914,1.8
17:23:28.391491457,2.4
17:23:29.469083761,1.5
17:23:30.535255615,6
17:23:31.618378666,1.8
17:23:32.700774430,2.7
17:23:33.767152532,2.1
17:23:34.845775193,2.4
17:23:35.928788243,1.5
17:23:36.994418588,1.5
17:23:38.073927700,1.5
17:23:39.158732041,1.5
17:23:40.226243258,3
17:23:41.307740951,2.1
17:23:42.386502307,2.4
17:23:43.456396894,2.1
17:23:44.536065795,2.1
17:23:45.633223338,1.5
17:23:46.696926348,2.4
17:23:47.774390261,1.8
17:23:48.829879727,2.4
17:23:49.905855108,1.8
17:23:50.984311359,4.2
17:23:52.046609011,1.8
17:23:53.128236595,1.8
17:23:54.179213014,1.8
17:23:55.263175271,2.7
17:23:56.370609205,3.3
17:23:57.446765155,2.4
17:23:58.505313193,3
17:23:59.581926692,1.2
17:24:00.662499697,4.2
17:24:01.726779729,1.8
17:24:02.806687686,1.8
17:24:03.882113378,1.8
17:24:04.951642700,1.8
17:24:06.035264487,2.4
17:24:07.134797998,3
17:24:08.188896372,2.1
17:24:09.268593912,1.8
