horaejecucion,e_core,e_ram,cpu,mem_used
23:11:43.722856028,0.02,0.28,0,3338732
23:11:45.074230761,0.02,0.28,0,3338436
23:11:46.415199515,0.03,0.28,0,3338312
23:11:47.765119399,0.03,0.28,0,3338212
23:11:49.100427110,0.02,0.28,0,3337872
23:11:50.438241050,0.02,0.28,0,3338420
23:11:51.785985387,0.02,0.28,0,3338624
23:11:53.124473437,0.09,0.32,0,3338080
23:11:54.469179537,0.11,0.32,0,3338420
23:11:55.817880305,0.10,0.31,0,3337924
23:11:57.164205710,0.07,0.30,1,3338476
23:11:58.509677588,0.09,0.31,0,3338420
23:11:59.859604814,0.06,0.30,0,3338264
23:12:01.200208264,0.03,0.28,0,3338412
23:12:02.540767923,0.02,0.28,0,3338380
23:12:03.886900295,0.02,0.28,0,3338412
23:12:05.220791422,0.02,0.28,0,3338172
23:12:06.562300935,0.03,0.28,0,3338312
23:12:07.912474171,0.02,0.28,0,3338180
23:12:09.253157095,0.02,0.28,0,3338428
23:12:10.593526198,0.02,0.28,0,3338380
23:12:11.941806063,0.03,0.28,0,3338304
23:12:13.285792310,0.02,0.28,0,3338056
23:12:14.629259554,0.02,0.28,0,3338036
23:12:15.958980257,0.06,0.30,0,3337568
23:12:17.300471888,0.07,0.30,1,3337388
23:12:18.647057095,0.09,0.30,0,3337644
23:12:19.991123985,0.07,0.31,0,3338216
23:12:21.327676550,0.05,0.30,0,3337420
23:12:22.670197262,0.08,0.31,0,3338032
23:12:24.018817296,0.02,0.28,0,3337700
23:12:25.369898502,0.02,0.28,0,3338064
23:12:26.706783670,0.02,0.28,0,3337956
23:12:28.056767161,0.02,0.28,0,3338560
23:12:29.394094224,0.02,0.28,0,3337956
23:12:30.734904071,0.03,0.28,0,3338040
23:12:32.078047281,0.02,0.28,0,3337940
23:12:33.401866005,0.02,0.28,0,3338312
23:12:34.744233804,0.02,0.28,0,3338172
23:12:36.091911724,0.03,0.28,0,3337824
23:12:37.433197526,0.07,0.29,0,3337924
23:12:38.763512942,0.07,0.30,0,3337980
23:12:40.113517390,0.08,0.31,0,3337656
23:12:41.456225914,0.10,0.32,0,3337664
23:12:42.789979490,0.07,0.30,0,3337880
23:12:44.140074316,0.05,0.30,0,3337424
23:12:45.483062158,0.08,0.31,0,3338016
23:12:46.829022101,0.11,0.31,0,3337888
23:12:48.167687306,0.11,0.32,0,3337984
23:12:49.514526858,0.03,0.29,0,3337984
23:12:50.859378759,0.03,0.28,0,3337736
23:12:52.206174877,0.02,0.28,0,3338116
23:12:53.544215882,0.02,0.28,0,3337660
23:12:54.886552022,0.02,0.28,0,3337916
23:12:56.240606950,0.02,0.28,0,3337776
23:12:57.590115347,0.02,0.28,0,3338132
23:12:58.930888176,2.48,0.28,0,3338132
23:13:00.266301213,0.03,0.28,0,3338172
23:13:01.614071832,0.01,0.28,0,3337776
23:13:02.951172401,0.05,0.30,0,3337740
23:13:04.284844835,0.04,0.28,0,3337396
23:13:05.627579318,0.07,0.30,1,3337676
23:13:06.972564872,0.07,0.30,1,3338152
23:13:08.316339832,0.10,0.32,1,3337560
23:13:09.672026755,0.10,0.32,1,3337488
23:13:11.013100882,0.07,0.31,0,3337716
23:13:12.360734145,0.02,0.28,0,3337684
23:13:13.705781213,0.02,0.28,0,3337992
23:13:15.041088355,0.02,0.28,0,3337808
23:13:16.384968343,0.01,0.28,0,3338204
23:13:17.726106742,0.02,0.28,0,3337592
23:13:19.069280650,0.02,0.28,0,3337328
23:13:20.416921247,0.03,0.28,0,3337732
23:13:21.758083904,0.02,0.28,0,3337952
23:13:23.100112964,0.03,0.28,0,3337608
23:13:24.431168095,0.02,0.28,0,3337732
23:13:25.768753760,0.08,0.29,1,3336848
23:13:27.104738226,0.07,0.30,0,3336300
23:13:28.448179929,0.04,0.29,0,3335944
23:13:29.792402354,0.06,0.30,0,3336076
23:13:31.134126697,0.07,0.31,1,3338084
23:13:32.477966059,0.10,0.32,1,3337640
23:13:33.810242034,0.03,0.29,0,3337616
23:13:35.165292217,0.02,0.28,0,3337764
23:13:36.508155485,0.03,0.28,0,3337524
23:13:37.854780829,0.03,0.28,0,3337524
23:13:39.203229953,0.02,0.28,0,3337572
23:13:40.546043970,0.03,0.28,0,3337440
23:13:41.884081946,0.03,0.28,0,3337688
23:13:43.225003684,0.02,0.28,0,3337704
23:13:44.570267680,0.02,0.28,0,3337936
23:13:45.905480769,0.02,0.28,0,3337324
23:13:47.253908461,0.03,0.28,0,3337696
23:13:48.595923454,0.11,0.32,0,3337240
23:13:49.944630745,0.06,0.30,0,3337556
23:13:51.292564586,0.07,0.30,0,3337424
23:13:52.626280684,0.09,0.31,0,3337516
23:13:53.977303531,0.08,0.31,0,3337180
23:13:55.312602239,0.09,0.31,1,3337108
23:13:56.656922261,0.09,0.32,0,3337132
23:13:58.004085185,0.13,0.32,0,3335968
23:13:59.353404826,0.04,0.29,0,3335976
23:14:00.702812740,0.03,0.28,0,3335748
23:14:02.050023814,0.02,0.28,0,3335632
23:14:03.386132961,0.03,0.28,0,3337412
23:14:04.730350034,0.02,0.28,0,3337156
