horaejecucion,e_core,e_ram,cpu,mem_used
22:59:03.716616290,0.02,0.28,0,3342960
22:59:05.066711460,0.02,0.28,0,3343168
22:59:06.409571455,0.02,0.28,0,3343292
22:59:07.758618721,0.02,0.28,0,3342844
22:59:09.105713298,0.02,0.28,0,3343320
22:59:10.446240171,0.03,0.28,0,3342976
22:59:11.794616733,0.02,0.28,0,3343332
22:59:13.140678176,0.07,0.30,0,3343364
22:59:14.481574621,0.06,0.31,1,3343024
22:59:15.832066245,0.04,0.30,0,3342412
22:59:17.176891014,0.07,0.30,1,3343472
22:59:18.523165236,0.09,0.31,0,3342596
22:59:19.868113127,0.09,0.32,0,3342852
22:59:21.214393830,0.02,0.28,0,3342968
22:59:22.555316880,0.02,0.28,0,3342844
22:59:23.902686630,0.02,0.28,0,3343332
22:59:25.244641559,0.03,0.28,0,3343200
22:59:26.582939851,0.02,0.28,0,3343456
22:59:27.927362062,0.03,0.28,0,3342952
22:59:29.270051737,0.03,0.28,0,3342952
22:59:30.608726854,0.03,0.28,0,3343036
22:59:31.952979778,0.02,0.28,0,3342836
22:59:33.291408782,0.02,0.28,0,3343332
22:59:34.631538242,0.02,0.28,0,3342968
22:59:35.975863820,0.10,0.32,0,3343060
22:59:37.325901859,0.09,0.31,0,3342812
22:59:38.668566054,0.09,0.33,0,3343044
22:59:40.011396251,0.08,0.32,0,3342448
22:59:41.352449398,0.10,0.31,0,3342704
22:59:42.694624828,0.02,0.28,0,3343076
22:59:44.041984654,0.02,0.28,0,3342500
22:59:45.381176095,0.02,0.28,0,3343208
22:59:46.722822959,0.02,0.28,0,3343084
22:59:48.066299157,0.02,0.28,0,3342828
22:59:49.410694036,0.01,0.28,0,3342580
22:59:50.758243784,0.03,0.28,0,3341796
22:59:52.112952516,0.03,0.28,0,3341556
22:59:53.453976619,0.02,0.28,0,3341812
22:59:54.807133156,0.01,0.28,0,3341300
22:59:56.149238394,0.03,0.28,0,3342572
22:59:57.481147774,0.06,0.30,0,3342804
22:59:58.828139985,0.06,0.30,0,3342936
23:00:00.174112917,0.07,0.30,0,3343060
23:00:01.525154424,0.07,0.31,0,3342828
23:00:02.867309078,0.05,0.30,0,3342696
23:00:04.208343105,0.05,0.30,0,3342772
23:00:05.548927663,0.09,0.31,0,3342564
23:00:06.896713767,0.09,0.32,1,3342692
23:00:08.237924028,0.11,0.32,0,3342492
23:00:09.585977199,0.04,0.29,0,3342844
23:00:10.926531884,0.02,0.28,0,3342764
23:00:12.278041279,0.02,0.28,0,3342756
23:00:13.606076322,0.02,0.28,0,3342632
23:00:14.942079759,0.02,0.28,0,3342632
23:00:16.294316579,0.02,0.28,0,3342508
23:00:17.638725010,0.02,0.28,0,3342576
23:00:18.975176034,0.02,0.28,0,3342632
23:00:20.317679502,0.02,0.28,0,3342268
23:00:21.656081565,0.02,0.28,0,3342888
23:00:22.996831948,0.02,0.28,0,3342888
23:00:24.342981514,0.02,0.28,0,3342632
23:00:25.678597207,0.10,0.32,1,3342708
23:00:27.019729405,0.12,0.32,0,3342996
23:00:28.364426223,0.11,0.32,0,3342740
23:00:29.698776581,0.10,0.31,1,3342476
23:00:31.042317913,0.04,0.29,0,3342516
23:00:32.390092833,0.02,0.28,0,3343144
23:00:33.732529981,0.02,0.28,0,3342748
23:00:35.077804668,0.02,0.28,0,3342632
23:00:36.420457610,0.02,0.28,0,3342632
23:00:37.765785456,0.02,0.28,0,3342384
23:00:39.108540629,0.03,0.28,0,3342740
23:00:40.449644971,0.02,0.28,0,3342112
23:00:41.795893143,0.02,0.28,0,3342484
23:00:43.142230613,0.02,0.28,0,3342376
23:00:44.475303355,0.01,0.28,0,3342120
23:00:45.815286981,0.02,0.28,0,3342328
23:00:47.156668898,1.23,0.31,0,3341996
23:00:48.501816784,0.12,0.32,0,3342320
23:00:49.838515517,0.11,0.33,0,3343084
23:00:51.178608965,0.10,0.33,0,3342436
23:00:52.530435272,0.06,0.30,0,3342740
23:00:53.866950768,0.02,0.28,0,3342260
23:00:55.212250988,0.01,0.28,0,3341996
23:00:56.555102853,0.02,0.28,0,3342172
23:00:57.901366860,0.02,0.28,0,3342384
23:00:59.239087568,0.01,0.28,0,3342136
23:01:00.586018198,0.02,0.28,0,3341072
23:01:01.927901480,0.03,0.28,0,3341072
23:01:03.266295005,0.02,0.28,0,3340972
23:01:04.613882522,0.02,0.28,0,3342048
23:01:05.952695578,2.86,0.28,0,3342304
23:01:07.279048996,0.02,0.28,0,3342108
23:01:08.622798387,0.08,0.31,0,3342232
23:01:09.963803069,0.07,0.31,1,3341984
23:01:11.302959791,0.10,0.32,2,3341996
23:01:12.651300398,0.08,0.32,1,3341656
23:01:13.999921274,0.10,0.31,1,3341988
23:01:15.338877117,0.05,0.29,0,3341900
23:01:16.684647692,0.02,0.28,0,3341876
23:01:18.031892819,0.01,0.28,0,3342404
23:01:19.372570976,0.02,0.28,0,3342048
23:01:20.720779909,0.02,0.28,0,3341752
23:01:22.070504120,0.02,0.28,0,3342396
23:01:23.406414592,0.02,0.28,0,3342320
23:01:24.754078949,0.03,0.28,0,3342164
23:01:26.097527248,0.02,0.28,0,3342320
23:01:27.439933000,0.02,0.28,0,3341860
23:01:28.784521189,0.02,0.28,0,3342040
23:01:30.127990073,0.02,0.28,0,3341724
23:01:31.466696506,0.12,0.32,0,3341920
23:01:32.809656018,0.11,0.31,1,3341864
23:01:34.148601756,0.06,0.30,1,3342216
23:01:35.489909260,0.05,0.30,1,3342128
23:01:36.837993019,0.02,0.28,0,3342500
23:01:38.178003521,0.03,0.28,0,3341572
23:01:39.520549386,0.02,0.28,0,3341960
23:01:40.867643280,0.02,0.28,0,3342012
23:01:42.211422917,0.03,0.28,0,3341632
