horaejecucion,e_core,e_ram,cpu,mem_used
22:02:11.232372689,0.02,0.28,0,3345376
22:02:12.570185415,0.02,0.28,0,3345680
22:02:13.912173628,0.02,0.28,0,3345316
22:02:15.256017626,0.02,0.28,0,3346472
22:02:16.599372955,0.02,0.28,0,3346884
22:02:17.949297540,0.01,0.28,0,3346604
22:02:19.290668903,0.02,0.28,0,3346588
22:02:20.640448288,0.03,0.28,0,3345264
22:02:21.985173450,0.07,0.30,0,3344932
22:02:23.320295583,0.12,0.32,0,3345216
22:02:24.666335596,0.10,0.31,0,3346160
22:02:26.013928449,0.02,0.28,0,3346588
22:02:27.360895937,0.03,0.28,0,3346100
22:02:28.702254948,0.03,0.28,0,3346472
22:02:30.049071809,0.02,0.28,0,3346688
22:02:31.392563845,0.02,0.28,0,3346572
22:02:32.741972938,0.02,0.28,0,3346440
22:02:34.080959099,0.02,0.28,0,3346192
22:02:35.418773208,0.02,0.28,0,3346804
22:02:36.764034125,0.02,0.28,0,3346440
22:02:38.106874973,0.03,0.28,0,3345952
22:02:39.454882679,0.03,0.28,0,3346276
22:02:40.798370838,0.02,0.28,0,3346076
22:02:42.138061465,0.02,0.28,0,3346024
22:02:43.478863358,0.03,0.29,0,3346468
22:02:44.821542423,0.07,0.30,0,3346680
22:02:46.171051746,0.08,0.32,0,3346200
22:02:47.512836425,0.03,0.28,0,3345456
22:02:48.862314748,0.02,0.28,0,3344952
22:02:50.200107079,0.02,0.28,0,3344796
22:02:51.538370710,0.02,0.28,0,3345680
22:02:52.893168422,0.03,0.28,0,3346036
22:02:54.236967225,0.02,0.28,0,3346284
22:02:55.575235365,0.02,0.28,0,3345920
22:02:56.921813468,0.03,0.28,0,3346300
22:02:58.270509679,0.03,0.28,0,3346664
22:02:59.616510294,0.02,0.28,0,3346228
22:03:00.960624024,0.02,0.28,0,3346172
22:03:02.300588847,0.02,0.28,0,3346284
22:03:03.640916016,0.02,0.28,0,3345952
22:03:04.988007645,2.80,0.29,0,3346564
22:03:06.322417252,0.07,0.31,0,3346324
22:03:07.654976924,0.10,0.31,0,3346040
22:03:09.006892661,0.09,0.32,0,3346236
22:03:10.350426189,0.08,0.31,0,3346300
22:03:11.695816357,0.02,0.28,0,3346128
22:03:13.041120239,0.03,0.28,0,3346392
22:03:14.390272039,0.02,0.28,0,3345920
22:03:15.727102659,0.02,0.28,0,3346300
22:03:17.072116604,0.02,0.28,0,3346176
22:03:18.408597103,0.02,0.28,0,3346184
22:03:19.747819012,0.02,0.28,0,3345796
22:03:21.102071593,0.02,0.28,0,3346176
22:03:22.431771842,0.02,0.28,0,3346680
22:03:23.773433298,0.02,0.28,0,3346148
22:03:25.119486273,0.03,0.28,0,3345508
