hora,e_core,e_ram,cpu,mem_used
05:15:11.030874366,0.09,0.31,1,2640924
05:15:12.382346106,0.22,0.30,2,2641008
05:15:13.733894331,0.19,0.32,0,2641192
05:15:15.076067173,0.09,0.30,0,2641212
05:15:16.431697513,0.12,0.29,1,2640456
05:15:17.775980223,0.09,0.29,0,2640668
05:15:19.125876904,0.08,0.29,0,2640672
05:15:20.483513646,0.11,0.29,0,2640208
05:15:21.838678557,0.09,0.29,0,2640336
05:15:23.199537276,0.09,0.29,0,2640352
05:15:24.543922591,0.10,0.29,0,2640356
05:15:25.897901958,0.12,0.30,8,2619888
05:15:27.242680061,1.41,0.33,6,2551504
05:15:28.568315309,0.48,0.31,5,2538560
05:15:29.893356558,0.76,0.31,7,2537412
05:15:31.216767640,0.42,0.32,2,2537016
05:15:32.547065496,0.40,0.32,2,2536800
05:15:33.882281867,1.50,0.33,2,2536352
05:15:35.202962349,0.53,0.32,1,2535184
05:15:36.532285048,0.70,0.33,1,2534552
05:15:37.854193438,0.18,0.30,0,2534548
05:15:39.189643441,0.07,0.30,0,2534748
05:15:40.540906795,0.20,0.29,0,2533928
05:15:41.894307861,0.08,0.29,1,2533792
05:15:43.247850593,0.10,0.30,0,2533972
05:15:44.593993064,0.14,0.30,0,2533028
05:15:45.941920169,0.08,0.29,0,2532996
05:15:47.300219469,0.08,0.29,0,2532324
05:15:48.651672061,0.13,0.29,3,2531832
05:15:49.991247849,0.34,0.31,4,2534956
05:15:51.328797523,0.95,0.34,2,2534572
05:15:52.680300469,0.17,0.32,2,2534112
05:15:54.019749252,0.16,0.32,2,2526920
05:15:55.379380230,0.15,0.31,2,2526844
05:15:56.726129103,0.18,0.31,1,2530868
05:15:58.067125514,0.19,0.33,2,2530208
05:15:59.419975358,0.13,0.32,0,2529756
05:16:00.771631281,0.07,0.29,0,2529696
05:16:02.130952161,0.08,0.30,0,2529796
05:16:03.482616811,0.07,0.29,0,2529564
05:16:04.840074213,0.19,0.30,0,2528728
05:16:06.191945297,0.10,0.30,0,2528520
05:16:07.536540177,0.09,0.29,1,2528428
05:16:08.887246511,0.09,0.29,0,2528192
05:16:10.238328103,0.10,0.30,2,2527800
05:16:11.587679276,0.12,0.32,2,2526540
05:16:12.930320633,0.31,0.32,1,2526280
05:16:14.263605911,0.18,0.34,2,2522336
05:16:15.610329823,0.41,0.33,12,2515800
05:16:16.936405780,0.20,0.31,1,2518896
05:16:18.286731990,0.16,0.34,2,2518400
05:16:19.630769280,0.20,0.33,1,2517036
05:16:20.978613907,0.17,0.29,0,2516448
05:16:22.325171951,0.11,0.30,2,2517448
05:16:23.677902350,0.07,0.29,1,2517660
05:16:25.025572434,3.33,0.43,0,2499328
05:16:26.367984345,0.12,0.30,0,2498904
05:16:27.728180078,0.09,0.29,1,2514040
05:16:29.078249149,0.06,0.29,0,2513792
05:16:30.417886674,0.13,0.29,0,2513784
05:16:31.777793524,0.38,0.34,2,2510876
05:16:33.094328168,0.85,0.32,2,2507780
05:16:34.422612379,0.67,0.32,1,2501036
05:16:35.742461624,0.39,0.31,0,2497948
05:16:37.063718348,0.59,0.32,0,2494176
05:16:38.386507600,0.31,0.31,0,2492872
05:16:39.706042610,0.47,0.32,1,2489476
05:16:41.037256064,1.11,0.32,1,2486772
05:16:42.354365475,0.36,0.32,0,2483396
05:16:43.678724750,0.32,0.30,0,2481504
05:16:45.014817810,0.11,0.29,0,2478716
05:16:46.375754480,0.08,0.30,0,2478896
05:16:47.727723793,0.23,0.30,0,2478380
05:16:49.078585547,0.06,0.29,0,2478612
05:16:50.431409588,0.17,0.30,0,2478304
05:16:51.781961469,0.30,0.29,0,2477984
05:16:53.124336795,0.25,0.30,0,2477624
05:16:54.478696843,0.08,0.29,1,2474584
05:16:55.825040379,0.16,0.33,3,2473128
05:16:57.175458749,0.18,0.31,2,2473072
05:16:58.519237261,0.18,0.32,1,2471676
05:16:59.865364065,0.23,0.30,2,2470480
05:17:01.214057449,0.20,0.33,3,2469520
05:17:02.554541074,0.17,0.35,1,2468244
05:17:03.900244102,0.12,0.32,2,2466444
05:17:05.251743741,0.10,0.30,0,2465020
05:17:06.603972374,0.11,0.31,0,2464612
05:17:07.966866521,0.09,0.29,0,2464688
05:17:09.308087384,0.08,0.29,0,2464984
05:17:10.650929246,0.11,0.29,0,2464280
05:17:12.007338449,0.10,0.29,0,2464484
05:17:13.356248672,0.07,0.30,0,2464320
05:17:14.702101460,0.12,0.29,0,2461168
05:17:16.037536720,0.13,0.29,0,2461384
05:17:17.378793618,0.18,0.34,1,2460396
05:17:18.723047318,0.20,0.35,2,2458444
05:17:20.072983622,0.17,0.34,1,2457216
05:17:21.419991014,0.13,0.33,2,2456360
05:17:22.776094403,0.19,0.33,2,2454776
05:17:24.126396412,0.24,0.32,1,2451028
05:17:25.481881504,0.13,0.31,1,2449620
05:17:26.829527637,0.08,0.31,1,2448776
05:17:28.182223766,0.09,0.30,0,2448192
05:17:29.533440221,0.08,0.29,0,2448420
05:17:30.882009616,0.07,0.29,0,2448044
05:17:32.232903702,0.11,0.29,0,2447328
05:17:33.581944531,0.12,0.29,0,2447864
05:17:34.929841796,0.14,0.29,0,2444668
05:17:36.279033543,0.10,0.29,0,2444384
05:17:37.616106802,0.23,0.32,2,2442092
05:17:38.947609812,0.62,0.32,1,2438316
05:17:40.269874778,0.52,0.31,1,2435464
05:17:41.595130783,0.35,0.33,1,2431216
05:17:42.923674060,0.37,0.30,1,2428184
05:17:44.244916850,0.36,0.33,2,2421908
05:17:45.570928089,0.50,0.31,0,2419040
05:17:46.904371443,0.33,0.32,0,2416272
05:17:48.226996890,0.37,0.31,2,2412664
05:17:49.548273887,0.28,0.30,0,2411364
05:17:50.898009729,0.20,0.31,0,2411340
05:17:52.242739371,0.08,0.29,0,2410636
05:17:53.596549417,0.11,0.29,0,2410024
05:17:54.941865834,0.08,0.29,0,2408372
05:17:56.290081419,0.07,0.29,0,2408156
05:17:57.640021909,0.09,0.29,0,2407744
05:17:58.978981428,0.07,0.29,0,2407628
05:18:00.331484265,0.22,0.33,2,2406552
05:18:01.674545115,0.16,0.34,2,2405480
05:18:03.011480339,0.24,0.34,1,2403972
05:18:04.358706301,0.20,0.34,2,2400144
05:18:05.703733687,0.15,0.31,1,2398968
05:18:07.053908509,0.17,0.30,2,2397816
05:18:08.407223688,0.19,0.32,1,2397144
05:18:09.757643728,0.15,0.32,2,2396568
05:18:11.105355178,0.09,0.29,0,2396252
05:18:12.447485848,0.08,0.30,1,2396244
05:18:13.796237924,0.11,0.29,0,2395800
05:18:15.143738493,0.14,0.29,0,2392576
05:18:16.496105871,0.38,0.30,0,2392296
05:18:17.844059739,0.11,0.29,1,2391980
05:18:19.181812644,0.06,0.29,0,2392488
05:18:20.535731992,0.08,0.30,0,2392300
05:18:21.892034565,0.12,0.29,2,2391468
05:18:23.233759802,0.15,0.31,3,2389920
05:18:24.591635916,0.23,0.32,1,2386388
05:18:25.942219027,0.42,0.34,3,2384308
05:18:27.288139230,0.17,0.34,1,2382672
05:18:28.641071921,0.20,0.34,1,2382348
05:18:29.993998223,0.13,0.30,2,2380976
05:18:31.345584902,0.20,0.32,1,2380240
05:18:32.702188556,0.10,0.29,1,2379112
05:18:34.044244026,0.08,0.29,1,2376260
05:18:35.402320944,0.09,0.31,0,2375696
05:18:36.754376661,0.07,0.29,0,2375856
05:18:38.098954270,0.11,0.29,0,2375628
05:18:39.448402952,0.10,0.29,0,2375828
05:18:40.801379306,0.10,0.29,0,2375604
05:18:42.151638347,0.09,0.29,0,2374532
05:18:43.498044427,0.10,0.29,1,2373500
05:18:44.833735579,0.60,0.31,2,2366400
05:18:46.158398931,0.48,0.31,2,2362808
05:18:47.479894737,0.37,0.31,1,2357932
05:18:48.805948556,0.34,0.31,0,2355044
05:18:50.134136443,0.40,0.32,2,2351496
05:18:51.454562662,0.45,0.31,0,2347164
05:18:52.781765991,0.37,0.32,2,2343108
05:18:54.104656013,0.33,0.31,1,2336804
05:18:55.429908552,0.07,0.29,0,2336500
05:18:56.785094783,0.07,0.30,0,2336460
05:18:58.136330677,0.14,0.30,0,2335488
05:18:59.490740085,0.08,0.29,0,2336316
05:19:00.846101850,0.06,0.29,0,2335656
05:19:02.196922852,0.12,0.29,1,2334984
05:19:03.552510853,0.06,0.29,0,2335088
05:19:04.899809347,0.09,0.29,0,2332088
05:19:06.250553872,0.16,0.33,4,2330624
05:19:07.604601122,0.17,0.30,3,2330152
05:19:08.954527889,0.14,0.29,1,2329396
05:19:10.302223281,0.13,0.32,1,2328364
05:19:11.653893533,0.16,0.31,1,2327664
05:19:13.007376428,0.29,0.32,1,2325640
05:19:14.362094019,0.16,0.34,2,2321584
05:19:15.710531697,0.17,0.32,0,2320308
05:19:17.067854941,0.13,0.29,0,2320688
05:19:18.418056681,0.10,0.29,0,2320672
05:19:19.754608943,0.08,0.29,1,2320136
05:19:21.109018257,0.17,0.29,0,2320332
05:19:22.450503964,0.09,0.29,0,2319988
05:19:23.801880793,0.10,0.29,0,2319724
05:19:25.154974579,0.08,0.29,0,2316740
05:19:26.495094466,0.10,0.29,1,2316636
05:19:27.841152153,0.17,0.33,1,2315648
05:19:29.192007442,0.17,0.32,1,2314516
05:19:30.535363200,0.18,0.32,2,2313688
05:19:31.882701189,0.10,0.31,2,2312736
05:19:33.243821358,0.11,0.30,2,2311460
05:19:34.591624982,0.26,0.32,2,2307080
05:19:35.948173179,0.16,0.33,2,2305932
05:19:37.301843443,0.38,0.32,2,2304804
05:19:38.652078235,0.14,0.32,0,2304772
05:19:40.007418294,0.09,0.29,0,2303728
05:19:41.358513748,0.09,0.29,0,2303472
05:19:42.711581837,0.07,0.30,0,2303384
05:19:44.061499020,0.09,0.29,0,2300480
05:19:45.418411907,0.08,0.29,1,2300264
05:19:46.771709496,0.07,0.30,0,2300380
05:19:48.127272631,0.08,0.29,1,2300768
05:19:49.482674827,0.06,0.29,0,2300132
05:19:50.823039154,0.47,0.33,2,2296832
05:19:52.145717257,0.48,0.31,1,2293444
05:19:53.474564537,0.47,0.32,1,2288964
05:19:54.789891284,2.94,0.36,2,2281676
05:19:56.117770975,0.81,0.32,1,2278100
05:19:57.444074902,2.09,0.36,1,2275608
05:19:58.770952108,0.54,0.32,0,2272496
05:20:00.100215010,0.36,0.32,2,2268532
05:20:01.425079425,0.39,0.31,1,2265108
05:20:02.744428410,0.25,0.30,0,2264592
05:20:04.086130869,0.08,0.29,1,2260868
05:20:05.445396131,0.09,0.29,0,2261000
05:20:06.802560205,0.12,0.30,0,2260592
05:20:08.148774673,0.11,0.30,0,2260692
05:20:09.505536852,0.20,0.30,0,2260572
05:20:10.843774315,0.08,0.30,0,2260076
05:20:12.193693132,0.07,0.29,0,2260464
05:20:13.543065021,0.19,0.33,1,2259168
05:20:14.883942584,0.28,0.31,1,2254576
05:20:16.237405128,0.14,0.31,2,2253660
05:20:17.589078089,0.21,0.31,1,2252448
05:20:18.937550808,0.19,0.34,1,2252056
05:20:20.286565739,0.17,0.35,2,2251152
05:20:21.632827320,0.18,0.30,1,2249780
05:20:22.983433382,0.21,0.31,1,2248936
05:20:24.328525129,0.10,0.29,1,2245284
05:20:25.678240306,0.10,0.29,0,2244896
05:20:27.028365790,0.06,0.29,0,2244652
05:20:28.386279678,0.06,0.29,0,2244648
05:20:29.739734361,0.13,0.29,0,2244696
05:20:31.088884360,0.09,0.29,0,2244788
05:20:32.445430786,0.07,0.29,1,2244324
05:20:33.799932605,0.07,0.29,0,2244256
05:20:35.142912856,0.29,0.31,3,2239776
05:20:36.498859357,0.21,0.34,3,2237388
05:20:37.846757312,0.16,0.32,1,2236100
05:20:39.189136459,0.19,0.34,0,2235240
05:20:40.534878952,0.16,0.33,2,2233668
05:20:41.884362782,0.12,0.32,3,2232676
05:20:43.230407328,0.12,0.30,2,2231188
05:20:44.583880738,0.16,0.33,0,2226948
05:20:45.929088106,0.09,0.30,0,2227684
05:20:47.275607782,0.11,0.29,1,2227964
05:20:48.628211052,0.08,0.30,0,2227920
05:20:49.983341707,0.06,0.29,0,2227696
05:20:51.322769336,0.06,0.29,0,2227200
05:20:52.662388549,0.09,0.29,0,2227236
05:20:54.010809480,0.08,0.29,0,2224972
05:20:55.350312505,0.10,0.29,0,2223288
05:20:56.709984037,0.47,0.29,1,2219916
05:20:58.024669261,0.34,0.30,2,2215712
05:20:59.349101135,0.52,0.32,2,2212200
05:21:00.681958127,0.36,0.32,0,2209136
05:21:02.002818529,0.29,0.31,1,2205608
05:21:03.319677552,0.40,0.32,2,2202120
05:21:04.645878438,0.50,0.31,1,2193068
05:21:05.961454206,0.42,0.31,0,2189496
05:21:07.286249300,0.20,0.31,0,2189520
05:21:08.628812991,0.32,0.30,0,2188472
05:21:09.971889820,0.08,0.29,1,2188816
05:21:11.319594097,0.10,0.29,0,2188448
05:21:12.664492058,0.10,0.29,0,2187784
05:21:14.014973104,0.10,0.29,0,2185792
05:21:15.360078065,0.16,0.29,0,2184724
05:21:16.708163439,0.06,0.29,0,2184604
05:21:18.072290541,0.10,0.29,2,2184192
05:21:19.421875910,0.14,0.32,3,2183600
05:21:20.772684943,0.17,0.31,2,2182648
05:21:22.119527641,0.16,0.31,2,2181784
05:21:23.466430113,0.19,0.32,0,2180432
05:21:24.822169344,0.20,0.32,2,2176172
05:21:26.171928429,0.18,0.33,1,2175836
05:21:27.525837891,0.17,0.33,3,2174584
05:21:28.876135424,0.18,0.30,0,2173484
05:21:30.220951170,0.07,0.30,0,2173060
05:21:31.566729519,0.09,0.29,0,2172976
05:21:32.917886321,0.11,0.30,0,2172432
05:21:34.267852301,0.07,0.29,0,2169868
05:21:35.615397320,0.08,0.29,0,2168996
05:21:36.965081057,0.09,0.30,1,2169120
05:21:38.327404235,0.06,0.29,0,2168688
05:21:39.668402106,0.09,0.29,0,2168420
05:21:41.027255330,0.18,0.33,1,2167080
05:21:42.370180937,0.19,0.33,2,2165840
05:21:43.723578780,0.19,0.31,1,2164756
05:21:45.075951755,0.16,0.31,1,2161156
05:21:46.425661691,0.12,0.31,3,2159648
05:21:47.767375373,0.17,0.32,3,2158172
05:21:49.116500797,0.17,0.33,2,2156396
05:21:50.462379709,0.11,0.31,0,2157144
05:21:51.810809108,0.12,0.29,0,2155756
05:21:53.156926262,0.07,0.30,0,2155620
05:21:54.507052588,0.12,0.29,0,2153208
05:21:55.859604951,0.07,0.29,0,2152260
05:21:57.209817964,0.14,0.29,0,2152108
05:21:58.567862568,0.07,0.29,0,2152204
05:21:59.923295603,0.08,0.29,0,2152140
05:22:01.269895697,0.08,0.29,1,2151504
05:22:02.609664975,0.40,0.32,1,2146544
05:22:03.930048269,0.36,0.30,1,2139652
05:22:05.262046100,0.38,0.32,0,2135504
05:22:06.590690267,0.46,0.32,0,2133488
05:22:07.909057923,0.39,0.32,0,2129900
05:22:09.232878471,0.42,0.31,2,2126284
05:22:10.567651904,0.38,0.31,0,2122076
05:22:11.896544131,0.38,0.32,2,2118548
05:22:13.228707881,0.18,0.30,0,2117476
05:22:14.556334512,0.12,0.29,1,2113256
05:22:15.902599049,0.10,0.29,0,2113328
05:22:17.255447405,0.09,0.29,1,2113776
05:22:18.611920876,0.10,0.29,0,2112876
05:22:19.970119800,0.10,0.29,0,2112664
05:22:21.322128000,0.09,0.29,0,2112796
05:22:22.675555146,0.12,0.29,0,2112288
05:22:24.014596305,0.19,0.30,4,2109792
05:22:25.363230976,0.17,0.30,3,2107660
05:22:26.712294116,0.20,0.33,3,2106872
05:22:28.059184060,0.19,0.34,0,2106012
05:22:29.399373723,0.16,0.35,3,2104976
05:22:30.746561989,0.14,0.32,1,2104148
05:22:32.094578822,0.13,0.31,3,2103196
05:22:33.442145732,0.17,0.30,0,2101792
05:22:34.788982203,0.16,0.32,0,2097844
05:22:36.143248330,0.07,0.29,1,2097696
05:22:37.491598765,0.09,0.29,0,2097964
05:22:38.840178032,0.08,0.29,0,2097580
05:22:40.181463993,0.11,0.29,0,2096760
05:22:41.525568042,0.08,0.29,0,2095876
05:22:42.872267849,0.08,0.29,0,2095448
05:22:44.212852566,0.15,0.29,0,2093992
05:22:45.550391906,0.08,0.29,1,2093820
05:22:46.898017412,0.18,0.32,3,2092596
05:22:48.247882549,0.12,0.30,1,2091280
05:22:49.595143770,0.16,0.31,1,2090584
05:22:50.945982184,0.14,0.31,0,2089172
05:22:52.290018041,0.14,0.34,2,2087848
05:22:53.635843070,0.19,0.30,1,2087212
05:22:54.977357002,0.18,0.34,1,2082584
05:22:56.316604190,0.14,0.29,1,2081452
05:22:57.666678628,0.06,0.29,0,2080912
05:22:59.016718043,0.11,0.30,0,2080732
05:23:00.367482017,0.06,0.29,0,2080496
05:23:01.711299023,0.07,0.29,0,2080404
05:23:03.073816978,0.09,0.30,0,2080308
05:23:04.423944899,0.06,0.29,0,2077092
05:23:05.758551129,0.06,0.29,0,2076856
05:23:07.115373766,0.10,0.30,0,2076644
05:23:08.467415443,0.25,0.31,2,2074672
05:23:09.792792337,0.46,0.31,1,2070048
05:23:11.114112874,0.41,0.33,1,2066560
05:23:12.440674119,0.38,0.32,0,2062400
05:23:13.762027660,0.40,0.30,0,2058648
05:23:15.088287585,0.56,0.30,1,2051816
05:23:16.410670856,0.45,0.30,1,2047704
05:23:17.734756849,0.38,0.30,3,2043888
05:23:19.061242566,0.36,0.31,0,2041776
05:23:20.401284408,0.18,0.29,0,2041412
05:23:21.737994216,0.11,0.29,0,2041008
05:23:23.086283885,0.11,0.30,0,2040048
05:23:24.435894719,0.13,0.29,0,2037156
05:23:25.783377801,0.08,0.29,0,2036016
05:23:27.145591833,0.10,0.30,0,2035504
05:23:28.496105229,0.09,0.29,0,2033788
05:23:29.850899052,0.09,0.29,3,2034244
05:23:31.201948585,0.16,0.33,2,2033500
05:23:32.546968790,0.18,0.31,2,2032292
05:23:33.893243475,0.14,0.32,0,2029204
05:23:35.245085299,0.17,0.33,1,2027884
05:23:36.601696929,0.09,0.30,2,2027980
05:23:37.949781251,0.16,0.32,3,2027632
05:23:39.292139386,0.22,0.33,2,2025812
05:23:40.651826441,0.17,0.32,1,2025300
05:23:42.006478939,0.09,0.29,0,2024472
05:23:43.347925355,0.10,0.30,0,2024316
05:23:44.693481172,0.10,0.30,0,2021172
05:23:46.040686771,0.11,0.29,0,2020864
05:23:47.399995828,0.09,0.30,0,2020908
05:23:48.743286271,0.12,0.29,0,2020848
05:23:50.090084036,0.13,0.29,0,2020304
05:23:51.449515478,0.10,0.29,0,2020492
05:23:52.801419215,0.18,0.33,3,2018880
05:23:54.140435226,0.19,0.32,2,2014988
05:23:55.489055663,0.19,0.32,2,2014068
05:23:56.829086902,0.16,0.32,2,2013032
05:23:58.182379842,0.31,0.33,2,2011544
05:23:59.524140032,0.24,0.31,2,2010468
05:24:00.862066804,0.12,0.31,3,2009612
05:24:02.224249688,0.10,0.30,2,2008840
05:24:03.575552257,0.10,0.30,0,2007348
05:24:04.928940132,0.13,0.29,0,2003640
05:24:06.258391431,0.07,0.29,0,2003524
05:24:07.617539205,0.10,0.29,0,2002820
05:24:08.964298164,0.08,0.29,0,2004160
05:24:10.322440381,0.07,0.29,0,2003228
05:24:11.668882945,0.11,0.29,0,2002408
05:24:13.031595741,0.08,0.29,0,2001864
05:24:14.384786100,0.82,0.35,1,1986944
05:24:15.717209541,0.48,0.31,2,1986824
05:24:17.040443288,0.38,0.31,2,1988212
05:24:18.370985949,0.32,0.32,2,1988200
05:24:19.695674862,0.36,0.31,2,1988208
05:24:21.013666226,0.42,0.33,1,1987580
05:24:22.341967560,0.66,0.29,0,1987896
05:24:23.668635328,0.45,0.30,2,1987528
05:24:24.992898127,0.24,0.30,1,1985672
05:24:26.322385071,0.16,0.29,0,1985476
05:24:27.664411288,0.10,0.29,0,1985472
05:24:29.019955266,0.08,0.29,0,1985316
05:24:30.375697539,0.10,0.29,0,1985472
05:24:31.734518062,0.06,0.29,0,1985900
05:24:33.079118621,0.08,0.29,0,1985508
05:24:34.426718242,0.08,0.29,0,1984108
05:24:35.778097556,0.13,0.30,2,1983740
05:24:37.116932129,0.19,0.33,2,1981500
05:24:38.458188306,0.13,0.32,1,1981752
05:24:39.805261121,0.14,0.32,2,1983156
05:24:41.147374861,0.16,0.30,1,1982236
05:24:42.491373757,0.15,0.33,1,1982856
05:24:43.847002531,0.18,0.33,1,1982860
05:24:45.190208936,0.10,0.32,1,1981636
05:24:46.529549463,0.13,0.31,1,1981276
05:24:47.885477668,0.13,0.29,0,1981108
05:24:49.228629266,0.08,0.29,0,1980900
05:24:50.579762622,0.08,0.29,0,1980600
05:24:51.932618085,0.09,0.29,0,1980188
05:24:53.285628859,0.10,0.30,0,1980544
05:24:54.635896762,0.17,0.29,0,1978676
05:24:55.983935571,0.11,0.29,0,1978412
05:24:57.336911077,0.09,0.29,0,1978496
05:24:58.695836621,0.08,0.29,1,1978324
05:25:00.037841607,0.19,0.30,3,1978688
05:25:01.394624554,0.12,0.32,2,1978176
05:25:02.743183628,0.14,0.31,3,1977584
05:25:04.096024240,0.27,0.31,1,1974700
05:25:05.446242467,0.18,0.32,3,1973832
05:25:06.794724407,0.16,0.34,2,1973172
05:25:08.146171729,0.29,0.30,1,1972872
05:25:09.500258427,0.07,0.30,0,1972944
05:25:10.847887227,0.10,0.30,1,1973108
05:25:12.203931222,0.13,0.29,0,1973008
05:25:13.559022554,0.08,0.29,0,1972912
05:25:14.910886385,0.08,0.29,0,1971100
05:25:16.264610997,0.10,0.29,0,1971024
05:25:17.615580906,0.08,0.29,0,1971032
05:25:18.963966402,0.10,0.29,0,1970864
05:25:20.315557358,0.27,0.30,3,1970500
05:25:21.639783394,0.39,0.31,1,1969700
05:25:22.957853449,0.36,0.32,0,1969500
05:25:24.287213555,0.44,0.31,0,1966008
05:25:25.606080403,0.28,0.31,0,1964884
05:25:26.938362065,0.31,0.32,2,1963260
05:25:28.304149445,0.42,0.29,1,1961288
05:25:29.619482250,0.47,0.29,0,1959612
05:25:30.939497302,0.49,0.30,1,1955416
05:25:32.260845056,0.22,0.30,1,1953500
05:25:33.583640949,0.11,0.30,0,1952848
05:25:34.933063537,0.10,0.29,1,1949904
05:25:36.280230055,0.07,0.29,0,1950068
05:25:37.627158619,0.12,0.29,0,1950068
05:25:38.971650534,0.08,0.29,1,1949752
05:25:40.325722690,0.09,0.29,0,1949744
05:25:41.670778242,0.11,0.30,0,1950072
05:25:43.025347176,0.15,0.29,1,1949428
05:25:44.372151768,0.14,0.29,1,1946308
05:25:45.709746515,0.16,0.30,0,1946008
05:25:47.071513044,0.09,0.29,1,1945628
05:25:48.424291259,0.11,0.29,0,1945728
05:25:49.778687666,0.21,0.29,0,1944848
05:25:51.123817236,0.09,0.29,0,1945124
05:25:52.474555124,0.10,0.29,0,1944800
05:25:53.827941326,0.07,0.29,0,1944820
05:25:55.175609626,0.10,0.29,0,1941752
05:25:56.535223515,0.13,0.29,0,1941644
05:25:57.877922051,0.09,0.29,0,1943064
