hora,e_core,e_ram,cpu,mem_used
04:12:37.461865234,0.27,0.30,0,2442024
04:12:38.808318407,0.09,0.29,0,2441828
04:12:40.159582662,0.09,0.29,0,2442836
04:12:41.514175937,0.10,0.29,0,2443236
04:12:42.863666562,1.54,0.31,1,2442760
04:12:44.200766020,0.10,0.29,1,2440092
04:12:45.559597078,0.08,0.29,0,2440124
04:12:46.900358096,0.09,0.29,0,2440280
04:12:48.254407845,0.06,0.29,0,2439532
04:12:49.597304270,0.23,0.35,2,2438184
04:12:50.934569214,0.14,0.32,1,2436972
04:12:52.286488304,0.16,0.30,2,2436240
04:12:53.636841942,0.17,0.31,1,2435752
04:12:54.985479980,0.16,0.29,0,2431732
04:12:56.324709090,0.10,0.29,0,2432104
04:12:57.679504270,0.10,0.29,0,2432228
04:12:59.036379661,0.10,0.29,0,2431388
04:13:00.380925311,0.08,0.30,0,2431852
04:13:01.734676405,0.11,0.29,0,2431140
04:13:03.083423508,0.11,0.29,0,2431036
04:13:04.428826296,0.14,0.29,0,2427920
04:13:05.783448185,0.11,0.29,0,2428548
04:13:07.134162066,0.13,0.29,0,2427820
04:13:08.485818871,0.11,0.29,0,2428284
04:13:09.841885228,0.29,0.31,3,2427200
04:13:11.183116142,0.19,0.30,2,2425396
04:13:12.534925755,0.42,0.31,0,2424492
04:13:13.885246889,0.16,0.30,1,2421120
04:13:15.230721112,0.16,0.33,4,2419792
04:13:16.572137767,0.13,0.31,0,2419420
04:13:17.931228228,0.19,0.29,1,2419196
04:13:19.273490847,0.07,0.29,1,2419232
04:13:20.624747338,0.13,0.30,0,2418052
04:13:21.975521780,0.17,0.29,1,2417124
04:13:23.322484434,0.08,0.29,0,2416636
04:13:24.667999660,0.10,0.30,0,2413588
04:13:26.023727578,0.11,0.29,0,2415328
04:13:27.371807028,0.10,0.29,0,2415344
04:13:28.717859406,0.10,0.29,0,2414700
04:13:30.071854473,0.10,0.29,0,2415376
04:13:31.423826539,0.30,0.33,0,2412540
04:13:32.747487905,0.41,0.32,0,2408016
04:13:34.071922031,0.42,0.31,1,2401776
04:13:35.398016128,0.42,0.31,0,2397828
04:13:36.726283501,0.41,0.31,0,2394820
04:13:38.046920690,0.16,0.30,0,2393320
04:13:39.386519324,0.08,0.29,0,2392904
04:13:40.731421956,0.08,0.29,0,2392868
04:13:42.077530807,0.13,0.29,2,2392200
04:13:43.434330852,0.10,0.29,0,2392128
04:13:44.787549184,0.10,0.29,0,2388812
04:13:46.139861422,0.12,0.29,0,2388424
04:13:47.493199120,0.09,0.29,0,2388656
04:13:48.845519084,0.07,0.29,0,2388376
04:13:50.197458226,0.13,0.29,0,2388208
04:13:51.549053995,0.08,0.29,1,2388204
04:13:52.901427606,0.17,0.33,2,2387032
04:13:54.252532915,0.23,0.35,1,2382652
04:13:55.600029121,0.20,0.34,1,2381356
04:13:56.947145209,0.12,0.30,2,2381060
04:13:58.302934406,0.11,0.31,0,2380576
04:13:59.648094498,0.09,0.30,0,2380424
04:14:00.988022456,0.11,0.29,0,2380400
04:14:02.341366972,0.11,0.29,0,2379708
04:14:03.695559482,0.07,0.29,0,2379812
04:14:05.049663940,0.10,0.29,0,2376872
04:14:06.395832758,0.10,0.29,0,2376780
04:14:07.746183147,0.10,0.29,0,2377012
04:14:09.103673417,0.13,0.29,0,2376712
04:14:10.455905781,0.16,0.29,1,2376616
04:14:11.811280527,0.08,0.29,0,2376236
04:14:13.171014648,0.21,0.31,2,2374756
04:14:14.525870372,0.20,0.34,1,2369500
04:14:15.866435097,0.15,0.34,1,2368656
04:14:17.217180725,0.19,0.33,2,2367520
04:14:18.567989630,0.13,0.32,0,2367716
04:14:19.926778656,0.08,0.29,0,2367608
04:14:21.279719883,0.09,0.29,0,2366112
04:14:22.624373383,0.13,0.30,0,2365816
04:14:23.984817750,0.06,0.29,1,2362856
04:14:25.336170886,0.07,0.29,0,2363700
04:14:26.691403684,0.15,0.29,0,2363280
04:14:28.039541426,0.10,0.29,0,2363352
04:14:29.389420208,0.08,0.29,0,2363396
04:14:30.739808605,0.08,0.29,0,2363256
04:14:32.088493348,0.07,0.29,0,2362836
04:14:33.440545272,0.30,0.30,0,2361136
04:14:34.761706689,0.81,0.32,0,2354360
04:14:36.081061014,0.33,0.33,0,2350660
04:14:37.396499816,0.34,0.31,1,2347236
04:14:38.717592394,0.42,0.31,1,2343808
04:14:40.045941938,0.24,0.30,0,2341180
04:14:41.373150577,0.17,0.31,2,2340096
04:14:42.711653859,0.12,0.29,0,2339872
04:14:44.060207828,0.09,0.29,2,2337436
04:14:45.417953226,0.09,0.29,0,2336680
04:14:46.767029633,0.13,0.30,0,2336936
04:14:48.119695519,0.17,0.29,0,2336924
04:14:49.475193503,0.10,0.29,0,2336056
04:14:50.826315859,0.10,0.30,1,2336456
04:14:52.178801328,0.10,0.29,0,2336572
04:14:53.523506715,0.10,0.29,0,2335920
04:14:54.874501684,0.15,0.30,2,2333028
04:14:56.220121155,0.13,0.31,2,2331652
04:14:57.576959452,0.32,0.30,2,2330596
04:14:58.924903076,0.18,0.32,2,2329516
04:15:00.268935230,0.14,0.31,2,2328860
04:15:01.624034573,0.10,0.30,1,2328272
04:15:02.987577714,0.09,0.30,0,2328240
04:15:04.346186370,0.11,0.29,1,2325240
04:15:05.697873145,0.09,0.29,0,2325024
04:15:07.042843811,0.11,0.29,0,2324248
04:15:08.398509189,0.07,0.29,0,2324076
04:15:09.753317994,0.08,0.29,0,2324228
04:15:11.100088145,0.12,0.29,0,2323940
04:15:12.442029683,0.07,0.29,0,2323888
04:15:13.787630285,0.08,0.29,1,2323820
04:15:15.135432882,0.17,0.29,1,2320276
04:15:16.486604167,2.32,0.35,2,2319040
04:15:17.829649389,0.15,0.33,1,2318168
04:15:19.171251522,0.15,0.31,2,2316720
04:15:20.524741077,0.13,0.32,2,2315240
04:15:21.871774802,0.10,0.30,0,2314012
04:15:23.216217022,0.08,0.29,0,2313616
04:15:24.575444533,0.12,0.30,1,2310564
04:15:25.932704646,0.07,0.29,0,2311424
04:15:27.280409863,0.08,0.29,0,2311740
04:15:28.633707997,0.08,0.29,0,2311592
04:15:29.980379724,0.09,0.29,0,2311228
04:15:31.326953676,0.08,0.29,0,2311140
04:15:32.686873477,0.07,0.30,0,2311132
04:15:34.047473758,0.11,0.29,0,2309236
04:15:35.382382793,0.11,0.29,0,2308860
04:15:36.734739899,0.53,0.32,0,2305360
04:15:38.063399358,0.44,0.32,0,2301096
04:15:39.385965048,0.45,0.31,1,2296868
04:15:40.712767581,0.34,0.31,0,2293668
04:15:42.044720124,0.40,0.32,0,2291104
04:15:43.376032098,0.39,0.30,0,2289560
04:15:44.698568903,0.12,0.30,0,2285860
04:15:46.051678572,0.20,0.29,0,2285780
04:15:47.391878508,0.30,0.29,1,2285128
04:15:48.750392350,0.13,0.29,0,2285448
04:15:50.101979654,0.09,0.29,0,2284792
04:15:51.447478700,0.08,0.29,0,2284956
04:15:52.803310996,0.14,0.30,0,2284512
04:15:54.155166919,0.08,0.29,1,2281708
04:15:55.503214531,0.07,0.29,0,2281820
04:15:56.860008468,0.19,0.32,2,2280696
04:15:58.208966567,0.17,0.31,4,2279360
04:15:59.554674175,0.18,0.32,2,2278124
04:16:00.902393162,0.14,0.33,0,2277276
04:16:02.245962774,0.09,0.31,1,2276272
04:16:03.597507951,0.09,0.29,0,2276960
04:16:04.945829419,0.12,0.30,0,2272472
04:16:06.295402948,0.07,0.29,0,2272760
04:16:07.632133827,0.08,0.29,0,2272736
04:16:08.974672785,0.09,0.30,0,2272980
04:16:10.330685216,0.11,0.29,0,2272352
04:16:11.675183858,0.12,0.28,0,2272260
04:16:13.035336381,0.14,0.30,0,2272352
04:16:14.379729333,0.09,0.29,1,2270676
04:16:15.726639291,0.11,0.29,0,2270444
04:16:17.081766015,0.18,0.30,1,2270104
04:16:18.425492515,0.15,0.33,3,2268228
04:16:19.768777358,0.12,0.32,3,2267312
04:16:21.119439307,0.16,0.30,0,2266496
04:16:22.462221026,0.15,0.34,3,2264696
04:16:23.806087087,0.09,0.29,1,2264504
04:16:25.149497360,0.08,0.29,0,2260640
04:16:26.499584912,0.10,0.29,0,2261144
04:16:27.847705683,0.08,0.29,0,2260804
04:16:29.204471600,0.12,0.29,0,2260076
04:16:30.555292880,0.10,0.29,1,2260140
04:16:31.907323395,0.06,0.29,0,2259972
04:16:33.256656338,0.09,0.29,0,2259924
04:16:34.595995925,0.06,0.29,1,2256924
04:16:35.941239423,0.07,0.29,0,2256644
04:16:37.307767214,0.06,0.29,0,2256572
04:16:38.642680370,0.49,0.32,1,2252904
04:16:39.965368228,0.49,0.32,0,2249740
04:16:41.289295676,0.45,0.31,2,2245360
04:16:42.607230762,0.89,0.31,2,2241404
04:16:43.926931203,1.02,0.32,1,2235492
04:16:45.258446496,0.20,0.30,0,2234356
04:16:46.602337771,0.10,0.29,0,2233676
04:16:47.942988449,0.15,0.30,0,2233240
04:16:49.282958927,0.08,0.29,0,2233084
04:16:50.636385174,0.08,0.29,0,2233652
04:16:51.994029542,0.08,0.29,0,2233052
04:16:53.351761180,0.08,0.29,0,2233068
04:16:54.699527064,0.11,0.29,0,2229724
04:16:56.045899145,0.09,0.29,0,2229928
04:16:57.399877592,0.18,0.29,0,2229304
04:16:58.744211140,0.18,0.32,2,2228384
04:17:00.084259784,0.21,0.35,1,2227736
04:17:01.437798437,0.19,0.34,2,2226696
04:17:02.784466000,0.18,0.32,0,2225296
04:17:04.138131347,0.10,0.31,2,2221948
04:17:05.494053581,0.12,0.31,1,2221236
04:17:06.851628767,0.08,0.29,0,2221148
04:17:08.196382719,0.14,0.29,1,2220744
04:17:09.551068181,0.09,0.29,0,2220404
04:17:10.900675748,0.13,0.29,0,2220984
04:17:12.247274608,0.15,0.29,0,2220204
04:17:13.598247231,0.09,0.29,0,2220304
04:17:14.941660876,0.11,0.30,0,2217248
04:17:16.289361672,0.13,0.29,0,2217228
04:17:17.640100623,0.14,0.29,0,2216824
04:17:18.992289257,0.12,0.29,0,2216136
04:17:20.339518822,0.17,0.32,3,2214892
04:17:21.690979062,0.15,0.31,1,2213484
04:17:23.040394381,0.20,0.34,0,2212320
04:17:24.387815053,0.14,0.31,1,2208680
04:17:25.742726666,0.08,0.30,0,2207276
04:17:27.090494800,0.12,0.30,0,2206384
04:17:28.443663040,0.08,0.29,0,2205852
04:17:29.799792753,0.09,0.29,0,2205860
04:17:31.159251626,0.07,0.29,1,2206908
04:17:32.514508199,0.08,0.29,0,2206792
04:17:33.867437258,0.08,0.29,0,2204644
04:17:35.212006616,0.11,0.29,0,2203440
04:17:36.559788773,0.06,0.29,0,2203432
04:17:37.911931048,0.09,0.29,0,2203792
04:17:39.259775411,0.10,0.29,0,2202952
04:17:40.594574231,0.69,0.31,1,2199276
04:17:41.911597873,0.69,0.31,1,2194772
04:17:43.242898398,0.41,0.31,1,2190892
04:17:44.564089516,0.42,0.31,2,2184140
04:17:45.885429986,0.33,0.32,0,2181884
04:17:47.218661597,0.17,0.30,0,2180948
04:17:48.551369618,0.24,0.29,1,2180380
04:17:49.900318513,0.09,0.29,0,2180468
04:17:51.247585911,0.09,0.30,0,2180048
04:17:52.599376138,0.08,0.29,0,2180112
04:17:53.951736645,0.15,0.29,0,2177756
04:17:55.300336485,0.11,0.30,0,2176536
04:17:56.648410791,0.07,0.29,1,2176452
04:17:58.004123376,0.09,0.29,0,2176660
04:17:59.348172676,0.16,0.29,0,2176400
04:18:00.697912026,0.19,0.30,2,2175644
04:18:02.049960406,0.20,0.33,1,2175000
04:18:03.398937365,0.18,0.31,1,2173736
04:18:04.745069774,0.15,0.33,2,2169604
04:18:06.093512750,0.13,0.31,0,2168876
04:18:07.449241200,0.10,0.30,1,2168992
04:18:08.792631774,0.08,0.29,0,2168944
04:18:10.145160337,0.10,0.31,0,2168524
04:18:11.483673406,0.09,0.30,0,2168072
04:18:12.829751268,0.09,0.29,0,2167824
04:18:14.192120194,0.08,0.29,0,2165004
04:18:15.533609839,0.06,0.29,0,2164440
04:18:16.884089161,0.08,0.29,0,2164432
04:18:18.233472918,0.11,0.29,0,2164488
04:18:19.583929939,0.08,0.29,0,2164216
04:18:20.925855267,0.16,0.31,3,2163436
04:18:22.280050347,0.22,0.32,3,2162232
04:18:23.630128811,0.19,0.33,2,2160500
04:18:24.970580650,0.18,0.33,2,2156468
04:18:26.323038158,0.11,0.31,1,2155164
04:18:27.675293571,0.10,0.29,0,2154980
04:18:29.023512236,0.10,0.29,0,2155184
04:18:30.377177686,0.13,0.29,0,2154836
04:18:31.727324344,0.08,0.29,0,2153852
04:18:33.077914997,0.08,0.29,0,2154968
04:18:34.432273138,0.10,0.29,0,2151380
04:18:35.773567640,0.11,0.29,1,2150816
04:18:37.131792239,0.12,0.30,0,2150692
04:18:38.475722709,0.11,0.29,0,2151028
04:18:39.819664772,0.08,0.29,0,2150796
04:18:41.165422870,0.14,0.30,1,2149460
04:18:42.499237488,0.89,0.32,0,2137372
04:18:43.818969020,0.34,0.31,1,2136932
04:18:45.146510018,0.37,0.32,1,2135572
04:18:46.469454793,0.43,0.32,1,2135372
04:18:47.788618034,0.20,0.30,0,2134748
04:18:49.124206232,0.23,0.31,0,2135104
04:18:50.458019740,0.14,0.30,0,2135108
04:18:51.789539640,0.08,0.29,0,2134680
04:18:53.144987885,0.17,0.29,0,2135024
04:18:54.495685456,0.14,0.29,0,2133544
04:18:55.834831003,0.09,0.29,0,2133088
04:18:57.181824970,0.11,0.30,0,2133548
04:18:58.539637375,0.10,0.29,1,2132892
04:18:59.877957112,0.08,0.29,0,2133316
04:19:01.232310553,0.10,0.29,0,2133224
04:19:02.592328838,0.16,0.29,4,2132964
04:19:03.935456554,0.16,0.31,1,2131200
04:19:05.274615859,0.25,0.32,1,2129740
04:19:06.624676638,0.22,0.31,1,2130220
04:19:07.969217524,0.12,0.31,2,2130132
04:19:09.315642816,0.11,0.29,0,2129964
04:19:10.667882460,0.08,0.29,0,2129844
04:19:12.017780745,0.10,0.29,0,2130520
04:19:13.371194680,0.08,0.30,0,2130064
04:19:14.726395625,0.19,0.30,0,2128572
04:19:16.069131499,0.12,0.29,0,2128360
04:19:17.420652620,0.07,0.30,0,2128336
04:19:18.774779583,0.10,0.29,2,2128040
04:19:20.128075881,0.14,0.29,0,2127788
04:19:21.473946307,0.14,0.29,0,2127932
04:19:22.832180053,0.11,0.29,0,2127676
04:19:24.181690654,0.18,0.34,2,2125960
04:19:25.522094878,0.22,0.31,2,2125068
04:19:26.871152571,0.29,0.30,1,2125544
04:19:28.223489001,0.11,0.31,0,2125640
04:19:29.576059728,0.16,0.33,0,2125220
04:19:30.925673848,0.27,0.29,0,2125736
04:19:32.271956261,0.07,0.29,1,2125092
04:19:33.624657341,0.10,0.30,0,2125280
04:19:34.975601796,0.14,0.29,0,2123312
04:19:36.325765180,0.09,0.29,0,2123248
04:19:37.672755711,0.07,0.29,0,2122900
04:19:39.025830715,0.19,0.29,0,2123212
04:19:40.369558293,0.08,0.29,0,2123336
04:19:41.711072069,0.08,0.29,0,2123396
04:19:43.061741316,0.08,0.29,0,2122724
04:19:44.414757727,0.11,0.29,0,2120828
04:19:45.759569374,0.41,0.32,1,2120556
04:19:47.080740375,0.39,0.31,2,2120676
04:19:48.407052716,0.40,0.33,2,2120288
04:19:49.734130014,0.52,0.31,1,2119992
04:19:51.056675791,0.31,0.30,0,2119744
04:19:52.380745508,0.26,0.31,0,2119844
04:19:53.703005690,0.07,0.29,0,2119588
04:19:55.050385387,0.16,0.29,0,2117968
04:19:56.402155176,0.12,0.29,0,2117388
04:19:57.747113152,0.08,0.29,0,2117992
04:19:59.097006479,0.11,0.29,0,2117976
04:20:00.443783963,0.07,0.29,0,2117828
04:20:01.790039010,0.07,0.29,0,2117884
04:20:03.148152961,0.15,0.29,0,2118204
04:20:04.495838077,0.08,0.29,0,2115204
04:20:05.836520915,0.20,0.29,0,2114568
04:20:07.191579520,0.11,0.29,0,2114556
04:20:08.543924581,0.12,0.29,0,2114324
04:20:09.895521405,0.07,0.29,0,2114320
04:20:11.245339506,0.16,0.29,0,2114568
04:20:12.586864048,0.08,0.29,0,2114148
04:20:13.940887467,0.09,0.29,1,2111616
04:20:15.292192443,0.11,0.29,0,2110740
04:20:16.639293045,0.07,0.29,0,2111204
04:20:17.987756464,0.08,0.29,0,2111424
04:20:19.344427136,0.15,0.29,0,2110816
04:20:20.699645811,0.08,0.29,0,2110808
04:20:22.043712487,0.11,0.29,0,2110824
04:20:23.392987611,0.12,0.29,0,2110164
04:20:24.748397351,0.15,0.30,0,2107676
04:20:26.100102850,0.08,0.29,0,2108208
04:20:27.444871094,0.12,0.29,0,2107516
04:20:28.803773640,0.10,0.29,0,2107904
04:20:30.151714879,0.08,0.29,0,2107296
04:20:31.505333626,0.14,0.29,0,2107672
04:20:32.852032999,0.09,0.29,0,2107192
04:20:34.199750097,0.11,0.29,0,2104812
04:20:35.549858449,0.32,0.30,0,2104184
04:20:36.898029407,0.05,0.29,0,2103644
04:20:38.251296555,0.10,0.29,1,2104140
04:20:39.601317287,0.10,0.30,0,2104004
04:20:40.959029904,0.09,0.29,1,2104068
04:20:42.314053733,0.08,0.29,1,2103420
04:20:43.663750441,0.22,0.29,0,2103260
04:20:45.015322554,0.52,0.29,0,2100152
04:20:46.366287364,0.08,0.29,0,2100304
04:20:47.715667662,0.08,0.29,0,2100068
04:20:49.078879660,0.08,0.29,0,2099944
04:20:50.425144835,0.10,0.29,0,2100452
04:20:51.774791767,0.25,0.29,0,2100240
04:20:53.131368819,0.10,0.29,0,2100392
04:20:54.478209705,0.11,0.29,0,2097112
04:20:55.818165728,0.10,0.29,0,2096632
04:20:57.167053920,0.10,0.29,2,2093956
