hora,e_core,e_ram,cpu,mem_used
04:49:06.923716149,0.18,0.32,1,2672416
04:49:08.267616210,0.20,0.35,2,2672500
04:49:09.610243722,0.13,0.34,2,2671872
04:49:10.956251798,0.14,0.31,0,2672144
04:49:12.300491056,0.14,0.30,0,2672264
04:49:13.655344727,0.08,0.30,1,2671908
04:49:15.004162186,0.16,0.30,0,2671864
04:49:16.354715104,0.15,0.30,0,2672348
04:49:17.706749610,0.07,0.29,0,2671508
04:49:19.059051336,0.12,0.29,0,2672200
04:49:20.407996832,0.07,0.30,0,2671928
04:49:21.760225541,0.07,0.29,0,2671604
04:49:23.115880474,0.07,0.30,0,2671316
04:49:24.460195665,0.81,0.37,4,2624288
04:49:25.791068079,0.88,0.33,4,2601440
04:49:27.123590920,0.66,0.32,2,2594672
04:49:28.454087379,0.66,0.32,4,2568004
04:49:29.783262118,0.33,0.32,1,2568040
04:49:31.115915011,0.61,0.33,3,2564092
04:49:32.449118101,0.61,0.32,2,2558316
04:49:33.775442520,0.15,0.30,2,2558668
04:49:35.117641119,0.28,0.30,0,2558488
04:49:36.458264590,0.10,0.30,0,2558880
04:49:37.806065792,0.08,0.29,0,2558156
04:49:39.163953821,0.10,0.29,0,2558100
04:49:40.512105118,0.15,0.29,0,2558132
04:49:41.863939597,0.07,0.29,0,2558420
04:49:43.214548849,0.13,0.30,0,2558156
04:49:44.563303934,0.10,0.29,0,2557344
04:49:45.902733513,0.19,0.31,3,2556272
04:49:47.250383002,0.19,0.32,1,2556720
04:49:48.596151902,0.18,0.33,4,2556520
04:49:49.936875394,0.18,0.33,2,2555920
04:49:51.283050569,1.47,0.35,1,2554244
04:49:52.624443142,0.16,0.34,4,2558904
04:49:53.975892491,0.12,0.31,1,2558928
04:49:55.320831573,0.12,0.30,0,2558616
04:49:56.674402838,0.11,0.29,0,2558836
04:49:58.019536390,0.07,0.29,0,2558508
04:49:59.371591027,0.13,0.29,0,2558912
04:50:00.711898894,0.10,0.29,0,2558844
04:50:02.058618342,0.10,0.29,0,2558828
04:50:03.413698753,0.12,0.29,0,2558420
04:50:04.760644421,0.07,0.29,0,2558788
04:50:06.115264982,0.10,0.29,0,2558408
04:50:07.470462644,0.20,0.34,1,2557792
04:50:08.807721280,0.21,0.34,3,2557060
04:50:10.150452134,2.36,0.33,3,2553256
04:50:11.497082802,0.23,0.31,2,2552640
04:50:12.849072265,0.74,0.32,1,2552140
04:50:14.190218268,0.18,0.32,2,2550900
04:50:15.531531826,0.10,0.30,0,2550952
04:50:16.882897153,0.09,0.29,0,2550132
04:50:18.239791478,0.06,0.29,1,2550388
04:50:19.584862880,0.10,0.29,1,2550496
04:50:20.939785832,0.08,0.29,0,2550464
04:50:22.285698850,0.14,0.29,0,2550712
04:50:23.635745672,0.16,0.29,0,2550456
04:50:24.978267852,0.93,0.31,0,2547652
04:50:26.332152351,0.09,0.29,0,2547356
04:50:27.682199007,0.12,0.29,5,2546544
04:50:29.014322802,0.61,0.32,0,2543660
04:50:30.343234688,0.42,0.32,13,2535412
04:50:31.675770892,1.25,0.36,1,2528412
04:50:33.005307726,0.59,0.31,0,2530880
04:50:34.334113675,0.41,0.31,1,2526256
04:50:35.660849543,0.61,0.30,1,2521352
04:50:36.983760976,0.29,0.31,1,2519004
04:50:38.310382499,0.21,0.29,0,2518552
04:50:39.647854935,0.10,0.29,0,2518140
04:50:40.993435925,0.10,0.29,0,2518132
04:50:42.339657765,0.08,0.29,0,2517300
04:50:43.694633995,0.09,0.29,0,2517472
04:50:45.042597788,0.29,0.31,0,2515988
04:50:46.374054787,0.08,0.29,0,2515080
04:50:47.728670362,0.15,0.29,0,2515508
04:50:49.074399677,0.11,0.29,0,2515988
04:50:50.418933809,0.19,0.35,1,2514044
04:50:51.768006875,0.17,0.34,1,2513260
04:50:53.125757105,0.55,0.32,1,2512220
04:50:54.470196317,0.21,0.31,2,2508884
04:50:55.827444076,0.21,0.34,1,2507720
04:50:57.177642698,0.15,0.32,2,2506672
04:50:58.525559990,0.21,0.33,2,2505688
04:50:59.874541570,0.12,0.30,0,2505360
04:51:01.220184226,0.10,0.29,0,2505384
04:51:02.567549717,0.09,0.30,0,2504088
04:51:03.919745962,0.10,0.29,0,2502840
04:51:05.277432662,0.09,0.29,0,2502204
04:51:06.629804681,0.08,0.30,0,2502004
04:51:07.988272636,0.09,0.29,1,2501844
04:51:09.330326835,0.14,0.29,0,2502116
04:51:10.684968497,0.11,0.30,0,2501644
04:51:12.036253191,0.24,0.33,2,2500656
04:51:13.383493696,0.20,0.34,1,2499080
04:51:14.722051878,0.27,0.32,0,2495580
04:51:16.079875237,0.40,0.33,2,2494704
04:51:17.427141252,0.15,0.32,1,2493432
04:51:18.777269882,0.14,0.33,2,2491800
04:51:20.115935796,0.14,0.30,1,2491608
04:51:21.470203532,0.11,0.29,0,2491376
04:51:22.815633324,0.15,0.31,0,2491280
04:51:24.163750424,0.09,0.29,0,2491476
04:51:25.517326923,0.09,0.29,0,2488188
04:51:26.867527869,0.11,0.29,0,2488232
04:51:28.216120265,0.12,0.29,0,2487452
04:51:29.566520534,0.06,0.29,0,2488312
04:51:30.920166230,0.15,0.29,0,2487560
04:51:32.275908108,0.09,0.29,1,2487456
04:51:33.614963533,1.29,0.32,1,2483392
04:51:34.932859334,0.42,0.31,2,2476360
04:51:36.266440979,0.29,0.32,2,2473308
04:51:37.597777583,0.37,0.34,2,2469724
04:51:38.925799910,0.33,0.31,0,2466856
04:51:40.253452739,0.45,0.31,2,2463880
04:51:41.578788889,0.28,0.32,0,2461252
04:51:42.911419647,0.23,0.31,0,2460728
04:51:44.256052785,0.11,0.29,2,2456976
04:51:45.586431803,0.07,0.30,0,2455792
04:51:46.934154619,0.17,0.29,0,2455732
04:51:48.286122346,0.19,0.29,0,2456036
04:51:49.639148129,0.08,0.30,0,2455392
04:51:50.988069409,0.12,0.29,0,2455748
04:51:52.346409910,0.13,0.29,0,2455640
04:51:53.696157813,0.07,0.29,0,2455228
04:51:55.050655031,0.23,0.34,2,2451108
04:51:56.392595508,0.15,0.33,2,2449536
04:51:57.743677499,0.14,0.31,1,2448788
04:51:59.086712275,0.31,0.33,2,2447856
04:52:00.426909398,0.16,0.32,1,2447016
04:52:01.783391839,0.17,0.32,1,2445696
04:52:03.124286274,0.17,0.32,2,2444544
04:52:04.478764409,0.10,0.30,0,2441920
04:52:05.831455502,0.09,0.29,0,2441304
04:52:07.183824470,0.07,0.29,0,2441420
04:52:08.533070615,0.13,0.29,1,2441244
04:52:09.886883451,0.09,0.29,0,2441140
04:52:11.236216555,0.09,0.29,0,2441008
04:52:12.585649283,0.12,0.29,1,2440712
04:52:13.932970907,0.17,0.29,0,2440484
04:52:15.275554683,0.33,0.29,0,2437916
04:52:16.620301354,0.20,0.35,2,2436712
04:52:17.966409894,0.18,0.34,0,2435904
04:52:19.308091869,0.16,0.34,1,2434216
04:52:20.663463931,0.16,0.32,1,2432772
04:52:22.007560853,0.19,0.30,1,2431456
04:52:23.358359173,0.17,0.33,2,2430376
04:52:24.703898077,0.24,0.30,1,2427116
04:52:26.049018916,0.08,0.29,0,2426820
04:52:27.405487776,0.15,0.29,0,2427168
04:52:28.760314672,0.08,0.29,0,2426424
04:52:30.114489303,0.07,0.29,0,2426640
04:52:31.463777257,0.07,0.29,0,2426752
04:52:32.815790507,0.25,0.29,0,2425980
04:52:34.170502182,0.07,0.29,0,2426352
04:52:35.518452028,0.06,0.29,0,2423192
04:52:36.882285082,0.11,0.30,1,2421744
04:52:38.214291122,0.48,0.32,2,2417420
04:52:39.537857965,0.37,0.31,2,2413912
04:52:40.862662349,0.54,0.32,0,2409780
04:52:42.224325905,0.33,0.29,0,2407064
04:52:43.539610717,0.44,0.29,0,2402888
04:52:44.866046628,0.50,0.31,0,2397456
04:52:46.188340017,0.29,0.31,0,2396292
04:52:47.523407733,0.16,0.30,0,2395720
04:52:48.872029556,0.09,0.30,0,2395784
04:52:50.224303405,0.07,0.29,1,2395420
04:52:51.573588770,0.24,0.29,0,2395328
04:52:52.927918498,0.08,0.30,1,2394824
04:52:54.291774636,0.08,0.29,1,2392396
04:52:55.639873719,0.09,0.29,0,2391636
04:52:56.995672564,0.11,0.29,0,2391648
04:52:58.351524229,0.11,0.29,2,2391544
04:52:59.699222425,0.16,0.33,1,2390772
04:53:01.047204206,0.21,0.32,1,2389196
04:53:02.382991588,0.17,0.31,1,2387672
04:53:03.727349783,0.15,0.32,0,2387352
04:53:05.074118747,0.27,0.35,0,2383176
04:53:06.427633781,0.17,0.31,1,2382328
04:53:07.774228425,0.11,0.31,0,2381124
04:53:09.123248147,0.10,0.29,0,2380904
04:53:10.478951749,0.08,0.29,1,2380764
04:53:11.829886775,0.11,0.29,0,2380680
04:53:13.178025984,0.07,0.30,0,2380488
04:53:14.531740917,0.12,0.29,0,2377732
04:53:15.888044469,0.07,0.29,0,2376904
04:53:17.234998085,0.11,0.29,0,2377060
04:53:18.587049838,0.09,0.29,0,2376796
04:53:19.935634299,0.07,0.29,0,2376324
04:53:21.282924467,0.18,0.34,1,2375560
04:53:22.630215012,0.16,0.34,1,2373376
04:53:23.972701934,0.13,0.33,1,2371584
04:53:25.323147204,0.12,0.32,1,2366792
04:53:26.675619069,0.16,0.31,2,2367544
04:53:28.020286901,0.15,0.31,1,2366516
04:53:29.366452444,0.11,0.29,0,2366048
04:53:30.720529295,0.08,0.30,0,2365828
04:53:32.079652946,0.06,0.29,0,2365480
04:53:33.431771852,0.08,0.29,0,2364688
04:53:34.778070039,0.37,0.30,0,2362112
04:53:36.126322092,0.10,0.29,0,2362380
04:53:37.483409515,0.07,0.29,0,2361824
04:53:38.829036053,0.09,0.29,0,2362048
04:53:40.187718998,0.09,0.29,0,2361684
04:53:41.537295341,0.06,0.29,0,2361376
04:53:42.869858172,0.51,0.30,1,2356692
04:53:44.200274455,0.30,0.32,3,2350188
04:53:45.521071130,0.61,0.31,3,2345552
04:53:46.848367408,0.35,0.33,2,2340688
04:53:48.170575468,0.36,0.32,1,2337892
04:53:49.486372621,0.57,0.30,0,2336280
04:53:50.811984746,0.39,0.30,1,2334020
04:53:52.125006879,0.06,0.29,0,2332400
04:53:53.468569552,0.10,0.29,0,2332280
04:53:54.825835630,0.08,0.29,0,2329328
04:53:56.177723782,0.09,0.29,0,2328732
04:53:57.528000141,0.07,0.29,1,2329144
04:53:58.882247665,0.11,0.29,0,2328980
04:54:00.224722723,0.11,0.29,1,2328128
04:54:01.569262160,0.06,0.29,0,2328260
04:54:02.924182893,0.08,0.30,0,2328020
04:54:04.269845738,0.18,0.33,4,2324856
04:54:05.605806324,0.18,0.33,2,2323488
04:54:06.950178410,0.17,0.33,0,2322264
04:54:08.293410572,0.14,0.33,2,2321316
04:54:09.643158998,0.15,0.31,2,2319512
04:54:11.003616472,0.13,0.30,1,2318708
04:54:12.354623989,0.10,0.30,0,2318532
04:54:13.709034135,0.10,0.29,0,2318008
04:54:15.067715405,0.19,0.30,0,2314836
04:54:16.427566346,0.09,0.29,0,2314096
04:54:17.761173467,0.11,0.29,0,2314596
04:54:19.119803742,0.09,0.30,0,2314480
04:54:20.469680579,0.07,0.29,0,2314092
04:54:21.819250436,0.07,0.29,0,2313856
04:54:23.176787697,0.09,0.30,0,2313996
04:54:24.535071967,0.07,0.29,2,2310348
04:54:25.875810463,0.16,0.34,3,2308564
04:54:27.225005957,0.15,0.33,0,2308320
04:54:28.577267995,0.16,0.30,1,2306332
04:54:29.928507963,0.17,0.34,1,2304816
04:54:31.267489378,0.21,0.34,3,2303860
04:54:32.626818065,0.13,0.32,0,2303084
04:54:33.963395147,0.10,0.29,1,2302348
04:54:35.310679335,0.24,0.29,0,2299172
04:54:36.657854939,0.07,0.29,1,2299108
04:54:38.007199928,0.08,0.29,0,2299108
04:54:39.352256949,0.07,0.29,0,2299020
04:54:40.695077791,0.09,0.29,0,2298564
04:54:42.048938571,0.07,0.29,0,2298548
04:54:43.404337932,0.09,0.29,0,2298776
04:54:44.743381296,0.06,0.29,0,2295748
04:54:46.088271366,0.27,0.32,2,2291152
04:54:47.414020472,0.34,0.33,2,2278936
04:54:48.737321704,0.37,0.32,8,2274944
04:54:50.069941341,0.55,0.32,0,2271320
04:54:51.398217679,0.51,0.31,1,2267528
04:54:52.726859459,0.33,0.32,2,2273872
04:54:54.050531952,0.27,0.31,1,2270572
04:54:55.380394423,0.22,0.30,0,2266008
04:54:56.707008424,0.20,0.30,0,2265676
04:54:58.057790468,0.11,0.29,0,2264976
04:54:59.415772351,0.08,0.29,0,2265348
04:55:00.766750514,0.09,0.29,1,2265648
04:55:02.110727219,0.08,0.29,0,2265264
04:55:03.463956177,0.07,0.29,0,2264720
04:55:04.819435775,0.18,0.29,0,2261832
04:55:06.160865274,0.11,0.29,0,2261388
04:55:07.518484865,0.07,0.29,0,2260420
04:55:08.874449197,0.19,0.33,1,2258988
04:55:10.221083180,0.13,0.33,2,2257892
04:55:11.565908694,0.17,0.29,2,2256048
04:55:12.917323942,0.20,0.33,0,2256376
04:55:14.258934413,0.17,0.33,2,2252816
04:55:15.617573657,0.13,0.32,0,2251644
04:55:16.970091685,0.07,0.29,1,2250908
04:55:18.312728498,0.08,0.29,0,2250792
04:55:19.651407018,0.32,0.29,0,2250808
04:55:21.003916762,0.07,0.29,0,2251180
04:55:22.358446532,0.07,0.30,0,2250808
04:55:23.708174051,0.07,0.29,0,2250332
04:55:25.055305311,0.11,0.30,0,2246940
04:55:26.407840500,0.06,0.29,0,2246736
04:55:27.766278001,0.09,0.29,0,2247340
04:55:29.106165797,0.18,0.32,1,2245664
04:55:30.455509359,0.19,0.33,3,2244452
04:55:31.803936277,0.18,0.32,1,2243700
04:55:33.152420664,0.16,0.32,1,2242044
04:55:34.496339344,0.19,0.30,2,2238060
04:55:35.846385185,0.17,0.33,2,2237004
04:55:37.197816891,0.18,0.34,1,2235856
04:55:38.542969204,0.10,0.29,0,2235368
04:55:39.897741813,0.06,0.30,0,2235304
04:55:41.229996210,0.09,0.30,1,2235188
04:55:42.582739388,0.08,0.29,0,2234516
04:55:43.935290685,0.25,0.29,0,2234604
04:55:45.282183113,0.10,0.30,0,2231488
04:55:46.633000723,0.13,0.29,0,2231316
04:55:47.989105080,0.09,0.29,0,2230832
04:55:49.338566496,0.07,0.30,1,2230976
04:55:50.692288858,0.09,0.29,0,2230248
04:55:52.035114660,0.39,0.34,4,2227640
04:55:53.374509858,0.61,0.31,2,2223824
04:55:54.693522327,0.41,0.31,1,2216572
04:55:56.020941046,0.34,0.30,2,2214064
04:55:57.344104718,0.42,0.31,2,2210268
04:55:58.675802927,0.36,0.32,2,2205924
04:56:00.004348214,0.30,0.31,1,2203280
04:56:01.325590196,0.30,0.30,0,2201792
04:56:02.666641023,0.11,0.29,0,2201596
04:56:04.019602153,0.17,0.29,0,2200832
04:56:05.361449060,0.16,0.30,0,2198048
04:56:06.710093095,0.08,0.29,0,2197668
04:56:08.064161922,0.07,0.29,0,2197140
04:56:09.408583604,0.10,0.29,0,2197272
04:56:10.765892356,0.15,0.29,0,2196860
04:56:12.121897412,0.10,0.29,0,2196668
04:56:13.468935609,0.16,0.30,2,2196204
04:56:14.818042185,0.18,0.29,2,2193440
04:56:16.165912973,0.15,0.32,1,2191896
04:56:17.508517066,0.17,0.34,2,2191128
04:56:18.853957596,0.12,0.30,1,2190084
04:56:20.213773831,0.17,0.30,1,2189152
04:56:21.559095616,0.21,0.30,0,2188164
04:56:22.907368301,0.07,0.29,0,2187592
04:56:24.267448386,0.09,0.29,0,2185380
04:56:25.623944475,0.09,0.30,0,2184280
04:56:26.969695415,0.06,0.29,0,2184296
04:56:28.317338212,0.06,0.29,0,2183732
04:56:29.664106342,0.08,0.29,0,2183728
04:56:31.014357866,0.10,0.29,0,2183552
04:56:32.370221203,0.07,0.29,0,2183736
04:56:33.713356747,0.10,0.29,0,2183084
04:56:35.063429554,0.19,0.31,2,2179404
04:56:36.413099029,0.17,0.33,3,2178024
04:56:37.757111966,0.19,0.32,1,2176928
04:56:39.110255064,0.17,0.34,2,2176244
04:56:40.454379286,0.18,0.33,1,2174428
04:56:41.807620364,0.14,0.33,1,2173712
04:56:43.154221501,0.10,0.31,0,2172280
04:56:44.497596721,0.12,0.31,0,2169528
04:56:45.845720710,0.11,0.29,0,2168976
04:56:47.190751008,0.09,0.29,0,2169096
04:56:48.542048131,0.08,0.29,0,2168836
04:56:49.880850868,0.05,0.29,0,2168440
04:56:51.226979505,0.08,0.29,0,2165888
04:56:52.574314466,0.08,0.29,0,2164812
04:56:53.914213583,0.08,0.29,0,2168540
04:56:55.261085301,0.06,0.29,0,2164736
04:56:56.606721596,0.43,0.33,0,2161524
04:56:57.934907233,0.47,0.32,2,2157664
04:56:59.262387750,0.35,0.32,0,2153288
04:57:00.582321402,0.45,0.31,1,2147332
04:57:01.911880860,0.33,0.32,1,2145232
04:57:03.249895725,0.26,0.32,2,2142776
04:57:04.580492950,0.34,0.31,1,2136748
04:57:05.913511766,0.19,0.30,0,2135764
04:57:07.250313020,0.09,0.29,0,2135700
04:57:08.599865887,0.15,0.30,0,2135188
04:57:09.950434951,0.09,0.29,0,2135376
04:57:11.300871434,0.07,0.29,0,2134864
04:57:12.653018058,0.07,0.29,0,2134796
04:57:14.001233421,0.06,0.29,0,2134368
04:57:15.354755829,0.12,0.29,0,2132132
04:57:16.702592683,0.07,0.29,0,2131456
04:57:18.049036262,0.19,0.31,2,2130932
04:57:19.400238241,0.20,0.34,1,2130168
04:57:20.751892291,0.17,0.33,1,2129224
04:57:22.100552863,0.09,0.31,2,2128264
04:57:23.452491158,0.16,0.31,0,2125776
04:57:24.812380583,0.13,0.32,3,2121648
04:57:26.161784615,0.10,0.30,1,2120844
04:57:27.511623475,0.08,0.31,0,2121700
04:57:28.862666534,0.09,0.29,0,2122200
04:57:30.205301174,0.12,0.29,0,2122136
04:57:31.562369092,0.08,0.30,0,2122528
04:57:32.915752341,0.13,0.29,0,2121640
04:57:34.259030495,0.12,0.29,0,2119688
04:57:35.602464774,0.19,0.30,0,2117836
04:57:36.947856321,0.10,0.29,1,2116500
04:57:38.291784125,0.13,0.29,2,2116052
04:57:39.639303571,0.20,0.33,4,2116432
04:57:40.987114898,0.14,0.32,2,2115008
04:57:42.335482474,0.18,0.32,1,2114196
04:57:43.682720705,0.14,0.31,2,2112228
04:57:45.031669981,0.43,0.33,1,2108460
04:57:46.374044144,0.14,0.33,0,2107360
04:57:47.722178571,0.10,0.29,0,2107168
04:57:49.079262861,0.19,0.30,1,2107100
04:57:50.423790329,0.09,0.29,0,2105840
04:57:51.763065273,0.10,0.29,0,2105520
04:57:53.108292624,0.12,0.30,0,2105276
04:57:54.455439368,0.10,0.29,1,2102400
04:57:55.798315811,0.10,0.29,0,2103432
04:57:57.155264260,0.15,0.29,0,2102028
04:57:58.499857397,0.08,0.29,0,2101176
04:57:59.855283689,0.46,0.33,1,2100084
04:58:01.179792288,0.50,0.31,0,2096352
04:58:02.506565404,0.41,0.31,0,2091908
04:58:03.839721961,0.37,0.31,1,2088768
04:58:05.161498895,0.46,0.30,0,2082548
04:58:06.482309110,0.35,0.32,1,2079264
04:58:07.815840864,0.31,0.31,0,2075960
04:58:09.140509379,0.25,0.30,1,2073904
04:58:10.466894748,0.13,0.30,0,2072716
04:58:11.811937523,0.23,0.29,0,2071632
04:58:13.163073796,0.16,0.29,0,2070992
04:58:14.511346303,0.10,0.29,0,2069884
04:58:15.862999634,0.08,0.29,0,2069068
04:58:17.217844216,0.07,0.29,1,2069284
04:58:18.571026630,0.08,0.29,0,2069144
04:58:19.927491798,0.07,0.29,0,2069176
04:58:21.283346455,0.18,0.29,2,2068348
04:58:22.622422138,0.15,0.33,2,2066560
04:58:23.965817702,0.19,0.32,2,2066000
04:58:25.315511354,0.16,0.32,1,2062028
04:58:26.662124040,0.19,0.33,1,2060948
04:58:28.008928414,0.12,0.31,2,2059676
04:58:29.359813091,0.19,0.30,0,2059168
04:58:30.700456056,0.08,0.30,0,2058356
04:58:32.047632587,0.05,0.29,0,2058520
04:58:33.392169379,0.11,0.29,0,2058192
04:58:34.743551730,0.06,0.29,0,2055512
04:58:36.084349187,0.07,0.29,0,2055020
04:58:37.440352460,0.08,0.29,0,2054976
04:58:38.795940507,0.08,0.29,0,2054884
04:58:40.148079583,0.08,0.29,0,2055216
04:58:41.497723139,0.15,0.29,0,2054464
04:58:42.842839499,0.06,0.29,1,2054176
04:58:44.186307871,0.14,0.33,1,2049828
04:58:45.529280348,0.17,0.32,2,2048236
04:58:46.871762086,0.14,0.31,1,2046736
04:58:48.215374400,0.18,0.32,1,2045884
04:58:49.564985584,0.17,0.32,1,2044548
04:58:50.912201339,0.15,0.33,1,2043604
04:58:52.259118401,0.11,0.30,0,2043924
04:58:53.612723843,0.11,0.30,0,2043072
04:58:54.971947207,0.12,0.30,0,2039368
04:58:56.319206415,0.09,0.29,0,2039748
04:58:57.663916220,0.10,0.29,0,2039452
04:58:59.011560627,0.08,0.29,0,2039520
04:59:00.356595627,0.12,0.29,0,2039800
04:59:01.710665483,0.08,0.30,0,2039124
04:59:03.065777777,0.10,0.30,0,2038500
04:59:04.423669506,0.30,0.30,1,2033024
04:59:05.744172797,0.52,0.32,1,2029524
04:59:07.070151444,0.37,0.32,3,2024936
04:59:08.401522549,0.37,0.32,0,2021968
04:59:09.719425095,0.41,0.32,1,2018216
04:59:11.041259485,0.35,0.31,1,2015652
04:59:12.358153829,0.44,0.30,1,2002932
04:59:13.687613892,0.26,0.31,0,2002424
04:59:15.022361532,0.11,0.30,0,2001356
04:59:16.374399421,0.11,0.29,0,2001224
04:59:17.724099895,0.23,0.30,0,2000788
04:59:19.065309989,0.09,0.29,0,1999384
04:59:20.406699096,0.11,0.29,1,1999412
04:59:21.754059319,0.08,0.30,0,1999204
04:59:23.099875737,0.07,0.30,0,1999796
04:59:24.453853808,0.08,0.29,0,1998780
04:59:25.804702752,0.11,0.30,0,1998900
04:59:27.153774507,0.07,0.29,0,1998140
04:59:28.502416572,0.09,0.29,0,1996636
04:59:29.854715305,0.12,0.29,0,1997068
04:59:31.212915114,0.10,0.29,0,1996604
04:59:32.565243260,0.10,0.29,0,1995412
04:59:33.922107359,0.15,0.29,0,1996260
04:59:35.279672299,0.39,0.29,2,1996420
04:59:36.623651922,0.07,0.29,0,1995996
04:59:37.974898731,0.18,0.29,0,1996048
04:59:39.324215202,0.10,0.29,0,1996268
04:59:40.676493511,0.08,0.29,0,1994048
04:59:42.027261144,0.12,0.29,0,1993808
04:59:43.375248990,1.30,0.30,1,1992668
04:59:44.709125273,0.08,0.29,1,1994380
04:59:46.054655675,0.12,0.29,0,1994240
04:59:47.407756648,0.09,0.29,1,1994460
04:59:48.757834743,0.10,0.29,0,1994292
04:59:50.104269443,0.24,0.29,0,1993940
04:59:51.451887860,0.14,0.29,0,1994048
04:59:52.803572609,0.12,0.29,0,1992312
04:59:54.155745179,0.10,0.29,0,1991156
04:59:55.505278926,0.09,0.29,0,1989888
04:59:56.861991931,0.07,0.29,0,1991708
