hora,e_core,e_ram,cpu,mem_used
02:42:38.683635518,0.16,0.30,0,2586840
02:42:40.028707483,0.06,0.29,0,2586864
02:42:41.373927764,0.08,0.29,0,2586816
02:42:42.727758855,0.11,0.30,0,2585364
02:42:44.075521918,0.08,0.29,0,2582580
02:42:45.418764863,0.21,0.29,0,2581904
02:42:46.776718681,0.13,0.31,1,2582544
02:42:48.127968735,0.08,0.29,1,2582968
02:42:49.466970398,0.06,0.29,0,2582892
02:42:50.821623890,0.12,0.29,0,2582444
02:42:52.163971221,0.08,0.29,1,2582692
02:42:53.518286870,0.07,0.29,0,2582280
02:42:54.869403245,0.31,0.30,0,2578964
02:42:56.218858235,0.08,0.29,1,2579044
02:42:57.568671950,0.12,0.29,0,2579260
02:42:58.927655992,0.11,0.30,0,2579504
02:43:00.282629117,0.10,0.29,1,2578424
02:43:01.635459974,0.05,0.29,0,2578720
02:43:02.990892857,0.10,0.30,0,2578344
02:43:04.351644486,0.05,0.29,0,2575876
02:43:05.700263151,0.06,0.29,0,2576256
02:43:07.045987028,0.11,0.32,1,2574876
02:43:08.407393690,0.06,0.29,0,2574668
02:43:09.749648433,0.09,0.30,0,2575116
02:43:11.101005561,0.09,0.29,0,2574972
02:43:12.453819011,0.06,0.29,0,2574408
02:43:13.804294663,0.08,0.29,1,2573264
02:43:15.159689385,0.11,0.29,0,2570008
02:43:16.514141183,0.07,0.29,0,2569852
02:43:17.863330727,0.10,0.29,0,2569980
02:43:19.214605522,0.09,0.29,0,2569996
02:43:20.570102022,0.08,0.29,0,2570236
02:43:21.919628566,0.05,0.29,1,2569540
02:43:23.268956751,0.07,0.29,0,2569672
02:43:24.626878983,0.06,0.29,0,2566268
02:43:25.972960867,0.08,0.29,0,2566348
02:43:27.328188160,0.45,0.31,0,2564420
02:43:28.669688263,0.08,0.29,0,2563560
02:43:30.015354517,0.07,0.29,0,2563560
02:43:31.368273040,0.26,0.29,0,2563368
02:43:32.714616665,0.10,0.29,0,2563236
02:43:34.060901565,0.07,0.29,0,2560944
02:43:35.415867811,0.07,0.29,0,2561200
02:43:36.764137113,0.08,0.29,0,2560176
02:43:38.115973694,0.08,0.29,0,2560400
02:43:39.465894399,0.07,0.29,0,2560292
02:43:40.820679241,0.07,0.30,0,2560252
02:43:42.185627376,0.14,0.29,0,2559112
02:43:43.532375981,0.05,0.29,0,2558240
02:43:44.891933900,0.09,0.30,0,2554628
02:43:46.247555705,0.06,0.29,1,2556056
02:43:47.600569579,0.15,0.34,0,2555924
02:43:48.959990805,0.56,0.30,0,2555768
02:43:50.311354732,0.06,0.29,0,2555668
02:43:51.665832383,0.08,0.29,0,2555300
02:43:53.022549619,0.10,0.30,0,2554688
02:43:54.373792997,0.05,0.29,0,2552292
02:43:55.730645628,0.10,0.29,0,2551672
02:43:57.071346625,0.07,0.29,0,2552136
02:43:58.425367470,0.07,0.29,0,2551968
02:43:59.777096926,0.09,0.29,0,2551080
02:44:01.135516170,0.06,0.29,1,2551312
02:44:02.485107436,0.06,0.29,0,2551104
02:44:03.843094802,0.11,0.29,0,2550812
02:44:05.192911010,0.07,0.29,0,2547948
02:44:06.539782053,0.06,0.29,0,2547524
02:44:07.889810559,0.13,0.30,2,2546808
02:44:09.239340905,0.09,0.30,0,2546796
02:44:10.583513875,0.12,0.29,1,2546812
02:44:11.937918911,0.05,0.29,0,2546992
02:44:13.292621630,0.08,0.29,0,2546684
02:44:14.643836514,0.08,0.30,0,2542800
02:44:15.986010460,0.06,0.29,0,2543512
02:44:17.338059562,0.05,0.29,0,2543056
02:44:18.683898876,0.08,0.29,0,2543164
02:44:20.030253258,0.05,0.29,0,2542948
02:44:21.383232877,0.10,0.29,0,2543032
02:44:22.731827240,0.08,0.29,0,2542512
02:44:24.080692301,0.04,0.29,0,2539768
02:44:25.436436175,0.08,0.29,0,2539284
02:44:26.782453932,0.08,0.29,0,2539140
02:44:28.128328304,0.07,0.30,2,2538536
02:44:29.463717727,0.36,0.30,0,2536972
02:44:30.815719447,0.05,0.29,1,2536724
02:44:32.167411211,0.08,0.29,0,2535964
02:44:33.522077304,0.05,0.29,0,2535848
02:44:34.869712112,0.11,0.29,0,2533016
02:44:36.218185478,0.09,0.29,0,2533096
02:44:37.565737186,0.07,0.29,0,2533128
02:44:38.916211490,0.08,0.29,0,2532664
02:44:40.268112774,0.07,0.29,0,2532680
02:44:41.609947259,0.13,0.29,0,2532472
02:44:42.963423233,0.08,0.30,0,2532288
02:44:44.314198077,0.09,0.29,1,2529344
02:44:45.660476811,0.08,0.29,0,2529368
02:44:47.007485016,0.11,0.30,0,2528564
02:44:48.347422258,0.05,0.29,2,2528980
02:44:49.704084529,0.09,0.29,0,2527872
02:44:51.050063750,0.08,0.30,0,2528288
02:44:52.395250585,0.07,0.29,0,2527612
02:44:53.747097422,0.12,0.29,0,2527600
02:44:55.094967424,0.06,0.30,0,2524352
02:44:56.441482009,0.08,0.29,0,2524336
02:44:57.791731381,0.11,0.29,0,2523972
02:44:59.137892974,0.11,0.30,0,2524528
02:45:00.483808530,0.08,0.29,0,2524692
02:45:01.832127247,0.14,0.29,0,2524676
02:45:03.179329518,0.16,0.30,0,2523940
02:45:04.527432119,0.08,0.29,0,2520700
02:45:05.879342929,0.08,0.29,0,2521328
02:45:07.224827758,0.07,0.30,0,2521624
02:45:08.574168924,0.06,0.29,0,2520904
02:45:09.925788786,0.21,0.32,0,2521112
02:45:11.279603855,0.13,0.29,0,2519420
02:45:12.627978578,0.07,0.29,0,2519192
02:45:13.984046677,0.08,0.29,0,2517336
02:45:15.335006875,0.09,0.29,0,2516904
02:45:16.689410760,0.07,0.29,1,2516544
02:45:18.040672598,0.08,0.29,0,2516388
02:45:19.392526988,0.05,0.29,0,2516596
02:45:20.746029767,0.08,0.29,0,2516180
02:45:22.091827432,0.08,0.29,1,2516140
02:45:23.441916680,0.06,0.29,0,2515740
02:45:24.784977559,0.14,0.29,0,2512508
02:45:26.131303563,0.07,0.29,0,2512416
02:45:27.482147008,0.07,0.29,0,2512244
02:45:28.833193124,0.09,0.29,1,2512596
02:45:30.186899543,0.42,0.32,2,2510128
02:45:31.525425178,0.07,0.29,0,2509236
02:45:32.879400810,0.05,0.29,0,2508788
02:45:34.223385406,0.07,0.29,0,2505828
02:45:35.579702828,0.08,0.29,0,2505464
02:45:36.926676243,0.08,0.29,0,2505292
02:45:38.281943011,0.08,0.29,0,2505168
02:45:39.629332166,0.08,0.29,0,2505248
02:45:40.987293777,0.08,0.29,0,2505352
02:45:42.332399731,0.14,0.29,0,2504864
02:45:43.683532933,0.07,0.29,1,2504968
02:45:45.025570874,0.04,0.29,0,2501800
02:45:46.385720579,0.10,0.29,0,2501540
02:45:47.740661732,0.06,0.29,0,2501112
02:45:49.090522160,0.11,0.29,0,2502056
02:45:50.443763533,0.24,0.31,1,2500524
02:45:51.789164961,0.13,0.29,0,2500268
02:45:53.150782963,0.08,0.30,2,2499768
02:45:54.504341859,0.09,0.29,0,2497228
02:45:55.852182299,0.08,0.29,0,2496436
02:45:57.200148332,0.07,0.29,0,2497292
02:45:58.550062123,0.09,0.29,0,2495264
02:45:59.901579887,0.06,0.29,0,2495240
02:46:01.250045900,0.07,0.30,1,2494464
02:46:02.603455593,0.11,0.29,1,2494340
02:46:03.959579945,0.08,0.29,0,2494132
02:46:05.307831462,0.06,0.30,0,2491080
02:46:06.658697755,0.07,0.29,0,2490900
02:46:08.011981502,0.06,0.29,0,2491072
02:46:09.372392713,0.07,0.30,0,2491124
02:46:10.721380895,0.11,0.29,1,2490572
02:46:12.080226115,0.11,0.31,0,2491336
02:46:13.431379944,0.14,0.29,0,2491484
02:46:14.787188613,0.09,0.29,0,2488160
02:46:16.143308710,0.07,0.29,0,2487496
02:46:17.494312093,0.09,0.29,0,2487904
02:46:18.843710802,0.05,0.29,0,2487844
02:46:20.193509468,0.07,0.29,0,2487788
02:46:21.541937760,0.05,0.29,0,2487736
02:46:22.895098728,0.09,0.29,0,2485768
02:46:24.252048772,0.04,0.29,1,2483596
02:46:25.592575425,0.07,0.29,0,2484444
02:46:26.955782881,0.07,0.29,0,2484128
02:46:28.315561731,0.05,0.29,0,2484616
02:46:29.663840442,0.06,0.29,0,2484100
02:46:31.021819736,0.07,0.30,2,2483248
02:46:32.357519056,0.26,0.31,0,2481324
02:46:33.697664229,0.06,0.29,0,2480904
02:46:35.052492437,0.06,0.29,0,2477820
02:46:36.403196286,0.06,0.29,0,2477608
02:46:37.750087356,0.08,0.29,0,2478416
02:46:39.098931494,0.06,0.29,0,2477596
02:46:40.457671564,0.10,0.29,0,2477376
02:46:41.815262655,0.07,0.29,0,2477240
02:46:43.171507649,0.07,0.30,0,2476860
02:46:44.523697947,0.08,0.29,0,2474156
02:46:45.876071345,0.06,0.29,0,2473884
02:46:47.229888998,0.06,0.29,0,2473820
02:46:48.572825809,0.07,0.29,0,2473512
02:46:49.920174636,0.06,0.29,0,2473808
02:46:51.268121550,0.07,0.30,2,2473108
02:46:52.615412713,0.07,0.29,0,2472776
02:46:53.974974358,0.05,0.29,0,2470300
02:46:55.326673911,0.09,0.30,0,2469244
02:46:56.675902324,0.06,0.29,0,2469476
02:46:58.031840239,0.08,0.29,1,2469036
02:46:59.382999284,0.06,0.30,0,2468700
02:47:00.735953126,0.05,0.29,0,2468796
02:47:02.078732505,0.08,0.29,0,2469060
02:47:03.423503117,0.14,0.30,1,2468952
02:47:04.779686631,0.14,0.29,0,2465920
02:47:06.134834256,0.09,0.29,0,2466056
02:47:07.480110954,0.05,0.29,0,2465456
02:47:08.836169133,0.07,0.29,0,2465472
02:47:10.186685715,0.04,0.29,1,2464856
02:47:11.539939150,0.07,0.29,0,2465044
02:47:12.892027300,0.09,0.31,1,2464144
02:47:14.243109988,0.10,0.29,0,2461292
02:47:15.587990277,0.11,0.30,0,2460752
02:47:16.943895340,0.13,0.29,1,2460648
02:47:18.287773528,0.07,0.29,0,2461260
02:47:19.639766670,0.08,0.29,0,2460580
02:47:20.991576356,0.07,0.29,1,2460308
02:47:22.339819914,0.07,0.29,0,2460564
02:47:23.685330656,0.09,0.29,0,2460200
02:47:25.039636530,0.09,0.29,0,2455704
02:47:26.398992742,0.07,0.29,0,2455328
02:47:27.746484004,0.11,0.29,0,2455172
02:47:29.102618656,0.10,0.29,0,2456916
02:47:30.450318534,0.09,0.29,0,2456576
02:47:31.803887360,0.08,0.29,0,2456696
02:47:33.145958238,2.62,0.42,0,2439344
02:47:34.468911503,0.06,0.29,0,2436668
02:47:35.821057951,0.07,0.29,0,2436128
02:47:37.183785645,0.08,0.29,0,2435856
02:47:38.535626587,0.05,0.29,0,2445536
02:47:39.886025945,0.11,0.29,0,2445792
02:47:41.233446076,0.09,0.29,0,2445208
02:47:42.579675867,0.04,0.29,1,2445160
02:47:43.931757965,0.06,0.29,1,2445184
02:47:45.278472441,0.14,0.29,0,2441860
02:47:46.633643137,0.06,0.29,0,2441956
02:47:47.975582779,0.09,0.29,0,2441976
02:47:49.327834037,0.08,0.29,0,2442272
02:47:50.679966410,0.10,0.29,0,2441620
02:47:52.020956227,0.09,0.29,0,2441492
02:47:53.378027282,0.12,0.32,0,2440800
02:47:54.727193362,0.08,0.29,0,2437436
02:47:56.076319558,0.06,0.29,1,2437164
02:47:57.427882554,0.11,0.30,0,2437280
02:47:58.787911353,0.05,0.29,0,2437452
02:48:00.142018320,0.05,0.29,1,2436968
02:48:01.493690620,0.06,0.30,0,2437080
02:48:02.844377745,0.11,0.29,0,2436940
02:48:04.193942714,0.05,0.29,1,2433524
02:48:05.547941506,0.11,0.30,0,2433556
02:48:06.902378377,0.06,0.29,0,2433252
02:48:08.259379493,0.07,0.29,0,2432632
02:48:09.615567912,0.07,0.30,0,2433108
02:48:10.975545712,0.07,0.29,0,2433128
02:48:12.323867045,0.07,0.29,1,2432616
02:48:13.671792347,0.21,0.34,1,2431608
02:48:15.024829017,0.07,0.29,1,2428412
02:48:16.385876687,0.10,0.29,0,2428628
02:48:17.741366890,0.08,0.29,0,2428348
02:48:19.095455071,0.10,0.29,1,2428264
02:48:20.450987230,0.05,0.29,0,2427544
02:48:21.801094357,0.09,0.29,0,2427300
02:48:23.155339716,0.08,0.29,0,2427628
02:48:24.507407394,0.07,0.29,0,2424616
02:48:25.858562791,0.07,0.29,0,2424404
02:48:27.216244273,0.07,0.29,0,2423980
02:48:28.564246470,0.20,0.29,0,2424344
02:48:29.928314531,0.07,0.29,0,2424800
02:48:31.291534677,0.07,0.29,0,2424312
02:48:32.635460558,0.06,0.29,0,2423620
02:48:33.989382494,0.16,0.30,1,2420064
02:48:35.317365470,0.55,0.31,0,2413248
02:48:36.655247284,0.08,0.29,0,2413432
02:48:38.001270091,0.05,0.29,0,2417668
02:48:39.359739845,0.06,0.29,0,2417604
02:48:40.707220634,0.07,0.29,0,2417604
02:48:42.042856901,0.08,0.29,0,2417744
02:48:43.398778156,0.07,0.29,0,2417248
02:48:44.747789599,0.17,0.30,0,2414460
02:48:46.097964572,0.06,0.29,0,2414548
02:48:47.446978881,0.07,0.29,0,2414072
02:48:48.800185926,0.06,0.29,0,2414032
02:48:50.155666925,0.04,0.29,0,2413992
02:48:51.506824894,0.08,0.29,0,2413832
02:48:52.854048628,0.09,0.29,0,2413252
02:48:54.202437738,0.09,0.29,1,2411080
02:48:55.557992417,0.14,0.29,0,2410056
02:48:56.903492505,0.06,0.29,0,2410096
02:48:58.250968486,0.08,0.29,0,2410188
02:48:59.600555930,0.07,0.29,0,2409560
02:49:00.955940613,0.06,0.29,0,2409168
02:49:02.310056811,0.07,0.29,0,2409368
02:49:03.668477277,0.07,0.30,0,2409368
02:49:05.017707618,0.06,0.29,0,2405864
02:49:06.371362183,0.09,0.29,0,2405740
02:49:07.722526348,0.08,0.29,0,2405476
02:49:09.073418018,0.11,0.29,0,2406044
02:49:10.423186519,0.05,0.29,0,2405616
02:49:11.779438420,0.06,0.30,0,2405796
02:49:13.123995586,0.11,0.29,0,2405116
02:49:14.467231805,0.06,0.29,0,2402288
02:49:15.818292876,0.10,0.29,0,2401908
02:49:17.160139026,0.05,0.29,0,2402140
02:49:18.504693691,0.06,0.29,1,2401892
02:49:19.860091846,0.08,0.30,0,2401712
02:49:21.207637591,0.06,0.29,1,2401416
02:49:22.554356623,0.06,0.29,0,2401620
02:49:23.914971857,0.09,0.30,0,2401520
02:49:25.259393925,0.07,0.29,0,2398188
02:49:26.603619936,0.06,0.29,0,2397768
02:49:27.953812138,0.07,0.29,0,2397760
02:49:29.310764355,0.05,0.29,0,2397860
02:49:30.671472216,0.09,0.29,0,2397444
02:49:32.029981428,0.09,0.29,0,2397064
02:49:33.376088195,0.05,0.30,1,2397016
02:49:34.731632769,0.09,0.30,1,2394352
02:49:36.088451328,0.06,0.29,0,2394292
02:49:37.444916886,0.07,0.29,0,2393428
02:49:38.800105637,0.06,0.29,0,2394236
02:49:40.155308350,0.06,0.29,0,2393928
02:49:41.510152800,0.07,0.29,0,2393376
02:49:42.851855672,0.07,0.29,0,2392872
02:49:44.200881068,0.09,0.29,1,2390576
02:49:45.549552095,0.08,0.29,0,2390300
02:49:46.893304468,0.06,0.29,0,2389552
02:49:48.245201399,0.10,0.29,0,2389468
02:49:49.594982634,0.07,0.29,0,2388860
02:49:50.943878883,0.07,0.29,0,2388924
02:49:52.300071737,0.18,0.29,0,2388892
02:49:53.647685182,0.06,0.29,0,2388492
02:49:54.993601397,0.08,0.29,0,2385544
02:49:56.346707606,0.11,0.29,0,2385368
02:49:57.697712672,0.12,0.30,32,2309644
