hora,e_core,e_ram,cpu,mem_used
03:45:26.416973740,0.62,0.33,12,2534004
03:45:27.744464948,0.44,0.32,2,2530652
03:45:29.076619425,0.37,0.32,1,2528240
03:45:30.406573006,0.21,0.30,1,2525964
03:45:31.747388676,0.09,0.29,0,2524940
03:45:33.088711295,0.14,0.29,0,2525428
03:45:34.447094532,0.10,0.29,1,2523840
03:45:35.802618841,0.10,0.29,0,2523564
03:45:37.154275458,0.09,0.29,0,2523336
03:45:38.517640557,0.19,0.29,0,2523108
03:45:39.866962195,0.07,0.29,0,2523332
03:45:41.206144470,0.07,0.29,0,2523060
03:45:42.556220890,0.08,0.29,2,2522420
03:45:43.907728380,0.11,0.29,0,2522820
03:45:45.260147268,0.11,0.29,1,2521152
03:45:46.605264373,0.47,0.34,0,2520316
03:45:47.944631518,0.23,0.34,4,2518444
03:45:49.282889484,2.04,0.34,1,2513452
03:45:50.632241202,0.71,0.30,0,2513344
03:45:51.975449927,0.24,0.29,0,2512528
03:45:53.313389439,0.07,0.30,0,2512480
03:45:54.667779464,0.28,0.30,0,2509852
03:45:56.015299486,0.09,0.29,0,2510112
03:45:57.355845941,0.06,0.29,0,2509896
03:45:58.714590464,0.14,0.29,0,2509732
03:46:00.056882947,0.11,0.29,0,2509648
03:46:01.413407891,0.06,0.29,0,2509788
03:46:02.775369853,0.07,0.29,0,2509612
03:46:04.123422958,0.10,0.29,1,2506620
03:46:05.465565391,0.17,0.29,3,2506388
03:46:06.818455687,0.20,0.32,2,2504992
03:46:08.165810068,0.18,0.33,2,2503808
03:46:09.513844947,0.14,0.32,0,2502856
03:46:10.867118652,0.10,0.29,1,2502400
03:46:12.215678163,0.13,0.29,0,2502600
03:46:13.550850179,0.07,0.29,0,2501616
03:46:14.883359089,0.21,0.30,0,2499300
03:46:16.234532644,0.25,0.30,0,2498580
03:46:17.590361037,0.15,0.29,0,2498868
03:46:18.940732251,0.11,0.29,0,2499092
03:46:20.299296026,0.11,0.29,0,2498932
03:46:21.652296031,0.16,0.29,0,2499052
03:46:23.006600401,0.12,0.29,0,2498644
03:46:24.346203085,0.07,0.30,1,2495760
03:46:25.699622938,0.08,0.29,1,2495140
03:46:27.033749656,0.67,0.32,1,2490384
03:46:28.354041049,0.53,0.31,1,2486360
03:46:29.678885017,0.39,0.32,1,2482516
03:46:31.008088282,0.32,0.30,0,2482224
03:46:32.350577209,0.09,0.30,0,2481132
03:46:33.705520295,0.14,0.30,0,2480776
03:46:35.048288108,0.27,0.29,0,2477296
03:46:36.401699884,0.09,0.30,0,2477476
03:46:37.751584557,0.12,0.29,0,2477476
03:46:39.108075427,0.10,0.29,0,2477112
03:46:40.459347479,0.09,0.30,0,2477084
03:46:41.815607246,0.08,0.29,0,2477124
03:46:43.169321896,0.09,0.29,1,2477456
03:46:44.517973062,0.09,0.29,0,2473704
03:46:45.866721058,0.08,0.29,0,2473532
03:46:47.215504811,0.23,0.33,5,2472220
03:46:48.558716919,0.23,0.33,12,2469252
03:46:49.888075738,1.69,0.36,4,2462148
03:46:51.231326943,0.12,0.29,1,2461408
03:46:52.577147108,0.14,0.29,0,2466392
03:46:53.924252971,0.12,0.29,0,2466584
03:46:55.269370718,0.07,0.29,0,2464376
03:46:56.611581297,0.11,0.29,0,2464764
03:46:57.959727205,0.09,0.29,0,2464620
03:46:59.311686294,0.09,0.29,0,2464260
03:47:00.659564563,0.15,0.29,0,2464164
03:47:02.003956665,0.06,0.29,1,2464624
03:47:03.353570150,0.12,0.29,0,2463608
03:47:04.699874246,0.17,0.30,0,2460380
03:47:06.042770260,0.09,0.29,1,2460548
03:47:07.395142492,0.20,0.35,1,2459916
03:47:08.729629073,0.13,0.34,1,2458632
03:47:10.074712517,0.16,0.30,4,2457008
03:47:11.420384847,0.13,0.32,0,2456596
03:47:12.766801761,0.08,0.29,0,2455828
03:47:14.110962736,0.09,0.29,2,2453104
03:47:15.462183926,0.12,0.29,0,2453028
03:47:16.800260684,0.08,0.29,0,2453040
03:47:18.154282612,0.07,0.29,1,2452644
03:47:19.507256496,0.10,0.29,0,2452560
03:47:20.851047034,0.10,0.29,0,2452808
03:47:22.199836436,0.07,0.29,0,2452848
03:47:23.552830510,0.09,0.30,0,2452408
03:47:24.912140203,0.11,0.30,0,2449532
03:47:26.267803969,0.09,0.29,0,2449384
03:47:27.613551593,0.38,0.32,4,2446380
03:47:28.938873008,0.40,0.32,0,2442428
03:47:30.258093936,0.55,0.31,1,2438696
03:47:31.581130641,0.31,0.31,0,2435676
03:47:32.908021474,0.30,0.30,0,2434512
03:47:34.247557826,0.20,0.29,1,2431652
03:47:35.591369673,0.09,0.29,0,2430980
03:47:36.932098810,0.07,0.29,0,2430624
03:47:38.287808559,0.09,0.29,0,2430948
03:47:39.636592091,0.09,0.29,0,2430848
03:47:40.993890520,0.08,0.29,0,2430452
03:47:42.344479893,0.05,0.29,0,2430468
03:47:43.698692713,0.07,0.29,0,2430568
03:47:45.052808297,0.09,0.29,0,2426268
03:47:46.403900848,0.06,0.29,0,2425988
03:47:47.758766868,0.11,0.29,2,2427060
03:47:49.110210994,0.16,0.31,2,2425908
03:47:50.464276863,0.12,0.32,3,2424500
03:47:51.809797666,0.21,0.34,1,2423356
03:47:53.149991766,0.13,0.29,1,2423124
03:47:54.501341634,0.14,0.29,0,2420592
03:47:55.843470003,0.12,0.29,0,2419584
03:47:57.192992319,0.08,0.29,0,2418568
03:47:58.546269592,0.07,0.30,0,2420088
03:47:59.896169306,0.15,0.29,0,2419536
03:48:01.247743627,0.06,0.29,0,2419852
03:48:02.601857072,0.14,0.30,0,2419512
03:48:03.952668079,0.10,0.29,0,2416744
03:48:05.304570759,0.12,0.29,0,2416392
03:48:06.649509748,0.08,0.30,0,2416904
03:48:07.998255843,0.21,0.34,3,2415392
03:48:09.338388922,0.18,0.31,2,2414168
03:48:10.682439698,0.17,0.33,2,2413116
03:48:12.034426500,0.11,0.31,3,2412856
03:48:13.391508125,0.10,0.30,0,2412060
03:48:14.736045321,0.09,0.30,0,2408912
03:48:16.091790594,0.09,0.29,0,2408924
03:48:17.439475795,0.05,0.29,1,2408776
03:48:18.788001060,0.12,0.29,0,2408388
03:48:20.139738818,0.11,0.29,0,2408720
03:48:21.483862006,0.08,0.29,0,2408764
03:48:22.834305413,0.12,0.30,0,2408116
03:48:24.186130182,0.14,0.29,1,2404964
03:48:25.534807995,0.08,0.29,0,2405152
03:48:26.885286987,0.11,0.29,0,2405448
03:48:28.243907727,0.16,0.29,0,2404000
03:48:29.570015167,0.45,0.31,2,2399768
03:48:30.886755118,0.35,0.31,2,2396504
03:48:32.209581014,0.41,0.32,0,2392732
03:48:33.535098778,0.28,0.29,1,2391612
03:48:34.862340445,0.19,0.31,0,2387932
03:48:36.221048228,0.16,0.29,0,2387616
03:48:37.556556644,0.11,0.29,0,2386928
03:48:38.897944734,0.10,0.29,0,2387144
03:48:40.259632390,0.10,0.29,1,2386936
03:48:41.611711780,0.07,0.29,0,2386740
03:48:42.960322333,0.11,0.29,0,2386328
03:48:44.313945894,0.19,0.29,1,2383980
03:48:45.666040873,0.06,0.29,0,2383048
03:48:47.022196559,0.06,0.29,0,2383080
03:48:48.375649960,0.11,0.29,0,2381924
03:48:49.725807633,0.20,0.34,2,2380160
03:48:51.081312112,0.17,0.32,1,2380532
03:48:52.432755472,0.16,0.32,1,2380080
03:48:53.782079167,0.10,0.31,0,2379472
03:48:55.133352702,0.09,0.29,0,2376568
03:48:56.493590469,0.10,0.29,0,2375780
03:48:57.847785555,0.07,0.30,0,2376072
03:48:59.199299931,0.10,0.29,0,2376036
03:49:00.545659431,0.16,0.29,0,2375784
03:49:01.903786154,0.07,0.29,0,2375924
03:49:03.251842759,0.08,0.29,0,2375372
03:49:04.601111045,0.10,0.29,0,2372676
03:49:05.950583888,0.06,0.29,0,2372892
03:49:07.306175452,0.09,0.29,0,2372516
03:49:08.661971255,0.07,0.29,1,2372080
03:49:10.007085478,0.16,0.30,0,2371108
03:49:11.353616441,0.18,0.33,2,2370252
03:49:12.702542869,0.18,0.33,2,2368752
03:49:14.059518693,0.12,0.29,0,2366156
03:49:15.406194732,0.16,0.30,0,2364616
03:49:16.756585893,0.07,0.30,0,2364812
03:49:18.119492932,0.09,0.29,0,2364536
03:49:19.474758431,0.08,0.29,0,2364240
03:49:20.830906719,0.08,0.30,0,2364040
03:49:22.184083221,0.07,0.29,0,2364364
03:49:23.539397636,0.09,0.29,0,2363728
03:49:24.902358733,0.09,0.30,0,2360844
03:49:26.255318473,0.13,0.29,0,2360660
03:49:27.611183128,0.08,0.29,0,2361024
03:49:28.965647768,0.09,0.30,0,2360520
03:49:30.322437480,0.29,0.31,2,2358468
03:49:31.640436609,0.45,0.31,0,2353588
03:49:32.963407246,0.40,0.33,1,2349256
03:49:34.282309901,0.41,0.30,2,2344164
03:49:35.607731855,0.13,0.30,0,2342764
03:49:36.943036170,0.35,0.30,0,2343292
03:49:38.285637335,0.13,0.30,0,2341512
03:49:39.633863659,0.10,0.29,0,2342216
03:49:40.978850893,0.10,0.30,0,2341460
03:49:42.339846331,0.09,0.29,0,2340872
03:49:43.693755695,0.05,0.29,0,2341176
03:49:45.026887162,0.12,0.29,0,2337284
03:49:46.382661119,0.11,0.29,0,2339640
03:49:47.733588832,0.12,0.29,0,2338868
03:49:49.078047380,0.15,0.29,0,2339472
03:49:50.435194321,0.11,0.29,1,2338492
03:49:51.782548565,0.14,0.34,2,2337304
03:49:53.134179261,0.19,0.30,2,2335000
03:49:54.491774438,0.14,0.33,12,2321524
03:49:55.816684742,0.13,0.29,0,2322336
03:49:57.158652403,0.07,0.29,0,2321804
03:49:58.516371879,0.11,0.29,1,2321884
03:49:59.866593299,0.11,0.29,0,2321388
03:50:01.214759771,0.09,0.29,0,2321888
03:50:02.570233240,0.07,0.29,1,2321164
03:50:03.924390798,0.07,0.29,0,2320988
03:50:05.277786694,0.11,0.29,0,2318460
03:50:06.627584369,0.09,0.29,0,2318216
03:50:07.975778363,0.08,0.29,0,2318368
03:50:09.328194857,0.08,0.29,0,2317832
03:50:10.683640064,0.11,0.29,0,2317576
03:50:12.027651208,0.19,0.35,0,2316252
03:50:13.373858096,0.16,0.33,1,2313888
03:50:14.723617592,0.22,0.33,1,2309024
03:50:16.063661215,0.11,0.30,0,2309920
03:50:17.423314325,0.09,0.29,0,2323272
03:50:18.784895671,0.13,0.29,0,2323216
03:50:20.126822990,0.12,0.29,0,2322964
03:50:21.476184313,0.07,0.29,0,2323044
03:50:22.834107033,0.18,0.29,0,2322684
03:50:24.172757570,0.07,0.29,0,2319756
03:50:25.526149418,0.09,0.29,0,2319160
03:50:26.881492532,0.19,0.29,0,2319352
03:50:28.231316330,0.10,0.29,0,2319112
03:50:29.578708951,0.06,0.29,0,2319160
03:50:30.936270437,0.18,0.30,0,2318584
03:50:32.282639496,0.38,0.30,0,2316244
03:50:33.610828866,0.34,0.32,2,2311508
03:50:34.931790636,0.46,0.32,1,2304836
03:50:36.258383300,0.31,0.32,0,2302484
03:50:37.582077460,0.18,0.30,0,2300400
03:50:38.930100445,0.12,0.30,0,2300924
03:50:40.278243843,0.11,0.29,0,2300432
03:50:41.629046986,0.07,0.29,0,2300224
03:50:42.995003583,0.12,0.30,0,2300096
03:50:44.347759043,0.06,0.29,1,2297396
03:50:45.695498165,0.10,0.29,0,2296084
03:50:47.041771850,0.06,0.30,0,2295004
03:50:48.395418352,0.12,0.29,0,2294876
03:50:49.747061356,0.11,0.29,0,2296088
03:50:51.099376179,0.09,0.30,1,2296568
03:50:52.450950211,0.10,0.29,2,2296188
03:50:53.802447668,0.18,0.32,2,2293844
03:50:55.146317754,0.18,0.33,1,2289720
03:50:56.491715468,0.21,0.32,2,2288136
03:50:57.838525692,0.18,0.29,0,2289008
03:50:59.199523871,0.07,0.30,0,2289028
03:51:00.539702126,0.15,0.29,0,2289024
03:51:01.880741267,0.07,0.29,0,2289056
03:51:03.236753564,0.10,0.29,0,2289204
03:51:04.583743383,0.12,0.29,8,2269488
03:51:05.922340402,0.07,0.29,0,2269292
03:51:07.276461612,0.11,0.29,0,2283848
03:51:08.612905652,0.08,0.29,1,2284080
03:51:09.963264373,0.06,0.29,0,2284080
03:51:11.315310218,0.14,0.29,0,2284052
03:51:12.663845859,0.08,0.29,1,2282400
03:51:14.009067642,0.19,0.33,3,2278376
03:51:15.364078664,0.19,0.33,0,2277176
03:51:16.711724499,0.15,0.30,2,2277132
03:51:18.055319861,0.10,0.30,0,2276208
03:51:19.408476724,0.15,0.30,0,2276112
03:51:20.758008083,0.08,0.29,1,2276100
03:51:22.106966108,0.07,0.29,0,2276192
03:51:23.459727851,0.10,0.30,0,2275300
03:51:24.812090763,0.10,0.30,0,2272476
03:51:26.163598982,0.09,0.29,0,2270868
03:51:27.519936143,0.12,0.29,0,2270988
03:51:28.867840808,0.08,0.29,0,2270180
03:51:30.222718148,0.06,0.30,0,2271200
03:51:31.571664785,0.12,0.29,0,2271356
03:51:32.918850678,0.13,0.29,0,2270772
03:51:34.266591842,0.15,0.30,2,2265876
03:51:35.585950166,0.45,0.33,1,2261856
03:51:36.905053293,0.33,0.30,0,2258364
03:51:38.234293956,0.24,0.32,0,2255492
03:51:39.561587495,0.22,0.30,0,2254436
03:51:40.895040850,0.11,0.29,0,2254556
03:51:42.240809413,0.16,0.30,1,2253644
03:51:43.582440667,0.12,0.29,0,2253300
03:51:44.919389407,0.09,0.30,0,2250304
03:51:46.271807400,0.06,0.29,0,2249992
03:51:47.633830869,0.16,0.29,0,2250276
03:51:48.981159933,0.11,0.29,0,2250172
03:51:50.323368470,0.14,0.30,0,2249628
03:51:51.675502661,0.09,0.29,0,2249304
03:51:53.023483350,0.10,0.29,0,2249552
03:51:54.369207152,0.12,0.29,2,2246420
03:51:55.723424082,0.16,0.31,3,2244728
03:51:57.071828543,0.16,0.32,4,2234900
03:51:58.408081825,0.15,0.31,0,2234392
03:51:59.755302369,0.11,0.29,0,2234296
03:52:01.103714965,0.11,0.29,0,2234320
03:52:02.455761936,0.08,0.29,1,2234380
03:52:03.806389475,0.14,0.29,0,2234296
03:52:05.157894085,0.08,0.29,0,2232400
03:52:06.511593492,0.08,0.29,0,2232696
03:52:07.865804206,0.11,0.29,0,2232992
03:52:09.219685872,0.16,0.29,0,2232264
03:52:10.567193694,0.14,0.29,0,2232604
03:52:11.914243939,0.11,0.29,0,2232712
03:52:13.262470096,0.10,0.29,0,2232348
03:52:14.615309944,0.18,0.29,1,2229356
03:52:15.960784459,0.34,0.34,3,2229248
03:52:17.306751565,0.18,0.33,0,2229820
03:52:18.658866683,0.17,0.33,2,2229900
03:52:20.015729950,0.13,0.30,0,2230488
03:52:21.362582138,0.10,0.30,0,2229984
03:52:22.715089526,0.07,0.29,1,2229980
03:52:24.068353041,0.11,0.29,1,2228592
03:52:25.423713859,0.07,0.30,0,2228068
03:52:26.777333602,0.11,0.29,0,2228104
03:52:28.130037630,0.14,0.29,1,2227752
03:52:29.477020373,0.16,0.29,0,2227492
03:52:30.837687433,0.11,0.29,0,2228064
03:52:32.198890480,0.12,0.29,0,2227956
03:52:33.550489275,0.08,0.29,0,2227264
03:52:34.902683381,0.10,0.29,0,2226288
03:52:36.246908107,0.37,0.30,3,2226316
03:52:37.569800424,0.36,0.29,0,2225820
03:52:38.894233961,0.85,0.30,0,2225304
03:52:40.207997812,0.47,0.31,0,2224592
03:52:41.541388238,0.18,0.29,1,2224276
03:52:42.887414375,0.10,0.29,1,2224752
03:52:44.239409708,0.12,0.29,0,2222184
03:52:45.586143776,0.10,0.29,0,2222340
03:52:46.935465301,0.09,0.29,0,2221836
03:52:48.291351207,0.11,0.29,1,2222156
03:52:49.643620875,0.06,0.29,0,2221804
03:52:50.996050449,0.08,0.29,0,2221804
03:52:52.347112868,0.10,0.29,0,2222560
03:52:53.703316155,0.11,0.29,0,2221640
03:52:55.051091681,0.08,0.29,0,2219048
03:52:56.408481794,0.09,0.29,1,2218160
03:52:57.754988379,0.14,0.31,2,2217672
03:52:59.100029221,0.13,0.31,2,2216840
03:53:00.443566910,0.25,0.31,2,2216004
03:53:01.789704400,0.10,0.29,0,2215996
03:53:03.152308203,0.07,0.30,0,2215860
03:53:04.503086043,0.11,0.30,0,2212724
03:53:05.843211047,0.07,0.29,0,2213104
03:53:07.201277121,0.10,0.29,0,2212864
03:53:08.555430359,0.08,0.29,1,2212728
03:53:09.909786159,0.12,0.29,0,2212796
03:53:11.258941064,0.09,0.30,0,2212764
03:53:12.608681822,0.07,0.29,0,2211816
03:53:13.961636287,0.09,0.29,0,2209676
03:53:15.311177467,0.11,0.30,1,2208932
03:53:16.660676308,0.07,0.29,0,2208872
03:53:18.013026616,0.20,0.33,3,2207596
03:53:19.367756212,0.21,0.34,2,2207152
03:53:20.716324877,0.18,0.33,1,2206856
03:53:22.067055217,0.18,0.29,0,2205904
03:53:23.423926334,0.19,0.32,1,2204688
03:53:24.773104625,0.10,0.30,0,2201400
03:53:26.127647755,0.10,0.29,0,2202912
03:53:27.477174202,0.08,0.30,0,2203104
03:53:28.829268133,0.05,0.29,0,2202992
03:53:30.185064728,0.07,0.29,0,2202936
03:53:31.537505656,0.06,0.30,0,2202760
03:53:32.882495181,0.15,0.29,0,2202656
03:53:34.232384285,0.11,0.29,0,2200228
03:53:35.587340320,0.09,0.29,0,2199832
03:53:36.934087634,0.08,0.29,1,2199940
03:53:38.285969038,0.19,0.30,3,2197608
03:53:39.604449533,0.45,0.32,2,2194632
03:53:40.926068425,0.69,0.32,2,2193260
03:53:42.249974948,0.28,0.32,1,2194096
03:53:43.580797170,0.08,0.30,0,2193640
03:53:44.919859495,0.16,0.30,0,2191316
03:53:46.257417690,0.19,0.29,1,2191440
03:53:47.590458589,0.15,0.30,0,2191484
03:53:48.939149705,0.11,0.29,1,2191504
03:53:50.297833679,0.09,0.29,0,2191100
03:53:51.647314222,0.12,0.29,0,2191076
03:53:52.997540159,0.20,0.29,0,2190704
03:53:54.346334126,0.15,0.29,0,2188764
03:53:55.696826041,0.08,0.29,1,2188604
03:53:57.051360799,0.06,0.29,0,2188864
03:53:58.410579143,0.05,0.29,0,2188708
03:53:59.752558370,0.12,0.29,0,2188832
03:54:01.102869127,0.17,0.29,0,2188432
03:54:02.450136702,0.08,0.29,1,2188896
03:54:03.803426612,0.07,0.29,0,2188200
03:54:05.154033338,0.06,0.29,0,2186984
03:54:06.510160925,0.07,0.29,0,2187200
03:54:07.859996566,0.12,0.29,0,2186672
03:54:09.203204813,0.11,0.29,0,2186516
03:54:10.553569443,0.08,0.29,0,2186880
03:54:11.902000281,0.08,0.29,0,2186860
03:54:13.253815159,0.07,0.29,0,2186316
03:54:14.610625561,0.08,0.29,0,2184664
03:54:15.947412603,0.08,0.29,0,2184816
03:54:17.295092807,0.08,0.29,0,2184228
03:54:18.644325699,0.07,0.29,1,2184556
03:54:19.999847552,0.08,0.29,0,2184660
03:54:21.347022728,0.06,0.29,1,2184392
03:54:22.697678254,0.07,0.29,0,2184316
03:54:24.043567457,0.09,0.29,0,2182944
03:54:25.402776376,0.08,0.29,0,2182332
03:54:26.759809823,0.08,0.29,0,2182700
03:54:28.109125251,0.09,0.29,0,2182324
03:54:29.468714075,0.08,0.29,0,2182100
03:54:30.826774038,0.08,0.29,0,2182548
03:54:32.175735634,0.07,0.29,0,2182348
03:54:33.519971616,0.15,0.30,0,2181000
03:54:34.869895978,0.12,0.29,0,2179044
03:54:36.221322926,0.14,0.29,0,2180048
03:54:37.564526287,0.35,0.30,0,2180044
03:54:38.915678650,0.09,0.29,0,2180116
03:54:40.269845788,0.07,0.29,0,2180608
03:54:41.617837648,0.12,0.30,0,2180264
03:54:42.967895508,0.16,0.30,1,2180084
03:54:44.318645845,0.08,0.29,1,2177528
03:54:45.666808048,0.15,0.30,0,2178404
03:54:47.020065779,0.08,0.29,1,2177852
03:54:48.360099203,0.09,0.29,0,2178144
03:54:49.704925188,0.16,0.30,0,2177956
03:54:51.060021786,0.08,0.29,0,2177492
03:54:52.403355850,0.08,0.29,1,2176544
03:54:53.748726352,0.07,0.30,1,2176220
03:54:55.096122425,0.10,0.29,0,2174476
03:54:56.448290478,0.07,0.29,0,2175964
03:54:57.801084881,0.18,0.30,31,2091496
