hora,e_core,e_ram,cpu,mem_used
03:21:50.603993938,0.09,0.29,0,2480780
03:21:51.950679597,0.09,0.29,0,2480908
03:21:53.306499871,0.08,0.29,0,2480136
03:21:54.656613424,0.18,0.30,0,2477408
03:21:56.011366334,0.08,0.29,0,2476908
03:21:57.357971759,0.08,0.29,0,2476648
03:21:58.707555156,0.09,0.30,0,2476864
03:22:00.055324485,0.10,0.29,0,2477136
03:22:01.406557192,0.18,0.31,3,2475984
03:22:02.750664821,0.20,0.35,2,2474244
03:22:04.095120206,0.12,0.30,2,2470860
03:22:05.439858631,0.10,0.29,0,2470876
03:22:06.791998052,0.08,0.30,0,2471404
03:22:08.143558942,0.09,0.29,1,2470404
03:22:09.495739811,0.06,0.29,0,2470520
03:22:10.848094091,0.09,0.30,0,2470164
03:22:12.191742959,0.10,0.29,0,2470124
03:22:13.547574350,0.11,0.29,0,2469944
03:22:14.896092381,0.13,0.29,0,2466800
03:22:16.240108302,0.07,0.29,0,2467032
03:22:17.591137716,0.10,0.29,0,2466468
03:22:18.945481069,0.12,0.29,0,2466712
03:22:20.298159904,0.06,0.29,2,2466080
03:22:21.628550945,1.02,0.33,2,2461932
03:22:22.957414569,5.52,0.34,2,2456748
03:22:24.277621604,0.21,0.30,2,2453232
03:22:25.630612030,0.17,0.30,0,2452424
03:22:26.976728566,0.09,0.29,0,2452528
03:22:28.324110053,0.05,0.30,2,2459124
03:22:29.679608991,0.08,0.29,0,2459084
03:22:31.024060198,0.10,0.29,0,2459076
03:22:32.373797410,0.08,0.29,2,2458984
03:22:33.728608221,0.11,0.29,0,2458760
03:22:35.069944238,0.06,0.29,0,2455772
03:22:36.422097954,0.11,0.29,0,2455644
03:22:37.781199250,0.11,0.29,0,2455304
03:22:39.134448929,0.16,0.29,1,2455108
03:22:40.482047710,0.14,0.30,3,2454356
03:22:41.826868074,0.29,0.31,3,2453804
03:22:43.179819966,0.11,0.31,0,2452460
03:22:44.533712552,0.10,0.29,0,2449392
03:22:45.879925945,0.10,0.29,0,2449020
03:22:47.233696764,0.08,0.29,0,2449156
03:22:48.590956743,0.10,0.29,0,2448812
03:22:49.943694340,0.09,0.29,2,2448744
03:22:51.299224183,0.11,0.29,0,2448336
03:22:52.639110279,0.12,0.29,0,2448032
03:22:53.991631430,0.08,0.29,0,2446460
03:22:55.347672431,0.08,0.29,0,2445080
03:22:56.701557549,0.12,0.29,0,2445460
03:22:58.047239111,0.14,0.29,0,2444848
03:22:59.390511677,0.06,0.29,0,2445012
03:23:00.737015235,0.25,0.35,3,2444056
03:23:02.080034202,0.23,0.31,0,2442780
03:23:03.424835104,0.09,0.29,1,2442004
03:23:04.774964453,0.14,0.31,0,2438612
03:23:06.131651546,0.10,0.29,0,2438288
03:23:07.484821234,0.11,0.29,0,2437172
03:23:08.831786858,0.08,0.30,0,2436584
03:23:10.183750332,0.12,0.29,1,2436580
03:23:11.541844850,0.08,0.29,0,2437940
03:23:12.893549451,0.10,0.30,0,2437576
03:23:14.244202438,0.13,0.29,1,2434928
03:23:15.597223945,0.09,0.29,0,2434416
03:23:16.952118899,0.09,0.29,0,2435036
03:23:18.307982669,0.10,0.29,0,2434164
03:23:19.654498764,0.08,0.29,2,2434040
03:23:20.984636138,0.51,0.32,1,2429612
03:23:22.302229312,0.83,0.32,3,2426136
03:23:23.623376526,0.27,0.31,0,2424940
03:23:24.957102479,0.07,0.30,0,2421636
03:23:26.314685957,0.09,0.29,1,2420988
03:23:27.664679711,0.13,0.29,0,2420728
03:23:29.019650878,0.08,0.29,0,2421132
03:23:30.373986028,0.11,0.29,0,2421348
03:23:31.726014556,0.12,0.29,0,2420524
03:23:33.075384291,0.11,0.29,0,2420312
03:23:34.427600450,0.10,0.29,1,2418016
03:23:35.775969705,0.09,0.29,0,2417320
03:23:37.127498570,0.09,0.29,0,2417180
03:23:38.476750749,0.11,0.29,0,2417380
03:23:39.831305969,0.30,0.29,3,2416208
03:23:41.182383688,0.19,0.32,1,2414908
03:23:42.526911584,0.12,0.30,1,2414344
03:23:43.889314261,0.08,0.29,0,2414040
03:23:45.239867274,0.48,0.29,1,2410724
03:23:46.583961833,0.10,0.29,1,2410656
03:23:47.935938390,0.32,0.30,0,2411088
03:23:49.284843867,0.11,0.29,0,2410260
03:23:50.628093847,0.11,0.29,0,2410508
03:23:51.979534314,0.10,0.29,0,2410784
03:23:53.330837834,0.09,0.29,0,2410204
03:23:54.669628851,0.16,0.30,0,2406920
03:23:56.013149326,0.09,0.29,0,2407220
03:23:57.372450594,0.10,0.29,0,2406260
03:23:58.731712452,0.08,0.29,0,2406868
03:24:00.075256595,0.19,0.33,1,2405644
03:24:01.417584654,0.21,0.34,1,2404112
03:24:02.772244955,0.13,0.30,1,2404248
03:24:04.133579992,0.07,0.29,1,2400872
03:24:05.482281704,0.06,0.29,0,2400680
03:24:06.834419852,0.09,0.29,0,2400268
03:24:08.182580406,0.08,0.29,0,2400088
03:24:09.535919866,0.09,0.29,0,2400180
03:24:10.889123439,0.11,0.30,0,2399840
03:24:12.243663319,0.08,0.29,1,2399276
03:24:13.595942010,0.07,0.29,0,2399592
03:24:14.951645600,0.10,0.30,0,2396460
03:24:16.296991213,0.07,0.29,0,2396124
03:24:17.651737327,0.12,0.29,0,2395708
03:24:19.000628723,0.14,0.30,1,2395148
03:24:20.334533963,0.43,0.31,3,2391324
03:24:21.661554631,0.57,0.31,2,2388400
03:24:23.001581461,0.25,0.31,0,2387320
03:24:24.334834736,0.09,0.29,0,2384492
03:24:25.686417025,0.14,0.29,0,2383692
03:24:27.036093368,0.14,0.30,0,2384368
03:24:28.392141061,0.08,0.29,0,2383204
03:24:29.740674131,0.07,0.29,0,2383492
03:24:31.092779738,0.17,0.30,0,2382968
03:24:32.440167275,0.09,0.29,1,2382744
03:24:33.783652847,0.12,0.29,0,2382608
03:24:35.138245347,0.08,0.30,0,2379876
03:24:36.495752370,0.14,0.29,0,2379448
03:24:37.842952030,0.11,0.29,0,2379292
03:24:39.191319019,0.21,0.31,1,2378616
03:24:40.545645332,0.21,0.34,2,2377552
03:24:41.899727706,0.09,0.29,0,2376808
03:24:43.243567301,0.15,0.29,0,2376740
03:24:44.591934885,0.08,0.29,0,2373288
03:24:45.940585723,0.06,0.29,0,2373588
03:24:47.295345702,0.10,0.29,0,2373000
03:24:48.647109696,0.10,0.29,0,2372880
03:24:49.999305731,0.16,0.29,0,2372948
03:24:51.349917078,0.28,0.29,0,2372896
03:24:52.711448828,0.10,0.29,0,2372620
03:24:54.059586467,0.09,0.29,0,2370168
03:24:55.415612653,0.09,0.29,0,2369364
03:24:56.773330884,0.12,0.29,0,2369288
03:24:58.123492550,0.09,0.29,0,2369380
03:24:59.467951315,0.19,0.34,2,2367988
03:25:00.821979152,0.21,0.32,3,2366868
03:25:02.170784516,0.07,0.29,0,2366288
03:25:03.517676435,0.08,0.30,0,2364948
03:25:04.871445025,0.16,0.30,0,2360940
03:25:06.219397326,0.05,0.29,0,2362828
03:25:07.570494505,0.07,0.29,0,2362772
03:25:08.919845559,0.11,0.29,0,2363160
03:25:10.272195709,0.12,0.29,0,2362524
03:25:11.623969958,0.07,0.29,0,2362312
03:25:12.979256583,0.10,0.29,0,2361972
03:25:14.330187606,0.08,0.29,0,2359296
03:25:15.691612938,0.09,0.29,0,2358860
03:25:17.043426804,0.12,0.29,0,2359348
03:25:18.392348954,0.09,0.29,1,2357872
03:25:19.719320016,0.45,0.31,2,2353488
03:25:21.041664259,0.41,0.31,1,2350200
03:25:22.364976339,0.26,0.31,1,2349584
03:25:23.705504831,0.16,0.29,1,2349288
03:25:25.054880374,0.11,0.29,0,2346216
03:25:26.407460276,0.07,0.29,0,2345812
03:25:27.755465082,0.11,0.29,1,2345332
03:25:29.103721776,0.08,0.30,0,2345240
03:25:30.458933615,0.09,0.29,0,2345308
03:25:31.803621159,0.12,0.29,0,2345316
03:25:33.158505778,0.07,0.30,0,2344408
03:25:34.505464705,0.14,0.29,0,2342008
03:25:35.871499352,0.12,0.29,0,2341804
03:25:37.228249949,0.08,0.30,0,2341388
03:25:38.578631246,0.16,0.30,2,2340280
03:25:39.924111536,0.17,0.33,0,2339404
03:25:41.269540415,0.19,0.31,1,2338864
03:25:42.615128277,0.07,0.29,0,2337196
03:25:43.977420231,0.07,0.29,0,2334044
03:25:45.332899147,0.17,0.29,0,2335180
03:25:46.686750789,0.10,0.29,0,2334972
03:25:48.028346486,0.06,0.29,0,2334792
03:25:49.387473524,0.21,0.29,0,2335096
03:25:50.738936367,0.08,0.29,0,2334964
03:25:52.081175460,0.08,0.29,0,2334644
03:25:53.435972141,0.16,0.29,0,2334312
03:25:54.783825275,0.09,0.30,0,2331188
03:25:56.129996557,0.10,0.29,0,2331132
03:25:57.482838178,0.13,0.29,0,2331692
03:25:58.830176088,0.23,0.35,2,2330140
03:26:00.189151311,0.18,0.33,1,2329252
03:26:01.536839520,0.08,0.30,0,2328560
03:26:02.895750973,0.08,0.30,0,2327916
03:26:04.240504594,0.09,0.29,0,2325516
03:26:05.589613061,0.13,0.29,0,2325168
03:26:06.941555095,0.07,0.29,0,2324980
03:26:08.286402721,0.11,0.29,0,2324996
03:26:09.640038129,0.17,0.29,0,2324856
03:26:10.991515501,0.08,0.29,0,2324588
03:26:12.339604459,0.11,0.29,1,2324400
03:26:13.698896371,0.22,0.29,0,2324296
03:26:15.049863053,0.09,0.29,0,2321760
03:26:16.391709171,0.11,0.29,0,2321348
03:26:17.744051683,0.09,0.29,2,2321804
03:26:19.080810140,0.96,0.31,1,2317512
03:26:20.405570065,0.46,0.31,1,2313660
03:26:21.735677924,0.25,0.31,0,2312656
03:26:23.078588252,0.59,0.31,0,2311656
03:26:24.426483708,0.07,0.29,0,2308704
03:26:25.778257514,0.08,0.29,0,2308508
03:26:27.118660531,0.06,0.29,0,2308076
03:26:28.475691039,0.07,0.29,0,2308588
03:26:29.826522071,0.09,0.29,1,2308692
03:26:31.177414252,0.07,0.29,0,2308356
03:26:32.525695100,0.11,0.29,0,2307760
03:26:33.879819387,0.09,0.29,0,2307736
03:26:35.234075319,0.15,0.30,0,2304388
03:26:36.587866431,0.08,0.29,1,2304000
03:26:37.944302629,0.07,0.30,1,2303676
03:26:39.286803911,0.22,0.32,2,2302680
03:26:40.635521058,0.17,0.32,0,2302240
03:26:41.983546769,0.08,0.29,0,2301380
03:26:43.338340974,0.09,0.30,0,2300800
03:26:44.689853494,0.11,0.29,0,2295660
03:26:46.030721553,0.08,0.29,1,2295660
03:26:47.381384785,0.07,0.30,0,2294920
03:26:48.741931453,0.11,0.29,0,2295760
03:26:50.086122709,0.11,0.29,0,2296680
03:26:51.447819311,0.10,0.29,0,2297084
03:26:52.798996823,0.12,0.29,0,2297124
03:26:54.152455883,0.09,0.29,1,2294520
03:26:55.503387627,0.09,0.30,0,2294000
03:26:56.859460322,0.06,0.29,1,2293132
03:26:58.212827987,0.19,0.34,2,2292252
03:26:59.558108835,0.21,0.34,2,2291188
03:27:00.904151947,0.07,0.30,0,2290740
03:27:02.263982686,0.10,0.29,1,2290300
03:27:03.620482048,0.09,0.29,0,2290060
03:27:04.970300916,0.09,0.29,0,2286732
03:27:06.319192418,0.09,0.29,0,2286488
03:27:07.670689658,0.07,0.29,0,2286952
03:27:09.015308674,0.09,0.29,0,2286956
03:27:10.370489347,0.07,0.29,0,2286256
03:27:11.723766291,0.08,0.29,0,2286520
03:27:13.087595739,0.09,0.29,0,2285768
03:27:14.435651732,0.08,0.29,0,2283520
03:27:15.789825097,0.08,0.29,0,2282952
03:27:17.147283465,0.14,0.29,0,2282556
03:27:18.488571239,0.52,0.30,0,2279320
03:27:19.806170231,0.47,0.31,0,2275540
03:27:21.128545497,0.18,0.30,2,2274228
03:27:22.459879179,0.19,0.31,1,2273248
03:27:23.807936186,0.09,0.29,0,2273076
03:27:25.157632167,0.10,0.29,0,2269544
03:27:26.501025883,0.09,0.29,0,2269668
03:27:27.856268844,0.12,0.29,0,2269700
03:27:29.207131438,0.09,0.29,0,2269428
03:27:30.563629165,0.07,0.29,0,2269552
03:27:31.911552817,0.11,0.29,0,2269652
03:27:33.257894391,0.08,0.29,0,2269624
03:27:34.607158094,0.07,0.29,0,2266196
03:27:35.955939945,0.09,0.29,0,2265856
03:27:37.297065298,0.07,0.29,0,2265596
03:27:38.640019821,0.07,0.29,0,2265608
03:27:39.999950248,0.13,0.29,1,2265224
03:27:41.348207211,0.12,0.29,0,2265676
03:27:42.696443849,0.10,0.29,0,2265332
03:27:44.049927178,0.12,0.29,0,2262508
03:27:45.390278015,0.09,0.30,0,2262532
03:27:46.740365818,0.11,0.29,0,2261928
03:27:48.099484367,0.12,0.29,0,2261776
03:27:49.441407704,0.08,0.29,0,2261812
03:27:50.794459009,0.09,0.29,0,2261564
03:27:52.149538327,0.06,0.29,2,2261456
03:27:53.499650495,0.11,0.29,0,2261200
03:27:54.857345294,0.09,0.29,0,2258008
03:27:56.206937108,0.09,0.29,0,2257628
03:27:57.554868323,0.06,0.30,0,2257788
03:27:58.901205647,0.10,0.29,0,2256320
03:28:00.244373511,0.10,0.29,0,2255716
03:28:01.589168355,0.08,0.30,0,2257468
03:28:02.939510991,0.13,0.29,1,2256972
03:28:04.291612484,0.14,0.29,0,2254124
03:28:05.635252109,0.08,0.30,0,2253652
03:28:06.987860338,0.14,0.29,0,2253556
03:28:08.341363526,0.11,0.29,0,2253768
03:28:09.686571251,0.09,0.30,0,2253468
03:28:11.036325981,0.07,0.29,0,2253280
03:28:12.382348104,0.10,0.29,1,2252968
03:28:13.735864486,0.08,0.30,0,2253132
03:28:15.081028044,0.07,0.29,0,2249872
03:28:16.430868798,0.17,0.29,0,2249928
03:28:17.781088429,0.10,0.29,0,2249900
03:28:19.135749877,0.09,0.29,0,2249904
03:28:20.485875108,0.10,0.30,0,2249380
03:28:21.847205398,0.07,0.30,0,2247588
03:28:23.199981819,0.09,0.29,0,2248132
03:28:24.549803809,0.15,0.29,0,2242720
03:28:25.898277245,0.08,0.29,0,2243884
03:28:27.246175618,0.10,0.29,0,2245340
03:28:28.599107068,0.12,0.29,1,2245388
03:28:29.947665850,0.08,0.29,0,2244792
03:28:31.298040988,0.10,0.29,0,2245128
03:28:32.651446038,0.07,0.29,0,2244352
03:28:34.008045256,0.08,0.29,1,2243068
03:28:35.357802504,0.09,0.29,0,2241344
03:28:36.706898773,0.11,0.29,0,2241552
03:28:38.058972678,0.09,0.29,0,2241196
03:28:39.404700683,0.07,0.29,0,2241064
03:28:40.752165659,0.23,0.29,0,2240296
03:28:42.098873020,0.18,0.29,0,2240888
03:28:43.440347232,0.06,0.29,0,2239108
03:28:44.784828729,0.12,0.30,0,2235232
03:28:46.130637669,0.12,0.29,1,2234296
03:28:47.477263880,0.07,0.30,0,2235216
03:28:48.832018358,0.10,0.29,0,2234636
03:28:50.184248459,0.07,0.29,0,2236280
03:28:51.535361062,0.10,0.29,1,2235036
03:28:52.884162866,0.11,0.30,0,2234792
03:28:54.235330246,0.13,0.29,1,2231908
03:28:55.583849819,0.17,0.30,0,2232932
03:28:56.932232175,0.25,0.29,0,2232508
