2019-02-21 22:59:35.791751,2019-02-21 22:59:57.387322,2019-02-21 22:59:58.528499
2019-02-21 22:59:35.793006,2019-02-21 22:59:57.392537,2019-02-21 22:59:58.574533
2019-02-21 22:59:35.792586,2019-02-21 22:59:57.389310,2019-02-21 22:59:58.593675
2019-02-21 22:59:35.791548,2019-02-21 22:59:57.386831,2019-02-21 22:59:58.614437
2019-02-21 22:59:35.793630,2019-02-21 22:59:57.394290,2019-02-21 22:59:58.662096
2019-02-21 22:59:35.792176,2019-02-21 22:59:57.388289,2019-02-21 22:59:58.686722
2019-02-21 22:59:35.794268,2019-02-21 22:59:57.394843,2019-02-21 22:59:58.690217
2019-02-21 22:59:35.792382,2019-02-21 22:59:57.388791,2019-02-21 22:59:58.712460
2019-02-21 22:59:35.794706,2019-02-21 22:59:57.395857,2019-02-21 22:59:58.739493
2019-02-21 22:59:35.814917,2019-02-21 22:59:57.516785,2019-02-21 22:59:58.745209
2019-02-21 22:59:35.802365,2019-02-21 22:59:57.454151,2019-02-21 22:59:58.751508
2019-02-21 22:59:35.798377,2019-02-21 22:59:57.417826,2019-02-21 22:59:58.756299
2019-02-21 22:59:35.790921,2019-02-21 22:59:57.385365,2019-02-21 22:59:58.843916
2019-02-21 22:59:35.799422,2019-02-21 22:59:57.441554,2019-02-21 22:59:58.876141
2019-02-21 22:59:35.797960,2019-02-21 22:59:57.416834,2019-02-21 22:59:58.885705
2019-02-21 22:59:35.816520,2019-02-21 22:59:57.588413,2019-02-21 22:59:58.892533
2019-02-21 22:59:35.816754,2019-02-21 22:59:57.588679,2019-02-21 22:59:58.897829
2019-02-21 22:59:35.792794,2019-02-21 22:59:57.389806,2019-02-21 22:59:58.902910
2019-02-21 22:59:35.814234,2019-02-21 22:59:57.455157,2019-02-21 22:59:58.906384
2019-02-21 22:59:35.790728,2019-02-21 22:59:57.384935,2019-02-21 22:59:58.909509
2019-02-21 22:59:35.799635,2019-02-21 22:59:57.442041,2019-02-21 22:59:58.949215
2019-02-21 22:59:35.801911,2019-02-21 22:59:57.452935,2019-02-21 22:59:58.955035
2019-02-21 22:59:35.799010,2019-02-21 22:59:57.440142,2019-02-21 22:59:58.960654
2019-02-21 22:59:35.801248,2019-02-21 22:59:57.451409,2019-02-21 22:59:58.967555
2019-02-21 22:59:35.795122,2019-02-21 22:59:57.396843,2019-02-21 22:59:59.428422
2019-02-21 22:59:35.791963,2019-02-21 22:59:57.387809,2019-02-21 22:59:59.454018
2019-02-21 22:59:35.825275,2019-02-21 22:59:57.592179,2019-02-21 22:59:59.489884
2019-02-21 22:59:35.824410,2019-02-21 22:59:57.591103,2019-02-21 22:59:59.546619
2019-02-21 22:59:35.856679,2019-02-21 22:59:57.694808,2019-02-21 22:59:59.550180
2019-02-21 22:59:35.799213,2019-02-21 22:59:57.441010,2019-02-21 22:59:59.560944
2019-02-21 22:59:35.928742,2019-02-21 22:59:57.798202,2019-02-21 22:59:59.576631
2019-02-21 22:59:35.815342,2019-02-21 22:59:57.518326,2019-02-21 22:59:59.595414
2019-02-21 22:59:35.815125,2019-02-21 22:59:57.517392,2019-02-21 22:59:59.613069
2019-02-21 22:59:35.842869,2019-02-21 22:59:57.672620,2019-02-21 22:59:59.632511
2019-02-21 22:59:35.843108,2019-02-21 22:59:57.672846,2019-02-21 22:59:59.677809
2019-02-21 22:59:35.798593,2019-02-21 22:59:57.418417,2019-02-21 22:59:59.687742
2019-02-21 22:59:35.840963,2019-02-21 22:59:57.671048,2019-02-21 22:59:59.697516
2019-02-21 22:59:35.857923,2019-02-21 22:59:57.695268,2019-02-21 22:59:59.701352
2019-02-21 22:59:35.818319,2019-02-21 22:59:57.590081,2019-02-21 23:00:00.349191
2019-02-21 22:59:35.799866,2019-02-21 22:59:57.442571,2019-02-21 23:00:00.378338
2019-02-21 22:59:35.816291,2019-02-21 22:59:57.588160,2019-02-21 23:00:00.402850
2019-02-21 22:59:35.823854,2019-02-21 22:59:57.590534,2019-02-21 23:00:00.425042
2019-02-21 22:59:35.815551,2019-02-21 22:59:57.519049,2019-02-21 23:00:00.468897
2019-02-21 22:59:35.818086,2019-02-21 22:59:57.589851,2019-02-21 23:00:00.471309
2019-02-21 22:59:35.828450,2019-02-21 22:59:57.635770,2019-02-21 23:00:00.484532
2019-02-21 22:59:36.935860,2019-02-21 22:59:59.031401,2019-02-21 23:00:00.687184
2019-02-21 22:59:35.813945,2019-02-21 22:59:57.454678,2019-02-21 23:00:00.867814
