horaejecucion,e_core,e_ram,cpu,mem_used
00:34:46.008214060,0.02,0.28,0,3289596
00:34:47.362691505,0.02,0.28,0,3291176
00:34:48.700945274,0.02,0.28,0,3291572
00:34:50.041449301,0.11,0.32,0,3290116
00:34:51.380424402,0.16,0.32,1,3290084
00:34:52.724409500,0.08,0.31,0,3289500
00:34:54.070149870,0.07,0.30,0,3290060
00:34:55.414194728,0.02,0.28,0,3289784
00:34:56.745914535,0.02,0.28,0,3289800
00:34:58.092809891,0.01,0.28,0,3289596
00:34:59.445819559,0.02,0.28,0,3290272
00:35:00.790515904,0.02,0.28,0,3289528
00:35:02.125374296,0.02,0.28,0,3289792
00:35:03.474650940,0.02,0.28,0,3289776
00:35:04.819449768,0.02,0.28,0,3289644
00:35:06.168403093,0.02,0.28,0,3289596
00:35:07.508930810,0.09,0.31,0,3291124
00:35:08.855938598,0.09,0.32,0,3290868
00:35:10.199911992,0.10,0.32,1,3289852
00:35:11.550468563,0.13,0.31,0,3289520
00:35:12.882715483,0.10,0.32,0,3289372
00:35:14.233908538,0.02,0.28,0,3289876
00:35:15.578292951,0.01,0.28,0,3289892
00:35:16.917615225,0.03,0.28,0,3289652
00:35:18.252274500,0.03,0.28,0,3289396
00:35:19.600350709,0.02,0.28,0,3289516
00:35:20.945407106,0.02,0.28,0,3289628
00:35:22.292258755,0.02,0.28,0,3289356
00:35:23.642757611,0.02,0.28,0,3289776
00:35:24.980344630,0.08,0.28,0,3289404
00:35:26.324469418,0.08,0.32,0,3290304
00:35:27.672627911,0.15,0.32,0,3289640
00:35:29.011932441,0.04,0.29,0,3290168
00:35:30.363692768,0.10,0.33,1,3289188
00:35:31.717511078,0.13,0.32,0,3289052
00:35:33.062626129,0.08,0.31,0,3289048
00:35:34.395728690,0.03,0.29,0,3289568
00:35:35.739378458,0.02,0.28,0,3289112
00:35:37.089314936,0.03,0.28,0,3289064
00:35:38.430033470,0.03,0.28,0,3289088
00:35:39.772095977,0.03,0.28,0,3289204
00:35:41.107591791,0.02,0.28,0,3289204
00:35:42.452066524,0.03,0.28,0,3289272
00:35:43.798217519,0.02,0.28,0,3289196
00:35:45.140919378,0.02,0.28,0,3289556
00:35:46.483955441,0.08,0.30,1,3290536
00:35:47.829228179,0.10,0.30,1,3289612
00:35:49.174869910,0.11,0.31,1,3289120
00:35:50.511241924,0.11,0.32,1,3289036
00:35:51.858362568,0.02,0.28,0,3289184
00:35:53.202099968,0.02,0.28,0,3289152
00:35:54.546031145,0.02,0.28,0,3288704
00:35:55.882967044,0.02,0.28,0,3288712
00:35:57.228678751,0.02,0.28,0,3288664
00:35:58.572493966,0.02,0.28,0,3288516
00:35:59.916164353,0.03,0.28,0,3289268
00:36:01.258406215,0.02,0.28,0,3289012
00:36:02.597615765,0.02,0.28,0,3289076
00:36:03.946256634,0.16,0.32,0,3289200
00:36:05.292211397,0.14,0.32,0,3289232
00:36:06.638520224,0.11,0.32,0,3290456
00:36:07.986300048,0.12,0.31,2,3289480
00:36:09.325265012,0.05,0.29,0,3289660
00:36:10.676591701,0.03,0.28,0,3288704
00:36:12.026030982,0.03,0.28,0,3288556
00:36:13.368732945,0.02,0.28,0,3288968
00:36:14.713873938,0.03,0.28,0,3288380
00:36:16.059659319,0.02,0.28,0,3288868
00:36:17.397737297,0.02,0.28,0,3289016
00:36:18.742010759,0.02,0.28,0,3288916
00:36:20.087951581,0.02,0.28,0,3288776
00:36:21.434033236,0.05,0.30,1,3288656
00:36:22.771323730,0.07,0.32,0,3288952
00:36:24.120570391,0.14,0.32,1,3289072
00:36:25.460103461,0.10,0.31,2,3288300
00:36:26.810190664,0.08,0.31,0,3289904
00:36:28.152996874,0.11,0.31,0,3289560
00:36:29.488545335,0.02,0.28,0,3288992
00:36:30.828602448,0.03,0.28,0,3288884
00:36:32.170814679,0.02,0.28,0,3288892
00:36:33.512200425,0.02,0.28,0,3288744
00:36:34.853855706,0.02,0.28,0,3288792
00:36:36.201390152,0.02,0.28,0,3288760
00:36:37.546390650,0.02,0.28,0,3289008
00:36:38.875727557,0.02,0.28,0,3288776
00:36:40.226141884,0.02,0.28,0,3288660
00:36:41.567551253,0.10,0.33,0,3288620
00:36:42.913043489,0.10,0.32,1,3288740
00:36:44.249636331,0.09,0.31,0,3288556
00:36:45.598435876,0.07,0.30,2,3288380
00:36:46.942616252,0.03,0.28,0,3288748
00:36:48.284489277,0.02,0.28,0,3290452
00:36:49.622354874,0.04,0.28,0,3288916
00:36:50.969215527,0.04,0.29,0,3288608
00:36:52.316446189,0.03,0.28,0,3288104
00:36:53.660744267,0.02,0.28,0,3288720
00:36:55.003333027,0.03,0.28,0,3288412
00:36:56.345982581,0.03,0.28,0,3288436
00:36:57.683680876,0.02,0.28,0,3288636
00:36:59.027525054,0.10,0.31,1,3288096
00:37:00.368526251,0.08,0.31,2,3288652
00:37:01.715959467,0.11,0.32,0,3288404
00:37:03.063863176,0.10,0.33,0,3288460
00:37:04.412597195,0.13,0.32,0,3288568
00:37:05.762565905,0.02,0.28,0,3288148
00:37:07.098569954,0.02,0.28,0,3288792
00:37:08.448160758,0.02,0.28,0,3289708
00:37:09.794641485,0.02,0.28,0,3288908
00:37:11.134423055,0.03,0.28,0,3288932
00:37:12.477808929,0.02,0.28,0,3288444
00:37:13.819583003,0.02,0.28,0,3287948
00:37:15.163969067,0.02,0.28,0,3288212
00:37:16.508249296,0.02,0.28,0,3287900
00:37:17.857835282,0.12,0.32,0,3288356
00:37:19.195621790,0.12,0.32,1,3288256
00:37:20.540765360,0.14,0.32,0,3288524
00:37:21.883435792,0.12,0.32,2,3288060
00:37:23.231375423,0.12,0.32,1,3289140
00:37:24.581441758,0.04,0.29,0,3288576
00:37:25.935091513,0.03,0.28,0,3288468
00:37:27.269973977,0.03,0.28,0,3288144
00:37:28.617898166,0.02,0.28,0,3287852
00:37:29.968261560,0.03,0.29,0,3290160
00:37:31.316079110,0.02,0.28,0,3288624
00:37:32.658010290,0.02,0.28,0,3288124
00:37:33.994365527,0.02,0.28,0,3288640
00:37:35.338064554,0.03,0.28,0,3288384
00:37:36.682235683,0.05,0.29,1,3288232
00:37:38.012845508,0.07,0.30,1,3289008
00:37:39.360664691,0.10,0.32,2,3288536
00:37:40.705125837,0.13,0.32,2,3288660
00:37:42.047624072,0.11,0.33,0,3288032
00:37:43.390412904,0.03,0.28,0,3288304
00:37:44.734435560,0.02,0.28,0,3288288
00:37:46.067643659,0.02,0.28,0,3288204
00:37:47.409118997,0.01,0.28,0,3287840
00:37:48.754506176,0.06,0.28,0,3288304
00:37:50.091866398,0.02,0.28,0,3287948
00:37:51.437226570,0.02,0.28,0,3289740
00:37:52.780007246,0.04,0.28,0,3288864
00:37:54.123278050,0.02,0.28,0,3288104
00:37:55.459125715,0.13,0.32,0,3288168
00:37:56.813476739,0.15,0.32,0,3287828
00:37:58.158512462,0.09,0.32,0,3288252
00:37:59.497911232,0.13,0.32,0,3287812
00:38:00.842120149,0.06,0.31,0,3288036
00:38:02.177985140,0.02,0.28,0,3288192
00:38:03.519602738,0.02,0.28,0,3287912
00:38:04.861867767,0.02,0.28,0,3288136
00:38:06.197308313,0.02,0.28,0,3287988
00:38:07.537993004,0.02,0.28,0,3288260
00:38:08.884720351,0.02,0.28,0,3287748
00:38:10.223387410,0.02,0.28,0,3288020
00:38:11.565571266,0.02,0.28,0,3289468
00:38:12.917494005,0.02,0.28,0,3289292
00:38:14.266520690,0.10,0.31,1,3289576
00:38:15.604701549,0.08,0.31,0,3289708
00:38:16.955166770,0.12,0.31,0,3289292
00:38:18.301504276,0.07,0.31,1,3289296
00:38:19.637716540,0.10,0.31,0,3289452
00:38:20.988152312,0.03,0.29,0,3288492
00:38:22.334840175,0.03,0.29,0,3287952
00:38:23.680150185,0.02,0.28,0,3288240
00:38:25.030875876,0.02,0.28,0,3288176
00:38:26.364451629,0.02,0.28,0,3288176
00:38:27.706780536,0.02,0.28,0,3288172
00:38:29.054185104,0.02,0.28,0,3287804
00:38:30.392901502,0.02,0.28,0,3287680
00:38:31.733766491,0.02,0.28,0,3287928
00:38:33.090699484,0.10,0.32,2,3287896
00:38:34.434180274,0.08,0.32,0,3288032
00:38:35.780898306,0.13,0.33,0,3287944
00:38:37.123891673,0.13,0.32,0,3287680
00:38:38.468294618,0.05,0.29,0,3288076
00:38:39.814126061,0.02,0.28,0,3289440
00:38:41.166325120,0.04,0.28,0,3288572
00:38:42.502295683,0.02,0.28,0,3288076
00:38:43.835397749,0.02,0.28,0,3287772
00:38:45.182306975,0.02,0.28,0,3287836
00:38:46.521949723,0.02,0.28,0,3287920
00:38:47.866329355,0.02,0.28,0,3287688
00:38:49.208114251,0.02,0.28,0,3287680
00:38:50.550245791,0.02,0.28,1,3288032
00:38:51.885367035,0.12,0.32,0,3287796
00:38:53.231849317,0.14,0.32,0,3287444
00:38:54.581398344,0.12,0.33,0,3287880
00:38:55.926625859,0.10,0.32,1,3287888
00:38:57.268941549,0.02,0.28,0,3287508
00:38:58.606436818,0.02,0.28,0,3287872
00:38:59.954559611,0.03,0.28,0,3289028
00:39:01.308467090,0.02,0.28,0,3288532
00:39:02.654246285,0.03,0.28,0,3288096
00:39:03.986994861,0.02,0.28,0,3287800
00:39:05.329869715,0.02,0.28,0,3287016
00:39:06.669958362,0.02,0.28,0,3287480
00:39:08.004978770,0.02,0.28,0,3287484
00:39:09.345992214,0.08,0.30,3,3287248
00:39:10.686705082,0.09,0.32,2,3287688
00:39:12.017113729,0.11,0.32,0,3287440
00:39:13.361540994,0.09,0.31,1,3287840
00:39:14.695646686,0.08,0.31,1,3287420
00:39:16.029757301,0.07,0.30,0,3286988
00:39:17.374471916,0.03,0.28,0,3287516
00:39:18.714350116,0.02,0.28,0,3287788
00:39:20.052676116,0.02,0.28,0,3289116
00:39:21.394456518,0.02,0.28,0,3288464
00:39:22.732987658,0.03,0.28,0,3287820
00:39:24.067007994,0.03,0.28,0,3287572
00:39:25.411276789,0.02,0.28,0,3287968
00:39:26.746237473,0.02,0.28,0,3287604
00:39:28.083108716,0.06,0.30,0,3286852
00:39:29.431395220,0.06,0.31,0,3287732
00:39:30.762571231,0.10,0.31,1,3287604
00:39:32.104156152,0.08,0.31,1,3287524
00:39:33.450228938,0.13,0.32,0,3287368
00:39:34.794246289,0.02,0.28,0,3287036
00:39:36.131547218,0.02,0.28,0,3286920
00:39:37.477980263,0.02,0.28,0,3286888
00:39:38.821703145,0.02,0.28,0,3287292
00:39:40.163386742,0.03,0.28,0,3287416
00:39:41.505567509,0.03,0.28,0,3288924
00:39:42.854383464,0.02,0.28,0,3287528
00:39:44.189624509,0.03,0.28,0,3287384
00:39:45.521408251,0.02,0.28,0,3287276
00:39:46.858974445,0.11,0.32,1,3287344
00:39:48.203880215,0.13,0.32,0,3286964
00:39:49.546143307,0.12,0.32,0,3287144
00:39:50.885656934,0.09,0.31,0,3286536
00:39:52.216764293,0.06,0.29,0,3286748
00:39:53.566491134,0.02,0.28,0,3286664
00:39:54.903823400,0.02,0.28,0,3287004
00:39:56.247842350,0.02,0.28,0,3286764
00:39:57.584222821,0.02,0.28,0,3287136
00:39:58.931317779,0.02,0.28,0,3287260
00:40:00.265959991,0.03,0.28,0,3287188
00:40:01.614609151,0.03,0.28,0,3288524
00:40:02.953224925,0.03,0.28,0,3287764
00:40:04.286824391,0.03,0.29,1,3287236
00:40:05.636384059,0.07,0.30,0,3286852
00:40:06.982402227,0.11,0.31,1,3286808
00:40:08.319387999,0.12,0.32,1,3286720
00:40:09.670779336,0.13,0.32,0,3286728
00:40:11.013454153,0.08,0.31,0,3287036
00:40:12.353450041,0.03,0.28,0,3286848
00:40:13.693832366,0.02,0.28,0,3286944
00:40:15.038462523,0.02,0.28,0,3286764
00:40:16.379953985,0.03,0.28,0,3286956
00:40:17.730123855,0.03,0.28,0,3287304
00:40:19.069979370,0.03,0.28,0,3286496
00:40:20.411770666,0.02,0.28,0,3288808
00:40:21.760591877,0.02,0.28,0,3287824
00:40:23.095879295,0.02,0.28,1,3287408
00:40:24.440611421,0.07,0.30,0,3286772
00:40:25.789768516,0.08,0.31,0,3286812
00:40:27.125041168,0.08,0.31,0,3287012
00:40:28.464001641,0.05,0.29,1,3286336
00:40:29.813861491,0.02,0.28,0,3286252
00:40:31.153128387,0.02,0.28,0,3286484
00:40:32.489663327,0.02,0.28,0,3286624
00:40:33.836259144,0.02,0.28,0,3286692
00:40:35.171206544,0.02,0.28,0,3286728
00:40:36.508306640,0.03,0.28,0,3286864
00:40:37.854309672,0.02,0.28,0,3286600
00:40:39.195515309,0.02,0.28,0,3286732
00:40:40.534087411,0.02,0.28,0,3288252
00:40:41.876468683,0.10,0.31,1,3288104
00:40:43.215723890,0.09,0.31,1,3286916
00:40:44.553565198,0.11,0.32,1,3286544
00:40:45.901600346,0.12,0.33,0,3286676
00:40:47.243230115,0.11,0.32,0,3286824
00:40:48.586454330,0.02,0.28,0,3286136
00:40:49.940319687,0.02,0.28,0,3286460
00:40:51.274015063,0.03,0.28,0,3286220
00:40:52.610314840,0.02,0.28,0,3285844
00:40:53.958410731,0.02,0.28,0,3286592
00:40:55.296065730,0.02,0.28,0,3286484
00:40:56.642830692,0.02,0.28,0,3285980
00:40:57.986019016,0.02,0.28,0,3286344
00:40:59.318272874,0.02,0.28,0,3287336
00:41:00.659459115,0.12,0.32,0,3288044
00:41:02.004571067,0.11,0.32,0,3286880
00:41:03.347931217,0.12,0.32,0,3286532
00:41:04.690100168,0.12,0.32,0,3286372
00:41:06.042431731,0.10,0.32,0,3286856
00:41:07.378246760,0.02,0.28,0,3286544
00:41:08.722893877,0.03,0.28,0,3285876
00:41:10.073791214,0.03,0.28,0,3286444
00:41:11.413643450,0.02,0.28,0,3286312
00:41:12.745636742,0.02,0.28,0,3286652
00:41:14.087154028,0.02,0.28,0,3286268
00:41:15.426699957,0.02,0.28,0,3285764
00:41:16.772395417,0.02,0.28,0,3286280
00:41:18.117452119,2.84,0.29,0,3286592
00:41:19.449198754,0.07,0.32,1,3286172
00:41:20.789740178,0.13,0.32,1,3288104
00:41:22.138205433,0.10,0.32,0,3286432
00:41:23.473910558,0.11,0.33,1,3286436
00:41:24.811663000,0.10,0.32,0,3286420
00:41:26.162464167,0.03,0.28,0,3285900
00:41:27.509178380,0.02,0.28,0,3286060
00:41:28.844977019,0.02,0.28,0,3285984
00:41:30.186509218,0.02,0.28,0,3286172
00:41:31.538544097,0.03,0.28,0,3285792
00:41:32.885781350,0.02,0.28,0,3286304
00:41:34.238924764,0.02,0.28,0,3286404
00:41:35.578318533,0.02,0.28,0,3285952
00:41:36.912161223,0.02,0.28,1,3286768
00:41:38.256254203,0.07,0.30,0,3286572
00:41:39.603752112,0.11,0.31,0,3287240
00:41:40.945789660,0.04,0.29,0,3286620
00:41:42.288485498,0.10,0.32,0,3285968
00:41:43.629486396,0.02,0.28,0,3285908
00:41:44.972028863,0.02,0.28,0,3285884
00:41:46.318468396,0.02,0.28,0,3286088
00:41:47.658493108,2.80,0.28,0,3286080
00:41:48.985789057,0.03,0.28,0,3286196
00:41:50.331470666,0.02,0.28,0,3285292
00:41:51.672782536,0.01,0.28,0,3286212
00:41:53.011841343,0.02,0.28,0,3286036
00:41:54.363768442,0.02,0.28,0,3285656
00:41:55.710687317,0.12,0.32,1,3285916
00:41:57.055546719,0.11,0.32,0,3285784
00:41:58.401154732,0.09,0.32,0,3287556
00:41:59.746796888,0.15,0.32,1,3286132
00:42:01.089099394,0.09,0.31,0,3285872
00:42:02.437228797,0.06,0.30,0,3285944
00:42:03.780820640,0.03,0.28,0,3285812
00:42:05.128060575,0.03,0.28,0,3285804
00:42:06.468105789,0.03,0.28,0,3285836
00:42:07.818020568,0.02,0.28,0,3285432
00:42:09.152220421,0.02,0.28,0,3286144
00:42:10.493415717,0.02,0.28,0,3285532
00:42:11.832419361,0.05,0.29,0,3286152
00:42:13.165677755,0.02,0.28,0,3286076
00:42:14.512921954,0.06,0.30,0,3285940
00:42:15.846844329,0.09,0.31,1,3285232
00:42:17.187536673,0.08,0.31,1,3285212
00:42:18.526622753,0.09,0.31,1,3287448
00:42:19.866437531,0.04,0.29,0,3286304
00:42:21.204306938,0.02,0.28,0,3285872
00:42:22.551989217,0.02,0.28,0,3285880
00:42:23.896113840,0.02,0.28,0,3285632
00:42:25.242841665,0.02,0.28,0,3285592
00:42:26.590920636,0.02,0.28,0,3284972
00:42:27.940695568,0.01,0.28,0,3285616
00:42:29.279540022,0.02,0.28,0,3285220
00:42:30.625404618,0.02,0.28,0,3285780
00:42:31.971163051,0.02,0.28,0,3285368
00:42:33.307901137,0.10,0.31,1,3285220
00:42:34.655737630,0.08,0.31,0,3285656
00:42:35.999110001,0.10,0.32,0,3285960
00:42:37.339605735,0.10,0.31,1,3286992
00:42:38.687357359,0.11,0.32,0,3286904
00:42:40.037836987,0.02,0.28,0,3285664
00:42:41.381977112,0.02,0.28,0,3285364
00:42:42.726540694,0.02,0.28,0,3285492
00:42:44.066945230,0.02,0.28,0,3285476
00:42:45.402730130,0.02,0.28,0,3285360
00:42:46.757022694,0.03,0.28,0,3285044
00:42:48.106773245,0.02,0.28,0,3285540
00:42:49.456237311,0.02,0.28,0,3285648
00:42:50.809830767,0.02,0.28,0,3285624
00:42:52.158147142,0.13,0.32,0,3285852
