horaejecucion,e_core,e_ram,cpu,mem_used
07:42:36.219308356,0.03,0.28,0,3453192
07:42:37.563045039,0.02,0.28,0,3452232
07:42:38.908087234,1.44,0.28,0,3452488
07:42:40.248890893,0.01,0.28,0,3452704
07:42:41.591588910,0.02,0.28,0,3452548
07:42:42.933615987,0.02,0.28,0,3452844
07:42:44.277217520,0.02,0.28,0,3452944
07:42:45.616196505,0.03,0.28,0,3451920
07:42:46.966539638,0.02,0.28,0,3452208
07:42:48.305050971,0.02,0.28,0,3452264
07:42:49.650459711,0.03,0.28,0,3453300
07:42:51.000634937,0.02,0.28,0,3444272
07:42:52.333427634,0.02,0.28,0,3445652
07:42:53.678394160,0.10,0.31,1,3446040
07:42:55.025553149,0.08,0.31,0,3445360
07:42:56.365581422,0.08,0.30,0,3444948
07:42:57.710114623,0.05,0.29,0,3444976
07:42:59.056093536,0.07,0.31,0,3444640
07:43:00.394518595,0.09,0.33,1,3444856
07:43:01.739289333,0.09,0.32,0,3444932
07:43:03.078889264,0.12,0.32,0,3444560
07:43:04.430013324,0.06,0.30,0,3444428
07:43:05.781040378,0.02,0.28,0,3444420
07:43:07.128284560,0.02,0.28,0,3444668
07:43:08.465452085,0.02,0.28,0,3444624
07:43:09.813219768,0.02,0.28,0,3444228
07:43:11.162253263,0.10,0.31,0,3444336
07:43:12.495348002,0.11,0.32,0,3446476
07:43:13.838184687,0.12,0.32,0,3444260
07:43:15.192185108,0.09,0.32,0,3443004
07:43:16.529663796,0.08,0.31,0,3444232
07:43:17.870963568,0.05,0.29,0,3444104
07:43:19.216232515,0.06,0.30,0,3444136
07:43:20.558515059,0.06,0.30,0,3444152
07:43:21.896251429,0.04,0.29,0,3444136
07:43:23.240278750,0.02,0.28,0,3443824
07:43:24.574612466,0.02,0.28,0,3443896
07:43:25.910133838,0.03,0.28,0,3443888
07:43:27.261892102,0.02,0.28,0,3443948
07:43:28.605881456,0.02,0.28,0,3444000
07:43:29.935301245,0.08,0.31,1,3444040
07:43:31.284802997,0.08,0.32,1,3445612
07:43:32.628381839,0.10,0.32,1,3445948
07:43:33.968798706,0.16,0.31,0,3444352
07:43:35.318253410,0.11,0.32,0,3443820
07:43:36.652465275,0.14,0.32,0,3443888
07:43:37.998836644,0.09,0.32,1,3443864
07:43:39.340133558,0.10,0.32,1,3444124
07:43:40.681840112,0.10,0.31,1,3443844
07:43:42.024223191,0.10,0.32,0,3443940
07:43:43.380523731,0.10,0.33,1,3443916
07:43:44.719301457,0.03,0.29,0,3444188
07:43:46.055844425,0.02,0.28,0,3443420
07:43:47.406060379,0.03,0.28,0,3443976
07:43:48.748907522,0.03,0.28,0,3443592
07:43:50.093961553,0.02,0.28,0,3443368
07:43:51.439593352,0.10,0.31,0,3443200
07:43:52.770032827,0.05,0.29,1,3445320
07:43:54.112659531,0.11,0.31,1,3444064
07:43:55.454557114,0.12,0.32,1,3443528
07:43:56.792579257,0.11,0.33,1,3443296
07:43:58.133984733,0.13,0.32,0,3443816
07:43:59.487592119,0.11,0.33,0,3443668
07:44:00.821837897,0.10,0.31,0,3443032
07:44:02.167304218,0.09,0.31,1,3443708
07:44:03.522877573,0.02,0.28,0,3443544
07:44:04.858070928,0.02,0.28,0,3443652
07:44:06.185353055,0.02,0.28,0,3443296
07:44:07.535797133,0.02,0.28,0,3443520
07:44:08.866198483,0.01,0.28,0,3443644
07:44:10.214270823,0.11,0.33,0,3443512
07:44:11.557719775,0.10,0.33,0,3444812
07:44:12.906316467,0.11,0.31,0,3444988
07:44:14.245360636,0.11,0.32,1,3443512
07:44:15.590230013,0.06,0.30,0,3443212
07:44:16.925855221,0.06,0.30,1,3443208
07:44:18.269278429,0.07,0.31,2,3443008
07:44:19.620224565,0.09,0.31,0,3443016
07:44:20.955261955,0.10,0.32,0,3442848
07:44:22.296754170,0.02,0.28,0,3443204
07:44:23.646523199,0.02,0.28,0,3443080
07:44:24.979138252,0.01,0.28,0,3443072
07:44:26.317463411,0.02,0.28,0,3443620
07:44:27.657617003,0.03,0.28,0,3443520
07:44:28.991050722,0.07,0.31,0,3442768
07:44:30.335188888,0.09,0.32,0,3443264
07:44:31.688276906,0.09,0.31,0,3442832
07:44:33.020743355,0.10,0.32,0,3444792
07:44:34.363366271,0.10,0.32,0,3443344
07:44:35.710283889,0.11,0.32,0,3443424
07:44:37.045855658,0.13,0.32,2,3443012
07:44:38.379365226,0.10,0.33,1,3443156
07:44:39.726476697,0.11,0.32,0,3442624
07:44:41.067456304,0.10,0.33,1,3442916
07:44:42.405581804,0.04,0.29,0,3442964
07:44:43.752840902,0.02,0.28,0,3443052
07:44:45.104687526,0.03,0.28,0,3442116
07:44:46.446247323,0.03,0.28,0,3442620
07:44:47.794349571,0.03,0.28,0,3442216
07:44:49.127194956,0.12,0.32,0,3442616
07:44:50.473887529,0.11,0.32,0,3442468
07:44:51.817943022,0.05,0.30,0,3442172
07:44:53.151285402,0.09,0.31,1,3442492
07:44:54.500017270,0.11,0.32,1,3444056
07:44:55.846270871,0.10,0.33,0,3442800
07:44:57.188061117,0.12,0.32,0,3443104
07:44:58.535966621,0.05,0.29,1,3442956
07:44:59.881599362,0.10,0.31,0,3442460
07:45:01.233065384,0.02,0.28,0,3442376
07:45:02.573441489,0.02,0.28,0,3442508
07:45:03.901039728,0.04,0.29,0,3442624
07:45:05.245134630,0.10,0.31,0,3442524
07:45:06.585398396,0.04,0.29,0,3443096
07:45:07.931391533,0.08,0.30,1,3443052
07:45:09.265004220,0.07,0.30,2,3442484
07:45:10.609276961,0.07,0.30,0,3443220
07:45:11.961051723,0.08,0.31,1,3443636
07:45:13.298707964,0.09,0.32,2,3442916
07:45:14.634782077,0.11,0.32,0,3444372
07:45:15.981127456,0.10,0.32,0,3442964
07:45:17.319518569,0.07,0.30,0,3442104
07:45:18.663995763,0.03,0.28,0,3442272
07:45:20.007745555,0.02,0.28,0,3442364
07:45:21.352528367,0.02,0.28,0,3442428
07:45:22.696708325,0.03,0.28,0,3442576
07:45:24.035168840,0.09,0.32,0,3442204
07:45:25.377912841,0.02,0.28,0,3442328
07:45:26.714367490,0.13,0.32,1,3442460
07:45:28.059236337,0.10,0.32,0,3442372
07:45:29.391355105,0.10,0.32,1,3441620
07:45:30.734416187,0.12,0.32,0,3442728
07:45:32.082795749,0.09,0.31,0,3442480
07:45:33.422233898,0.09,0.32,0,3442428
07:45:34.763590053,0.09,0.31,1,3442176
07:45:36.113083552,0.09,0.32,0,3443272
07:45:37.454902802,0.08,0.32,0,3443068
07:45:38.790270414,0.09,0.31,1,3442480
07:45:40.129915921,0.08,0.31,0,3442032
07:45:41.472164616,0.02,0.28,0,3441728
07:45:42.811968187,0.03,0.28,0,3441752
07:45:44.159493745,0.03,0.28,0,3441872
07:45:45.493236538,0.02,0.28,0,3442380
07:45:46.835354682,0.03,0.28,1,3442112
07:45:48.182417123,0.04,0.29,0,3441828
07:45:49.525962644,0.10,0.32,0,3441960
07:45:50.861905722,0.04,0.29,1,3442108
07:45:52.210115100,0.07,0.32,1,3442308
07:45:53.553364311,0.06,0.31,1,3442360
07:45:54.896883407,0.10,0.31,1,3441976
07:45:56.245129212,0.13,0.32,1,3443300
07:45:57.589927510,0.09,0.31,0,3442712
07:45:58.930706329,0.13,0.33,0,3442408
07:46:00.282745167,0.03,0.28,0,3441380
07:46:01.629593376,0.02,0.28,0,3441984
07:46:02.971656910,2.86,0.28,0,3441620
07:46:04.306353630,0.04,0.30,0,3441696
07:46:05.652995580,0.02,0.28,0,3441668
07:46:06.993331379,0.09,0.32,1,3440976
07:46:08.341988577,0.12,0.32,0,3441456
07:46:09.687761801,0.12,0.32,0,3441044
07:46:11.027974892,0.12,0.32,0,3441188
07:46:12.377754478,0.13,0.32,0,3441656
07:46:13.726134830,0.09,0.30,1,3441004
07:46:15.064179175,0.07,0.30,1,3441204
07:46:16.403601974,0.09,0.33,0,3441012
07:46:17.749388576,0.11,0.33,0,3442684
07:46:19.090670686,0.03,0.28,0,3442760
07:46:20.442360532,0.02,0.28,0,3441636
07:46:21.776137066,0.02,0.28,0,3441644
07:46:23.118648970,0.03,0.28,0,3441744
07:46:24.469997130,0.02,0.28,0,3441092
07:46:25.814099152,0.12,0.31,0,3441188
07:46:27.151813348,0.10,0.31,0,3439840
07:46:28.489798390,0.09,0.31,0,3438632
07:46:29.834380628,0.10,0.32,0,3439004
07:46:31.174957967,0.12,0.32,0,3439920
07:46:32.524930254,0.10,0.33,0,3441304
07:46:33.867325911,0.10,0.33,0,3441636
07:46:35.207780863,0.11,0.32,0,3440740
07:46:36.551217935,0.12,0.32,0,3441068
07:46:37.897103516,0.13,0.32,0,3442536
07:46:39.225863092,0.09,0.31,0,3442236
07:46:40.574460525,0.02,0.28,0,3441452
07:46:41.914028465,0.03,0.28,0,3441028
07:46:43.259829807,0.03,0.28,0,3441152
07:46:44.607003735,0.02,0.28,0,3441632
07:46:45.949433349,0.10,0.32,0,3441112
07:46:47.288389463,0.11,0.32,1,3441012
07:46:48.639611515,0.10,0.32,0,3440764
07:46:49.990131138,0.12,0.32,0,3440476
07:46:51.326515607,0.12,0.32,0,3441120
07:46:52.674025993,0.13,0.32,0,3440808
07:46:54.015434476,0.11,0.32,0,3440756
07:46:55.358854580,0.09,0.33,0,3440748
07:46:56.710905699,0.10,0.32,0,3440332
07:46:58.052720658,0.05,0.29,0,3441996
07:46:59.398961290,0.02,0.28,0,3442384
07:47:00.748046015,0.02,0.28,0,3441144
07:47:02.090938444,0.02,0.28,0,3440980
07:47:03.434093208,0.03,0.28,0,3440544
07:47:04.771829652,0.11,0.32,1,3440852
07:47:06.113480768,0.11,0.32,0,3439652
07:47:07.452929814,0.12,0.32,0,3439420
07:47:08.799933075,0.11,0.32,0,3440028
07:47:10.151164734,0.08,0.32,0,3440528
07:47:11.489062011,0.81,0.30,0,3440172
07:47:12.831084142,0.11,0.30,1,3440500
07:47:14.173298593,0.11,0.32,2,3440520
07:47:15.516122435,0.12,0.32,1,3440464
07:47:16.862176401,0.03,0.28,0,3440268
07:47:18.196003596,0.03,0.28,0,3440244
07:47:19.536497074,0.02,0.28,0,3441988
07:47:20.885886009,0.04,0.28,0,3440848
07:47:22.229284203,0.03,0.29,0,3440420
07:47:23.570399543,0.07,0.31,1,3440468
07:47:24.926529620,0.09,0.32,0,3440840
07:47:26.274175779,0.09,0.31,0,3440244
07:47:27.615152817,0.10,0.31,1,3440360
07:47:28.958038288,0.08,0.31,0,3440376
07:47:30.301968936,0.08,0.31,1,3440420
07:47:31.639816870,0.09,0.31,0,3440468
07:47:32.994143288,0.09,0.31,1,3440152
07:47:34.326217502,0.09,0.32,1,3440204
07:47:35.674435672,0.09,0.31,0,3440372
07:47:37.023180429,0.03,0.28,0,3439100
07:47:38.361360805,0.03,0.28,0,3438324
07:47:39.698343037,0.02,0.28,0,3440152
07:47:41.047538156,0.03,0.28,0,3441588
07:47:42.393629596,0.02,0.28,0,3440904
07:47:43.737178912,0.05,0.29,0,3440756
07:47:45.085097461,0.05,0.29,1,3439860
07:47:46.430742287,0.07,0.32,2,3440064
07:47:47.771533889,0.04,0.30,2,3439632
07:47:49.123633041,0.08,0.31,1,3439352
07:47:50.461037618,0.12,0.32,1,3440068
07:47:51.806711418,0.08,0.31,0,3439788
07:47:53.153826340,0.05,0.30,0,3439880
07:47:54.498192316,0.07,0.30,0,3439788
07:47:55.837416218,0.03,0.29,0,3439620
07:47:57.184273093,0.02,0.28,0,3439840
07:47:58.526243175,0.03,0.28,0,3439484
07:47:59.857628494,0.04,0.29,0,3441292
