horaejecucion,e_core,e_ram,cpu,mem_used
01:17:17.262792349,0.02,0.28,0,3266828
01:17:18.608071638,0.02,0.28,0,3266496
01:17:19.955204926,0.10,0.30,1,3266456
01:17:21.305942669,0.12,0.32,0,3266952
01:17:22.643817668,0.10,0.32,0,3266704
01:17:23.986680996,0.09,0.31,0,3266388
01:17:25.330552760,0.06,0.29,1,3266704
01:17:26.674095324,0.07,0.31,1,3267460
01:17:28.020976674,0.06,0.30,1,3266972
01:17:29.367414970,0.07,0.30,0,3265508
01:17:30.709507885,0.03,0.28,0,3266748
01:17:32.055194846,0.01,0.28,0,3266944
01:17:33.406037866,0.02,0.28,0,3266492
01:17:34.740905090,0.02,0.28,0,3266612
01:17:36.083641125,0.02,0.28,0,3267260
01:17:37.430213285,0.02,0.28,0,3267136
01:17:38.769191218,0.09,0.32,0,3266904
01:17:40.115718403,0.10,0.32,0,3266724
01:17:41.457123988,0.11,0.32,1,3266508
01:17:42.806876761,0.07,0.30,0,3266632
01:17:44.144207524,0.08,0.31,1,3266036
01:17:45.494106156,0.07,0.31,0,3266508
01:17:46.833081820,0.06,0.30,0,3266160
01:17:48.175291633,0.03,0.29,0,3268052
01:17:49.524586728,0.02,0.28,0,3267168
01:17:50.862047246,0.02,0.28,0,3266664
01:17:52.204002437,0.01,0.28,0,3266516
01:17:53.553674343,0.02,0.28,0,3268212
01:17:54.890659674,0.02,0.28,0,3268004
01:17:56.234211307,0.01,0.28,0,3268492
01:17:57.580104561,0.07,0.31,0,3268376
01:17:58.928865029,0.07,0.30,0,3268756
01:18:00.265247251,0.09,0.32,2,3268088
01:18:01.613758770,0.11,0.32,0,3267948
01:18:02.949913247,0.11,0.31,0,3268276
01:18:04.290305955,0.09,0.31,1,3267972
01:18:05.640685875,0.10,0.31,1,3267692
01:18:06.989022510,0.10,0.32,0,3269408
01:18:08.337509445,0.11,0.32,1,3269648
01:18:09.682772195,0.04,0.29,0,3268532
01:18:11.020608212,0.03,0.28,0,3268480
01:18:12.367522507,0.03,0.28,0,3267820
01:18:13.710656185,0.03,0.28,0,3268224
01:18:15.052014270,0.02,0.28,0,3268068
01:18:16.388633603,0.03,0.28,0,3268152
01:18:17.739399174,0.11,0.32,0,3268312
01:18:19.082704530,0.13,0.32,0,3267912
01:18:20.426001909,0.12,0.32,0,3268104
01:18:21.780719570,0.07,0.30,0,3267632
01:18:23.122290195,0.11,0.32,0,3268128
01:18:24.455470484,0.10,0.33,0,3267976
01:18:25.810105650,0.10,0.31,1,3267864
01:18:27.158278482,0.05,0.29,0,3268128
01:18:28.517372800,0.02,0.28,0,3268952
01:18:29.856637965,0.03,0.28,0,3268448
01:18:31.202081488,0.02,0.28,0,3267712
01:18:32.544865994,0.03,0.28,0,3267712
01:18:33.893830947,0.01,0.28,0,3267720
01:18:35.233721614,0.02,0.28,0,3267896
01:18:36.568868467,0.06,0.30,0,3268008
01:18:37.918366417,0.08,0.31,0,3267540
01:18:39.258707956,0.08,0.31,1,3266988
01:18:40.594924127,0.06,0.30,1,3267316
01:18:41.945870549,0.11,0.32,1,3267260
01:18:43.280875024,0.10,0.33,1,3267260
01:18:44.623613902,0.13,0.32,0,3267856
01:18:45.974620240,0.02,0.28,0,3267400
01:18:47.313586701,0.02,0.28,0,3267912
01:18:48.653345749,0.02,0.28,0,3267600
01:18:50.003272897,0.03,0.28,0,3266740
01:18:51.342528097,0.02,0.28,0,3266128
01:18:52.682169144,0.02,0.28,0,3267236
01:18:54.028478356,0.02,0.28,0,3267836
01:18:55.373358892,0.12,0.32,1,3267484
01:18:56.712246823,0.09,0.32,1,3267692
01:18:58.063432215,0.10,0.32,0,3267468
01:18:59.413917302,0.12,0.32,1,3267452
01:19:00.751808898,0.10,0.32,0,3267400
01:19:02.099709909,0.13,0.32,0,3267856
01:19:03.433501963,0.10,0.32,0,3267392
01:19:04.769666748,0.10,0.32,2,3267528
01:19:06.117202958,0.05,0.30,0,3267268
01:19:07.457547133,0.04,0.29,0,3267136
01:19:08.799121894,0.05,0.29,0,3265880
01:19:10.144642009,0.02,0.28,0,3266856
01:19:11.490228215,0.04,0.28,0,3263168
01:19:12.819251562,0.03,0.28,0,3262192
01:19:14.169171387,0.07,0.31,1,3267148
01:19:15.519848700,0.06,0.31,0,3266516
01:19:16.859379588,0.09,0.31,0,3267232
01:19:18.201184243,0.09,0.31,1,3267088
01:19:19.548292818,0.09,0.32,0,3267180
01:19:20.889247188,0.13,0.32,0,3266940
01:19:22.242223840,0.17,0.32,0,3267264
01:19:23.586010986,0.11,0.32,0,3267152
01:19:24.920914582,0.02,0.28,0,3268120
01:19:26.270561305,0.02,0.28,0,3268632
01:19:27.606890542,0.02,0.28,0,3267056
01:19:28.947389151,0.03,0.28,0,3267204
01:19:30.298366414,0.02,0.28,0,3267096
01:19:31.645301875,0.02,0.28,0,3266848
01:19:32.983940808,0.10,0.32,0,3266624
01:19:34.331056595,0.07,0.31,0,3266624
01:19:35.677848993,0.06,0.30,0,3266612
01:19:37.021042099,0.03,0.29,0,3266460
01:19:38.371046140,0.04,0.29,0,3266632
01:19:39.715711482,0.08,0.31,1,3266492
01:19:41.064201691,0.09,0.31,1,3267136
01:19:42.410184219,0.05,0.30,0,3266780
01:19:43.754264237,0.02,0.28,0,3266856
01:19:45.095658853,0.02,0.28,0,3266136
01:19:46.444035576,0.02,0.28,0,3268152
01:19:47.788078085,0.03,0.28,0,3266756
01:19:49.130582440,0.04,0.28,0,3265940
01:19:50.472807649,0.02,0.28,0,3265124
01:19:51.821075169,0.13,0.32,0,3265096
01:19:53.161328797,0.10,0.32,0,3266132
01:19:54.505616870,0.12,0.32,1,3266284
01:19:55.857437323,0.12,0.32,1,3265164
01:19:57.197940291,0.12,0.33,1,3265540
01:19:58.550197820,0.11,0.31,1,3265048
01:19:59.883105905,0.13,0.32,2,3266100
01:20:01.224573478,0.08,0.31,1,3266692
01:20:02.576357564,0.11,0.31,0,3266352
01:20:03.914333703,0.03,0.28,0,3266484
01:20:05.248613414,0.03,0.28,0,3266484
01:20:06.598198907,0.03,0.28,0,3266376
01:20:07.942167706,0.03,0.28,0,3266260
01:20:09.290088079,0.02,0.28,0,3268136
01:20:10.632536858,0.02,0.28,0,3268288
01:20:11.965804434,0.14,0.32,1,3264844
01:20:13.313765867,0.12,0.33,0,3263568
01:20:14.661069520,0.12,0.32,0,3265000
01:20:16.010260179,0.07,0.30,0,3265628
01:20:17.348601858,0.07,0.30,0,3266184
01:20:18.697788554,0.11,0.31,0,3266124
01:20:20.040793931,0.12,0.32,1,3265972
01:20:21.377397950,0.21,0.29,0,3266420
01:20:22.726254648,0.02,0.28,0,3265948
01:20:24.069035076,0.02,0.28,0,3266004
01:20:25.413002280,0.03,0.28,0,3266368
01:20:26.758129454,0.02,0.28,0,3266012
01:20:28.102214168,0.02,0.28,0,3267368
01:20:29.437163945,0.03,0.28,0,3267484
01:20:30.781394391,0.11,0.31,0,3266620
01:20:32.127880501,0.08,0.30,1,3265756
01:20:33.471126660,0.07,0.31,1,3265700
01:20:34.824570336,0.06,0.30,1,3265800
01:20:36.165818503,0.09,0.31,0,3266036
01:20:37.509846214,0.11,0.32,0,3265228
01:20:38.858991934,0.10,0.32,0,3264848
01:20:40.206450769,0.03,0.28,0,3264428
01:20:41.547848098,0.02,0.28,0,3264140
01:20:42.897968687,0.02,0.28,0,3265768
01:20:44.237081840,0.02,0.28,0,3265636
01:20:45.581119175,0.03,0.28,0,3266008
01:20:46.911967521,0.03,0.28,0,3265448
01:20:48.257879784,0.02,0.28,0,3266360
01:20:49.601584331,0.13,0.32,0,3266980
01:20:50.943367480,0.12,0.32,0,3267192
01:20:52.289511291,0.11,0.32,0,3266296
01:20:53.628851589,0.10,0.32,0,3265788
