horaEjecucion,cpu,mem_used
15:07:22.967018629,1,782940
15:07:24.478300148,1.4,783088
15:07:26.014627317,1.3,783048
15:07:27.566810706,1.4,783064
15:07:29.070755031,1,783120
15:07:30.578481995,1,782988
15:07:32.080117483,1,783112
15:07:33.589830690,1.3,782728
15:07:35.147352864,1,782956
15:07:36.678129818,1,783072
15:07:38.183548003,0.6,782992
15:07:39.691664249,1,783296
15:07:41.243815263,1,783228
15:07:42.776224873,1,783064
15:07:44.302911131,1,782996
15:07:45.852767372,1,783048
15:07:47.390806074,1,783120
15:07:48.896302555,1,783180
15:07:50.403375645,1.4,782988
15:07:51.908434476,1,783032
15:07:53.416010692,1.3,782840
15:07:54.915060810,1,783180
15:07:56.423730618,1.4,783120
15:07:57.921152727,1,783064
15:07:59.427394636,1,783120
15:08:00.925035915,1.3,782916
15:08:02.386230723,1,783112
15:08:03.833700709,0.7,783252
15:08:05.345297077,1.4,782824
15:08:06.837634277,1,783172
15:08:08.344354060,1.3,783112
15:08:09.841925508,1,783408
15:08:11.348792690,1,783304
15:08:12.882761501,1.4,783228
15:08:14.438679053,1,782988
15:08:15.995329936,1,783064
15:08:17.534267999,1,788024
