2019-02-21 15:20:46.843931,2019-02-21 15:21:06.262746,2019-02-21 15:21:07.378257
2019-02-21 15:20:46.831011,2019-02-21 15:21:06.249274,2019-02-21 15:21:07.452692
2019-02-21 15:20:46.840484,2019-02-21 15:21:06.254008,2019-02-21 15:21:07.608580
2019-02-21 15:20:46.830694,2019-02-21 15:21:06.248949,2019-02-21 15:21:07.610306
2019-02-21 15:20:46.855149,2019-02-21 15:21:06.270798,2019-02-21 15:21:07.611769
2019-02-21 15:20:46.853406,2019-02-21 15:21:06.269301,2019-02-21 15:21:07.613046
2019-02-21 15:20:46.841268,2019-02-21 15:21:06.260193,2019-02-21 15:21:07.614414
2019-02-21 15:20:46.832105,2019-02-21 15:21:06.250314,2019-02-21 15:21:07.615742
2019-02-21 15:20:46.845111,2019-02-21 15:21:06.263941,2019-02-21 15:21:07.617126
2019-02-21 15:20:46.840971,2019-02-21 15:21:06.259770,2019-02-21 15:21:07.637292
2019-02-21 15:20:46.873016,2019-02-21 15:21:06.288633,2019-02-21 15:21:07.663403
2019-02-21 15:20:46.831274,2019-02-21 15:21:06.249518,2019-02-21 15:21:07.665272
2019-02-21 15:20:46.832392,2019-02-21 15:21:06.250607,2019-02-21 15:21:07.692132
2019-02-21 15:20:46.832983,2019-02-21 15:21:06.251181,2019-02-21 15:21:07.728997
2019-02-21 15:20:46.854480,2019-02-21 15:21:06.270196,2019-02-21 15:21:07.731021
2019-02-21 15:20:46.882374,2019-02-21 15:21:06.298060,2019-02-21 15:21:07.758977
2019-02-21 15:20:46.872647,2019-02-21 15:21:06.288155,2019-02-21 15:21:07.761028
2019-02-21 15:20:46.831773,2019-02-21 15:21:06.250003,2019-02-21 15:21:07.797483
2019-02-21 15:20:46.870171,2019-02-21 15:21:06.285764,2019-02-21 15:21:07.800775
2019-02-21 15:20:46.941086,2019-02-21 15:21:06.342111,2019-02-21 15:21:07.835234
2019-02-21 15:20:46.852849,2019-02-21 15:21:06.268674,2019-02-21 15:21:07.873469
2019-02-21 15:20:46.984300,2019-02-21 15:21:06.490819,2019-02-21 15:21:07.874502
2019-02-21 15:20:46.939965,2019-02-21 15:21:06.340791,2019-02-21 15:21:07.875573
2019-02-21 15:20:46.941662,2019-02-21 15:21:06.342763,2019-02-21 15:21:07.876993
2019-02-21 15:20:46.869236,2019-02-21 15:21:06.271994,2019-02-21 15:21:07.920676
2019-02-21 15:20:47.190797,2019-02-21 15:21:06.539646,2019-02-21 15:21:07.922987
2019-02-21 15:20:46.835037,2019-02-21 15:21:06.253165,2019-02-21 15:21:07.924884
2019-02-21 15:20:46.869894,2019-02-21 15:21:06.285446,2019-02-21 15:21:08.185588
2019-02-21 15:20:46.844498,2019-02-21 15:21:06.263298,2019-02-21 15:21:08.186421
2019-02-21 15:20:47.190918,2019-02-21 15:21:06.539909,2019-02-21 15:21:08.186999
2019-02-21 15:20:47.061164,2019-02-21 15:21:06.508443,2019-02-21 15:21:08.187634
2019-02-21 15:20:46.879713,2019-02-21 15:21:06.294973,2019-02-21 15:21:08.188434
2019-02-21 15:20:46.854135,2019-02-21 15:21:06.269917,2019-02-21 15:21:08.189487
2019-02-21 15:20:46.868601,2019-02-21 15:21:06.271705,2019-02-21 15:21:08.190642
2019-02-21 15:20:47.062990,2019-02-21 15:21:06.510346,2019-02-21 15:21:08.194758
2019-02-21 15:20:46.985485,2019-02-21 15:21:06.496986,2019-02-21 15:21:08.195668
2019-02-21 15:20:47.061324,2019-02-21 15:21:06.508581,2019-02-21 15:21:08.344027
2019-02-21 15:20:47.227328,2019-02-21 15:21:06.622043,2019-02-21 15:21:08.344922
2019-02-21 15:20:46.981610,2019-02-21 15:21:06.478643,2019-02-21 15:21:08.345683
2019-02-21 15:20:47.064236,2019-02-21 15:21:06.529720,2019-02-21 15:21:08.346298
2019-02-21 15:20:46.871089,2019-02-21 15:21:06.286664,2019-02-21 15:21:08.346929
2019-02-21 15:20:47.198020,2019-02-21 15:21:06.609417,2019-02-21 15:21:08.347604
2019-02-21 15:20:46.833546,2019-02-21 15:21:06.251746,2019-02-21 15:21:08.348721
2019-02-21 15:20:47.064904,2019-02-21 15:21:06.530548,2019-02-21 15:21:08.377099
2019-02-21 15:20:47.014227,2019-02-21 15:21:06.500190,2019-02-21 15:21:08.377945
2019-02-21 15:20:47.014104,2019-02-21 15:21:06.500059,2019-02-21 15:21:08.378520
2019-02-21 15:20:46.939538,2019-02-21 15:21:06.340486,2019-02-21 15:21:08.379064
2019-02-21 15:20:47.064773,2019-02-21 15:21:06.530319,2019-02-21 15:21:08.410682
2019-02-21 15:20:46.981017,2019-02-21 15:21:06.477235,2019-02-21 15:21:08.411559
2019-02-21 15:20:46.983124,2019-02-21 15:21:06.487932,2019-02-21 15:21:08.445096
2019-02-21 15:20:46.879159,2019-02-21 15:21:06.294271,2019-02-21 15:21:08.446127
2019-02-21 15:20:47.195248,2019-02-21 15:21:06.605262,2019-02-21 15:21:08.477550
2019-02-21 15:20:47.012481,2019-02-21 15:21:06.497879,2019-02-21 15:21:08.517016
2019-02-21 15:20:46.842405,2019-02-21 15:21:06.261325,2019-02-21 15:21:08.518639
2019-02-21 15:20:47.012183,2019-02-21 15:21:06.497623,2019-02-21 15:21:08.524210
2019-02-21 15:20:46.982576,2019-02-21 15:21:06.481343,2019-02-21 15:21:08.548253
2019-02-21 15:20:46.982856,2019-02-21 15:21:06.486795,2019-02-21 15:21:08.580835
