horaEjecucion,cpu,mem_used
03:24:52.099434635,47.5,35812
03:24:53.722050749,48.2,35864
03:24:55.349836273,4,40264
03:24:56.837259603,7.2,39040
03:24:58.320678559,3.4,38708
03:24:59.804080582,2,38936
03:25:01.281791776,58.7,30784
03:25:03.240440134,53.9,28592
03:25:05.025812559,58,28952
03:25:06.934389378,56.5,36232
03:25:08.677906136,65.1,35908
03:25:10.485929171,58.4,38192
03:25:12.161899742,63.3,36464
03:25:13.901421591,52.4,40420
03:25:15.475300311,10.4,41660
03:25:16.989157423,8.1,40544
03:25:18.483560191,5.9,40256
03:25:19.949714833,5.8,40676
03:25:21.440845984,21.2,33224
03:25:23.040856870,47.3,32840
03:25:24.749624834,57.1,36992
03:25:26.338329846,44.7,31804
03:25:27.958663543,42.3,30732
03:25:29.641819978,55.6,32848
03:25:31.202536281,55,32952
03:25:32.774875527,24.5,30564
03:25:34.387463075,8.5,34644
03:25:35.923366654,3.4,35096
03:25:37.424010402,3.4,35120
03:25:38.889573590,12,36464
03:25:40.397206745,2.7,37808
03:25:41.936927855,52.3,36148
03:25:43.503544585,41.6,29336
03:25:45.232570526,54.2,32408
03:25:46.851299700,54.2,31820
03:25:48.398082658,53.7,32324
03:25:49.980403876,48.3,35380
03:25:51.657765789,50.2,34720
03:25:53.301858181,9.8,41456
03:25:54.821349045,3.8,41944
03:25:56.303869354,3.7,41116
03:25:57.796661046,4.5,40332
03:25:59.329826614,8.8,34696
03:26:01.260156187,44.4,32236
03:26:02.904093927,66.8,32132
03:26:04.640874032,57.1,30472
03:26:06.349520701,63.8,28116
03:26:08.033204135,66.1,39020
03:26:10.250143695,52.7,36172
03:26:12.042307793,55.2,34416
03:26:13.857992102,35.3,41152
03:26:15.407772405,2.7,41664
03:26:16.952228707,9.1,40156
03:26:18.481652693,6,39908
03:26:19.979842104,8.9,39908
03:26:21.520600960,46.3,31896
03:26:23.250574488,57.6,32544
03:26:24.867456574,56.2,37684
03:26:26.459534905,52.1,29544
03:26:28.211551404,53.6,30352
03:26:29.845087617,56.2,34176
03:26:31.419202489,41.4,30428
03:26:33.021057616,1.5,33248
03:26:34.549895284,3.4,33548
03:26:36.044998903,4.1,33672
03:26:37.526288174,8,32564
03:26:39.056481460,38.3,33644
03:26:40.628766327,56.6,38296
03:26:42.187834240,47.2,33256
03:26:43.958093915,29.8,33028
03:26:45.587171111,40,32092
03:26:47.165191117,54.1,33364
03:26:48.770339401,49.9,31208
03:26:50.463718912,47.4,30712
03:26:52.055939042,3.1,37736
03:26:53.539146161,4.4,37612
03:26:55.069988599,2.7,37668
03:26:56.560562108,8.5,36108
03:26:58.129984415,61.9,33192
03:26:59.741373094,62.3,28060
03:27:01.597976747,52.5,32976
03:27:03.290338022,61.9,34540
03:27:05.237316906,68.5,30220
03:27:07.573894951,43.9,30768
03:27:09.310842277,61.1,31168
03:27:11.013298787,60.1,29632
03:27:13.312798881,16.3,35128
03:27:14.826317437,6.1,35372
03:27:16.327104507,8.9,33968
03:27:17.826544965,6.2,33892
03:27:19.372863192,5.4,33712
03:27:20.892381212,53.6,32236
03:27:22.598608593,48,31588
03:27:24.275041242,55,32600
03:27:25.870735303,51.2,29280
03:27:27.532556522,54.3,33496
03:27:29.148743614,59.3,34356
03:27:30.768520906,38.3,31000
03:27:32.486729352,10.5,36868
03:27:33.986641416,3.1,37124
03:27:35.471629552,5.1,37020
03:27:37.008917061,5.8,35760
03:27:38.504182884,2.8,35084
03:27:40.013138678,42.5,31868
03:27:41.546204631,39.1,27916
03:27:43.177399708,47.3,36488
03:27:44.747389752,40.6,33276
03:27:46.431174460,48.5,31128
03:27:48.045429570,39,34148
03:27:49.621665537,35.2,30220
03:27:51.362471066,42.6,35916
03:27:52.899771851,3.1,36544
03:27:54.406377385,6,36296
03:27:55.871670451,4.1,36504
03:27:57.391914811,3.4,34932
03:27:58.890532652,69.3,28452
03:28:00.696118046,55.4,36076
03:28:02.771833151,65.3,38804
03:28:04.463128568,42.6,36324
03:28:06.297256403,59.2,35372
03:28:08.014429787,52.2,34684
03:28:09.770204551,53.5,38416
03:28:11.720086211,56.4,30876
03:28:13.451355868,5.6,39172
03:28:14.953544636,8.5,39500
03:28:16.423299042,11.2,38112
03:28:17.911872785,7.2,38268
03:28:19.397245336,6.4,32908
03:28:20.937313557,44.5,31100
03:28:22.504125890,53.8,35764
03:28:24.081927471,44.6,34888
03:28:25.600878026,33.8,30616
03:28:27.262603915,53.4,29600
03:28:28.942163413,39,28644
03:28:30.655447634,44.2,28636
03:28:32.241383312,41,34000
03:28:33.721446809,4.4,34620
03:28:35.226511662,4.1,34728
03:28:36.761843171,5.1,33436
03:28:38.250113786,2.4,31508
03:28:39.822270168,29.9,34600
03:28:41.428974448,48,34552
03:28:43.012419088,33.9,35832
03:28:44.601481789,39.3,34100
03:28:46.249200412,48.9,34176
03:28:47.782154373,46.2,32088
03:28:49.436100899,34.6,30868
03:28:51.082466816,46.4,37456
03:28:52.587314531,2,37968
03:28:54.116432353,4.2,38032
03:28:55.596422931,3.4,37844
03:28:57.136252971,4,32452
03:28:58.727677801,56.7,30548
03:29:00.497134716,50.9,28940
03:29:02.616780813,68.6,29380
03:29:04.595189228,57.1,34652
03:29:06.484372357,46.8,36968
03:29:08.113543411,59.5,31408
03:29:09.823246697,53.5,31300
03:29:11.497565888,34.8,30420
03:29:13.096828878,60.7,34820
03:29:14.735864026,9.3,36800
03:29:16.231934674,7.2,35732
03:29:17.717154354,9.1,35492
03:29:19.209719331,8.7,35372
03:29:20.732330133,47.8,29092
03:29:22.398450486,35.6,28348
03:29:24.015407085,52.5,33296
03:29:25.565531632,34.6,32996
03:29:27.109207651,47.5,32860
03:29:28.805994555,49.2,34372
03:29:30.412110863,49.8,34120
03:29:31.977290483,47.4,39356
03:29:33.527571801,4,39972
03:29:35.018269489,5.4,39692
03:29:36.503068544,6.4,38404
03:29:37.994931283,3.1,38312
03:29:39.466901405,16.3,32156
03:29:40.992366679,37.9,30952
03:29:42.659826924,55.5,36568
03:29:44.169069053,52.5,35736
03:29:45.724061142,41,30852
03:29:47.415745399,44.3,28136
03:29:49.016165103,56.7,32176
03:29:50.633344929,48.7,28528
03:29:52.276864180,6.4,34760
03:29:53.817772912,4,35256
03:29:55.387900906,4.7,35008
03:29:56.929835833,8.2,33520
03:29:58.525557317,2.4,32308
03:30:00.122509580,46.1,34168
03:30:02.442576929,75.8,32000
03:30:04.864252665,42.1,32168
03:30:06.631241924,63.3,29440
03:30:08.375565813,54.8,28800
03:30:10.064730752,61.6,29004
03:30:11.816850197,63.9,28908
03:30:13.547359374,61.2,27864
03:30:15.602849451,44.2,33700
03:30:17.167332768,9.1,33200
03:30:18.674713859,7.5,33284
03:30:20.225328403,4.1,33232
03:30:21.713508699,8.2,28944
03:30:23.314318870,42.9,31532
03:30:24.943419764,42.5,31588
03:30:26.501170543,53.9,32596
03:30:28.129648209,43.5,29732
03:30:29.751634899,37.5,28900
03:30:31.392421863,51.2,34436
03:30:32.961164963,42.2,29308
03:30:34.627809635,13.8,35232
03:30:36.174283093,2.7,34860
03:30:37.688520940,5.4,34568
03:30:39.229039410,1.4,34240
03:30:40.789544663,4,34240
03:30:42.313789989,53.8,42144
03:30:43.880371063,53.5,37060
03:30:45.472537188,37.2,35916
03:30:47.062416130,55,39476
03:30:48.633810527,39.5,39272
03:30:50.226035506,33.9,34612
03:30:51.945092466,54.5,35840
03:30:53.533624067,47,38316
03:30:55.093863383,2,39964
03:30:56.580210609,7.2,38708
03:30:58.068984237,4.1,38452
03:30:59.540517796,4.1,38280
03:31:01.021670814,21.8,31532
03:31:02.708329558,60.4,32316
03:31:04.383923742,63,34792
03:31:06.035694954,64.9,32180
03:31:08.017589033,67.4,32052
03:31:10.110975541,51.7,32368
03:31:11.923633820,61.1,29896
03:31:13.707898459,55.7,32552
03:31:15.461338317,59.8,31816
03:31:17.094327796,14.9,34312
03:31:18.688542667,9.1,35032
03:31:20.184662790,5.8,34724
03:31:21.680258330,7.1,34768
03:31:23.176603557,17.2,54484
03:31:24.649777008,5.7,71664
03:31:26.230096646,3.8,70316
03:31:27.737000393,7.5,69860
03:31:29.224619700,6.8,69892
03:31:30.695413937,4.8,69968
03:31:32.179477574,4.3,69784
03:31:33.716271676,4.4,69504
03:31:35.204372909,5.4,69148
03:31:36.691155238,7.5,68156
03:31:38.224383983,2.1,67892
03:31:39.724870295,2.4,67828
03:31:41.263905382,3.4,67892
03:31:42.759220506,5.7,67376
03:31:44.227079280,4.7,67892
03:31:45.716209990,2.4,67456
03:31:47.256708512,1.7,66148
03:31:48.830102070,2.7,66264
03:31:50.335170039,2.8,66140
03:31:51.807789325,3.4,66016
03:31:53.289043488,4.8,66140
03:31:54.771525930,5.2,65968
03:31:56.237242938,5.1,64776
03:31:57.722853342,3.4,64528
03:31:59.183820151,2.8,64480
03:32:00.665753428,3.7,64296
03:32:02.202456020,4.1,64272
03:32:03.790961422,1.7,64612
03:32:05.293355542,3.4,63768
03:32:06.831695735,5.8,62472
03:32:08.329598302,5.1,62216
03:32:09.833507106,3.4,62140
03:32:11.297433388,4.7,62412
03:32:12.788350657,4.4,62412
03:32:14.276215640,2.7,62296
03:32:15.769229831,5.4,62792
03:32:17.252673626,5.4,61056
03:32:18.740831160,6,60612
03:32:20.277274117,2,60824
03:32:21.778624177,3.1,60824
03:32:23.260338391,4.1,60932
03:32:24.742194272,2.4,60472
03:32:26.216801053,3.8,59444
03:32:27.699466828,3.1,59064
03:32:29.184923431,4.7,59064
03:32:30.655412928,2.1,58924
03:32:32.133820222,1.4,58984
03:32:33.669166306,4,58932
03:32:35.163140339,5.1,58932
03:32:36.629511304,9.6,57132
03:32:38.110023437,3.4,57120
03:32:39.643161192,2.4,56948
03:32:41.161369030,4.8,57064
03:32:42.641303144,4.7,56876
03:32:44.105139478,4.8,56896
03:32:45.587726607,4.4,56844
03:32:47.116815256,3.8,55452
03:32:48.623565357,3.1,55032
03:32:50.102118588,3.4,55248
03:32:51.634501761,5.5,49012
03:32:53.128416159,6.4,49120
03:32:54.663065317,5,48908
03:32:56.186028927,4.1,48064
03:32:57.668249755,6.3,47756
03:32:59.203812244,3.1,47708
03:33:00.693596442,3.1,47476
03:33:02.155883457,2.8,47156
