horaEjecucion,cpu,mem_used
23:01:39.123364945,5.1,122988
23:01:40.616662877,2.7,120660
23:01:42.098687881,3.4,120848
23:01:43.635964675,2.4,120960
23:01:45.134824322,5.1,120848
23:01:46.621143023,2.8,120600
23:01:48.091350104,4.5,120880
23:01:49.576822019,7.8,119100
23:01:51.058979217,3.7,114848
23:01:52.593409774,37.3,110404
23:01:54.233094062,49.6,111332
23:01:55.885431107,53.2,113788
23:01:57.436283720,15.6,115888
23:01:59.007132926,1.7,116208
23:02:00.574224450,2.4,113992
23:02:02.062564617,5,113968
23:02:03.602081637,3.7,113720
23:02:05.118112149,4.4,113852
23:02:06.604135332,4.4,113976
23:02:08.090020456,3.4,113852
23:02:09.559976974,6.9,111372
23:02:11.041444891,3.8,111216
23:02:12.528588853,4.1,105000
23:02:14.136453975,51.2,100084
23:02:16.213432901,54.1,100800
23:02:17.896412146,66.3,91276
23:02:19.669145839,25.5,92964
23:02:21.320530375,14.9,92692
23:02:22.934464203,8.7,92756
23:02:24.469400467,4.4,92152
23:02:25.952613544,5.4,92316
23:02:27.488298994,3.5,92184
23:02:29.000769439,3.1,91944
23:02:30.487043218,3.1,89664
23:02:32.026133587,3.4,89704
23:02:33.521425599,3.1,89572
23:02:35.064694521,3.7,89580
23:02:36.596832481,53.3,82416
23:02:38.252045983,37.8,79424
23:02:39.921447961,53.4,77288
23:02:41.476790182,53.9,81792
23:02:42.959453516,3.4,82740
23:02:44.446936485,4.1,82492
23:02:45.931188476,5.1,82492
23:02:47.470615233,4.3,82112
23:02:48.998076546,2.7,82244
23:02:50.483384652,3.4,80260
23:02:51.949775553,4.8,79896
23:02:53.439124238,3.4,79896
23:02:54.925390069,3.7,79772
23:02:56.390509950,4.4,79772
23:02:57.889137806,52.2,72892
23:02:59.418841870,57.8,73304
23:03:00.973651944,54.6,69652
23:03:02.585555635,45.2,67820
23:03:04.140201398,3.6,72972
23:03:05.628717372,2.4,73048
23:03:07.122820738,4.8,72864
23:03:08.590145243,4.8,73064
23:03:10.075786497,5.4,71228
23:03:11.568972588,3.8,70756
23:03:13.036193149,3.4,70756
23:03:14.520358313,5.5,70260
23:03:16.007183858,3.1,70260
23:03:17.470373353,2.4,70260
23:03:18.961983351,2.8,70136
23:03:20.530867178,57.3,55388
23:03:22.254369767,63.6,53384
23:03:24.472523610,67.1,51448
23:03:26.334266166,55.5,48120
23:03:27.958321131,27.1,48792
23:03:29.559402375,15.7,44844
23:03:31.143555903,7.5,44876
23:03:32.695666245,8.8,44440
23:03:34.189593216,4.4,44504
23:03:35.675806275,3.1,44628
23:03:37.160580715,6.7,44380
23:03:38.629421628,4.7,44456
23:03:40.113789176,2,41264
23:03:41.601765723,3.4,41272
23:03:43.141287171,6.2,34924
23:03:44.710702594,38.6,31772
23:03:46.428794524,52,31624
23:03:48.005829252,46.1,35192
23:03:49.594536358,10.3,33880
23:03:51.181177611,3.8,34004
23:03:52.653028366,4.7,33964
23:03:54.190473194,2,33896
23:03:55.684150905,3,33740
23:03:57.170065555,5.1,33648
23:03:58.656090677,6.4,33220
23:04:00.192835635,3.1,30980
23:04:01.695847231,2.1,30540
23:04:03.238580895,3.4,30292
23:04:04.807747006,2.4,36504
23:04:06.385618940,36.4,31320
23:04:08.136423776,44.1,36856
23:04:09.722290719,51.5,36676
23:04:11.291596541,9.7,38452
23:04:12.866329195,3.4,39036
23:04:14.384448847,4.4,39204
23:04:15.927743449,1.7,39276
23:04:17.426833487,3.7,38896
23:04:18.918258508,5.5,38664
23:04:20.390107727,4.7,35936
23:04:21.931757293,3.7,35936
23:04:23.430739039,4.7,35688
23:04:24.918862193,4.5,35812
23:04:26.409868437,3.1,32296
23:04:27.947282500,61.4,36368
23:04:29.921001962,74.7,34780
23:04:32.088314956,42.6,35576
23:04:33.841611703,54.5,32812
23:04:35.572353402,33.7,45000
23:04:37.128734300,10.6,45104
23:04:38.621138895,8.7,45164
23:04:40.114472877,4.1,44236
23:04:41.664049430,3.7,44080
23:04:43.160440940,4.8,43748
23:04:44.705930903,2.4,43764
23:04:46.198076757,2.4,43708
23:04:47.684533606,4.1,43632
23:04:49.157610815,3.4,42516
23:04:50.647195439,4.7,42036
23:04:52.184886597,38.3,38700
23:04:53.796521428,37.6,34232
23:04:55.552724920,41.1,33092
23:04:57.159837283,37.6,39976
23:04:58.678424120,3.1,40520
23:05:00.191079443,3.1,39148
23:05:01.662617269,6.9,38924
23:05:03.150108912,4.4,38992
23:05:04.644697453,2.4,39156
23:05:06.189734766,2.1,39112
23:05:07.687523569,5.7,38728
23:05:09.229925973,3.7,37296
23:05:10.725906940,4.4,36984
23:05:12.267907024,2,37028
23:05:13.815186306,46.8,38104
23:05:15.471641180,29.8,36180
23:05:17.096080050,34.4,35144
23:05:18.679944164,53.2,39584
23:05:20.222519557,2.8,40860
23:05:21.721732799,4.7,40488
23:05:23.187799452,3,40612
23:05:24.677569884,3.4,40496
23:05:26.167051045,3.4,40588
23:05:27.634482170,3.4,40292
23:05:29.125055250,2.7,40124
23:05:30.662842874,2.1,38364
23:05:32.186420780,5.8,38200
23:05:33.730062697,3.4,38076
23:05:35.251321084,52,37056
23:05:37.324818085,52,41156
23:05:38.914503270,62.6,35664
23:05:40.675518320,62.3,34240
23:05:42.791262637,67.4,37620
23:05:44.560650442,6.2,38900
23:05:46.051386200,9.6,40264
23:05:47.609311101,3.1,39968
23:05:49.098125761,5.5,40000
23:05:50.592528044,3.8,38008
23:05:52.081009406,4.8,37908
23:05:53.556437283,3.8,37432
23:05:55.042932123,3.7,37668
23:05:56.529062948,3.7,37420
23:05:58.070048133,3.1,37544
23:05:59.616679328,49.3,34124
23:06:01.288082846,45.1,32776
23:06:02.878300748,56.2,36284
23:06:04.444813025,26.4,39196
23:06:06.039420108,3.5,39624
23:06:07.532256452,2,39552
23:06:09.072787614,2.4,39832
23:06:10.570230576,4.1,37964
23:06:12.108239172,3.8,37848
23:06:13.601168635,2.7,38012
23:06:15.088438000,3.4,37964
23:06:16.561567882,5.4,37492
23:06:18.053840784,3.7,37516
23:06:19.550926880,6.8,36080
23:06:21.023096397,26.3,35260
23:06:22.593666670,45.9,36292
23:06:24.175119536,50.5,38640
23:06:25.728680579,39.7,34824
23:06:27.379660567,4.7,41648
23:06:28.951602697,2.8,42108
23:06:30.462840434,3.4,40556
23:06:31.931975564,2.4,40580
23:06:33.423458967,3.1,40564
23:06:34.909889190,4.7,40620
23:06:36.450868178,5.7,40332
23:06:38.043424953,1.3,40248
23:06:39.550943154,6.8,38712
23:06:41.019000604,4.1,38636
23:06:42.507519618,24.9,36736
23:06:44.112805010,60.8,37732
23:06:46.233441862,69.5,36936
23:06:48.330698810,58,39312
23:06:49.957978555,45.6,35916
23:06:51.720219886,10.5,40064
23:06:53.211461636,7.8,40456
23:06:54.702318363,9.1,40508
23:06:56.193263604,6.8,40588
23:06:57.660141205,3.7,40688
23:06:59.149904834,4.5,39100
23:07:00.637285895,3.4,38828
23:07:02.110021774,3.1,38812
23:07:03.607200347,4.1,38844
23:07:05.096062724,5.1,39100
23:07:06.564779473,7.3,33968
23:07:08.145125356,35.5,40004
23:07:09.823289338,51.6,39824
23:07:11.454028578,50.1,45268
23:07:12.997706448,21.5,45484
23:07:14.542740224,2.7,45900
23:07:16.039604771,3.7,46176
23:07:17.531378736,4.4,46052
23:07:19.023550376,5.8,45920
23:07:20.559947191,4,44316
23:07:22.056249745,4.8,44316
23:07:23.520779987,4.7,44028
23:07:25.004654658,2.8,44076
23:07:26.488150915,2.4,43748
23:07:28.026412256,2.7,44200
23:07:29.573118954,55.1,35724
23:07:31.246275487,42,33444
23:07:32.890998967,56,40208
23:07:34.474136281,36.6,40464
23:07:36.024636853,3.4,41272
23:07:37.595063681,2.1,41476
23:07:39.091766199,4.4,41396
23:07:40.555396455,3.4,39884
23:07:42.039834676,4.1,39528
23:07:43.522890370,6.1,39660
23:07:44.989526500,4,39668
23:07:46.477128463,3.1,39540
23:07:47.958533535,4,39412
23:07:49.434911507,6.9,37932
23:07:50.873608163,12.2,31752
23:07:52.482273693,52.9,37092
23:07:54.315488333,56.5,41604
23:07:55.999576776,53.9,41144
23:07:57.681122072,57.9,42800
23:07:59.248593806,8.8,42440
23:08:00.733514007,7.5,42488
23:08:02.223573320,5.5,42396
23:08:03.710550889,4.8,42160
23:08:05.179333167,5,41812
23:08:06.661776144,3.8,41996
23:08:08.144162782,3.8,42052
23:08:09.623499549,9.7,40696
23:08:11.113439836,5,40540
23:08:12.597379169,4.8,40448
23:08:14.137185158,54.6,38332
23:08:15.692434967,44.6,32388
23:08:17.364879470,51.7,41492
23:08:18.951174992,49.4,46800
23:08:20.484481480,5,45812
23:08:21.996755703,3.4,45640
23:08:23.481696850,6.6,45484
23:08:24.955889761,2.8,45764
23:08:26.440915985,3.4,45888
23:08:27.979554605,3.4,45676
23:08:29.526778057,4.1,44276
23:08:31.025781305,5,44028
23:08:32.506217750,2.4,43812
23:08:34.044307882,4.4,43920
23:08:35.546494336,56.9,41948
23:08:37.132358460,51.4,42436
23:08:38.726529448,45.9,36456
23:08:40.385951394,43.2,35480
23:08:41.965459327,4.5,41428
23:08:43.498668092,2.8,41732
23:08:45.004102264,4.1,41608
23:08:46.540390939,2.8,41668
23:08:48.040187130,4.1,41732
23:08:49.578553008,3.4,39492
23:08:51.076027665,2.8,39484
23:08:52.541687793,2.8,39312
23:08:54.023399497,6.8,39608
23:08:55.559497873,2.4,39420
23:08:57.051528160,46.2,38008
23:08:58.729241032,69.7,38828
23:09:00.370568242,36.4,35908
23:09:02.132229951,64.4,35924
23:09:03.986398484,15.3,41892
23:09:05.555684693,2.7,42356
23:09:07.062837241,6.5,42312
23:09:08.559728109,6.9,42420
23:09:10.041801842,9.3,40964
23:09:11.512891346,5.7,40584
23:09:12.994609837,5,40832
23:09:14.476947607,4.1,40792
23:09:15.942084549,4,41048
23:09:17.427935190,4.4,40660
23:09:18.964455067,3.4,37932
23:09:20.489262852,49.5,36224
23:09:22.196832203,50.4,38312
23:09:23.789720800,49.3,37452
23:09:25.477830748,4.5,43456
23:09:27.060502570,2.7,43648
23:09:28.562361872,2.8,43692
23:09:30.093108234,3.7,42020
23:09:31.603885599,2.7,41916
23:09:33.091047361,5.6,41896
23:09:34.626390245,2.1,42096
23:09:36.117733677,4.4,41872
23:09:37.599210687,4.1,41708
23:09:39.079988903,3.4,41508
23:09:40.561010043,13.3,33668
23:09:42.227009523,45.5,32056
23:09:43.860687020,53,33232
23:09:45.394647721,56.7,35448
23:09:46.939466627,19.8,38800
23:09:48.477671029,2,39048
23:09:50.040248703,4.8,37808
23:09:51.542019366,3.1,37816
23:09:53.006902741,5.5,37832
23:09:54.487539257,4.4,37520
23:09:55.973456337,2.4,37524
23:09:57.444105653,4.4,37528
23:09:58.923917501,6.4,37420
23:10:00.457946134,5,35928
23:10:02.040891408,2.4,32240
23:10:04.375083377,68.7,38144
23:10:06.171040480,52.6,35600
23:10:07.921774642,54.1,35436
23:10:09.594876994,25.2,39960
23:10:11.150381027,5.5,40064
23:10:12.659494620,6.8,39904
23:10:14.159543712,7.1,39772
23:10:15.644168737,8.2,39656
23:10:17.186340069,5.8,36796
23:10:18.707203288,3.4,36916
23:10:20.188648441,3.7,35308
23:10:21.722881843,3.1,34564
23:10:23.211514696,3.4,34632
23:10:24.676963606,3.4,34764
23:10:26.158466957,2.8,56412
23:10:27.691435070,4.4,56280
23:10:29.178469979,5.5,54716
23:10:30.639412983,3.8,54224
23:10:32.120229949,3.4,54264
23:10:33.604478941,5.1,54232
23:10:35.080743793,4.8,54420
23:10:36.566451853,3.1,54420
23:10:38.051570597,3,53924
23:10:39.587440980,4.4,52072
23:10:41.084370639,3.7,51824
23:10:42.616152084,3.4,51792
23:10:44.122665372,13.3,50800
