horaEjecucion,cpu,mem_used
21:25:52.402048474,15.3,245372
21:25:53.860240130,3.4,244932
21:25:55.343461762,2.1,244808
21:25:56.878127486,3.4,245016
21:25:58.426826190,4,244720
21:26:00.018227911,34.7,231572
21:26:01.547252736,5.7,231696
21:26:03.045368802,8.3,229464
21:26:04.581250738,3.1,229416
21:26:06.076165504,1.7,229448
21:26:07.536838205,2.1,229424
21:26:09.010382328,4.2,229276
21:26:10.495626481,1.7,228984
21:26:11.962673547,2.4,229068
21:26:13.489136994,3.4,227044
21:26:14.987198640,5.1,226664
21:26:16.510550577,3.1,226332
21:26:18.019450033,3.4,226376
21:26:19.543093558,33.7,219828
21:26:21.077593940,4.1,224868
21:26:22.559431197,5.2,223056
21:26:24.033359411,3.1,222720
21:26:25.564545538,2,222932
21:26:27.060497570,2.8,222404
21:26:28.587032302,3,222380
21:26:30.090753521,3.1,222148
21:26:31.554670315,3.5,222428
21:26:33.034505699,6.4,219700
21:26:34.501338643,2,219956
21:26:35.974612852,4.4,219536
21:26:37.499134138,2.7,219648
21:26:39.033683381,4.4,219716
21:26:40.571550739,71.2,205256
21:26:42.176212661,19.5,172088
21:26:43.690643243,10.4,170052
21:26:45.248332005,4.7,170052
21:26:46.801223941,2.7,169888
21:26:48.309315704,3.4,169864
21:26:49.789967372,4.1,169628
21:26:51.255547029,5.5,169660
21:26:52.738963650,6.2,169068
21:26:54.275676762,4,168744
21:26:55.783018074,4.1,168800
21:26:57.315757387,2.8,168752
21:26:58.883201770,2.4,168728
21:27:00.413855292,26.4,161240
21:27:01.904459019,2,167160
21:27:03.444288802,2.7,166968
21:27:04.937465608,1.7,166596
21:27:06.406123961,2.4,166604
21:27:07.888315924,2.1,166516
21:27:09.351270229,4.8,166596
21:27:10.832581701,2.4,166300
21:27:12.312820538,4.1,164736
21:27:13.790240969,3.5,164424
21:27:15.272341743,4.1,164736
21:27:16.754511383,1.7,164556
21:27:18.225961425,3.1,164488
21:27:19.706746306,4.5,164612
21:27:21.170237836,45.5,159008
21:27:22.675646104,3.9,163320
21:27:24.136962099,2.4,163484
21:27:25.654216294,2.8,163360
21:27:27.123030175,2.4,163484
21:27:28.605086472,2.4,163624
21:27:30.141452596,1.7,163244
21:27:31.630024963,3.8,162980
21:27:33.159797669,3.7,162004
21:27:34.655301573,1.7,161748
21:27:36.186879551,3.1,161732
21:27:37.687160839,3.8,161756
21:27:39.220019509,4.1,161508
21:27:40.742897690,2.4,161484
21:27:42.316257031,34.8,158620
21:27:43.940790342,5.1,158472
21:27:45.448373878,2.7,158700
21:27:46.987416783,3.4,158988
21:27:48.481006172,3.1,158476
21:27:49.942905588,5.1,158216
21:27:51.435290580,1.7,158228
21:27:52.921368180,5.9,157048
21:27:54.387206144,1.7,156832
21:27:55.868697913,3.8,156644
21:27:57.330636864,2.7,156932
21:27:58.816235084,3.1,156744
21:28:00.348585172,3.8,156708
21:28:01.931018667,46,150108
21:28:03.478991273,4,154272
21:28:04.963015747,4.5,154264
21:28:06.449245999,1.4,154372
21:28:07.983861649,2.4,154444
21:28:09.473019715,2.8,154116
21:28:11.006995653,1.7,154164
21:28:12.501978491,6.5,152868
21:28:13.965775724,4.1,152764
21:28:15.446681183,2.1,152512
21:28:16.907688821,2.4,152536
21:28:18.393530985,2.7,152512
21:28:19.874334704,3.1,152512
21:28:21.346934897,1.3,151936
21:28:22.856863538,31.9,150168
21:28:24.472457497,5.1,150240
21:28:25.954583124,3.1,150508
21:28:27.489540427,3.4,150620
21:28:29.030628115,3.1,150672
21:28:30.534896434,4.4,150712
21:28:32.021388532,4.8,150512
21:28:33.505808415,4.1,149256
21:28:35.040861500,2,149084
21:28:36.573680446,3.1,149272
21:28:38.059328789,2.4,149068
21:28:39.537971618,2.7,148860
21:28:41.026487670,1.3,148664
21:28:42.509743978,39.6,141756
21:28:44.098599674,15.2,146776
21:28:45.660488952,3.1,146900
21:28:47.160709653,3,146404
21:28:48.624755977,4.5,146528
21:28:50.105126574,2.8,146528
21:28:51.562753951,3.8,146288
21:28:53.045002627,4.1,144916
21:28:54.535865318,3.1,144636
21:28:56.000444863,2.8,144496
21:28:57.491095231,2,144404
21:28:58.974189722,2.7,144332
21:29:00.444753840,2.8,144156
21:29:01.925238367,2,144232
21:29:03.408986373,46.7,139320
21:29:04.907645745,1,141648
21:29:06.390441746,3.8,141188
21:29:07.922989398,2.4,141336
21:29:09.518749602,2.7,141236
21:29:11.101715424,2,141376
21:29:12.606521108,6.8,139516
21:29:14.137885944,3.1,139524
21:29:15.630856623,2.8,139480
21:29:17.162777778,4,139408
21:29:18.655469259,4.1,139036
21:29:20.137408894,3.4,139036
21:29:21.604206088,2.1,139036
21:29:23.080428228,4,132972
21:29:24.650123815,9.1,136264
21:29:26.194592600,2.4,136744
21:29:27.662931384,4,136704
21:29:29.145532425,3.8,136736
21:29:30.625831721,3.5,136548
21:29:32.098046339,1.7,136116
21:29:33.576586185,1.7,134548
21:29:35.107795429,1.7,134496
21:29:36.597486209,2.8,134496
21:29:38.128582191,1,134000
21:29:39.665665852,3.4,134068
21:29:41.172948835,4.4,133752
21:29:42.653568670,4.9,131828
21:29:44.116326965,50.3,124560
21:29:45.703681894,10.9,130252
21:29:47.207068429,3.5,130176
21:29:48.743200434,4.4,130036
21:29:50.271474427,2.7,130120
21:29:51.768064003,4.4,130176
21:29:53.305979722,2.4,128440
21:29:54.787901340,5.1,127756
21:29:56.322787045,2.4,127944
21:29:57.812027955,2.1,128176
21:29:59.278435743,3.5,128040
21:30:00.759223288,2.8,127696
21:30:02.220584614,2.8,125828
21:30:03.701546498,2.7,125088
21:30:05.245863550,15.5,124076
21:30:06.841439236,4.4,124380
21:30:08.369955160,1.4,124704
21:30:09.873756774,2,124452
21:30:11.357638787,4.1,124372
21:30:12.890423616,3.8,122092
21:30:14.379616602,2.1,122156
21:30:15.910516512,2.4,122136
21:30:17.461791196,2.1,122056
21:30:19.022522702,3.1,121932
21:30:20.539062890,2.7,121744
