horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
08:39:36.720360085,0.25,2036760,97401697,116760312,14965277,801918398,241447177,3797530,3.611,105158999,30391705,99.95
08:39:40.452205334,0.25,4643156,126674830,131763116,19239488,948540609,311798787,4564259,3.594,127008212,39279339,99.81
08:39:42.611010582,0.25,108541,5657735,28528694,5653298,509612816,159150876,2610512,3.516,74253012,16206926,99.89
08:39:45.062341265,0.25,298941,10341261,11556103,1875522,58901046,21513194,306401,3.080,9948849,2605176,99.72
08:39:47.250006503,0.25,630597,21377355,14727267,2176402,33926252,13180949,142576,2.365,6028667,1601732,98.59
08:39:49.342540518,0.25,132983,5928439,13926320,1779930,30892981,13360619,130502,2.115,6169859,1626425,99.73
08:39:51.483890876,0.25,120914,5808510,10508756,1511069,30342884,12472947,118010,2.054,5745363,1516220,99.84
08:39:53.605508317,0.25,123771,5985644,5724572,658513,30347381,12232288,119022,2.112,5635101,1488643,99.77
08:39:55.798789025,0.25,490519,15066186,6947803,807885,37504602,15540974,172904,2.400,7203418,1903065,99.73
08:39:58.165912857,0.25,134145,6525898,5828499,693184,34181786,13565591,142736,2.297,6214548,1650304,99.75
08:40:00.344718921,0.25,132829,6256432,6345057,814192,32027727,13001278,128309,2.144,5984852,1566892,99.72
08:40:02.526522585,0.25,118048,6040464,6461179,832635,30052595,12474358,115196,1.983,5810548,1510095,99.72
08:40:04.731506406,0.25,4043960,99299322,91571927,17298624,286316586,76017550,1334211,3.625,36806294,8658270,99.72
08:40:07.069565273,0.25,160234,7075668,20087054,2554233,39610071,15863936,148212,2.053,7220542,1896678,99.73
08:40:09.090968868,0.25,124813,5928817,6655201,730937,38478584,16140863,164054,2.217,7398471,1970376,99.72
08:40:11.205773543,0.25,112676,5655687,5565264,608070,64515816,21148077,315733,3.224,9791884,2564243,99.72
08:40:13.332778036,0.25,114930,5772373,6062979,723679,60066139,19106818,297604,3.318,8968742,2302859,99.64
08:40:15.457537694,0.25,111618,5654428,5795809,645716,35822488,13853189,155245,2.429,6391972,1670331,99.72
